,agent,model,test_nlp_mf,test_nlp_mb,test_nlp_habit,test_nlp_wsls,test_nlp_kdh,test_nlp_logistic_regression,test_nlp_rnn_100,test_nlp_rnn_200,test_nlp_rnn_400,test_nlp_rnn_600,test_nlp_rnn_1000,best_test_nlp_rnn,best_epoch
81,81,mf,0.3675767093356698,0.5929368135482073,0.5432106185853481,0.4053100963570177,0.6787302928566933,0.40333022717759015,0.6027737736701966,0.5387835562229156,0.49394738078117373,0.4421895444393158,0.402013772726059,0.402013772726059,1000
82,82,mf,0.3996218924240674,0.4600677831172943,0.42829983210563655,0.5444351637512446,0.7253584004044533,0.546786352917552,0.571431577205658,0.4632276237010956,0.4324884831905365,0.41779149770736695,0.4175451219081879,0.4175451219081879,1000
83,83,mf,0.2578965381956659,0.4045267404746264,0.3645676820874214,0.37545208114758133,0.6948436885476112,0.3673488321751356,0.5771848559379578,0.40209628343582154,0.34432135820388793,0.3253262937068939,0.30451734066009517,0.30451734066009517,1000
84,84,mf,0.5439136053323745,0.5908403652757406,0.6035230792760848,0.6325649562180042,0.6929333389401436,0.6272593264877797,0.6446624755859375,0.5940857052803039,0.57194784283638,0.5746786773204804,0.6490800619125366,0.57194784283638,400
85,85,mf,0.21548544729186686,0.3253392697330564,0.31725744261220096,0.31404787699319414,0.6943302488327026,0.30945025071315463,0.531138253211975,0.39193434119224546,0.3095000386238098,0.29940818548202514,0.260554438829422,0.260554438829422,1000
86,86,mf,0.2371538944663479,0.4414276231527328,0.3768494089990854,0.3455631460994482,0.7156721499562264,0.3420434883572161,0.5880324840545654,0.39653376340866087,0.35800610780715936,0.3291154325008392,0.28573274910449975,0.28573274910449975,1000
87,87,mf,0.5274879737757147,0.6091816757619382,0.6446114603132009,0.6069570694863796,0.6957768648862839,0.6027956796288491,0.6465026021003724,0.6167533993721008,0.5802432656288147,0.5509026288986206,0.5793210625648498,0.5509026288986206,600
88,88,mf,0.2996042548148252,0.6140953807532787,0.5107161516398191,0.3172225899824407,0.6990709159970283,0.31978573364950713,0.6160760521888733,0.5319071173667907,0.45514423251152036,0.3986534655094146,0.3321323096752167,0.3321323096752167,1000
89,89,mf,0.2798175830256659,0.4883499681055546,0.36939800952374935,0.42226440648734564,0.6974348022937774,0.4191631162986159,0.5822727799415588,0.38631996512413025,0.35509265065193174,0.34135881960392,0.3163702547550201,0.3163702547550201,1000
90,90,mf,0.6916120299100876,0.6931471824645996,0.6930458256006241,0.6906841513514518,0.6957042626142502,0.6875915942788124,0.6942854642868042,0.695346200466156,0.6996488809585572,0.7298000454902649,0.8550565600395202,0.6942854642868042,100
91,91,mf,0.3248555006647948,0.5945551850944757,0.5141926399916411,0.3509122678060085,0.6962742593288421,0.346176707801409,0.5825036764144897,0.5220854580402374,0.477164101600647,0.4018529295921326,0.36156325936317446,0.36156325936317446,1000
92,92,mf,0.6901687013506889,0.6891694276332856,0.6932131152153016,0.6902351839542389,0.6956401281356811,0.6845049505233765,0.6950547456741333,0.6920553207397461,0.7036408662796021,0.7013264298439026,0.8592557907104492,0.6920553207397461,200
93,93,mf,0.24695704827341253,0.43935407114215197,0.420466135315597,0.30285206601489334,0.6987670590877533,0.29747953105159103,0.5863049149513244,0.446896493434906,0.39296689033508303,0.3544358968734741,0.29036456942558286,0.29036456942558286,1000
94,94,mf,0.20895190470758823,0.4211334319096059,0.34205210814625026,0.28645121977478266,0.6960880725979806,0.2814513907525688,0.5568428277969361,0.42443527579307555,0.32630765438079834,0.2930128455162048,0.25333074033260344,0.25333074033260344,1000
95,95,mf,0.37150862519349903,0.5875539940558374,0.4521707352474332,0.5083737138956785,0.6878246088624,0.5045480397194624,0.5500386178493499,0.4656564831733704,0.43632439374923704,0.4214789092540741,0.4319932460784912,0.4214789092540741,600
96,96,mf,0.4036484844759107,0.5799295009523631,0.5469609193503857,0.4482456220239401,0.7000184601545334,0.44212984812632206,0.6421338081359863,0.5617518782615661,0.5205456495285035,0.47293189764022825,0.4367865860462189,0.4367865860462189,1000
97,97,mf,0.6884257526397706,0.6897751733362675,0.6931471824645996,0.6918187992572784,0.6942260489463806,0.68672210085392,0.6939308047294617,0.6921427249908447,0.7085999011993408,0.734102749824524,0.7724495768547058,0.6921427249908447,200
98,98,mf,0.324138919537887,0.4270391953829676,0.3422631492428482,0.43976752157509325,0.7528928440213203,0.43566576436161997,0.5867951095104218,0.3684104025363922,0.33802208006381984,0.32675872147083285,0.3301991432905197,0.32675872147083285,600
99,99,mf,0.36110255259554835,0.6013607866168023,0.566904246211052,0.38816253742948176,0.6973121135234833,0.3860697743482887,0.5995588779449463,0.5431810855865479,0.4879275381565094,0.4404676377773285,0.396317446231842,0.396317446231842,1000
100,100,mb,0.44151259755901984,0.2665200282363221,0.4112205628603697,0.439833708204329,0.6958412129878997,0.3675578767769038,0.5356772780418396,0.42623605132102965,0.3983583450317382,0.35041494965553277,0.31171369552612305,0.31171369552612305,1000
101,101,mb,0.6939145442843437,0.6925525225996971,0.6935330247282983,0.6936303149461747,0.6951447731852531,0.6932881613969804,0.6959676623344422,0.6948208212852478,0.7079822778701782,0.7366285443305969,0.8047883152961731,0.6948208212852478,200
102,102,mb,0.5155561900082976,0.26430425081681463,0.4975183105170727,0.5014380302578211,0.6952391825318337,0.3353462766371667,0.6042775869369507,0.49054574966430664,0.450583404302597,0.39353458285331727,0.30965142846107485,0.30965142846107485,1000
103,103,mb,0.5424692516494543,0.43200411725789306,0.5689281798154115,0.551423172429204,0.6933417524695396,0.48697089688479894,0.5937728881835938,0.5283486723899842,0.4914936006069183,0.46850829720497134,0.46428967714309693,0.46428967714309693,1000
104,104,mb,0.6115805416256189,0.6000075659006834,0.6223114435821772,0.6691554328799247,0.7047236269712448,0.6640720077753067,0.6537199378013611,0.678871488571167,0.6309657216072082,0.6359530806541442,0.7481882214546204,0.6309657216072082,400
105,105,mb,0.6919617901146411,0.6758909446299076,0.6931471824645996,0.6935238638520241,0.6949086834192275,0.685550092458725,0.6926064372062684,0.684899091720581,0.6951450943946839,0.7352009296417237,0.7161938905715942,0.684899091720581,200
106,106,mb,0.5317003039829433,0.44754491277784114,0.555960183352232,0.585589505121112,0.6922062186598777,0.5287907698899508,0.603482723236084,0.5416429281234741,0.5143000960350037,0.47448123097419737,0.47711936235427854,0.47448123097419737,600
107,107,mb,0.6951158040761948,0.6877728818058968,0.6934828533530235,0.6927793286442757,0.6965689774751663,0.6877997800707817,0.691268801689148,0.696617603302002,0.712602949142456,0.7250657796859741,0.798524010181427,0.691268801689148,100
108,108,mb,0.5746222452670335,0.5222656775489449,0.5737991020679474,0.6418608168065548,0.6934362909197807,0.6238450472950936,0.6444324016571045,0.5727418065071106,0.5433026254177094,0.5425074219703674,0.6081902027130127,0.5425074219703674,600
109,109,mb,0.6872837632894516,0.6850676047801971,0.6912093008160591,0.6770045437216758,0.693817717730999,0.664591304063797,0.693113911151886,0.6800899028778076,0.6766111969947814,0.6947869777679443,0.7030789971351623,0.6766111969947814,400
110,110,mb,0.3824246837859973,0.2657732167746871,0.36036238663643594,0.4447631030082702,0.6964544900655747,0.40698606312274926,0.5446916818618774,0.38389713168144224,0.344853675365448,0.3243160337209702,0.29898684918880464,0.29898684918880464,1000
111,111,mb,0.4430680252583697,0.27117824188573286,0.3564225202128291,0.4364809912964701,0.6941439450383186,0.39793860966712236,0.5340631783008576,0.4135027527809143,0.3526199221611023,0.3391956984996795,0.3073280811309814,0.3073280811309814,1000
112,112,mb,0.4817163206636906,0.2057183077533263,0.35419581436365843,0.3905103282406926,0.6945597268342972,0.31011869123950603,0.5231123268604279,0.374740731716156,0.33524217009544366,0.3115923583507538,0.2601103633642196,0.2601103633642196,1000
113,113,mb,0.6449098319262265,0.5729593101441861,0.6746736365556717,0.654340018838644,0.6957348888516426,0.6029064358770848,0.6745499253273011,0.6547757983207703,0.6092304468154908,0.6046459794044494,0.6408880829811097,0.6046459794044494,600
114,114,mb,0.6931471824645996,0.6893320669531822,0.6935039380788803,0.6934464720487594,0.6952911784648895,0.6911847821474075,0.693707263469696,0.6977018117904663,0.7234332323074341,0.7142539024353027,0.7985619068145752,0.693707263469696,100
115,115,mb,0.3790555886272341,0.31048194552026687,0.3593510235100984,0.4622759353816509,0.6972240339517594,0.4392406141608953,0.5580634951591492,0.3806887030601501,0.347509354352951,0.3429518222808838,0.32982456088066103,0.32982456088066103,1000
116,116,mb,0.44175398844666774,0.188102147454163,0.35642828114330766,0.36845265671238303,0.6951783715486526,0.2734158527608961,0.5565891861915588,0.4105060279369354,0.3339288353919983,0.30761341452598573,0.24682088792324067,0.24682088792324067,1000
117,117,mb,0.4837151991538703,0.4251983133889734,0.5449130467101931,0.567342878073454,0.6957338366508484,0.5431313494145871,0.5826719760894775,0.48630566000938413,0.4670540809631348,0.44658696055412295,0.466109436750412,0.44658696055412295,600
118,118,mb,0.6615635434687137,0.6439991202354431,0.6792591168880462,0.6908726412057876,0.7103802568912506,0.6888890403211116,0.706367015838623,0.671182918548584,0.6930718421936035,0.6904157280921936,0.7983158588409424,0.671182918548584,200
119,119,mb,0.6857977295815945,0.6738135275542736,0.6937595157623291,0.6926003701686859,0.6974553632736206,0.6844576711654663,0.7034465193748474,0.6955726981163025,0.6990907073020936,0.7102795004844665,0.8141999840736389,0.6955726981163025,200
120,120,mb,0.4044341279468499,0.266940749455709,0.35707389256358146,0.41873257198929786,0.69621904951334,0.3754902432784438,0.5574610292911529,0.39651857018470765,0.34913761019706724,0.33223915100097656,0.29320517182350153,0.29320517182350153,1000
121,121,mb,0.6918749102950097,0.6899464390575886,0.6932876626849175,0.6958656128048897,0.6932768449187279,0.6943876582980156,0.6943080186843872,0.6911856651306152,0.6995538234710693,0.6994570255279541,0.7512788534164428,0.6911856651306152,200
122,122,mb,0.5544730144664645,0.25841045246645805,0.5148753034323453,0.4582882131189107,0.6927508111000061,0.3158438886851072,0.5592349171638489,0.4918343544006348,0.44272965788841245,0.3926928460597992,0.2940820723772049,0.2940820723772049,1000
123,123,mb,0.49551406280137594,0.42334979496523734,0.5171242726817727,0.566099545776844,0.6922068234086037,0.5115540528446436,0.6188847541809082,0.516325694322586,0.46945629119873045,0.45658087730407715,0.4424154460430145,0.4424154460430145,1000
124,124,mb,0.4731637442018837,0.2580263768360018,0.4608804123029113,0.44713520415872327,0.6938476974368095,0.3467868957817554,0.5856036067008972,0.4666931629180908,0.4151093602180481,0.35498303174972534,0.3029457569122314,0.3029457569122314,1000
125,125,mb,0.64059469268471,0.6223273218721151,0.6464706369638443,0.6819491937160492,0.6908076158761978,0.6736726337969303,0.671915328502655,0.65231693983078,0.6286738157272339,0.6709059119224549,0.6908299684524536,0.6286738157272339,400
126,126,mb,0.4917355835288763,0.2278672312744893,0.43594946631789205,0.43247710306942466,0.6945955793857574,0.345449245378375,0.563718581199646,0.4453079879283905,0.40019474625587464,0.35457246303558343,0.27209330797195436,0.27209330797195436,1000
127,127,mb,0.4313254019739106,0.2362493203910999,0.359727687753737,0.39026565168052907,0.6936205366253854,0.3350124515630305,0.5376308619976043,0.37037602066993713,0.33831890821456906,0.3095226228237152,0.2679296463727951,0.2679296463727951,1000
128,128,mb,0.5819196953400969,0.5274532849863172,0.6384003526866435,0.6378178981244564,0.6919076870679856,0.5938202968537808,0.6434476852416993,0.6107522249221802,0.5720276594161987,0.5564924120903015,0.6458057641983033,0.5564924120903015,600
129,129,mb,0.4567925685811788,0.23119493846595285,0.43753598405420774,0.4479666810855269,0.6925350331068039,0.3225018193311989,0.5872316241264344,0.4400105655193329,0.40338644981384275,0.3662464380264282,0.2916150510311127,0.2916150510311127,1000
130,130,mb,0.5411797722019255,0.2778612388046458,0.4513461270704865,0.4622347222864628,0.6950517173409463,0.3773085842840373,0.5652870535850525,0.4505272269248962,0.4268385171890259,0.3767914891242981,0.31987452507019043,0.31987452507019043,1000
131,131,mb,0.6644669502824545,0.6516814873218536,0.6862031478285789,0.6925723929405212,0.6951288782358169,0.68901431787014,0.6904055953025818,0.6733884811401367,0.6734675168991089,0.6647459506988526,0.7208060383796692,0.6647459506988526,600
132,132,mb,0.6926855135560036,0.6895993738770485,0.6931170234680175,0.6976493598222733,0.6950566328763962,0.6927188851833344,0.6930100202560425,0.6966913104057312,0.7273684859275817,0.7079193472862244,0.8140079498291015,0.6930100202560425,100
133,133,mb,0.5684546174779534,0.520260590493679,0.6226607623696327,0.6205821272432803,0.6931857714653015,0.5793938883692026,0.6376553535461426,0.5919891834259033,0.5519463539123535,0.5254001796245575,0.5827319741249084,0.5254001796245575,600
134,134,mb,0.6850299953818322,0.6541801467835903,0.6800489116013051,0.6805890823304652,0.6932836744189264,0.6642385953068733,0.6958583235740662,0.6695649743080139,0.6475422978401184,0.6734603881835938,0.8704758882522583,0.6475422978401184,400
135,135,mb,0.39686756251612676,0.3218194450829178,0.41439814446866513,0.45931492530554524,0.6936264314651489,0.42458834346383806,0.5994534730911255,0.4428422451019287,0.3903899908065796,0.3651585876941681,0.3384590744972229,0.3384590744972229,1000
136,136,mb,0.3973337713880464,0.2854296978441998,0.39478825768083337,0.44703331596404305,0.6958623418807983,0.3903291042596101,0.5320650696754455,0.41162802577018737,0.37823202610015866,0.3482404589653015,0.31983545422554016,0.31983545422554016,1000
137,137,mb,0.5347299600727856,0.38214552315324546,0.5371664716303348,0.5521167724877596,0.6944183532595634,0.45426902944594616,0.614747416973114,0.5381624698638916,0.5048224031925201,0.46328024864196776,0.4179217338562012,0.4179217338562012,1000
138,138,mb,0.6689914765059948,0.6254075904786587,0.6834621441364288,0.6793632259070873,0.6960414373278618,0.6518637459278107,0.6841838717460632,0.6645606279373169,0.644350278377533,0.6555314660072327,0.6905279517173767,0.644350278377533,400
139,139,mb,0.6359785453826189,0.60095285192132,0.6466336075365543,0.6698786641359329,0.6907278301715851,0.6295172142386436,0.668000054359436,0.6328013896942138,0.6173572778701782,0.620003616809845,0.6785642504692078,0.6173572778701782,400
140,140,mb,0.6651582407057285,0.651606277525425,0.6716706734895707,0.675288796633482,0.6939631182551385,0.6677691534757614,0.6769701957702636,0.6618023037910461,0.6418296337127686,0.6521206617355346,0.7025672674179078,0.6418296337127686,400
141,141,mb,0.6090786982886494,0.39138092813640835,0.5394213565737009,0.5433024287968874,0.6948462532758712,0.48299413801729674,0.6033316373825073,0.5013862013816833,0.45869401693344114,0.4346430540084839,0.4214602768421173,0.4214602768421173,1000
142,142,mb,0.5495833215527236,0.2930248906295746,0.4709617580398917,0.48852687148749824,0.6900710025429726,0.35615745088830586,0.5766110181808471,0.47206575870513917,0.4395559251308441,0.4018190145492554,0.32515980601310723,0.32515980601310723,1000
143,143,mb,0.37950219159596593,0.21485321563435716,0.31974976289272306,0.3751209839582443,0.6928563866019248,0.32073230576887723,0.5631938934326172,0.3804721176624298,0.3158507227897644,0.2926102250814438,0.24159033298492427,0.24159033298492427,1000
144,144,mb,0.5581768494099378,0.45954170901328323,0.6010062929689884,0.5950613664537668,0.6966880102753639,0.5288047753572463,0.6318120121955871,0.5715381383895874,0.5333616018295289,0.4948794901371002,0.5135070383548737,0.4948794901371002,600
145,145,mb,0.41140775404334995,0.2525601469031535,0.34998685491830106,0.40226754601299763,0.6970429149866104,0.35261497508734463,0.5826542317867279,0.355698424577713,0.32696086168289185,0.31709213256835933,0.2813991129398346,0.2813991129398346,1000
146,146,mb,0.4686495465496555,0.2779590478930622,0.4224149386808276,0.4600759698972106,0.6940748206973076,0.3758950182273984,0.5858884572982788,0.4684985339641571,0.38944999575614925,0.36895530223846434,0.32074369192123414,0.32074369192123414,1000
147,147,mb,0.6886515957713127,0.6878820940554142,0.693233348608017,0.6920713037252426,0.6938611909151077,0.689031498491764,0.695250642299652,0.6973028779029846,0.6970165610313416,0.7308171629905701,0.7753086447715759,0.695250642299652,100
148,148,mb,0.6931471824645996,0.6939276176691056,0.6931471824645996,0.694699543774128,0.6929501700997353,0.6922349760532379,0.6931424736976624,0.6936014413833618,0.6908035755157471,0.7530306339263916,0.8377027869224548,0.6908035755157471,400
149,149,mb,0.6524864725321532,0.6143365785628557,0.6749823766052723,0.6725360312759876,0.6954172168374061,0.6369883595705033,0.6756322860717774,0.661544406414032,0.6432869911193848,0.6394646167755127,0.7054432272911072,0.6394646167755127,600
150,150,mb,0.48360778283327815,0.38657788192853326,0.5052956548854708,0.5233694448024033,0.6972170515060425,0.49574844501912596,0.5824447393417358,0.44974496960639954,0.41433224081993103,0.41547359228134156,0.4137706160545348,0.4137706160545348,1000
151,151,mb,0.36528758721426124,0.19335585168772373,0.3419075195044279,0.3336967343911528,0.6938111713528633,0.26870832060091193,0.556269896030426,0.3877769708633423,0.3228458046913147,0.30053324699401857,0.24657343029975892,0.24657343029975892,1000
152,152,mb,0.4330483098919503,0.31578892053198065,0.40667504923790687,0.4543146721720695,0.694717583477497,0.4100103962421417,0.5758276104927063,0.43220909833908083,0.3890033960342407,0.3634427666664123,0.36870898604393004,0.3634427666664123,600
153,153,mb,0.6319098991006612,0.5922902541309595,0.6498432606458664,0.6673542827367782,0.6938540396094323,0.6350245116949081,0.6743951439857483,0.6428844928741455,0.6151999235153198,0.6032379269599915,0.7259553432464599,0.6032379269599915,600
154,154,mb,0.641942100584507,0.5342512881830335,0.6470393105894328,0.6259480683207512,0.696442195057869,0.5802199099361897,0.6570953130722046,0.6164912819862366,0.5835869193077088,0.5540953695774078,0.6223839044570922,0.5540953695774078,600
155,155,mb,0.4955277841184288,0.3153841123497113,0.4046268645748496,0.4728482589423656,0.6956209858059883,0.42541022358089686,0.5378315925598145,0.4438850820064545,0.38479336500167843,0.36163923144340515,0.3442905962467193,0.3442905962467193,1000
156,156,mb,0.5252922644112259,0.2441284719505347,0.48387576575577257,0.47577722872048617,0.696033508181572,0.3155998077839613,0.6184176087379456,0.4929110646247864,0.4538069427013397,0.38964052796363824,0.29466883540153505,0.29466883540153505,1000
157,157,mb,0.6533265180140735,0.6024575756192208,0.6528305911719798,0.6579170705974102,0.6934721094369889,0.6247675079107284,0.679305899143219,0.6547925472259521,0.6325781464576721,0.6225689888000489,0.7560233116149903,0.6225689888000489,600
158,158,mb,0.6286322434544563,0.6237633236050606,0.6794322180151939,0.6816802701950073,0.6975839242339135,0.6692699153423309,0.6789591550827027,0.6577972292900085,0.6384771704673767,0.6437189936637878,0.6620462536811829,0.6384771704673767,400
159,159,mb,0.6614313118457794,0.604058305874467,0.6163943604975939,0.6887779428362847,0.6504338198900224,0.6844993751943111,0.6292206406593323,0.6293736934661865,0.5989708423614502,0.6455941081047059,0.6329637289047241,0.5989708423614502,400
160,160,mb,0.5546060932427646,0.2793813224229961,0.5153347568958997,0.48130127239972353,0.6938450837135315,0.3524917000383138,0.5950097918510437,0.5058585166931152,0.45363893508911135,0.395813238620758,0.34753806591033937,0.34753806591033937,1000
161,161,mb,0.6563300727009773,0.6426980094015599,0.6844199991822243,0.686741500556469,0.695528186738491,0.6752390737831593,0.6889703512191773,0.6640622735023498,0.6501333355903626,0.6700611472129822,0.7284454464912414,0.6501333355903626,400
162,162,mb,0.6804063457250595,0.6771389853358268,0.6916551252603531,0.6881182290315628,0.6945157373547554,0.6841591989994049,0.6918421506881713,0.6867881655693054,0.6871619462966919,0.7438231110572815,0.7705772399902344,0.6867881655693054,200
163,163,mb,0.6943190972507,0.6944895950555801,0.6937880041003227,0.6952985227108002,0.694954712331295,0.6905390684604644,0.6950822591781616,0.6985102534294129,0.6997499585151672,0.7229334831237793,0.7772538065910339,0.6950822591781616,100
164,164,mb,0.5075388229973614,0.42862053951248524,0.498842571131885,0.5812068334817886,0.6953764742016793,0.5332797859758138,0.6069101929664612,0.5090161442756653,0.4667114198207855,0.4478109359741211,0.45601595044136045,0.4478109359741211,600
165,165,mb,0.6084740137159824,0.538902759552002,0.6210567237138748,0.640138541817665,0.6915918036103249,0.5956600165218114,0.6411103963851928,0.6144778370857239,0.5774835705757141,0.5674680352210999,0.5917147040367127,0.5674680352210999,600
166,166,mb,0.6912943502068519,0.6906176075339318,0.6931434389352799,0.695092634677887,0.6971524358987808,0.6927041916847229,0.6959898829460144,0.6994934797286987,0.7188060998916626,0.7198098421096801,0.7421345353126526,0.6959898829460144,100
167,167,mb,0.4685314216278493,0.28652941279765215,0.47037568126618867,0.47457039428502323,0.6941837123036384,0.3534641497507691,0.5413703382015228,0.4736970245838165,0.44964630007743833,0.39482342004775994,0.3275169730186462,0.3275169730186462,1000
168,168,mb,0.520577819634229,0.3257510488294065,0.50754135248065,0.4974270185679197,0.6940014602541924,0.39414586148411035,0.5947833955287933,0.5077458024024963,0.4583694040775299,0.4316081404685974,0.3679248034954071,0.3679248034954071,1000
169,169,mb,0.5319454867765308,0.24813869845587755,0.5062449440956115,0.4586492476835847,0.6967392115592956,0.3288902672342956,0.6230968236923218,0.503836715221405,0.45756756067276,0.3788719117641449,0.30778623223304746,0.30778623223304746,1000
170,170,mb,0.5319122927337885,0.2307887223465368,0.46231993709504604,0.44840330101549625,0.6952747446298599,0.32386841910332437,0.5700472712516784,0.47491419315338135,0.42146849632263184,0.3710318565368652,0.2953495383262634,0.2953495383262634,1000
171,171,mb,0.5393319606110454,0.454895940862596,0.6102580839842557,0.597091698974371,0.6950060371160507,0.5449395013600589,0.6182277798652649,0.5682248950004578,0.5155358374118805,0.4954333245754242,0.4921534776687622,0.4921534776687622,1000
172,172,mb,0.687354505777359,0.682711735010147,0.6916319052577019,0.6786880623996258,0.6949433808922768,0.6765299956202507,0.6938437581062317,0.6866926908493042,0.689199936389923,0.72295001745224,0.710718297958374,0.6866926908493042,200
173,173,mb,0.6745521945655346,0.6696426627635956,0.6901969535052777,0.6894506958723068,0.6912830673456192,0.6769835621714593,0.6940470814704895,0.686551833152771,0.6902825951576232,0.7268444180488587,0.7404785394668579,0.686551833152771,200
174,174,mb,0.4484985184848774,0.32357523249927905,0.38493150254338976,0.45648379231989383,0.6934408768415452,0.41416943472623824,0.5720825314521789,0.41386807560920713,0.3792011022567749,0.3563454568386078,0.3429832339286804,0.3429832339286804,1000
175,175,mb,0.5738438825830817,0.5011737163960934,0.5903713481426239,0.6220778646171092,0.6939326572418213,0.5537656919956208,0.6323776125907898,0.5702258944511414,0.5359511852264405,0.5104489982128143,0.5187024354934693,0.5104489982128143,600
176,176,mb,0.47425025086849926,0.3704115851167589,0.5856842344403267,0.5313368285745382,0.695366002202034,0.4784283579438925,0.5646243214607238,0.4774642765522003,0.4534643471240997,0.4271884262561798,0.3959593176841736,0.3959593176841736,1000
177,177,mb,0.69118996489048,0.6894499643445016,0.6946216999292374,0.6968198545575142,0.6931159572601319,0.6931570307314396,0.6953238487243653,0.6915772557258606,0.7042620301246643,0.7596689224243164,0.9067029356956482,0.6915772557258606,200
178,178,mb,0.5436645798645914,0.26556802331190554,0.4875845522880554,0.47158559295535085,0.6937201906442642,0.3637717039398849,0.6376735806465149,0.4828177452087402,0.4474115133285522,0.3941450119018554,0.339873743057251,0.339873743057251,1000
179,179,mb,0.6315898423790932,0.49515701637417076,0.6593269712924957,0.6167246759533882,0.6938026344180107,0.5311660840958357,0.6340260148048401,0.6097198486328125,0.5632598161697387,0.5293824732303619,0.5630472779273987,0.5293824732303619,600
180,180,mb,0.45316881239227946,0.4072422345541417,0.45509586372971533,0.5409803741872311,0.6984061589837074,0.527011429220438,0.6219441056251526,0.49439701437950134,0.45032445192337034,0.43480703234672546,0.4775897145271301,0.43480703234672546,600
181,181,mb,0.576410877764225,0.4949276070147753,0.5867247653305531,0.6003675739318133,0.6937764731645584,0.564374925494194,0.6387263417243958,0.569480586051941,0.5343402266502381,0.5183522224426269,0.539148998260498,0.5183522224426269,600
182,182,mb,0.4911978090647608,0.4511836846880614,0.5636823959499597,0.5928588053584098,0.6958259552121163,0.5767762409001589,0.6132219076156616,0.503800094127655,0.4861976385116577,0.474833607673645,0.6180263936519623,0.474833607673645,600
183,183,mb,0.6131350873801857,0.2671855241032317,0.45847796336561436,0.47312892124056816,0.6944851078987122,0.3577753019444644,0.5591070652008057,0.4635232210159302,0.42355472445487974,0.37740148305892945,0.2967438161373138,0.2967438161373138,1000
184,184,mb,0.429694370420184,0.30583867897652084,0.3866163521260023,0.44888657619059086,0.6947657589912415,0.4065374864414334,0.5701856136322021,0.4345699965953827,0.366508150100708,0.35239217877387996,0.326773190498352,0.326773190498352,1000
185,185,mb,0.5643498962596059,0.5006499229893089,0.6020757229179143,0.6169846965968608,0.6928821124434471,0.5705853806585074,0.6395607590675354,0.5913928866386413,0.5531540870666504,0.5375450730323792,0.5485561847686767,0.5375450730323792,600
186,186,mb,0.4473508002129384,0.3087821032758802,0.3856159265637397,0.46530201238393787,0.6919849188923836,0.4284739370569587,0.5821292281150818,0.41538854837417605,0.3778306365013122,0.3590325653553009,0.33614963889122007,0.33614963889122007,1000
187,187,mb,0.5867058808058501,0.24611627074331038,0.4956329683065414,0.4588062081634998,0.6932572646737098,0.31822518880479034,0.5904525279998779,0.5196957409381866,0.4467281103134155,0.3954076111316681,0.2887288242578506,0.2887288242578506,1000
188,188,mb,0.6666324411183596,0.6587002862095833,0.6931471824645996,0.6887963233590126,0.6937877060174943,0.6741918518543243,0.6805935740470886,0.6730721950531006,0.6741030097007752,0.7044613242149353,0.7974705696105957,0.6730721950531006,200
189,189,mb,0.4693671741168946,0.33176020814105867,0.48953295789659024,0.4923076192140579,0.6950627633333206,0.41069150945544236,0.5926917314529419,0.49292329549789426,0.44651702642440794,0.4013262867927551,0.3755138278007507,0.3755138278007507,1000
190,190,mb,0.693603664278984,0.6923120332360269,0.6931471824645996,0.6944877356886863,0.6961691547632218,0.6953674693703651,0.694597852230072,0.6970580697059632,0.6984071493148803,0.7060146689414978,0.7898359060287475,0.694597852230072,100
191,191,mb,0.6042951388061046,0.5594770618379117,0.644051813930273,0.6641042025685311,0.6946543682217599,0.6278104143440724,0.6581185817718506,0.6094208002090454,0.5814172148704528,0.5777102112770081,0.6251909613609314,0.5777102112770081,600
192,192,mb,0.4800719920424744,0.35554514753632244,0.4199693550691008,0.4980994041711092,0.6933923257589341,0.4710758434981107,0.6224193334579468,0.43543173670768737,0.4072230875492096,0.39200838804245,0.39657996892929076,0.39200838804245,600
193,193,mb,0.5002338074976578,0.42403919916413724,0.48525813762843606,0.5673281383216381,0.6952481578588486,0.5443581905812025,0.5744367241859436,0.48816417455673217,0.45646658539772034,0.4563130378723145,0.48920249938964844,0.4563130378723145,600
194,194,mb,0.40455271162185824,0.2894964116588235,0.38252309793233874,0.44830406047403815,0.6988358977437019,0.4000344661548733,0.5863758683204651,0.39833443164825433,0.37332409024238583,0.33915259838104245,0.32534534931182857,0.32534534931182857,1000
195,195,mb,0.6641866381913424,0.6364567382335663,0.6931471824645996,0.6738544573783875,0.6949727094769478,0.654736324429512,0.6907955765724182,0.6731126308441162,0.657212209701538,0.7007242798805237,0.7625257253646851,0.657212209701538,400
196,196,mb,0.6213613137230277,0.5913323448672891,0.6223039714843035,0.6812776301503181,0.6349855733811856,0.6786055766642093,0.6266042590141296,0.6117778539657592,0.6154181838035584,0.6230948328971863,0.6791331052780152,0.6117778539657592,200
197,197,mb,0.5274491467382758,0.41907906206324697,0.5735691953599453,0.566252104923129,0.6947429686188697,0.5003774154484273,0.6083528757095337,0.5276090502738953,0.4858562409877777,0.47239531874656676,0.4648005783557892,0.4648005783557892,1000
198,198,mb,0.6933424299359322,0.6907491899728775,0.6931432390809059,0.6941664487719535,0.6976511471271515,0.6918852180242538,0.6958535671234131,0.6986806154251098,0.7032276749610901,0.7473981976509094,0.8060265779495239,0.6958535671234131,100
199,199,mb,0.6931471824645996,0.6813841651678085,0.693295886516571,0.6867871138453483,0.6944867397546768,0.6739526928961277,0.6884894728660583,0.6845290899276734,0.6848828673362732,0.9537896871566772,0.889398455619812,0.6845290899276734,200
