,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,0.0,1.0,0,1.0,0.5,1.0,0.0
1,1.0,0.0,0,0.0,0.41666793005807634,1.0,0.0
2,1.0,1.0,1,1.0,0.09000532871656575,1.0,0.0
3,1.0,0.0,0,1.0,0.5833320699419237,1.0,0.0
4,1.0,1.0,1,1.0,0.5833320699419237,1.0,0.0
5,0.0,1.0,0,1.0,0.5833320699419237,1.0,0.0
6,0.0,0.0,1,0.0,0.41666793005807634,1.0,0.0
7,0.0,0.0,1,1.0,0.9099946712834343,1.0,0.0
8,1.0,1.0,1,1.0,0.41666793005807634,1.0,0.0
9,0.0,0.0,1,0.0,0.5833320699419237,1.0,0.0
10,0.0,0.0,1,1.0,0.9099946712834343,0.0,0.0
11,1.0,1.0,1,0.0,0.41666793005807634,0.0,0.0
12,1.0,1.0,1,0.0,0.09000532871656575,0.0,0.0
13,1.0,1.0,1,0.0,0.09000532871656575,0.0,0.0
14,0.0,0.0,1,1.0,0.09000532871656575,0.0,0.0
15,0.0,1.0,0,0.0,0.41666793005807634,0.0,0.0
16,0.0,0.0,1,1.0,0.9099946712834343,0.0,0.0
17,1.0,1.0,1,0.0,0.41666793005807634,0.0,0.0
18,1.0,1.0,1,0.0,0.09000532871656575,0.0,0.0
19,1.0,1.0,1,1.0,0.09000532871656575,0.0,0.0
20,1.0,1.0,1,1.0,0.5833320699419237,1.0,0.0
21,0.0,0.0,1,0.0,0.5833320699419237,1.0,0.0
22,0.0,0.0,1,0.0,0.9099946712834343,1.0,0.0
23,0.0,0.0,1,1.0,0.9099946712834343,1.0,0.0
24,1.0,0.0,0,0.0,0.41666793005807634,1.0,0.0
25,1.0,1.0,1,1.0,0.09000532871656575,1.0,0.0
26,0.0,0.0,1,0.0,0.5833320699419237,1.0,0.0
27,0.0,0.0,1,0.0,0.9099946712834343,1.0,0.0
28,0.0,0.0,1,0.0,0.9099946712834343,1.0,0.0
29,0.0,0.0,1,0.0,0.9099946712834343,1.0,0.0
30,0.0,0.0,1,1.0,0.9099946712834343,0.0,0.0
31,1.0,1.0,1,0.0,0.41666793005807634,0.0,0.0
32,1.0,1.0,1,0.0,0.09000532871656575,0.0,0.0
33,1.0,1.0,1,1.0,0.09000532871656575,0.0,0.0
34,1.0,1.0,1,1.0,0.5833320699419237,0.0,0.0
35,1.0,1.0,1,0.0,0.5833320699419237,0.0,0.0
36,1.0,1.0,1,0.0,0.09000532871656575,0.0,0.0
37,1.0,1.0,1,1.0,0.09000532871656575,0.0,0.0
38,0.0,0.0,1,0.0,0.5833320699419237,0.0,0.0
39,0.0,1.0,0,0.0,0.9099946712834343,0.0,0.0
40,0.0,0.0,1,0.0,0.9099946712834343,1.0,0.0
41,0.0,0.0,1,0.0,0.9099946712834343,1.0,0.0
42,0.0,0.0,1,1.0,0.9099946712834343,1.0,0.0
43,0.0,0.0,1,1.0,0.41666793005807634,1.0,0.0
44,1.0,1.0,1,1.0,0.41666793005807634,1.0,0.0
45,0.0,0.0,1,0.0,0.5833320699419237,1.0,0.0
46,0.0,0.0,1,0.0,0.9099946712834343,1.0,0.0
47,0.0,1.0,0,1.0,0.9099946712834343,1.0,0.0
48,1.0,0.0,0,0.0,0.41666793005807634,1.0,0.0
49,1.0,1.0,1,1.0,0.09000532871656575,1.0,0.0
