,cell,epoch,agent,train_nlp_rnn,test_acc_rnn,test_nlp_rnn
677,5,200,35,0.6663877820968628,0.7099999785423279,0.6123989224433899
678,5,200,35,0.6720188295841217,0.6449999809265137,0.6618244647979736
679,5,200,35,0.6397219371795654,0.5899999737739563,0.6607040166854858
680,5,200,36,0.585700723528862,0.7950000166893005,0.5210611820220947
681,5,200,36,0.5534445410966873,0.7049999833106995,0.6012555956840515
682,5,200,36,0.6066999578475952,0.7599999904632568,0.5508548021316528
683,5,200,36,0.5705068778991699,0.75,0.55820631980896
684,5,200,36,0.5549624341726304,0.7049999833106995,0.6044281125068665
685,5,200,37,0.6617858254909516,0.6449999809265137,0.6345142126083374
686,5,200,37,0.6636222541332245,0.5899999737739563,0.6723163723945618
687,5,200,37,0.6611491560935974,0.574999988079071,0.6794188618659973
688,5,200,37,0.6655983406305314,0.6299999952316284,0.6538939476013184
689,5,200,37,0.6551059317588807,0.6000000238418579,0.6695544719696045
690,5,200,38,0.6630772978067399,0.5649999976158142,0.6883302330970764
691,5,200,38,0.6734455585479736,0.6399999856948853,0.6713463068008423
692,5,200,38,0.6669778954982758,0.5600000023841858,0.6932927966117859
693,5,200,38,0.6674808007478714,0.6150000095367432,0.6721479892730713
694,5,200,38,0.6734714305400848,0.6449999809265137,0.6597606539726257
695,5,200,39,0.6541649168729782,0.824999988079071,0.5797914266586304
696,5,200,39,0.5562129655480385,0.7350000143051147,0.544266939163208
697,5,200,39,0.5822314298152924,0.7900000214576721,0.507834792137146
698,5,200,39,0.5385543331503868,0.7649999856948853,0.5162062644958496
699,5,200,39,0.5739117187261581,0.7850000262260437,0.48787808418273926
700,5,200,40,0.6624714058637619,0.5699999928474426,0.6898639798164368
701,5,200,40,0.6681278795003891,0.5849999785423279,0.6654888391494751
702,5,200,40,0.6728787899017334,0.5600000023841858,0.6864240765571594
703,5,200,40,0.6722474938631058,0.6299999952316284,0.6566405296325684
704,5,200,40,0.6725021368265152,0.574999988079071,0.6737891435623169
705,5,200,41,0.6820082205533982,0.5649999976158142,0.6843820214271545
706,5,200,41,0.6821742594242096,0.574999988079071,0.6832759380340576
707,5,200,41,0.6793415719270706,0.5400000214576721,0.6935662627220154
708,5,200,41,0.6839446395635604,0.6050000190734863,0.675973117351532
709,5,200,41,0.675798961520195,0.5649999976158142,0.6896826028823853
710,5,200,42,0.6452603930234909,0.6899999976158142,0.62495356798172
711,5,200,42,0.640692932009697,0.6600000262260437,0.6345768570899963
712,5,200,42,0.633421681523323,0.6150000095367432,0.6722387075424194
713,5,200,42,0.643755145072937,0.6650000214576721,0.6420677304267883
714,5,200,42,0.6340972512960434,0.6650000214576721,0.653151273727417
715,5,200,43,0.6847136950492859,0.5450000166893005,0.6830167174339294
716,5,200,43,0.6900323557853699,0.5,0.6974125504493713
717,5,200,43,0.6934922724962235,0.4950000047683716,0.6936179399490356
718,5,200,43,0.6931637650728226,0.47999998927116394,0.6954282522201538
719,5,200,43,0.6877153277397156,0.5149999856948853,0.695365309715271
720,5,200,44,0.2353170582652092,0.9350000023841858,0.2493777722120285
721,5,200,44,0.32727569460868833,0.9649999737739563,0.23121705651283264
722,5,200,44,0.20265179112553597,0.9449999928474426,0.2170702964067459
723,5,200,44,0.23933647871017455,0.9750000238418579,0.14208829402923584
724,5,200,44,0.3029021090269089,0.9300000071525574,0.2824951410293579
725,5,200,45,0.6167925536632538,0.7450000047683716,0.5792909264564514
726,5,200,45,0.6251994115114212,0.7350000143051147,0.5897194147109985
727,5,200,45,0.6096847248077393,0.6949999928474426,0.6194159984588623
728,5,200,45,0.6055869483947753,0.6700000166893005,0.6384893655776978
729,5,200,45,0.6018960899114609,0.6650000214576721,0.6439340710639954
730,5,200,46,0.5715555167198181,0.8299999833106995,0.4711863398551941
731,5,200,46,0.43554175287485125,0.8500000238418579,0.42140084505081177
732,5,200,46,0.4303117546439171,0.8600000143051147,0.4096863567829132
733,5,200,46,0.427748359143734,0.8550000190734863,0.41032111644744873
734,5,200,46,0.42987618029117586,0.8550000190734863,0.4185662567615509
735,5,200,47,0.5281054091453552,0.7699999809265137,0.5266708135604858
736,5,200,47,0.5326969754695893,0.7549999952316284,0.545791745185852
737,5,200,47,0.5348643112182617,0.7699999809265137,0.5108765959739685
738,5,200,47,0.5307815098762512,0.7400000095367432,0.5730060935020447
739,5,200,47,0.554049301147461,0.824999988079071,0.48090440034866333
740,5,200,48,0.3876225134730339,0.8899999856948853,0.3500240445137024
741,5,200,48,0.391413833796978,0.8899999856948853,0.3509733974933624
742,5,200,48,0.3684087461233139,0.824999988079071,0.47414112091064453
743,5,200,48,0.4034584647417068,0.9100000262260437,0.31767186522483826
744,5,200,48,0.37614320307970045,0.8450000286102295,0.4347568452358246
745,5,200,49,0.5659396916627883,0.7599999904632568,0.5510829091072083
746,5,200,49,0.5828527992963791,0.7599999904632568,0.5517296195030212
747,5,200,49,0.5549137097597122,0.7099999785423279,0.6105697154998779
748,5,200,49,0.5892863959074021,0.7549999952316284,0.56038498878479
749,5,200,49,0.5703871148824692,0.7450000047683716,0.5593698024749756
750,5,200,50,0.6301420599222183,0.6549999713897705,0.6388330459594727
751,5,200,50,0.6341098564863205,0.675000011920929,0.6398779153823853
752,5,200,50,0.6403756433725357,0.699999988079071,0.617895245552063
753,5,200,50,0.6330592066049576,0.6399999856948853,0.6556164026260376
754,5,200,50,0.6339759504795075,0.675000011920929,0.6409960985183716
755,5,200,51,0.23053912088274955,0.9750000238418579,0.17045994102954865
756,5,200,51,0.37447579950094223,0.9900000095367432,0.1930951476097107
757,5,200,51,0.18955669194459915,0.9850000143051147,0.11530401557683945
758,5,200,51,0.22809587359428407,0.9549999833106995,0.21661144495010376
759,5,200,51,0.3270561346411705,0.9700000286102295,0.24488019943237305
760,5,200,52,0.6106793189048767,0.6850000023841858,0.5917465686798096
761,5,200,52,0.6025470393896103,0.6899999976158142,0.6117775440216064
762,5,200,52,0.6354220879077911,0.6850000023841858,0.6145080327987671
763,5,200,52,0.527799134850502,0.7350000143051147,0.5152378678321838
764,5,200,52,0.5980222272872925,0.699999988079071,0.5514925122261047
765,5,200,53,0.6887257069349288,0.5149999856948853,0.6924659013748169
766,5,200,53,0.6872675812244415,0.5400000214576721,0.6870782375335693
767,5,200,53,0.689460289478302,0.5199999809265137,0.6982637643814087
768,5,200,53,0.6848007118701935,0.5199999809265137,0.6923163533210754
769,5,200,53,0.6868224734067917,0.5199999809265137,0.6885452270507812
770,5,200,54,0.6683742570877075,0.6299999952316284,0.6524015069007874
771,5,200,54,0.6674671244621276,0.574999988079071,0.6924481391906738
772,5,200,54,0.6657255780696869,0.6100000143051147,0.6738747954368591
773,5,200,54,0.6643553107976914,0.5849999785423279,0.6750852465629578
774,5,200,54,0.6630464750528335,0.574999988079071,0.6785240769386292
775,5,200,55,0.6885588520765304,0.6100000143051147,0.6747814416885376
776,5,200,55,0.6812119424343109,0.5099999904632568,0.704293966293335
777,5,200,55,0.6848860955238343,0.5550000071525574,0.6946867108345032
778,5,200,55,0.6859353762865067,0.5649999976158142,0.6889342665672302
779,5,200,55,0.684149523973465,0.574999988079071,0.6831291913986206
780,5,200,56,0.3266846027970314,0.9100000262260437,0.30747607350349426
781,5,200,56,0.3107133689522743,0.9350000023841858,0.251785546541214
782,5,200,56,0.31948219567537306,0.8999999761581421,0.332296222448349
783,5,200,56,0.33234541445970534,0.9399999976158142,0.25244155526161194
784,5,200,56,0.2927720060944557,0.8849999904632568,0.3582379221916199
785,5,200,57,0.5571773022413253,0.7749999761581421,0.5357253551483154
786,5,200,57,0.5858969622850418,0.7950000166893005,0.5281601548194885
787,5,200,57,0.5357380014657974,0.7049999833106995,0.6160278916358948
788,5,200,57,0.5624879795312882,0.8149999976158142,0.489515483379364
789,5,200,57,0.5435783642530442,0.7049999833106995,0.6135686635971069
790,5,200,58,0.38634053587913514,0.8600000143051147,0.40284618735313416
791,5,200,58,0.4066211721301079,0.9300000071525574,0.30726566910743713
792,5,200,58,0.30061444610357285,0.8949999809265137,0.3359047770500183
793,5,200,58,0.3147237303853035,0.9399999976158142,0.24018417298793793
794,5,200,58,0.31853592246770857,0.9300000071525574,0.25625497102737427
795,5,200,59,0.5145239037275314,0.7749999761581421,0.45799151062965393
796,5,200,59,0.5040188318490982,0.8299999833106995,0.4534186124801636
797,5,200,59,0.489225460588932,0.8299999833106995,0.41286778450012207
798,5,200,59,0.6025264704227448,0.7450000047683716,0.5366741418838501
799,5,200,59,0.5088220036029816,0.8550000190734863,0.4044576585292816
800,5,200,60,0.4876139235496521,0.800000011920929,0.5020357370376587
801,5,200,60,0.4948325422406197,0.8199999928474426,0.47217604517936707
802,5,200,60,0.4982364949584007,0.8050000071525574,0.4903206527233124
803,5,200,60,0.479055680334568,0.7749999761581421,0.541086733341217
804,5,200,60,0.5111201506853104,0.8349999785423279,0.45071545243263245
805,5,200,61,0.3559173727035522,0.8949999809265137,0.33653631806373596
806,5,200,61,0.33452499806880953,0.8450000286102295,0.4451763927936554
807,5,200,61,0.35779100269079206,0.8849999904632568,0.3643316328525543
808,5,200,61,0.36538095980882646,0.9100000262260437,0.3094694912433624
809,5,200,61,0.3583246177434921,0.9100000262260437,0.3121546506881714
810,5,200,62,0.6620235961675643,0.5950000286102295,0.675432026386261
811,5,200,62,0.650407868027687,0.6200000047683716,0.6575409173965454
812,5,200,62,0.6524263590574264,0.550000011920929,0.6992209553718567
813,5,200,62,0.6580529898405075,0.6449999809265137,0.6404538154602051
814,5,200,62,0.6595086169242859,0.6850000023841858,0.6266676187515259
815,5,200,63,0.5221526104211808,0.7900000214576721,0.5171213746070862
816,5,200,63,0.4976137837767601,0.7400000095367432,0.5815109014511108
817,5,200,63,0.5191964823007583,0.800000011920929,0.5017510056495667
818,5,200,63,0.5350493037700653,0.7850000262260437,0.5277658700942993
819,5,200,63,0.5315101629495621,0.8299999833106995,0.4627770185470581
820,5,200,64,0.61654441177845,0.6949999928474426,0.5880336165428162
821,5,200,64,0.6303878402709961,0.7049999833106995,0.591465950012207
822,5,200,64,0.6229199939966201,0.6800000071525574,0.5994467735290527
823,5,200,64,0.575092499256134,0.6349999904632568,0.5276281237602234
824,5,200,64,0.6184714567661286,0.6600000262260437,0.6148119568824768
825,5,200,65,0.41644053161144257,0.8899999856948853,0.36273300647735596
826,5,200,65,0.4020194414258003,0.875,0.38568225502967834
827,5,200,65,0.5099238139390946,0.824999988079071,0.46143609285354614
828,5,200,65,0.4269592633843422,0.8650000095367432,0.39750906825065613
829,5,200,65,0.40112646520137785,0.875,0.3817357122898102
830,5,200,66,0.636110577583313,0.5299999713897705,0.6823708415031433
831,5,200,66,0.6325707691907883,0.6100000143051147,0.6436650156974792
832,5,200,66,0.6370253926515579,0.6449999809265137,0.6235657334327698
833,5,200,66,0.6320856755971909,0.6549999713897705,0.6040487885475159
834,5,200,66,0.6664402633905411,0.625,0.6388648748397827
835,5,200,67,0.6299648976325989,0.6449999809265137,0.6491871476173401
836,5,200,67,0.632970165014267,0.6349999904632568,0.6573375463485718
837,5,200,67,0.6381630218029022,0.6800000071525574,0.6328961849212646
838,5,200,67,0.6422857874631882,0.7049999833106995,0.6136417984962463
839,5,200,67,0.6358906072378159,0.6549999713897705,0.6424931883811951
840,5,200,68,0.5250475949048996,0.824999988079071,0.4074212312698364
841,5,200,68,0.5603968089818955,0.7200000286102295,0.5566116571426392
842,5,200,68,0.5787954753637314,0.7099999785423279,0.5594437122344971
843,5,200,68,0.5998221325874329,0.7450000047683716,0.5666346549987793
844,5,200,68,0.6029458433389664,0.7049999833106995,0.5458444356918335
845,5,200,69,0.6913676655292511,0.4650000035762787,0.699561357498169
846,5,200,69,0.6888432145118714,0.5249999761581421,0.6913310885429382
847,5,200,69,0.6895572447776794,0.5400000214576721,0.6903570294380188
848,5,200,69,0.6869025975465775,0.4449999928474426,0.7080309987068176
849,5,200,69,0.6973108094930649,0.5400000214576721,0.6892639994621277
850,5,200,70,0.5863691061735153,0.8050000071525574,0.4997518062591553
851,5,200,70,0.5526059445738792,0.7799999713897705,0.5138120055198669
852,5,200,70,0.5757825401425362,0.7799999713897705,0.48725926876068115
853,5,200,70,0.591820074915886,0.8349999785423279,0.45552513003349304
854,5,200,70,0.6332572710514068,0.7300000190734863,0.6095284819602966
855,5,200,71,0.23402357667684556,0.9599999785423279,0.18191272020339966
856,5,200,71,0.2190961341559887,0.9350000023841858,0.2381715327501297
857,5,200,71,0.31934102267026904,0.9399999976158142,0.2688979208469391
858,5,200,71,0.263505232334137,0.9549999833106995,0.21177133917808533
859,5,200,71,0.28390790820121764,0.9399999976158142,0.2504243552684784
860,5,200,72,0.4483520549535751,0.8199999928474426,0.4698611795902252
861,5,200,72,0.4737103086709976,0.8349999785423279,0.4531976580619812
862,5,200,72,0.48628347128629684,0.8450000286102295,0.4379020631313324
863,5,200,72,0.46479358434677126,0.8349999785423279,0.45198315382003784
864,5,200,72,0.4521688759326935,0.8299999833106995,0.45929962396621704
865,5,200,73,0.49676763266324997,0.8299999833106995,0.4388714134693146
866,5,200,73,0.5635169142484665,0.8149999976158142,0.4787164032459259
867,5,200,73,0.5272549530863762,0.8999999761581421,0.3745265305042267
868,5,200,73,0.6195711827278138,0.7850000262260437,0.5593787431716919
869,5,200,73,0.5682292252779007,0.8299999833106995,0.45381343364715576
870,5,200,74,0.2624839024245739,0.9599999785423279,0.19314329326152802
871,5,200,74,0.2141275967657566,0.9449999928474426,0.21587762236595154
