,agent,fit_parameters_mf,train_nlp_mf,test_acc_mf,test_nlp_mf,fit_parameters_mb,train_nlp_mb,test_acc_mb,test_nlp_mb,fit_parameters_habit,train_nlp_habit,test_acc_habit,test_nlp_habit,fit_parameters_wsls,train_nlp_wsls,test_acc_wsls,test_nlp_wsls,fit_parameters_kdh,train_nlp_kdh,test_acc_kdh,test_nlp_kdh,fit_parameters_logistic_regression,train_nlp_logistic_regression,test_acc_logistic_regression,test_nlp_logistic_regression
34,6,[0.82211963 6.02403566],0.28507401202777366,0.82,0.33404686892870816,[0.39539684 3.58363779],0.5358625498602373,0.675,0.5773266433179378,[0.60935317 1.98609061],0.43273211359429303,0.74,0.5832360045611859,[0.99120888 0.37790697],0.314617187007024,0.74,0.3724430928751826,[0.50749999 0.51999999],0.692690621715409,0.46,0.6955544483661652,"[array([2.07048321]), array([[3.08543344, 0.62704893, 0.64639739]])]",0.31507721671136096,0.7437185929648241,0.37369626528583466
35,7,[0.1036321 5.361606 ],0.4910857082926397,0.78,0.4920801677927375,[0.0736903  6.23498133],0.5355912467075965,0.775,0.5065678170323372,[0.20249855 2.03912626],0.5255884991168276,0.76,0.522427614480257,[0.77321821 0.38392853],0.590405908379452,0.71,0.6023575645685196,[0.52250005 0.53000014],0.691740018782962,0.48,0.696206364929676,"[array([0.84507444]), array([[ 0.59940301, -0.05289677,  0.26699394]])]",0.5881989029422402,0.7085427135678392,0.5905050261318684
36,7,[0.13473868 4.90037821],0.486348046344016,0.72,0.5900705859251321,[0.08600374 6.62761892],0.5061103036822406,0.63,0.7025957287475467,[0.22813675 2.14392121],0.49415846914644357,0.67,0.6521340379863978,[0.80257516 0.35135131],0.5601052976174388,0.585,0.7361915682256222,[0.51749999 0.53750002],0.6914330966686125,0.475,0.6974170768260955,"[array([1.12925823]), array([[ 0.59814304, -0.46040467,  0.34776317]])]",0.5534263075515627,0.5829145728643216,0.7513226449489594
37,7,[0.11166386 4.97527989],0.5232570860764955,0.86,0.38326287826523187,[0.09555516 5.2035227 ],0.5562643489142232,0.805,0.43770396187901495,[0.20523223 1.97295739],0.5428238567673289,0.82,0.44658459708094594,[0.75381348 0.39411849],0.6060660999232692,0.775,0.5398914591968059,[0.47499936 0.49749964],0.6925154698570245,0.36,0.701485366821289,"[array([0.72396774]), array([[0.43529945, 0.07680463, 0.43778151]])]",0.6017104142904282,0.7738693467336684,0.5373653846979142
38,7,[0.11817108 4.6956571 ],0.5182543742367253,0.815,0.43085356215946374,[0.09519802 5.26258822],0.5476753563697521,0.795,0.481138585396111,[0.20453958 2.00921158],0.5350696753957669,0.775,0.4879407902061939,[0.75217396 0.3775808 ],0.6037185368909361,0.745,0.5504629454016685,[0.48999985 0.51749999],0.6927406613355529,0.49,0.6930530118942261,"[array([0.77719346]), array([[ 0.32082379, -0.03375209,  0.53562636]])]",0.5973797949403524,0.7487437185929648,0.5537450239062309
39,7,[0.11667486 5.04600838],0.5022995748144544,0.79,0.44728166339918973,[0.10178984 5.53387167],0.5367599795320313,0.76,0.4997440674155951,[0.21072467 2.03082778],0.529875744464487,0.8,0.5047107933461666,[0.75488074 0.37278102],0.6008123758661592,0.73,0.5614941468834878,[0.53500012 0.54749992],0.6896613220901976,0.42,0.7093704438209534,"[array([0.8223373]), array([[ 0.37443087, -0.09526218,  0.4111301 ]])]",0.5966170817241072,0.7336683417085427,0.5546635530889035
40,8,[0.21524052 5.46286252],0.42618506510517457,0.745,0.5272915336117149,[0.13036778 5.88005641],0.5017402850683826,0.705,0.6053694434091449,[0.25446867 2.26902165],0.45589807436905344,0.68,0.6227532299235463,[0.85200852 0.35276069],0.5132478624120188,0.61,0.6929341095685959,[0.55499999 0.54750001],0.6878561943372956,0.45,0.7081374555826188,"[array([1.13094301]), array([[0.94038373, 0.04240804, 0.29211151]])]",0.5114573551528155,0.6080402010050251,0.6840765395760536
41,8,[0.24170092 5.34534751],0.44917587190223457,0.755,0.4387823897693306,[0.18079228 4.76154828],0.5287695832707695,0.765,0.5057264954969287,[0.24037962 2.1828255 ],0.4844416732262242,0.75,0.5011540748551488,[0.84151818 0.39886074],0.5407470093407822,0.73,0.5766492215543986,[0.59000034 0.54749966],0.682743007560557,0.38,0.7395211443305015,"[array([0.96262631]), array([[0.97297317, 0.10324418, 0.4086692 ]])]",0.5379856519028544,0.7336683417085427,0.5718489798158407
42,8,[0.21057317 4.79595785],0.49078822449501464,0.915,0.24886820874176918,[0.18950636 4.45468628],0.5358057622235272,0.745,0.5134657302871346,[0.23431374 1.99773474],0.5293588975868315,0.905,0.32423464640974997,[0.80260336 0.43491117],0.5763960693535217,0.865,0.4471057943999767,[0.47999997 0.45500004],0.6907191311789975,0.215,0.7324553081393241,"[array([0.75386167]), array([[0.8559644 , 0.12351698, 0.41921483]])]",0.5731782423704863,0.8693467336683417,0.446806860268116
43,8,[0.17018074 5.90123787],0.42124664329128697,0.845,0.4065139300120063,[0.08854892 6.10052375],0.5205111231630949,0.785,0.49160858720541,[0.22086662 2.22596541],0.4854077849802927,0.785,0.4845516838878393,[0.8293218  0.39181295],0.5481382561441634,0.745,0.5373589411377907,[0.51999983 0.51499988],0.6925218400628629,0.585,0.6873695105314255,"[array([0.98671096]), array([[ 0.92655753, -0.04283138,  0.35445955]])]",0.5451740461401642,0.7437185929648241,0.5342574082314968
