,cell,epoch,agent,train_nlp_rnn,test_acc_rnn,test_nlp_rnn
944,5,200,88,0.667383143901825,0.5600000023841858,0.6909335255622864
945,5,200,89,0.5829283356666565,0.75,0.5496512055397034
946,5,200,89,0.5176105722784996,0.7900000214576721,0.4870842397212982
947,5,200,89,0.5132885465025901,0.7549999952316284,0.5144152045249939
948,5,200,89,0.49716216921806333,0.8050000071525574,0.478576123714447
949,5,200,89,0.5477275389432907,0.824999988079071,0.43488970398902893
950,5,200,90,0.693545823097229,0.4749999940395355,0.6982676982879639
951,5,200,90,0.6926402431726456,0.4350000023841858,0.6975811123847961
952,5,200,90,0.6874260300397873,0.5,0.7042126655578613
953,5,200,90,0.6927348697185516,0.4650000035762787,0.6939141750335693
954,5,200,90,0.6921265864372254,0.5199999809265137,0.691314697265625
955,5,200,91,0.6043589574098587,0.7099999785423279,0.6095703840255737
956,5,200,91,0.6380649417638778,0.7400000095367432,0.5700226426124573
957,5,200,91,0.6324429595470429,0.6850000023841858,0.6064479351043701
958,5,200,91,0.632408007979393,0.7049999833106995,0.6035067439079285
959,5,200,91,0.5999813807010651,0.6200000047683716,0.6575562953948975
960,5,200,92,0.4893222427368164,0.8550000190734863,0.3637399673461914
961,5,200,92,0.43414496719837187,0.7649999856948853,0.5313100218772888
962,5,200,92,0.4748973798751831,0.8500000238418579,0.3963700830936432
963,5,200,92,0.578111189007759,0.8450000286102295,0.44922447204589844
964,5,200,92,0.4984845867753029,0.8050000071525574,0.43651413917541504
965,5,200,93,0.5428084340691567,0.7950000166893005,0.4692233204841614
966,5,200,93,0.522512192428112,0.8399999737739563,0.39954620599746704
967,5,200,93,0.559157982468605,0.8399999737739563,0.4346296191215515
968,5,200,93,0.5668617057800293,0.7250000238418579,0.555621325969696
969,5,200,93,0.4695380347967148,0.6949999928474426,0.5818004012107849
970,5,200,94,0.42532135456800463,0.8500000238418579,0.38470542430877686
971,5,200,94,0.4458495590090752,0.8450000286102295,0.38906043767929077
972,5,200,94,0.4609134265780449,0.8799999952316284,0.335933655500412
973,5,200,94,0.5087806338071823,0.824999988079071,0.45839741826057434
974,5,200,94,0.474804570376873,0.824999988079071,0.423575222492218
975,5,200,95,0.6652564030885696,0.6700000166893005,0.6393163204193115
976,5,200,95,0.6624354434013366,0.5950000286102295,0.6736580729484558
977,5,200,95,0.6724535804986954,0.5550000071525574,0.6859294176101685
978,5,200,95,0.661152571439743,0.574999988079071,0.6799680590629578
979,5,200,95,0.6921845728158951,0.6200000047683716,0.6866912841796875
980,5,200,96,0.6243437325954437,0.6499999761581421,0.6484748721122742
981,5,200,96,0.6088759690523148,0.6549999713897705,0.5986831188201904
982,5,200,96,0.5970151060819626,0.5899999737739563,0.6504603624343872
983,5,200,96,0.6226456665992737,0.7350000143051147,0.5722209811210632
984,5,200,96,0.636970990896225,0.7300000190734863,0.5890499353408813
985,5,200,97,0.5307142728567124,0.7200000286102295,0.5717095732688904
986,5,200,97,0.5624549478292465,0.7799999713897705,0.49401336908340454
987,5,200,97,0.5292186748981476,0.7649999856948853,0.526517927646637
988,5,200,97,0.5509660428762436,0.7300000190734863,0.5669198036193848
989,5,200,97,0.5488995027542114,0.800000011920929,0.47888457775115967
990,5,200,98,0.6915473836660385,0.49000000953674316,0.6959190964698792
991,5,200,98,0.6919995498657227,0.48500001430511475,0.6991144418716431
992,5,200,98,0.6865528362989426,0.48500001430511475,0.6955510973930359
993,5,200,98,0.6902159035205842,0.4350000023841858,0.7032018899917603
994,5,200,98,0.6900259608030319,0.4950000047683716,0.699616551399231
995,5,200,99,0.6831690102815628,0.5899999737739563,0.670799732208252
996,5,200,99,0.6825297927856445,0.5350000262260437,0.6902585625648499
997,5,200,99,0.68702361702919,0.5600000023841858,0.6867632865905762
998,5,200,99,0.688252437710762,0.5299999713897705,0.6939452886581421
999,5,200,99,0.6817514973878861,0.5649999976158142,0.6808785796165466
1000,5,400,0,0.3756692487001419,0.7900000214576721,0.4555746912956238
1001,5,400,0,0.4164713728427887,0.8550000190734863,0.35703858733177185
1002,5,400,0,0.38511957466602326,0.8450000286102295,0.4416216313838959
1003,5,400,0,0.3912667539715767,0.8100000023841858,0.43477723002433777
1004,5,400,0,0.41638565450906756,0.9100000262260437,0.30277958512306213
1005,5,400,1,0.6899048340320587,0.5099999904632568,0.6979182958602905
1006,5,400,1,0.6861601060628891,0.5,0.6917386651039124
1007,5,400,1,0.6608749401569366,0.5350000262260437,0.717201828956604
1008,5,400,1,0.6650078195333481,0.5299999713897705,0.7351049184799194
