,agent,fit_parameters_mf,train_nlp_mf,test_acc_mf,test_nlp_mf,fit_parameters_mb,train_nlp_mb,test_acc_mb,test_nlp_mb,fit_parameters_habit,train_nlp_habit,test_acc_habit,test_nlp_habit,fit_parameters_wsls,train_nlp_wsls,test_acc_wsls,test_nlp_wsls,fit_parameters_kdh,train_nlp_kdh,test_acc_kdh,test_nlp_kdh,fit_parameters_logistic_regression,train_nlp_logistic_regression,test_acc_logistic_regression,test_nlp_logistic_regression
118,23,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.12953356 0.9467312 ],0.2942649721747145,0.875,0.3708416031114757,[0.43000094 0.57749931],0.6822003129018691,0.485,0.7088629296422004,"[array([-2.42918644]), array([[0.71344995, 0.26054358, 0.27000019]])]",0.2922260586824268,0.8743718592964824,0.37200098283588884
119,23,[0.  0.1],0.6931469805599655,0.49,0.6931471824645996,[0.83063841 0.16981429],0.6923949186590502,0.48,0.6958721071481705,[0.  0.1],0.6931469805599655,0.49,0.6931471824645996,[0.14795947 0.94840309],0.30962451597781865,0.905,0.3083794988505542,[0.47000018 0.53500006],0.6910204373982536,0.65,0.6758492434024811,"[array([-2.28971523]), array([[0.8891675 , 0.01053377, 0.3025182 ]])]",0.3082877908321098,0.9095477386934674,0.3078495220467448
120,24,[0.  0.1],0.6931469805599655,0.52,0.6931471824645996,[0.00294689 0.7515304 ],0.6931291956386083,0.5,0.6928725224733353,[0.  0.1],0.6931469805599655,0.52,0.6931471824645996,[0.73791367 0.48029558],0.6348250173851688,0.665,0.6148423978686333,[0.51250004 0.49500009],0.6929657138631805,0.5,0.6930283653736115,"[array([0.56927856]), array([[ 0.92461821, -0.05782253,  0.02039098]])]",0.6338911981508136,0.6633165829145728,0.6118814393877983
121,24,[0.9537371  0.75379901],0.6629141790809399,0.535,0.6855186474323273,[0.75396959 0.72097833],0.6816347117939904,0.475,0.7118674325942993,[0.  0.1],0.6931469805599655,0.51,0.6931471824645996,[0.76259004 0.48691098],0.6173650684389178,0.6,0.6839314605295658,[0.5024999  0.51000032],0.6930407238663028,0.51,0.6937535679340363,"[array([0.65926534]), array([[ 1.07190928, -0.18462342,  0.04872412]])]",0.6157624996639788,0.5979899497487438,0.6848929563164711
122,24,[0.  0.1],0.6931469805599655,0.515,0.6931471824645996,[0.  0.1],0.6931469805599655,0.515,0.6931471824645996,[0.  0.1],0.6931469805599655,0.515,0.6931471824645996,[0.74805204 0.46618358],0.6300342966962602,0.625,0.63042933344841,[0.51750001 0.49250001],0.6927844158937012,0.485,0.6939598795771599,"[array([0.58846939]), array([[ 0.95196413,  0.06663065, -0.04522136]])]",0.6290131238847971,0.628140703517588,0.6285596266388893
123,24,[0.  0.1],0.6931469805599655,0.495,0.6931471824645996,[0.7388736  0.36608686],0.6901675581861059,0.56,0.6778891932964325,[1.         0.55715826],0.6558459209138207,0.63,0.6574436032772064,[0.74055431 0.46766123],0.6322124207831069,0.63,0.624622999727726,[0.52500019 0.49499997],0.6924967194658849,0.475,0.6954992184042931,"[array([0.6014255]), array([[ 1.01364543, -0.04378385, -0.19377118]])]",0.6305188349634409,0.6331658291457286,0.6263809897005558
124,24,[1.         0.58870201],0.6730374381494514,0.675,0.6499000546336174,[1.         0.44754429],0.6873742102022612,0.535,0.6847558888792992,[0.  0.1],0.6931469805599655,0.495,0.6931471824645996,[0.72952843 0.47222229],0.6372623856611114,0.66,0.6054755000770092,[0.51250106 0.50750024],0.6929344621714697,0.495,0.6933096784353256,"[array([0.5539097]), array([[ 0.84004671, -0.02473467,  0.03793049]])]",0.6363792640715837,0.6582914572864321,0.6028187549114228
125,25,[0.  0.1],0.6931469805599655,0.535,0.6931471824645996,[0.  0.1],0.6931469805599655,0.535,0.6931471824645996,[0.76573785 0.99487307],0.6091195868810623,0.71,0.6053757393360137,[0.47091356 0.11415742],0.5073107897426593,0.66,0.5514916477724909,[0.46250013 0.50499973],0.6917144088087203,0.495,0.6972879958152771,"[array([0.82940166]), array([[-1.90997429,  0.36859078, -0.26147962]])]",0.5051075891777873,0.6582914572864321,0.54690010599792
126,25,[0.  0.1],0.6931469805599655,0.495,0.6931471824645996,[0.  0.1],0.6931469805599655,0.495,0.6931471824645996,[0.82723405 1.01499052],0.5985993107038451,0.65,0.6498351341485977,[0.50806455 0.11007017],0.5081501368605266,0.65,0.5418814668804407,[0.48250098 0.50500067],0.6928156675880024,0.535,0.6917780381441117,"[array([0.92088056]), array([[-1.73566864,  0.35654413, -0.38575126]])]",0.5055542996432633,0.6532663316582915,0.5397490033134819
127,25,[0.  0.1],0.6931469805599655,0.5,0.6931471824645996,[0.  0.1],0.6931469805599655,0.5,0.6931471824645996,[0.  0.1],0.6931469805599655,0.5,0.6931471824645996,[0.47860962 0.13647052],0.5361901077416783,0.75,0.4225682760030031,[0.48000003 0.50499998],0.6927218734082916,0.53,0.6920718419551849,"[array([0.74049718]), array([[-1.63314241,  0.38397145, -0.36875161]])]",0.532953353561461,0.7537688442211056,0.42534206569194793
128,25,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.4767123  0.11981559],0.5154770704544765,0.69,0.5078358019888402,[0.47999998 0.51250001],0.6925906075448617,0.515,0.6925031420588493,"[array([0.81615654]), array([[-1.85519692,  0.38399632, -0.25656363]])]",0.5128629417344928,0.6934673366834171,0.5064307957887649
129,25,[0.  0.1],0.6931469805599655,0.455,0.6931471824645996,[0.  0.1],0.6931469805599655,0.455,0.6931471824645996,[0.  0.1],0.6931469805599655,0.455,0.6931471824645996,[0.50273222 0.10854498],0.5038733313609107,0.65,0.5631035131961107,[0.4850003  0.52250011],0.6924155257999927,0.505,0.6941798591613769,"[array([1.03126055]), array([[-1.90688947, -0.0100838 , -0.19505727]])]",0.5027722769230604,0.6633165829145728,0.5593211081624031
130,26,[1.         4.50537229],0.3421499470678895,0.785,0.34363322191871704,[0.  0.1],0.6931469805599655,0.565,0.6931471824645996,[0.59912495 0.82729244],0.64894670452546,0.675,0.6251017573475838,[0.98663689 0.80857097],0.25430628171167263,0.88,0.281432628990151,[0.50499998 0.5075    ],0.6930657280337175,0.565,0.6917783591151238,"[array([1.0115141]), array([[4.6872848 , 0.51794484, 0.67793403]])]",0.2546811779914424,0.8844221105527639,0.2718514364399016
131,26,[1.         4.12886424],0.3545806915956727,0.785,0.33193505860865113,[0.9948239  2.22827232],0.5727859885349157,0.69,0.5738674502819776,[0.67833414 0.80823363],0.6448106736879131,0.635,0.6458410677313805,[0.98444462 0.78509993],0.2729912642931441,0.925,0.22779264882206918,[0.52249933 0.50000119],0.6926405595639302,0.545,0.692302896976471,"[array([1.05654899]), array([[4.3918918 , 0.44432102, 0.97922337]])]",0.2695676131383516,0.9246231155778895,0.23942478323355318
132,26,[1.         4.26958772],0.3474725409405076,0.78,0.360133521524258,[1.         2.27320385],0.5628680137170469,0.655,0.616277409940958,[0.54730229 0.93839126],0.6404701832813571,0.63,0.6632870182394981,[0.98886422 0.78857134],0.2608726459112152,0.905,0.2768210484785959,[0.52749991 0.50249984],0.6923840987958247,0.53,0.6931102985143661,"[array([1.10038179]), array([[4.56906913, 0.69767586, 1.03350481]])]",0.2581885233148932,0.9095477386934674,0.2782490884512663
133,26,[1.         4.11083449],0.35364621948569036,0.775,0.33244003290310503,[0.99154948 2.15120381],0.5780585825748258,0.72,0.5531512172520161,[0.66418482 0.81914914],0.6445259283676812,0.635,0.644257852435112,[0.98451337 0.78962541],0.2691599551809717,0.91,0.24152601535432042,[0.52250008 0.52750003],0.6918839278239151,0.49,0.6958132180571556,"[array([1.03157334]), array([[4.487723  , 0.47294474, 0.68734414]])]",0.2692382694897242,0.914572864321608,0.23693327290937305
134,26,[1.         4.46378595],0.3386751369885665,0.765,0.35499818784184756,[1.         2.29898371],0.5635995374708942,0.64,0.6023503290116787,[0.52302373 0.95031613],0.6413308062727094,0.65,0.6547420813143253,[0.9868422  0.80466478],0.2525427977507411,0.885,0.28681844553910196,[0.54250024 0.52250022],0.6908321282258342,0.46,0.7010780021548271,"[array([1.02306022]), array([[4.62958418, 0.50688014, 0.78097425]])]",0.25237878021784127,0.8844221105527639,0.2797802172973752
135,27,[1.         0.77782152],0.6563809801632376,0.555,0.6867931586503982,[0.99412507 0.80093685],0.6740236892663978,0.505,0.7029035227000713,[0.  0.1],0.6931469805599655,0.5,0.6931471824645996,[0.54746138 0.96820817],0.45175248157487025,0.68,0.47932167489081623,[0.53500008 0.48750023],0.6917647118972655,0.53,0.6916779142618179,"[array([-1.47657731]), array([[ 3.45814381,  0.07022484, -0.31868946]])]",0.449927435182035,0.6834170854271356,0.46843473926186563
136,27,[1.         0.72759513],0.6614507218659736,0.615,0.6640933549404144,[1.         0.62261972],0.6814242093177308,0.575,0.6726871716976166,[0.  0.1],0.6931469805599655,0.515,0.6931471824645996,[0.52262431 0.9635855 ],0.45304750009604483,0.73,0.4558400844037533,[0.53       0.48499999],0.6920214060187067,0.535,0.6906701332330704,"[array([-1.4090033]), array([[ 3.17120716, -0.17742719, -0.14481838]])]",0.4515135033102706,0.7286432160804021,0.4515462045185268
137,27,[0.99360456 0.73762041],0.6607596226456891,0.575,0.6672605775296688,[0.92558353 0.71607032],0.6788020628241057,0.57,0.6823012086749077,[0.  0.1],0.6931469805599655,0.49,0.6931471824645996,[0.52643678 0.95604404],0.45904975802749887,0.715,0.4328014162927866,[0.5549997  0.47249958],0.689359218686566,0.46,0.70412202835083,"[array([-1.37354562]), array([[ 3.04692136, -0.03078876, -0.16155975]])]",0.45794260626658795,0.7185929648241206,0.43039622850716114
138,27,[0.  0.1],0.6931469805599655,0.555,0.6931471824645996,[0.  0.1],0.6931469805599655,0.555,0.6931471824645996,[0.  0.1],0.6931469805599655,0.555,0.6931471824645996,[0.51270209 0.95901648],0.45411632629800786,0.735,0.46830312490463255,[0.5199997  0.47500007],0.69212161314764,0.535,0.6915722212195397,"[array([-1.4336687]), array([[ 3.04965116, -0.01863601, -0.16532259]])]",0.45305486463475975,0.6934673366834171,0.4641089528799057
139,27,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.  0.1],0.6931469805599655,0.485,0.6931471824645996,[0.50921656 0.95616447],0.4589076753771849,0.745,0.45020757749676704,[0.52999988 0.49999869],0.6922464397825887,0.565,0.691045017838478,"[array([-1.3374902]), array([[ 3.07106046, -0.23781754, -0.27569573]])]",0.45563208145555106,0.6532663316582915,0.45730713468045
140,28,[0.  0.1],0.6931469805599655,0.56,0.6931471824645996,[0.  0.1],0.6931469805599655,0.56,0.6931471824645996,[0.  0.1],0.6931469805599655,0.56,0.6931471824645996,[0.44210528 0.24105011],0.6161802849580507,0.66,0.6129033720493317,[0.53499968 0.49250001],0.6918647260678614,0.52,0.6894223487377167,"[array([0.43142744]), array([[-1.15252989,  0.0402474 , -0.31331995]])]",0.6139602473378182,0.6582914572864321,0.6143981799483299
141,28,[0.  0.1],0.6931469805599655,0.595,0.6931471824645996,[0.  0.1],0.6931469805599655,0.595,0.6931471824645996,[0.70475633 0.57174202],0.6685061481377664,0.63,0.6499407264590263,[0.44115896 0.24706   ],0.618681418957024,0.665,0.5977991661429405,[0.52999985 0.48000035],0.6918463330460193,0.505,0.6920437788963318,"[array([0.51606193]), array([[-1.23954887, -0.28940369, -0.17215397]])]",0.6154744093492627,0.6331658291457286,0.6053645141422749
142,28,[0.00479538 1.18387421],0.6927772414345913,0.45,0.6951080587506294,[0.00487468 1.62718347],0.6926170530554088,0.335,0.6958451697230339,[0.69927548 0.66284599],0.6600051576273809,0.57,0.6811492636799812,[0.45333333 0.22641504],0.6072357024812507,0.645,0.6420917022228241,[0.54750006 0.51749955],0.6905810119163283,0.485,0.6949622875452042,"[array([0.49056526]), array([[-1.27484636,  0.06247808, -0.17657873]])]",0.606030307970941,0.6482412060301508,0.6379043771326542
143,28,[0.  0.1],0.6931469805599655,0.51,0.6931471824645996,[9.07996109e-05 6.81720570e+00],0.6931381379880556,0.345,0.693336087167263,[0.60931521 0.61983033],0.6687013635457092,0.65,0.6476752300560474,[0.44987247 0.2512184 ],0.6243425379728756,0.705,0.5797065737843513,[0.55249984 0.50000005],0.6903856434828662,0.51,0.694864826798439,"[array([0.44794686]), array([[-1.25504639, -0.02353988, -0.01635403]])]",0.6234922033920884,0.7035175879396985,0.5761926913261414
144,28,[7.33891827e-04 1.00000000e+01],0.692256345431166,0.455,0.6941909468173981,[0.  0.1],0.6931469805599655,0.465,0.6931471824645996,[0.56113689 0.75719139],0.6590374017889294,0.58,0.6912479634582996,[0.44619421 0.22488032],0.6067154734838845,0.63,0.6521226248145103,[0.55500003 0.52      ],0.6897157436894458,0.465,0.6993924403190612,"[array([0.51305419]), array([[-1.26293378, -0.04594993, -0.270417  ]])]",0.6046560053154826,0.6180904522613065,0.6508040736615658
145,29,[1.         3.22621018],0.43442966288408075,0.65,0.40818112025037406,[0.22194705 1.43310119],0.6692613901620575,0.58,0.648839196562767,[1.         2.62440138],0.24790250205073433,0.915,0.2830446081981063,[0.99273618 0.13212434],0.21144119989280838,0.915,0.22851225928869098,[0.5375     0.53750001],0.6903318378906582,0.52,0.6929619407653809,"[array([2.86924152]), array([[2.17055427, 0.51994939, 0.01165414]])]",0.210830040355213,0.9195979899497487,0.23195768120698632
146,29,[1.         3.38253423],0.423838057004794,0.745,0.3980184888094664,[0.35325755 1.6455986 ],0.6550422156686673,0.525,0.7182954972982407,[0.99098951 2.60806273],0.2511653652437339,0.925,0.25675312280654905,[0.99523819 0.13984161],0.20844329592881686,0.925,0.21341555929742753,[0.53999899 0.53250076],0.6904882744749252,0.525,0.6925561025738716,"[array([2.89983385]), array([[2.28736609, 0.55181826, 0.21934421]])]",0.20926149507984518,0.9296482412060302,0.21279123827815055
147,29,[1.         3.73004062],0.4086491736967007,0.745,0.37858177567832174,[0.14514906 1.79432438],0.6663424759402814,0.635,0.6376086626946926,[1.         2.70671747],0.2345771674025309,0.91,0.31136906791478397,[0.99760775 0.12860885],0.19241228640175528,0.91,0.2497399194922764,[0.54749937 0.55749851],0.6875737481230808,0.46,0.7073757305741311,"[array([2.95015946]), array([[2.41447921, 0.82128574, 0.14686338]])]",0.19212889374000952,0.9095477386934674,0.2579697551112622
148,29,[1.        4.3973716],0.37704375811406976,0.745,0.35222320529632273,[0.11814428 2.56096802],0.6467815571574766,0.6,0.6773833584785461,[0.97363639 2.53988522],0.2639519439220504,0.955,0.19380662854760886,[0.99751885 0.14646478],0.21579437799230156,0.955,0.15618196128867567,[0.52000002 0.52999994],0.6918463330458752,0.57,0.6876430940628052,"[array([2.94896299]), array([[2.41365788, 0.51462489, 0.37161814]])]",0.21792710498673842,0.9547738693467337,0.15536547233350576
149,29,[1.         3.59940267],0.41668813935776583,0.87,0.29153574073687194,[0.09511721 1.96244986],0.6654072273487196,0.59,0.646797281652689,[0.97363683 2.53988404],0.2639519440053209,0.945,0.20655950520187616,[0.99492395 0.14074067],0.22226023354380436,0.945,0.1590910328552127,[0.51500161 0.52249923],0.6924155258030669,0.595,0.6868252685666084,"[array([2.8934003]), array([[2.30107862, 0.45556549, 0.14640067]])]",0.22313786377664654,0.949748743718593,0.15865597786847502
150,30,[1.         4.05573613],0.3564168122534456,0.8,0.3094112046062946,[0.9115703 2.0732398],0.5967013317548976,0.725,0.5859507171809674,[0.86999056 0.73530635],0.6397977017470865,0.715,0.6033784252405167,[0.98464922 0.76967935],0.2774745756023399,0.875,0.27065858491230754,[0.4525003  0.43499985],0.6866503428733745,0.52,0.6951542329788208,"[array([1.12301918]), array([[4.62200377, 0.33534478, 0.13822739]])]",0.2785579683817923,0.8743718592964824,0.273412249609828
151,30,[1.         4.41273742],0.34184252138283017,0.795,0.3679540646681562,[0.86454183 2.04119655],0.6032485995471885,0.725,0.5634360361099243,[0.83292593 0.81809396],0.6305693653281207,0.665,0.6395354610681534,[0.98910685 0.75294104],0.2729389865291487,0.89,0.28683312878012657,[0.44999936 0.44250033],0.6873292207848622,0.53,0.6922092136740684,"[array([1.25249977]), array([[4.67228941, 0.36095765, 0.22424415]])]",0.27473218727856874,0.8894472361809045,0.2841208354383707
152,30,[1.        4.1216687],0.3493301313022064,0.78,0.3518452614080161,[0.94759152 2.12136521],0.5876626971860688,0.665,0.6259075635671616,[0.86932507 0.78756764],0.6321742502922207,0.665,0.6364034388959408,[0.98695659 0.75516208],0.27671915973102756,0.89,0.2861961422860622,[0.48250099 0.45999903],0.6912389569544146,0.63,0.680536282658577,"[array([1.15520815]), array([[4.50179727, 0.54531627, 0.41948455]])]",0.2777419478446245,0.8894472361809045,0.286030501537025
153,30,[1.        4.1775208],0.3480048321748136,0.775,0.32628438325598835,[0.90350655 2.32146204],0.5782593144322123,0.67,0.6539511753618718,[0.75341986 0.84477566],0.6336282278754044,0.68,0.6302421088516712,[0.98687099 0.75730999],0.277717504420331,0.895,0.2618911129096523,[0.45750001 0.42749997],0.6860637237778332,0.515,0.698324359357357,"[array([1.17939241]), array([[4.44250151, 0.40743575, 0.56331268]])]",0.2789426890038885,0.8944723618090452,0.26676553501747546
154,30,[1.         4.23145174],0.340867529983513,0.74,0.3526093842834234,[0.8025626  2.12661406],0.6024327342652178,0.705,0.5573849942535162,[0.8008662  0.86307204],0.6266436148615766,0.645,0.6544843946397304,[0.98701294 0.74480675],0.2801526015447392,0.905,0.2584111624304205,[0.44750018 0.45500014],0.6883579008369147,0.55,0.6889275550842285,"[array([1.21045898]), array([[4.50915225, 0.47820501, 0.34158626]])]",0.2812151325377636,0.9045226130653267,0.25961549379862847
155,31,[1.        3.0604572],0.42706091982277244,0.72,0.4617420758493245,[1.         1.67134737],0.6230434898139177,0.58,0.6758650241792202,[0.84325772 0.90266334],0.6162981469284575,0.64,0.6559028290212154,[0.96519733 0.62771751],0.385922995009075,0.825,0.3991118448972702,[0.47749995 0.46999994],0.691740018782946,0.535,0.690500921010971,"[array([1.13618019]), array([[3.43707938, 0.55327246, 0.24297732]])]",0.383893270175904,0.8241206030150754,0.39754315711557864
156,31,[1.         2.96506498],0.43175476746896213,0.72,0.44025354079902174,[0.  0.1],0.6931469805599655,0.425,0.6931471824645996,[0.81306377 0.89842705],0.6199671110174075,0.655,0.6440527100861072,[0.96287714 0.6358696 ],0.3880092695284479,0.82,0.38731735518202187,[0.49999975 0.46750173],0.6920899855271816,0.575,0.690951107442379,"[array([1.11844264]), array([[3.38539089, 0.51474096, 0.32900531]])]",0.38618983059190215,0.8190954773869347,0.386801156885922
