,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,0.0,0.0,1,1.0,0.5,1.0,0.0
1,0.0,1.0,0,1.0,0.5646454170088433,1.0,0.21824835396646947
2,1.0,1.0,1,1.0,0.5604156849529245,1.0,0.2038226359285707
3,1.0,1.0,1,1.0,0.5032507265046761,1.0,0.01091345269119487
4,0.0,0.0,1,0.0,0.4621146472457802,1.0,-0.12743248521908435
5,1.0,1.0,1,1.0,0.4367876921946839,1.0,-0.21335717482572025
6,0.0,1.0,0,1.0,0.40796738846753416,1.0,-0.31253275225334115
7,1.0,1.0,1,1.0,0.4259148948166037,1.0,-0.2505621094750694
8,1.0,1.0,1,1.0,0.407128149416042,1.0,-0.3154499748766049
9,1.0,0.0,0,0.0,0.3938901774986078,1.0,-0.3617277904527987
10,0.0,0.0,1,1.0,0.41797865890804753,0.0,-0.27787168658759315
11,0.0,0.0,1,1.0,0.4579647027782619,0.0,-0.14145427166044988
12,0.0,0.0,1,0.0,0.4874286283069017,0.0,-0.04221335063965381
13,1.0,1.0,1,1.0,0.44413096418995474,0.0,-0.18834933698489986
14,1.0,0.0,0,1.0,0.42538178733326354,0.0,-0.2523923224388197
15,1.0,1.0,1,1.0,0.43299877354061855,0.0,-0.22629674978378833
16,0.0,0.0,1,1.0,0.4225821787267618,0.0,-0.26201355581681973
17,0.0,0.0,1,0.0,0.45136765861070405,0.0,-0.16378569987161729
18,1.0,1.0,1,0.0,0.408306208823461,0.0,-0.31135553112290415
19,0.0,0.0,1,1.0,0.4647781681687109,0.0,-0.11844247536544816
20,1.0,1.0,1,1.0,0.4980059924576214,1.0,-0.006694293014093966
21,0.0,0.0,1,0.0,0.47452926569655635,1.0,-0.08558411752490669
22,1.0,1.0,1,1.0,0.4338721581673685,1.0,-0.22331172829746748
23,0.0,1.0,0,1.0,0.41734939212435046,1.0,-0.2800431364727263
24,0.0,0.0,1,0.0,0.4331722659159235,1.0,-0.22570368134630148
25,1.0,0.0,0,0.0,0.3983941822065068,1.0,-0.3459250537574695
26,1.0,1.0,1,1.0,0.4186220804655759,1.0,-0.2756523444081332
27,1.0,1.0,1,1.0,0.3993498384572237,1.0,-0.34257989309176656
28,1.0,0.0,0,1.0,0.38586005148108377,1.0,-0.39006163753585676
29,1.0,1.0,1,1.0,0.40231523817063375,1.0,-0.3322168042508672
30,1.0,1.0,1,0.0,0.394275697075573,0.0,-0.3603727218680748
31,1.0,0.0,0,1.0,0.4518555197830055,0.0,-0.1621323735797222
32,0.0,0.0,1,1.0,0.4558505598646078,0.0,-0.1486049711740437
33,1.0,1.0,1,0.0,0.4874872141540399,0.0,-0.04201654312185299
34,0.0,0.0,1,1.0,0.5336207983681128,0.0,0.11304190590911056
35,1.0,1.0,1,0.0,0.556196231658178,0.0,0.18946176546309967
36,1.0,1.0,1,0.0,0.5887380655952708,0.0,0.3010986523658098
37,1.0,0.0,0,0.0,0.6116992988397268,0.0,0.38142752912100475
38,1.0,1.0,1,0.0,0.5966298542196937,0.0,0.32853631117334575
39,0.0,0.0,1,1.0,0.6108072201622521,0.0,0.3782766555012155
40,0.0,0.0,1,0.0,0.6319150577605498,1.0,0.45359067450420587
41,0.0,0.0,1,1.0,0.5855239496006958,1.0,0.289970280628368
42,1.0,0.0,0,1.0,0.6142568138772923,1.0,0.3904755692596632
43,0.0,0.0,1,0.0,0.5940020913299613,1.0,0.31938171065000065
44,0.0,0.0,1,0.0,0.5489028297292963,1.0,0.16470250164913663
45,1.0,1.0,1,1.0,0.515794530555724,1.0,0.05304285111777057
46,1.0,0.0,0,1.0,0.47093134899539324,1.0,-0.09769908851389963
47,1.0,1.0,1,1.0,0.4742931902353158,1.0,-0.08637874841661031
48,0.0,0.0,1,0.0,0.4464372168242365,1.0,-0.1805129563328156
49,1.0,1.0,1,1.0,0.4182208151107334,1.0,-0.2770363090623522
