,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,0.0,0.0,1,1.0,0.5,0.0,0.0
1,0.0,0.0,1,1.0,0.6748381328408298,0.0,0.40883417934596633
2,0.0,0.0,1,1.0,0.7579312027799652,0.0,0.6390899041193073
3,0.0,0.0,1,1.0,0.7976017029611039,0.0,0.7678749167428387
4,1.0,1.0,1,0.0,0.8174637035296057,0.0,0.8394821705545361
5,0.0,0.0,1,1.0,0.8174637035296057,0.0,0.8394821705545361
6,1.0,0.0,0,1.0,0.8277841367843451,0.0,0.8790952530476458
7,0.0,0.0,1,1.0,0.7046530728061505,0.0,0.48689157757526913
8,0.0,0.0,1,1.0,0.7126109307659002,0.0,0.5084734584490933
9,0.0,1.0,0,0.0,0.716801502153775,0.0,0.5199813184033357
10,0.0,1.0,0,0.0,0.5579812005766103,1.0,0.13044894860032696
11,1.0,1.0,1,1.0,0.4684717680342651,1.0,-0.070708473519286
12,1.0,1.0,1,1.0,0.3737824840445263,1.0,-0.28893818724629605
13,1.0,1.0,1,1.0,0.3205040845896697,1.0,-0.42076434384848516
14,0.0,0.0,1,0.0,0.29096974216520244,1.0,-0.4987195930722028
15,1.0,1.0,1,0.0,0.24979165354235963,1.0,-0.6157704908117684
16,0.0,0.0,1,0.0,0.38922263963006154,1.0,-0.25229469621014283
17,1.0,1.0,1,0.0,0.35605533599772654,1.0,-0.33177460286094373
18,1.0,1.0,1,1.0,0.4432842722217203,1.0,-0.12757684874799113
19,1.0,1.0,1,1.0,0.3198515150451033,1.0,-0.4224430535975944
20,1.0,1.0,1,0.0,0.2587051295477932,0.0,-0.5894457299045724
21,1.0,1.0,1,0.0,0.3798541007631753,0.0,-0.274460470306894
22,0.0,0.0,1,1.0,0.4569774843071062,0.0,-0.09659759337191784
23,1.0,1.0,1,1.0,0.6146206049031864,0.0,0.2613632955161498
24,1.0,1.0,1,0.0,0.47868414461125375,0.0,-0.04777066925568263
25,0.0,0.0,1,1.0,0.582441554451359,0.0,0.18634777567138971
26,1.0,0.0,0,1.0,0.6655310347157918,0.0,0.38525624342779224
27,1.0,0.0,0,1.0,0.5604014550802329,0.0,0.13594671959071725
28,1.0,1.0,1,0.0,0.50154185019875,0.0,0.003453335761271936
29,0.0,1.0,0,0.0,0.6423653661062556,0.0,0.32792155335101597
30,0.0,0.0,1,0.0,0.5242313466758055,1.0,0.054314169755956654
31,0.0,0.0,1,0.0,0.45100275167619963,1.0,-0.11009381557241049
32,0.0,0.0,1,0.0,0.40597512949252684,1.0,-0.2131265030901868
33,1.0,1.0,1,1.0,0.3793342684080115,1.0,-0.2756964268627855
34,1.0,1.0,1,1.0,0.28605477111017363,1.0,-0.5121266206353093
35,1.0,1.0,1,0.0,0.23793200325518812,1.0,-0.6517892762082136
36,1.0,1.0,1,1.0,0.3591833816428269,1.0,-0.32415035582466895
37,1.0,1.0,1,1.0,0.27267553346611695,1.0,-0.549343714130106
38,0.0,1.0,0,0.0,0.2297679101196167,1.0,-0.6773061135070606
39,1.0,1.0,1,1.0,0.24328229490092226,1.0,-0.6353927554078428
40,1.0,1.0,1,0.0,0.21872350371599006,0.0,-0.7128609820961487
41,1.0,1.0,1,1.0,0.34664705234478776,0.0,-0.3548906787692505
42,1.0,1.0,1,0.0,0.2670456142169744,0.0,-0.5653431350911918
43,1.0,1.0,1,0.0,0.3786453564576587,0.0,-0.27733540366185677
44,1.0,1.0,1,0.0,0.4485036329152213,0.0,-0.1157482779159292
45,0.0,0.0,1,1.0,0.48854363793017275,0.0,-0.025663624774409463
46,1.0,1.0,1,0.0,0.6502087739951057,0.0,0.34713375081996617
47,0.0,1.0,0,0.0,0.6702161792870389,0.0,0.39708300890317927
48,0.0,0.0,1,1.0,0.5922924682036959,0.0,0.20910684997681578
49,0.0,0.0,1,0.0,0.7133078431305758,0.0,0.5103802597897443
