,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,1.0,1.0,1,0.0,0.5,0.0,0.0
1,0.0,0.0,1,1.0,0.5,0.0,0.0
2,0.0,0.0,1,0.0,0.5307443881504879,0.0,0.029591246051887947
3,1.0,0.0,0,1.0,0.529513517246518,0.0,0.02840372397649332
4,0.0,0.0,1,1.0,0.5327444146261352,0.0,0.03152161179790933
5,1.0,1.0,1,0.0,0.5614330111445403,0.0,0.05935410679797942
6,0.0,0.0,1,1.0,0.5619914826799036,0.0,0.059899258075906854
7,0.0,1.0,0,0.0,0.5891396160022471,0.0,0.08661351945812326
8,0.0,0.0,1,1.0,0.5875738301418856,0.0,0.08505984436069185
9,1.0,1.0,1,0.0,0.6132305288711436,0.0,0.11076620575065976
10,0.0,0.0,1,1.0,0.6137457407232856,0.0,0.11128836871824406
11,0.0,0.0,1,1.0,0.6377826724839533,0.0,0.13596157681729806
12,0.0,0.0,1,0.0,0.6602244958160738,0.0,0.15964305405693335
13,1.0,1.0,1,0.0,0.6537903616292473,0.0,0.15278132050891857
14,1.0,0.0,0,1.0,0.6542612787303979,0.0,0.1532814645528856
15,1.0,1.0,1,0.0,0.6540988762311805,0.0,0.1531089464940517
16,1.0,1.0,1,1.0,0.6550552802157807,0.0,0.15412547324046277
17,0.0,0.0,1,1.0,0.6276746970628341,0.0,0.12550788834287452
18,0.0,0.0,1,1.0,0.649298233380813,0.0,0.14802627900034185
19,1.0,1.0,1,0.0,0.6694917532076765,0.0,0.1696385299861288
20,0.0,0.0,1,0.0,0.6714409161973164,0.0,0.17175865520919198
21,0.0,0.0,1,1.0,0.6632672830704903,0.0,0.16290989975140963
22,1.0,1.0,1,0.0,0.6825831013455114,0.0,0.1840050744721623
23,1.0,1.0,1,0.0,0.6844133810850738,0.0,0.1860383396558307
24,0.0,0.0,1,1.0,0.6861633164706283,0.0,0.1879883003449851
25,0.0,1.0,0,1.0,0.7040149085561156,1.0,0.20823462750435504
26,0.0,0.0,1,0.0,0.6974553525544179,1.0,0.20071723683578113
27,1.0,1.0,1,1.0,0.68813779259912,1.0,0.19019556725306958
28,1.0,0.0,0,0.0,0.6634395653012811,1.0,0.16309530007532197
29,1.0,1.0,1,1.0,0.6589445618438637,1.0,0.15827312722562142
30,0.0,0.0,1,1.0,0.6341650425001369,1.0,0.13220628078661634
31,0.0,0.0,1,0.0,0.6529896893678309,1.0,0.1519316891313372
32,0.0,1.0,0,1.0,0.6428730494251735,1.0,0.14127329937392671
33,0.0,0.0,1,0.0,0.6373382104702779,1.0,0.13549933747476445
34,1.0,1.0,1,1.0,0.6270974820076542,1.0,0.12491450829638029
35,1.0,1.0,1,1.0,0.6029902583039862,1.0,0.1004392222771279
36,1.0,1.0,1,1.0,0.5793697677021644,1.0,0.07694715175360628
37,1.0,1.0,1,1.0,0.5563497568136078,1.0,0.05439889682089
38,0.0,0.0,1,0.0,0.5340234551470031,1.0,0.03275663210660701
39,1.0,1.0,1,1.0,0.5234893063776903,1.0,0.02259639490029508
40,1.0,1.0,1,1.0,0.5018972632359952,1.0,0.0018238068335231783
41,0.0,1.0,0,0.0,0.4811652936253926,1.0,-0.0181139665955673
42,1.0,1.0,1,1.0,0.483346601020614,1.0,-0.01601447555613511
43,1.0,0.0,0,0.0,0.4632486179605344,1.0,-0.035392137298073834
44,1.0,1.0,1,1.0,0.4623079320708931,1.0,-0.03630143774164468
45,0.0,1.0,0,1.0,0.4429346837831826,1.0,-0.05509571182781664
46,0.0,0.0,1,0.0,0.44200972344491,1.0,-0.05599678466229946
47,0.0,0.0,1,1.0,0.4320374322978433,1.0,-0.0657378087807049
48,1.0,1.0,1,1.0,0.45281226989480133,1.0,-0.04549593914617078
49,0.0,0.0,1,0.0,0.43467637875020326,1.0,-0.06315515893824702
