,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,1.0,1.0,1,0.0,0.5,0.0,0.0
1,1.0,0.0,0,1.0,0.5,0.0,0.0
2,1.0,1.0,1,0.0,0.19410603362649181,0.0,-0.617180900397638
3,1.0,1.0,1,0.0,0.5117191299750119,0.0,0.020327098478214428
4,1.0,1.0,1,1.0,0.5438296013961322,0.0,0.0762051126868335
5,1.0,1.0,1,0.0,0.16620237312061656,0.0,-0.6992248262497541
6,0.0,0.0,1,1.0,0.4667782546506412,0.0,-0.05769833010212613
7,0.0,0.0,1,1.0,0.8400350968573569,0.0,0.7190401487414921
8,0.0,1.0,0,0.0,0.8617429359544215,0.0,0.7933304784464191
9,0.0,0.0,1,1.0,0.5211624083384703,0.0,0.03672189599779707
10,0.0,0.0,1,0.0,0.8464313112593327,0.0,0.7400205047565707
11,1.0,1.0,1,0.0,0.5123288700355733,0.0,0.021385124833019353
12,0.0,0.0,1,1.0,0.5811317894933085,0.0,0.14195389512169862
13,0.0,1.0,0,0.0,0.8603997925151109,0.0,0.7884626542455818
14,1.0,1.0,1,1.0,0.5761780736842227,0.0,0.13314506957045463
15,1.0,1.0,1,0.0,0.1873636786980384,0.0,-0.6361203901682357
16,1.0,1.0,1,0.0,0.5034310518428948,0.0,0.005950241211689883
17,0.0,0.0,1,1.0,0.5726308170932344,0.0,0.12685406148100833
18,0.0,0.0,1,1.0,0.875609066128274,0.0,0.8460711900682489
19,0.0,0.0,1,1.0,0.8918674070678484,0.0,0.9147755719750273
20,0.0,0.0,1,1.0,0.8933088705906501,0.0,0.9212940561363729
21,1.0,1.0,1,0.0,0.8934439624290249,0.0,0.9219089241324466
22,0.0,0.0,1,1.0,0.8969624924960266,0.0,0.9381707305779793
23,0.0,0.0,1,1.0,0.8969747935509572,0.0,0.938228438596272
24,0.0,1.0,0,0.0,0.8969759429476435,0.0,0.9382338310799074
25,1.0,1.0,1,1.0,0.5923083752257129,1.0,0.16193848958666682
26,1.0,1.0,1,1.0,0.19436282547084857,1.0,-0.6164695446573645
27,0.0,0.0,1,1.0,0.14897670783461459,1.0,-0.7555279514784088
28,1.0,0.0,0,0.0,0.47279298005235276,1.0,-0.047229204736057184
29,0.0,0.0,1,0.0,0.7811274270804653,1.0,0.5515850194309189
30,1.0,1.0,1,1.0,0.4070612232189185,1.0,-0.16307058494770837
31,1.0,1.0,1,1.0,0.1358326129099424,1.0,-0.8022186579806239
32,1.0,1.0,1,1.0,0.12123206105959221,1.0,-0.8587845905498375
33,1.0,1.0,1,1.0,0.12000738984933788,1.0,-0.8637903298255354
34,1.0,0.0,0,0.0,0.11989953988788168,1.0,-0.8642332669364512
35,1.0,1.0,1,0.0,0.4488009404715607,1.0,-0.08910197139269409
36,0.0,0.0,1,0.0,0.4904430391008354,1.0,-0.016575749720172783
37,1.0,1.0,1,1.0,0.4509159189544406,1.0,-0.0853968982024971
38,1.0,1.0,1,1.0,0.1395806034473467,1.0,-0.7885334203348409
39,1.0,1.0,1,1.0,0.10812952229467511,1.0,-0.9147893763751125
40,1.0,1.0,1,1.0,0.10446385305674007,1.0,-0.9315202721411786
41,1.0,1.0,1,1.0,0.10404104383812315,1.0,-0.9334832417314521
42,0.0,0.0,1,0.0,0.10399470312195927,1.0,-0.933698815499868
43,1.0,1.0,1,1.0,0.10269523101896474,1.0,-0.939778735440791
44,1.0,1.0,1,1.0,0.10269040432350651,1.0,-0.939801445024164
45,1.0,1.0,1,1.0,0.10268991021224899,1.0,-0.9398037698690458
46,0.0,0.0,1,0.0,0.10268986067490976,1.0,-0.939804002947928
47,1.0,1.0,1,1.0,0.10257576663168566,1.0,-0.9403410929574721
48,1.0,1.0,1,1.0,0.10257576174860453,1.0,-0.9403411159555674
49,1.0,1.0,1,1.0,0.10257576127279681,1.0,-0.9403411181965031
