,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,0.0,0.0,1,1.0,0.5,0.0,0.0
1,0.0,0.0,1,1.0,0.8041953325120842,0.0,0.20940133390863402
2,0.0,1.0,0,0.0,0.915829119004061,0.0,0.35381060708289147
3,0.0,0.0,1,1.0,0.8993432920539359,0.0,0.3246055457177892
4,0.0,0.0,1,1.0,0.949051194974488,0.0,0.4335054464607329
5,0.0,1.0,0,0.0,0.9686467382097117,0.0,0.5084985194733618
6,0.0,0.0,1,1.0,0.9593833128145346,0.0,0.4687045140229284
7,0.0,0.0,1,1.0,0.9733051131916917,0.0,0.5330511123858439
8,0.0,0.0,1,1.0,0.9800508969525314,0.0,0.5772510774378953
9,0.0,0.0,1,1.0,0.9836852178448017,0.0,0.6076096719913655
10,1.0,0.0,0,1.0,0.9857956181745495,0.0,0.6284596434272652
11,0.0,0.0,1,1.0,0.9799803804808013,0.0,0.5767173866988113
12,0.0,0.0,1,1.0,0.9815218947189097,0.0,0.5888270866183831
13,0.0,0.0,1,1.0,0.9825106852042942,0.0,0.5971281876931571
14,0.0,0.0,1,0.0,0.9831582467250994,0.0,0.6028182352413912
15,0.0,1.0,0,1.0,0.9358659159546081,0.0,0.3973169881517229
16,0.0,1.0,0,0.0,0.8472682597874402,0.0,0.25395925327383084
17,1.0,1.0,1,0.0,0.8534137381877605,0.0,0.26111794811674727
18,0.0,0.0,1,1.0,0.8917645598465397,0.0,0.31259104716498554
19,0.0,1.0,0,0.0,0.9327626083938597,0.0,0.3898204939774306
20,0.0,0.0,1,1.0,0.9259519589408604,0.0,0.3744328032614005
21,0.0,0.0,1,0.0,0.9510985303262826,0.0,0.43990414516420195
22,1.0,1.0,1,0.0,0.8651265747246234,0.0,0.275482252985501
23,0.0,0.0,1,1.0,0.8859247831612094,0.0,0.30382808371954584
24,0.0,0.0,1,0.0,0.9368316265614158,0.0,0.3997187630251703
25,0.0,1.0,0,1.0,0.8493687369808983,1.0,0.25637891282295544
26,0.0,1.0,0,1.0,0.7180910945745959,1.0,0.13859236975449946
27,1.0,1.0,1,1.0,0.6001427612087037,1.0,0.06018830597703434
28,0.0,0.0,1,0.0,0.40888645580120087,1.0,-0.054631438969142576
29,1.0,0.0,0,0.0,0.24237617917795604,1.0,-0.16893162326553435
30,1.0,1.0,1,1.0,0.20811805109529694,1.0,-0.1980742979152565
31,1.0,1.0,1,0.0,0.12816546723570268,1.0,-0.284188766304843
32,0.0,1.0,0,1.0,0.2882892678445727,1.0,-0.13395214111120946
33,1.0,0.0,0,0.0,0.23170941357223684,1.0,-0.17767512387772588
34,1.0,0.0,0,0.0,0.21482660150525457,1.0,-0.19211068549342525
35,1.0,1.0,1,0.0,0.2043231416661248,1.0,-0.2015106794715258
36,0.0,0.0,1,0.0,0.3571611088882391,1.0,-0.08711298948428525
37,1.0,0.0,0,0.0,0.2791520079946415,1.0,-0.14061703285976881
38,1.0,0.0,0,0.0,0.275295888017969,1.0,-0.14346964886904362
39,1.0,1.0,1,1.0,0.27286963729888275,1.0,-0.1452772014665814
40,1.0,1.0,1,0.0,0.131385696467043,1.0,-0.2799620419644417
41,1.0,0.0,0,1.0,0.24950954802793598,1.0,-0.16322995577135874
42,1.0,1.0,1,1.0,0.4158382548088523,1.0,-0.05037899452355782
43,0.0,0.0,1,0.0,0.24485160506110273,1.0,-0.16694035770038385
44,1.0,1.0,1,0.0,0.16141056840585466,1.0,-0.24424097251927435
45,1.0,1.0,1,1.0,0.31486674569266015,1.0,-0.1152397011737254
46,1.0,1.0,1,1.0,0.1693827679492189,1.0,-0.23567919458591585
47,1.0,1.0,1,1.0,0.10429024122146341,1.0,-0.3187491121285929
48,1.0,0.0,0,1.0,0.07331061567848388,1.0,-0.37603433797319813
49,1.0,1.0,1,1.0,0.14445306122930746,1.0,-0.2636608906821569
