,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,1.0,1.0,1,1.0,0.5,1.0,0.0
1,0.0,0.0,1,0.0,0.21676452147860584,1.0,-0.15730370447107175
2,1.0,1.0,1,1.0,0.21676452147860584,1.0,-0.15730370447107175
3,1.0,0.0,0,0.0,0.09677347663125398,1.0,-0.2735074451036752
4,1.0,1.0,1,1.0,0.09717314150855925,1.0,-0.2729485794670292
5,1.0,1.0,1,1.0,0.05062965642681234,1.0,-0.35893700001523454
6,1.0,1.0,1,1.0,0.03076855123942494,1.0,-0.4224585120818546
7,1.0,1.0,1,1.0,0.02118143229803172,1.0,-0.46938322708889996
8,1.0,1.0,1,0.0,0.01604303168471007,1.0,-0.5040475259483836
9,1.0,1.0,1,1.0,0.045615995424418,1.0,-0.37235108421826185
10,1.0,1.0,1,0.0,0.028444774719510096,0.0,-0.432367681801207
11,1.0,1.0,1,0.0,0.06860112316757885,0.0,-0.3193995628625304
12,1.0,1.0,1,1.0,0.12709777997697272,0.0,-0.23594749500420206
13,1.0,1.0,1,0.0,0.06250056033209654,0.0,-0.33160330218997924
14,1.0,1.0,1,0.0,0.11915155537059055,0.0,-0.24496267063852012
15,1.0,1.0,1,0.0,0.18575912366963027,0.0,-0.1809593093118806
16,1.0,0.0,0,1.0,0.25130068921280024,0.0,-0.13367860725264552
17,0.0,0.0,1,1.0,0.5438484338790421,0.0,0.021532518246130006
18,0.0,0.0,1,1.0,0.7553599027912828,0.0,0.13805243901224074
19,0.0,0.0,1,1.0,0.8618027729522466,0.0,0.22412821424464496
20,0.0,0.0,1,0.0,0.912904041614264,1.0,0.2877142376476725
21,0.0,0.0,1,0.0,0.8097826609538061,1.0,0.17738288973330374
22,1.0,1.0,1,0.0,0.6863249224491504,1.0,0.09587863119122803
23,0.0,0.0,1,0.0,0.7446186427220048,1.0,0.1310369625051907
24,0.0,0.0,1,1.0,0.6407030278171051,1.0,0.070827931464785
25,0.0,0.0,1,0.0,0.8175462279197683,1.0,0.18365387303817876
26,1.0,1.0,1,1.0,0.7100944595295124,1.0,0.10969719024906444
27,1.0,0.0,0,1.0,0.4559453072825858,1.0,-0.02163433167005685
28,0.0,1.0,0,1.0,0.6570262232228874,1.0,0.0796019585452476
29,0.0,1.0,0,1.0,0.46743684510200556,1.0,-0.015972219801512755
30,1.0,1.0,1,0.0,0.33033644546970536,0.0,-0.08653194997360025
31,1.0,1.0,1,0.0,0.5360736070931251,0.0,0.017699804498301885
32,0.0,1.0,0,1.0,0.6842457671969158,0.0,0.09469813833000146
33,1.0,1.0,1,0.0,0.49081436271783857,0.0,-0.004499681961024682
34,0.0,0.0,1,1.0,0.6548340296770176,0.0,0.07841252703140728
35,1.0,0.0,0,1.0,0.7785907634120827,0.0,0.1539792786603162
36,0.0,0.0,1,0.0,0.8459962419136708,0.0,0.2086005612748998
37,0.0,0.0,1,1.0,0.6805412405225405,0.0,0.09260510649563458
38,0.0,0.0,1,0.0,0.7926719314929391,0.0,0.16422039982939673
39,0.0,0.0,1,1.0,0.6197588148055434,0.0,0.059820514916297585
40,0.0,1.0,0,1.0,0.7582895764038379,1.0,0.1400017103933383
41,0.0,0.0,1,0.0,0.5913607795318429,1.0,0.045257247545081314
42,1.0,1.0,1,0.0,0.3936026342069857,1.0,-0.052922704970605305
43,1.0,1.0,1,1.0,0.5678354366203445,1.0,0.03343231177167172
44,0.0,1.0,0,1.0,0.37974386701212454,1.0,-0.060078994398408025
45,1.0,1.0,1,1.0,0.2601364278948702,1.0,-0.12799347512614512
46,1.0,1.0,1,1.0,0.18796367958784,1.0,-0.17918264754951985
47,1.0,0.0,0,1.0,0.14528026128157462,1.0,-0.21699717442237298
48,1.0,1.0,1,1.0,0.25223416871923127,1.0,-0.13307182525213634
49,1.0,1.0,1,0.0,0.2117848741682604,1.0,-0.1609256031262859
