,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,0.0,1.0,0,1.0,0.5,1.0,0.0
1,1.0,1.0,1,1.0,0.4579074074829548,1.0,-0.040179832185553405
2,1.0,1.0,1,1.0,0.31345164300084744,1.0,-0.18665811031897478
3,1.0,0.0,0,0.0,0.22234004177319186,1.0,-0.29808895984374384
4,1.0,1.0,1,1.0,0.24455618466673926,1.0,-0.2685150555860545
5,1.0,1.0,1,1.0,0.18023727140397172,1.0,-0.3606215182237767
6,1.0,1.0,1,1.0,0.1407967273117633,1.0,-0.43060300398258283
7,1.0,1.0,1,0.0,0.11588388377582493,1.0,-0.48376780420296356
8,1.0,0.0,0,0.0,0.18485812616640285,1.0,-0.35324899715640024
9,1.0,1.0,1,0.0,0.21083011262349208,1.0,-0.31424174396969984
10,0.0,0.0,1,0.0,0.2804046274287203,1.0,-0.22437482722624666
11,1.0,0.0,0,0.0,0.2668454941873335,1.0,-0.24061896056095278
12,1.0,1.0,1,1.0,0.2862861034888594,1.0,-0.21747901398733432
13,1.0,1.0,1,1.0,0.2030775481815867,1.0,-0.3254885125899874
14,1.0,1.0,1,1.0,0.1528827165085975,1.0,-0.4076239712759149
15,1.0,1.0,1,1.0,0.12190801199210237,1.0,-0.47007490661290763
16,1.0,1.0,1,1.0,0.10211820617189928,1.0,-0.5175524384682032
17,1.0,1.0,1,1.0,0.08903329807151683,1.0,-0.5536418333999031
18,1.0,1.0,1,0.0,0.08012065187628517,1.0,-0.5810711290994142
19,1.0,0.0,0,0.0,0.1405887746544049,1.0,-0.43101250752576514
20,1.0,0.0,0,0.0,0.16657173684762006,1.0,-0.3833292719316497
21,1.0,1.0,1,1.0,0.18852677403763957,1.0,-0.34749659431772606
22,0.0,1.0,0,0.0,0.14379178795156683,1.0,-0.424760391774088
23,1.0,1.0,1,1.0,0.18603696933090982,1.0,-0.35139106264168474
24,1.0,0.0,0,1.0,0.1418370311696338,1.0,-0.428561979310208
25,1.0,0.0,0,1.0,0.1915794719319025,0.0,-0.34277516752424314
26,1.0,1.0,1,0.0,0.23566798342596018,0.0,-0.2801135741049011
27,0.0,1.0,0,0.0,0.33904209977545546,0.0,-0.15893056809273698
28,1.0,1.0,1,0.0,0.38442255161903366,0.0,-0.11208997403528109
29,1.0,0.0,0,1.0,0.46620998558862375,0.0,-0.032227316798724315
30,0.0,0.0,1,1.0,0.49088886240448415,0.0,-0.0086774873867691
31,0.0,0.0,1,1.0,0.6002836507960893,0.0,0.09681240872352093
32,0.0,0.0,1,1.0,0.6776163419774723,0.0,0.1768511871768082
33,1.0,1.0,1,0.0,0.7306446595653345,0.0,0.23757377416018893
34,0.0,0.0,1,1.0,0.7842335973231871,0.0,0.3072379699859209
35,0.0,0.0,1,1.0,0.815175360120638,0.0,0.35330190730503963
36,0.0,0.0,1,1.0,0.8362737256717269,0.0,0.38824276440255623
37,0.0,0.0,1,1.0,0.8509504857237816,0.0,0.4147441430402892
38,0.0,1.0,0,1.0,0.861343879070251,0.0,0.43484277444349123
39,0.0,0.0,1,1.0,0.8168689771025083,0.0,0.35598764501196595
40,0.0,0.0,1,1.0,0.8256667657377648,0.0,0.37025922841182046
41,0.0,0.0,1,1.0,0.8321169957070428,0.0,0.38108759686459914
42,0.0,0.0,1,0.0,0.8368824082414944,0.0,0.38930272028456825
43,0.0,0.0,1,1.0,0.7198128036094185,0.0,0.22463143165102362
44,0.0,1.0,0,0.0,0.756615745649237,0.0,0.2700277111169513
45,0.0,0.0,1,1.0,0.7476888216105335,0.0,0.2586262361051048
46,0.0,0.0,1,1.0,0.7839431055538773,0.0,0.30682945675506257
47,0.0,0.0,1,1.0,0.8088362989253369,0.0,0.34341481552715003
48,0.0,0.0,1,1.0,0.8262225947637748,0.0,0.3711797131377974
49,0.0,1.0,0,1.0,0.8385645631392646,0.0,0.39224867605645675
