,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,0.0,0.0,1,1.0,0.5,1.0,0.0
1,0.0,0.0,1,0.0,0.788018371314217,1.0,0.18522850347037306
2,0.0,1.0,0,0.0,0.7331432033261915,1.0,0.14256981553028056
3,1.0,1.0,1,1.0,0.7023331502224334,1.0,0.12109947695993172
4,1.0,0.0,0,0.0,0.3882702855389529,1.0,-0.06412902651044139
5,0.0,0.0,1,1.0,0.4077760774491188,1.0,-0.052642762327696574
6,0.0,1.0,0,1.0,0.6822818955977398,1.0,0.10781705402302971
7,0.0,0.0,1,0.0,0.7104602289188001,1.0,0.12662765145678584
8,1.0,1.0,1,1.0,0.5817136654076426,1.0,0.04652672823663223
9,0.0,0.0,1,1.0,0.3443438499346638,1.0,-0.09084873785912256
10,0.0,0.0,1,1.0,0.5581661705629932,0.0,0.032971375627247834
11,1.0,1.0,1,0.0,0.7131504316518333,0.0,0.12847767011291844
12,0.0,0.0,1,1.0,0.8142697197816244,0.0,0.20850150138241896
13,0.0,1.0,0,0.0,0.8807873769182027,0.0,0.2821277574820257
14,0.0,0.0,1,1.0,0.8390434406246157,0.0,0.23292527623706455
15,0.0,0.0,1,1.0,0.8998016529226238,0.0,0.3096527154406271
16,1.0,1.0,1,0.0,0.9315970107459783,0.0,0.36840305354084685
17,0.0,1.0,0,0.0,0.9527910433636898,0.0,0.42389001565479795
18,1.0,1.0,1,0.0,0.9253814738619345,0.0,0.3551894745142965
19,0.0,0.0,1,1.0,0.9423953328424801,0.0,0.39426654241501435
20,1.0,0.0,0,0.0,0.9632226385019818,1.0,0.460651566256599
21,0.0,0.0,1,0.0,0.9472860717170948,1.0,0.4075130731993375
22,0.0,0.0,1,0.0,0.8836042823537843,1.0,0.285951606947652
23,0.0,0.0,1,0.0,0.7963845118447458,1.0,0.19239868584426434
24,0.0,0.0,1,0.0,0.7013454575099209,1.0,0.12043363684766817
25,1.0,1.0,1,1.0,0.6133616103462853,1.0,0.06509902225433653
26,1.0,0.0,0,0.0,0.3412492327278392,1.0,-0.0927865370148451
27,1.0,1.0,1,1.0,0.38048546625356533,1.0,-0.0687701506232106
28,1.0,1.0,1,1.0,0.19493888201323817,1.0,-0.20007056550871488
29,1.0,1.0,1,1.0,0.10590038897893538,1.0,-0.3009480518642941
30,1.0,1.0,1,0.0,0.06401371705352003,0.0,-0.37842182070663216
31,0.0,1.0,0,1.0,0.1429381035938868,0.0,-0.2526709665616968
32,0.0,0.0,1,1.0,0.1975422822811612,0.0,-0.19774211438686573
33,1.0,0.0,0,0.0,0.372258671380222,0.0,-0.07371481436857086
34,1.0,1.0,1,0.0,0.4265507116125789,0.0,-0.04174812550689594
35,0.0,0.0,1,0.0,0.5834392573942285,0.0,0.04752775254575553
36,0.0,0.0,1,1.0,0.43625653511733575,0.0,-0.036166054404099035
37,0.0,0.0,1,1.0,0.6465315931699771,0.0,0.0851822487290057
38,0.0,0.0,1,0.0,0.7805532488389694,0.0,0.17900328703465618
39,1.0,1.0,1,0.0,0.6153192709763788,0.0,0.06626465248037428
40,0.0,0.0,1,0.0,0.7232451765689972,1.0,0.13551451798217962
41,1.0,1.0,1,0.0,0.5858320606974087,1.0,0.04891779904247884
42,0.0,1.0,0,1.0,0.6741940784560863,1.0,0.10258866982167025
43,0.0,0.0,1,0.0,0.6963931371757197,1.0,0.11711392030570694
44,1.0,0.0,0,0.0,0.5598559511413267,1.0,0.033938357970107136
45,0.0,0.0,1,0.0,0.5669383743774081,1.0,0.038000212954057866
46,1.0,1.0,1,1.0,0.4610252976525504,1.0,-0.022037413199073208
47,0.0,1.0,0,1.0,0.24327599143243142,1.0,-0.16008697217116202
48,0.0,0.0,1,0.0,0.31591272419949223,1.0,-0.10899374136282486
49,1.0,0.0,0,0.0,0.22459736234026254,1.0,-0.17479653657394512
