,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,1.0,1.0,1,1.0,0.5,1.0,0.0
1,1.0,1.0,1,1.0,0.07466118248711906,1.0,-0.5815673165227295
2,1.0,1.0,1,0.0,0.06622420075089254,1.0,-0.6113690071460887
3,0.0,1.0,0,1.0,0.46616776546382566,1.0,-0.0313138974576636
4,0.0,0.0,1,0.0,0.09104943773616857,1.0,-0.5315912484022798
5,1.0,1.0,1,0.0,0.08193706676897201,1.0,-0.5582590648398572
6,1.0,1.0,1,0.0,0.4702773122135306,1.0,-0.02750063667112874
7,1.0,1.0,1,1.0,0.4998107646906298,1.0,-0.00017488176021993084
8,1.0,1.0,1,1.0,0.0750259182322592,1.0,-0.580350312845142
9,1.0,1.0,1,1.0,0.06656958341865206,1.0,-0.610081725007054
10,1.0,1.0,1,0.0,0.06616496575709299,0.0,-0.6115904093106989
11,1.0,1.0,1,0.0,0.46747655684567874,0.0,-0.030099028445670032
12,0.0,0.0,1,1.0,0.4996741504908339,0.0,-0.00030113376444386875
13,0.0,0.0,1,1.0,0.9248792570775528,0.0,0.580034804515372
14,0.0,1.0,0,0.0,0.9333491231205187,0.0,0.6097796366261241
15,0.0,1.0,0,0.0,0.9249875552507508,0.0,0.5803951726273988
16,0.0,0.0,1,1.0,0.9245771577170462,0.0,0.5790320692005763
17,0.0,0.0,1,1.0,0.9336896883704344,0.0,0.6110474791235742
18,0.0,0.0,1,1.0,0.9340864200805015,0.0,0.6125320662888689
19,1.0,1.0,1,1.0,0.9341047629809243,0.0,0.6126009068737617
20,1.0,1.0,1,1.0,0.5338971472433871,1.0,0.0313741629699098
21,1.0,1.0,1,0.0,0.5017185585313418,1.0,0.0015882115826183485
22,0.0,0.0,1,0.0,0.9253617594017446,1.0,0.5816440486441753
23,0.0,1.0,0,0.0,0.5000864840575872,1.0,7.992421552210915e-05
24,0.0,0.0,1,1.0,0.523098971770932,1.0,0.02136211354808018
25,0.0,0.0,1,1.0,0.924011688389196,1.0,0.5771650230921699
26,0.0,0.0,1,1.0,0.9322260568068129,1.0,0.6056409272435435
27,0.0,0.0,1,1.0,0.9326200664053776,1.0,0.6070856308618306
28,0.0,0.0,1,0.0,0.9326398384645097,1.0,0.6071583348140042
29,1.0,1.0,1,1.0,0.5276670638346511,1.0,0.025594652200750807
30,1.0,1.0,1,0.0,0.08451653237401201,0.0,-0.550447844919572
31,0.0,1.0,0,0.0,0.5017087639893747,0.0,0.0015791598534008952
32,0.0,0.0,1,1.0,0.5234976782413427,0.0,0.02173137979606457
33,0.0,0.0,1,1.0,0.9241256815480702,0.0,0.5775403727453512
34,0.0,0.0,1,1.0,0.9323287065908323,0.0,0.6060165583577437
35,0.0,0.0,1,1.0,0.9327221660309011,0.0,0.6074612749983413
36,0.0,0.0,1,1.0,0.9327419104540332,0.0,0.6075339795530132
37,0.0,0.0,1,1.0,0.9327428971836614,0.0,0.6075376134903652
38,0.0,0.0,1,1.0,0.9327429462160758,0.0,0.6075377940687021
39,0.0,0.0,1,1.0,0.9327429486403949,0.0,0.6075378029970746
40,0.0,0.0,1,0.0,0.9327429487597373,1.0,0.6075378034365929
41,0.0,0.0,1,0.0,0.5280724819605315,1.0,0.025970486935416266
42,0.0,1.0,0,1.0,0.49585444224957187,1.0,-0.0038312036868894846
43,1.0,1.0,1,0.0,0.0919922758655526,1.0,-0.5289713290590209
44,1.0,0.0,0,0.0,0.5003904881044925,1.0,0.0003608695328003522
45,1.0,1.0,1,1.0,0.5023509438743914,1.0,0.002172640055824508
46,1.0,1.0,1,1.0,0.08300610135427655,1.0,-0.5549950223084266
47,1.0,0.0,0,0.0,0.07407336685891312,1.0,-0.5835402161240287
48,1.0,1.0,1,1.0,0.08366116992097916,1.0,-0.5530137712300838
49,1.0,1.0,1,1.0,0.07404646293461549,1.0,-0.5836308586232877
