,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,1.0,0.0,0,1.0,0.5,0.0,0.0
1,0.0,0.0,1,1.0,0.9116062181012896,0.0,0.27993277958962515
2,0.0,0.0,1,1.0,0.9840825676370036,0.0,0.49478106145985523
3,0.0,0.0,1,1.0,0.985211146297582,0.0,0.5037411038096297
4,0.0,1.0,0,0.0,0.9852561602665126,0.0,0.5041122958829517
5,0.0,0.0,1,1.0,0.9276601156903276,0.0,0.30607167813751723
6,0.0,1.0,0,0.0,0.9843107442378325,0.0,0.4965410547254999
7,0.0,0.0,1,1.0,0.9274982391991075,0.0,0.3057825882763334
8,0.0,0.0,1,0.0,0.9843093238699094,0.0,0.49653002130176216
9,1.0,0.0,0,1.0,0.24875664556531096,0.0,-0.13259454747548427
10,0.0,1.0,0,1.0,0.9244509596161181,1.0,0.30044859276927416
11,0.0,0.0,1,0.0,0.4878363184061197,1.0,-0.005838134364035574
12,1.0,1.0,1,1.0,0.006656464152497366,1.0,-0.600495545596709
13,1.0,0.0,0,0.0,0.004933997944837226,1.0,-0.6366262973031369
14,1.0,1.0,1,0.0,0.021562144442663276,1.0,-0.4576779126346896
15,0.0,0.0,1,0.0,0.475614895545524,1.0,-0.011710964100288664
16,0.0,1.0,0,1.0,0.4229291091738808,1.0,-0.037281143953110454
17,1.0,1.0,1,1.0,0.07586156212175967,1.0,-0.299912786980174
18,1.0,0.0,0,0.0,0.015916990070566805,1.0,-0.4947844489203961
19,1.0,1.0,1,1.0,0.07333520122300424,1.0,-0.3043035249684528
20,1.0,1.0,1,0.0,0.015800711346853766,0.0,-0.49567824083965045
21,0.0,0.0,1,1.0,0.7524887997585656,0.0,0.13339541761077353
22,0.0,1.0,0,0.0,0.9931842247989656,0.0,0.5976389094886456
23,0.0,0.0,1,1.0,0.9746776381420711,0.0,0.4379313751339768
24,0.0,0.0,1,0.0,0.9954059147803731,0.0,0.6452305397769866
25,1.0,1.0,1,0.0,0.5363408408823422,0.0,0.017469674494059874
26,0.0,0.0,1,1.0,0.5916138267198073,0.0,0.04446483285664041
27,0.0,0.0,1,1.0,0.9951149982492534,0.0,0.6378294741246666
28,0.0,0.0,1,1.0,0.9965256064486177,0.0,0.6788782769302031
29,0.0,0.0,1,1.0,0.9965906279085056,0.0,0.681152506129434
30,0.0,0.0,1,0.0,0.9965938552088358,1.0,0.6812665091780887
31,1.0,0.0,0,0.0,0.5923695579982197,1.0,0.04484019133628647
32,1.0,1.0,1,1.0,0.5571952517839012,1.0,0.02756693137103804
33,1.0,1.0,1,1.0,0.006251690718927779,1.0,-0.6080707565329077
34,1.0,1.0,1,1.0,0.004362399758172924,1.0,-0.651466455510657
35,1.0,0.0,0,0.0,0.004276648582272276,1.0,-0.6538584586278142
36,1.0,1.0,1,0.0,0.021752542360878282,1.0,-0.45659987948788333
37,0.0,1.0,0,0.0,0.4778493748993229,1.0,-0.010636376216187293
38,1.0,1.0,1,0.0,0.4605706290118588,1.0,-0.01896032945491682
39,1.0,1.0,1,1.0,0.5021260781834476,1.0,0.0010202466902255953
40,1.0,1.0,1,0.0,0.005016867870452064,0.0,-0.6346181035293594
41,1.0,1.0,1,0.0,0.4142043190332053,0.0,-0.0415821130221505
42,1.0,1.0,1,1.0,0.4988602553569435,0.0,-0.0005469298893010536
43,1.0,1.0,1,1.0,0.005013254477182635,0.0,-0.6347049767381086
44,1.0,0.0,0,1.0,0.0034993048531308368,0.0,-0.6780181839207153
45,1.0,1.0,1,0.0,0.15681148627266556,0.0,-0.2018027557404578
46,0.0,0.0,1,1.0,0.9694753852162531,0.0,0.414873967363798
47,0.0,1.0,0,0.0,0.9946988482703533,0.0,0.6279714216005163
48,0.0,0.0,1,1.0,0.9782208580601288,0.0,0.4564500077056737
49,0.0,0.0,1,1.0,0.9954784532296066,0.0,0.6471486250806394
