,action_stage_1,state_of_stage_2,transition_type,reward,probs,correct,delta_q
0,0.0,0.0,1,0.0,0.5,1.0,0.0
1,0.0,0.0,1,0.0,0.5,1.0,0.0
2,1.0,0.0,0,0.0,0.5,1.0,0.0
3,0.0,0.0,1,1.0,0.5,1.0,0.0
4,1.0,1.0,1,1.0,0.730704864899007,1.0,0.3579873463487278
5,1.0,1.0,1,1.0,0.5,1.0,0.0
6,0.0,0.0,1,0.0,0.34827428880034544,1.0,-0.22473097184094243
7,1.0,1.0,1,1.0,0.26929513510099296,1.0,-0.3579873463487279
8,1.0,0.0,0,1.0,0.1994393963545419,1.0,-0.49842778874757443
9,1.0,1.0,1,1.0,0.18289316832901945,1.0,-0.5368250473116489
10,1.0,1.0,1,1.0,0.1584243639949897,1.0,-0.59891539965345
11,1.0,1.0,1,1.0,0.14432345838769323,1.0,-0.6383064217760677
12,1.0,0.0,0,0.0,0.13597807634538592,1.0,-0.6631485423787938
13,0.0,0.0,1,0.0,0.27285123188724436,1.0,-0.35153292619861265
14,0.0,1.0,0,1.0,0.22903976504175566,1.0,-0.4352867528211195
15,1.0,1.0,1,1.0,0.41121784141901047,1.0,-0.12872501675901415
16,1.0,1.0,1,1.0,0.313871656781529,1.0,-0.28047932022241434
17,1.0,1.0,1,1.0,0.2629177136425212,1.0,-0.3696991026431011
18,1.0,1.0,1,1.0,0.23557074054332033,1.0,-0.4221525899937872
19,1.0,1.0,1,1.0,0.22043985637175062,1.0,-0.45299019871131796
20,1.0,1.0,1,0.0,0.21187569450716154,1.0,-0.4711194635300077
21,0.0,0.0,1,1.0,0.41455353090716945,1.0,-0.12379004854281611
22,0.0,0.0,1,0.0,0.5366588325574446,1.0,0.0526826958967026
23,1.0,0.0,0,0.0,0.37073099947543264,1.0,-0.1897459160621614
24,0.0,0.0,1,0.0,0.5083781771776438,1.0,0.012019863979905065
25,1.0,1.0,1,1.0,0.4044937037583725,0.0,-0.13871028143904857
26,1.0,0.0,0,1.0,0.26509561701291606,0.0,-0.36567933360672483
27,1.0,1.0,1,0.0,0.22331866944855921,0.0,-0.44701016016266015
28,1.0,1.0,1,0.0,0.3748810380792496,0.0,-0.18338059794757539
29,0.0,1.0,0,0.0,0.48774990901846166,0.0,-0.017576629350734563
30,1.0,0.0,0,1.0,0.4362124012969613,0.0,-0.09200649982712503
31,1.0,1.0,1,0.0,0.2928332431518753,0.0,-0.31619287568537846
32,1.0,0.0,0,0.0,0.4223517341746921,0.0,-0.11229733569478165
33,0.0,0.0,1,1.0,0.47485888930032655,0.0,-0.03609609595605054
34,1.0,0.0,0,1.0,0.6779240127322839,0.0,0.26691124620644935
35,0.0,0.0,1,1.0,0.5053323687596257,0.0,0.007649728164533909
36,0.0,1.0,0,0.0,0.6326697323859765,0.0,0.19498377012599277
37,0.0,0.0,1,0.0,0.46520272479296215,0.0,-0.04999852926033049
38,0.0,1.0,0,1.0,0.3688902633445123,0.0,-0.1925785543546123
39,0.0,0.0,1,1.0,0.506108505485847,0.0,0.008763264859512176
40,1.0,0.0,0,1.0,0.6194518159888602,0.0,0.17473357560796898
41,1.0,1.0,1,0.0,0.516007830375167,0.0,0.02297154921959499
42,1.0,1.0,1,1.0,0.686054319068708,0.0,0.28035605585306356
43,1.0,1.0,1,0.0,0.5554038385797578,0.0,0.0798061238193043
44,0.0,0.0,1,1.0,0.7031060640592526,0.0,0.3091886455109422
45,0.0,1.0,0,1.0,0.7605388589982368,0.0,0.414448385988188
46,0.0,0.0,1,0.0,0.7707409185475416,0.0,0.4348414744956437
47,1.0,1.0,1,0.0,0.5857540793177327,0.0,0.12424464853332318
48,1.0,0.0,0,0.0,0.6769683824089794,0.0,0.265342825544113
49,0.0,0.0,1,1.0,0.7118488222380855,0.0,0.3243399619410463
