,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.0
1,1,0,0,1,0,0.5,1,0.0
2,2,1,1,1,1,0.5,1,-0.13105148
3,3,1,1,1,1,0.47117275,1,-0.24514051
4,4,1,1,1,1,0.4462256,1,-0.34442827
5,5,0,0,1,1,0.42472884,1,-0.21337679
6,6,1,1,1,1,0.45314947,1,-0.29975477
7,7,0,0,1,0,0.43437088,1,-0.31671724
8,8,0,0,1,0,0.43070355,1,-0.3315185
9,9,1,0,0,0,0.42750967,1,-0.27033538
10,10,1,1,1,0,0.4407483,1,-0.22331558
11,11,1,1,1,1,0.45098093,1,-0.31320348
12,12,1,0,0,0,0.43146262,1,-0.25446188
13,13,0,0,1,0,0.44419757,1,-0.26778963
14,14,0,0,1,0,0.4413011,1,-0.27934116
15,15,0,0,1,0,0.4387939,1,-0.28935125
16,16,0,1,0,1,0.43662375,1,-0.16059133
17,17,0,1,0,0,0.46469453,1,-0.18054345
18,18,0,0,1,0,0.46032554,1,-0.20505983
19,19,0,0,1,0,0.4549655,1,-0.22610891
20,20,1,1,1,1,0.45037177,1,-0.31263387
21,21,1,1,1,1,0.4315857,1,-0.38766304
22,22,1,0,0,0,0.41545147,1,-0.3131426
23,23,0,0,1,0,0.4314758,1,-0.33128923
24,24,1,1,1,1,0.42755908,1,-0.40718704
25,25,1,1,1,0,0.4112811,1,-0.34178707
26,26,1,1,1,0,0.42529738,1,-0.284478
27,27,1,0,0,0,0.43767995,1,-0.22748615
28,28,1,1,1,1,0.4500715,1,-0.31664863
29,29,0,0,1,0,0.43071836,1,-0.33227155
30,30,1,0,0,0,0.4273473,1,-0.27049384
31,31,1,1,1,1,0.44071388,1,-0.3567436
32,32,1,1,1,0,0.4220805,1,-0.3003012
33,33,0,0,1,1,0.43425265,1,-0.18268436
34,34,1,0,0,1,0.45985708,1,-0.25865972
35,35,1,1,1,0,0.44328484,1,-0.19803736
36,36,1,1,1,1,0.45649981,1,-0.27615267
37,37,0,0,1,0,0.43948564,1,-0.3028452
38,38,0,0,1,0,0.43370217,1,-0.3262484
39,39,0,0,1,0,0.42864618,1,-0.34675422
40,40,0,1,0,1,0.4242283,1,-0.22837634
41,41,0,1,0,0,0.44987744,1,-0.25730875
42,42,0,0,1,0,0.44357854,1,-0.28828916
43,43,0,0,1,0,0.4368539,1,-0.31513104
44,44,1,1,1,1,0.4310462,1,-0.38271132
45,45,1,1,1,0,0.4165111,1,-0.3104226
46,46,0,0,1,1,0.4320636,1,-0.20262282
47,47,0,0,1,0,0.45549786,1,-0.23972322
48,48,0,0,1,0,0.44740507,1,-0.27196246
49,49,0,0,1,1,0.44039506,1,-0.16891812
50,50,1,1,1,0,0.46287048,0,-0.105909325
51,51,1,1,1,1,0.47669426,0,-0.18206213
52,52,0,0,1,1,0.4599932,0,-0.09229706
53,53,1,0,0,1,0.47968614,0,-0.15702564
54,54,0,0,1,1,0.46547592,0,-0.077598006
55,55,0,0,1,1,0.48291853,0,-0.0086600175
56,56,0,1,0,0,0.49809295,0,-0.081601225
57,57,1,1,1,0,0.48203808,0,-0.006313009
58,58,1,1,1,0,0.49860978,0,0.058940142
59,59,1,1,1,1,0.51297647,0,-0.015567126
60,60,1,1,1,0,0.49657196,0,0.05038331
61,61,0,0,1,1,0.51109326,0,0.12082357
62,62,0,0,1,1,0.5265819,0,0.18179232
63,63,0,1,0,0,0.53994775,0,0.09808639
64,64,0,0,1,1,0.5215865,0,0.16303706
65,65,0,0,1,0,0.53584135,0,0.088052
66,66,1,1,1,0,0.5193805,0,0.14604487
67,67,0,0,1,1,0.5321167,0,0.21139964
68,68,0,0,1,1,0.54641896,0,0.26796523
69,69,1,0,0,1,0.55873704,0,0.17999576
70,70,0,0,1,0,0.5395546,0,0.09842551
71,71,1,1,1,0,0.52166104,0,0.16143116
72,72,0,1,0,0,0.5354895,0,0.08354002
73,73,1,1,1,0,0.51838833,0,0.1383976
74,74,1,1,1,0,0.5304393,0,0.18567125
75,75,0,0,1,0,0.54079634,0,0.12565392
76,76,1,1,1,1,0.5276424,0,0.03533764
77,77,1,1,1,1,0.5077812,0,-0.043652814
78,78,0,0,1,1,0.49038824,0,0.034696616
79,79,0,0,1,1,0.50764006,0,0.10254102
80,80,1,1,1,0,0.52256554,0,0.1645445
81,81,0,1,0,0,0.53617156,0,0.08682191
82,82,1,1,1,0,0.51911,0,0.14125782
83,83,0,1,0,0,0.5310668,0,0.07360444
84,84,0,0,1,1,0.516203,0,0.1535105
85,85,0,0,1,1,0.53375363,0,0.22244087
86,86,0,1,0,1,0.5488283,0,0.27352634
87,87,0,0,1,1,0.5599444,0,0.32554445
88,88,0,0,1,1,0.5712019,0,0.3704696
89,89,0,0,1,1,0.5808659,0,0.40926448
90,90,0,0,1,1,0.5891619,0,0.44276184
91,91,0,0,1,1,0.5962846,0,0.47168186
92,92,0,0,1,0,0.6024017,0,0.36559588
93,93,0,0,1,1,0.5798204,0,0.40410778
94,94,1,1,1,0,0.588062,0,0.44998306
95,95,1,1,1,0,0.5978149,0,0.48984572
96,96,0,0,1,1,0.6062275,0,0.5232459
97,97,0,0,1,0,0.61322826,0,0.42115483
98,98,1,1,1,1,0.59169465,0,0.32473174
99,99,1,1,1,1,0.5710266,0,0.24071597
100,100,0,0,1,0,0.55281115,1,0.15173249
101,101,0,0,1,0,0.5333638,1,0.07420396
102,102,1,1,1,1,0.5163349,1,0.0010266623
103,103,0,0,1,1,0.5002261,1,0.06455531
104,104,0,1,0,1,0.5142121,1,0.11886911
105,105,0,0,1,0,0.5261527,1,0.03521065
106,106,0,0,1,0,0.50775325,1,-0.037511703
107,107,0,0,1,0,0.49174017,1,-0.100709006
108,108,0,0,1,0,0.4778371,1,-0.15561326
109,109,1,1,1,1,0.46578547,1,-0.22034568
110,110,0,0,1,1,0.45162874,1,-0.13698056
111,111,1,0,0,1,0.4698716,1,-0.18971708
