,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,-0.74460334
1,1,1,1,1,1,0.008578439,1,-0.94161737
2,2,1,1,1,1,0.002456257,1,-0.987453
3,3,1,1,1,1,0.0018346842,1,-0.99740773
4,4,1,1,1,1,0.0017219944,1,-0.9994789
5,5,1,1,1,0,0.0016994313,1,-0.25529402
6,6,1,1,1,1,0.16403016,1,-0.802966
7,7,1,1,1,1,0.0059276135,1,-0.9541606
8,8,1,1,1,1,0.0022678073,1,-0.99004453
9,9,1,0,0,0,0.0018046573,1,-0.17094405
10,10,0,0,1,0,0.25153044,1,-0.17094405
11,11,1,1,1,1,0.25153044,1,-0.8565004
12,12,1,0,0,0,0.0042200107,1,-0.1478859
13,13,1,1,1,1,0.28021875,1,-0.8528106
14,14,1,1,1,1,0.0043200827,1,-0.97457534
15,15,1,0,0,0,0.0019914499,1,-0.16827309
16,16,1,1,1,1,0.25475165,1,-0.85638976
17,17,1,1,1,1,0.0042229774,1,-0.9752035
18,18,1,1,1,1,0.0019835015,1,-0.99571854
19,19,1,1,1,1,0.0017406178,1,-0.9992607
20,20,1,0,0,0,0.0017017937,1,-0.17253534
21,21,0,1,0,0,0.2496242,1,-0.08980164
22,22,1,1,1,1,0.36057892,1,-0.70594513
23,23,1,1,1,1,0.010951315,1,-0.8689604
24,24,1,1,1,0,0.00389883,1,-0.16228172
25,25,1,1,1,1,0.26207548,1,-0.7181074
26,26,1,1,1,0,0.0101420805,1,-0.12639624
27,27,1,1,1,1,0.30868113,1,-0.7102125
28,28,1,0,0,0,0.010660353,1,-0.054178763
29,29,0,0,1,0,0.41444716,1,-0.122627415
30,30,0,0,1,1,0.313835,1,0.6101574
31,31,0,0,1,0,0.98000836,1,0.060527496
32,32,1,1,1,1,0.5953459,1,-0.6413641
33,33,1,1,1,1,0.01644235,1,-0.7726257
34,34,1,0,0,0,0.007184314,1,0.018126978
35,35,0,1,0,1,0.52887625,1,0.6817517
36,36,0,0,1,0,0.9872445,1,-0.028598353
37,37,0,1,0,1,0.45451823,1,0.6739842
38,38,0,0,1,1,0.98660517,1,0.7129755
39,39,0,1,0,1,0.98952395,1,0.8020784
40,40,0,1,0,1,0.99403894,1,0.81747216
41,41,0,0,1,0,0.99459344,1,0.061304405
42,42,1,1,1,1,0.5965393,1,-0.61768
43,43,1,1,1,1,0.01907283,1,-0.7349158
44,44,1,1,1,1,0.009120302,1,-0.75515807
45,45,1,0,0,0,0.008024352,1,0.056854766
46,46,1,1,1,0,0.5896894,1,0.12615468
47,47,0,0,1,0,0.6909899,1,-0.07087455
48,48,0,0,1,0,0.38885808,1,-0.10658399
49,49,1,1,1,0,0.33628178,1,-0.026169805
50,50,0,0,1,0,0.4583618,0,-0.032627266
51,51,0,0,1,1,0.448154,0,0.7108107
52,52,0,1,0,0,0.9893798,0,0.0970276
53,53,0,0,1,1,0.6499791,0,0.80163723
54,54,0,0,1,0,0.99402225,0,0.190511
55,55,0,0,1,0,0.7712329,0,0.018583827
56,56,1,1,1,0,0.5296023,0,0.046327554
57,57,0,0,1,1,0.5733488,0,0.74977916
58,58,0,1,0,0,0.99169785,0,0.124316454
59,59,0,0,1,1,0.68848056,0,0.8297138
60,60,0,0,1,1,0.99499756,0,0.9629865
61,61,0,0,1,1,0.9978561,0,0.9879794
62,62,0,0,1,1,0.99817145,0,0.9926369
63,63,0,1,0,0,0.9982249,0,0.16618815
64,64,0,1,0,0,0.74271506,0,0.023480548
65,65,0,0,1,1,0.5373762,0,0.8261627
66,66,0,0,1,1,0.99488354,0,0.96476644
67,67,0,1,0,0,0.9978802,0,0.16136365
68,68,0,0,1,1,0.7367903,0,0.84998196
69,69,0,1,0,0,0.9956016,0,0.1415443
70,70,0,1,0,0,0.7115498,0,0.019223286
71,71,0,0,1,1,0.53061837,0,0.82543993
72,72,0,0,1,0,0.99486,0,0.22004043
73,73,0,0,1,1,0.80276346,0,0.791665
74,74,0,0,1,0,0.9936321,0,0.20239021
75,75,1,1,1,0,0.78432727,0,0.20760639
76,76,0,0,1,1,0.7899027,0,0.79179305
77,77,0,0,1,1,0.99363726,0,0.9509788
78,78,0,0,1,0,0.9976858,0,0.24393044
79,79,0,1,0,1,0.82578623,0,0.7858204
80,80,0,0,1,1,0.9933918,0,0.893307
81,81,0,0,1,1,0.9966601,0,0.9687962
82,82,0,0,1,1,0.9979339,0,0.9916602
83,83,0,0,1,1,0.9982138,0,0.99730515
84,84,0,0,1,0,0.9982769,0,0.25396958
85,85,0,0,1,1,0.83480805,0,0.8018283
86,86,0,0,1,1,0.99402946,0,0.95306206
87,87,0,0,1,1,0.9977163,0,0.98895395
88,88,0,0,1,1,0.9981828,0,0.9968397
89,89,0,1,0,0,0.99827176,0,0.23966533
