,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,-0.75429785
1,1,1,1,1,0,0.11744427,1,-0.19235685
2,2,0,0,1,1,0.3741795,1,0.561941
3,3,0,0,1,0,0.8179515,1,0.0
4,4,1,0,0,0,0.5,1,0.1498443
5,5,1,0,0,1,0.5988455,1,-0.5706644
6,6,1,0,0,1,0.17860098,1,-0.75600815
7,7,1,1,1,1,0.116971105,1,-0.72684467
8,8,1,1,1,1,0.125269,1,-0.7828353
9,9,1,1,1,1,0.10976321,1,-0.8017284
10,10,1,1,1,1,0.10492339,1,-0.80637825
11,11,1,1,1,1,0.103761494,1,-0.8073886
12,12,0,0,1,0,0.10351053,1,-0.886942
13,13,1,1,1,1,0.085370004,1,-0.8871473
14,14,1,1,1,1,0.085327156,1,-0.8871873
15,15,0,0,1,1,0.08531881,1,-0.21421051
16,16,0,0,1,0,0.36060005,1,-0.80039686
17,17,1,1,1,0,0.10525823,1,-0.04610657
18,18,0,0,1,0,0.4692188,1,-0.20166977
19,19,1,1,1,1,0.36836696,1,-0.76361215
20,20,1,1,1,1,0.11488736,1,-0.91345674
21,21,1,1,1,1,0.0799946,1,-0.94724596
22,22,1,1,1,1,0.0735928,1,-0.95425904
23,23,1,1,1,1,0.07232453,1,-0.9556442
24,24,1,0,0,0,0.07207643,1,-0.11970503
25,25,1,1,1,1,0.4206587,1,-0.8205776
26,26,1,1,1,1,0.10028352,1,-0.93404937
27,27,1,1,1,1,0.07603493,1,-0.9524205
28,28,1,1,1,1,0.07265506,1,-0.9553948
29,29,1,1,1,1,0.072121054,1,-0.9558763
30,30,1,1,1,1,0.07203494,1,-0.95595425
31,31,1,0,0,0,0.072021,1,-0.11816528
32,32,1,1,1,1,0.42166236,1,-0.82033616
33,33,1,0,0,0,0.10034179,1,-0.095952496
34,34,1,1,1,1,0.43620956,1,-0.81674016
35,35,1,1,1,1,0.10121313,1,-0.93342936
36,36,1,1,1,1,0.076151475,1,-0.95232034
37,37,1,1,1,1,0.072673105,1,-0.9553786
38,38,0,0,1,1,0.072123945,1,-0.23797517
39,39,1,1,1,1,0.3460827,1,-0.23847027
40,40,1,1,1,1,0.34578317,1,-0.23855042
41,41,1,0,0,0,0.3457347,1,0.5293014
42,42,1,0,0,0,0.80459386,1,0.712482
43,43,1,1,1,1,0.870462,1,-0.08459957
44,44,0,0,1,0,0.44368887,1,-0.7209231
45,45,1,0,0,0,0.12701425,1,-0.012152966
46,46,0,0,1,0,0.491877,1,-0.11696094
47,47,1,1,1,0,0.42244786,1,-0.08573008
