,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,-0.6581663
1,1,1,1,1,1,0.02040294,1,-0.88849765
2,2,1,0,0,1,0.005344565,1,-0.8969093
3,3,1,1,1,1,0.0050878706,1,-0.967019
4,4,1,1,1,0,0.0033742776,1,-0.3315528
5,5,1,1,1,0,0.12452522,1,-0.10835859
6,6,0,0,1,0,0.3458376,1,-0.054879222
7,7,1,1,1,1,0.41999102,1,-0.638981
8,8,1,1,1,0,0.022784859,1,-0.1874582
9,9,0,0,1,1,0.24924077,1,0.445969
10,10,0,0,1,0,0.9323447,1,0.0009777246
11,11,1,1,1,1,0.5014378,1,-0.49573588
12,12,1,1,1,1,0.05136754,1,-0.67190206
13,13,1,1,1,1,0.018849146,1,-0.7307115
14,14,1,1,1,1,0.013410879,1,-0.74959666
15,15,1,1,1,1,0.012017826,1,-0.75549954
16,16,1,1,1,0,0.0116124675,1,-0.099141985
17,17,0,1,0,1,0.35820293,1,0.4017409
18,18,0,0,1,0,0.9139713,1,-0.12605667
19,19,1,1,1,0,0.32267842,1,0.06460355
20,20,0,0,1,1,0.59387565,1,0.56968087
21,21,0,0,1,0,0.9661367,1,0.097682685
22,22,0,1,0,1,0.6398213,1,0.59021664
23,23,0,1,0,1,0.9698737,1,0.7644967
24,24,0,1,0,1,0.9889795,1,0.82259434
25,25,0,1,0,1,0.9921445,1,0.84123313
26,26,0,0,1,0,0.9929545,1,0.13072711
27,27,0,1,0,1,0.6832964,1,0.65613914
28,28,0,1,0,1,0.97935736,1,0.7975381
29,29,0,0,1,0,0.99090844,1,0.10825866
30,30,1,1,1,0,0.6540294,1,0.1451354
31,31,0,0,1,1,0.7013458,1,0.61520696
32,32,0,0,1,0,0.9738846,1,0.13605566
33,33,1,1,1,1,0.69003993,1,-0.45873812
34,34,0,0,1,0,0.063068606,1,-0.6268054
35,35,1,1,1,1,0.024435211,1,-0.8257424
36,36,1,0,0,0,0.0077124448,1,-0.16615528
37,37,1,1,1,1,0.2734164,1,-0.7124738
38,38,1,1,1,0,0.014906935,1,-0.20392959
39,39,0,0,1,0,0.23155464,1,-0.2624935
40,40,1,1,1,1,0.17594905,1,-0.73129135
41,41,1,1,1,1,0.0133658275,1,-0.8965724
42,42,1,1,1,1,0.005097911,1,-0.9515477
43,43,1,1,1,1,0.0036945732,1,-0.9691583
44,44,1,1,1,0,0.0033322235,1,-0.31648672
45,45,1,0,0,1,0.13451241,1,-0.7267084
46,46,1,1,1,1,0.013726026,1,-0.85623133
47,47,1,0,0,0,0.0064543905,1,-0.26684812
48,48,1,1,1,0,0.17226592,1,-0.11366299
49,49,1,1,1,1,0.33881313,1,-0.6877121
50,50,1,1,1,0,0.01720406,0,-0.22573207
51,51,1,1,1,0,0.2095235,0,-0.05938543
52,52,1,0,0,1,0.41354814,0,-0.67173433
53,53,1,1,1,1,0.018867398,0,-0.8260522
54,54,1,1,1,0,0.0076985136,0,-0.2597834
55,55,1,1,1,0,0.17827237,0,-0.06769646
56,56,1,1,1,0,0.40174398,0,-0.0053530517
57,57,1,1,1,1,0.49212873,0,-0.64388454
58,58,1,0,0,1,0.0221514,0,-0.8717474
59,59,1,1,1,0,0.005894709,0,-0.27122667
60,60,1,1,1,0,0.16862437,0,-0.0705469
61,61,0,1,0,1,0.39772087,0,0.5747218
62,62,0,0,1,0,0.9670935,0,0.15494853
63,63,0,0,1,1,0.7132942,0,0.64994216
64,64,0,0,1,1,0.9786074,0,0.8228916
65,65,0,0,1,1,0.9921582,0,0.88009655
