,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,1,0.5,0,0.6150128
1,1,0,0,1,1,0.9071579,0,0.8564545
2,2,0,1,0,0,0.9598544,0,0.2711984
3,3,1,1,1,1,0.73206794,0,-0.34381443
4,4,1,0,0,1,0.21852615,0,-0.60004264
5,5,1,1,1,0,0.097621866,0,-0.051378578
6,6,1,1,1,0,0.45253736,0,0.15426709
7,7,0,0,1,1,0.63916886,0,0.6501222
8,8,0,1,0,0,0.917552,0,0.13064025
9,9,1,1,1,1,0.6187369,0,-0.40595046
10,10,1,0,0,1,0.18174487,0,-0.64202833
11,11,1,1,1,1,0.08474599,0,-0.6963011
12,12,1,0,0,1,0.07039131,0,-0.734438
13,13,1,1,1,0,0.06168526,0,-0.12501574
14,14,1,1,1,1,0.38619268,0,-0.5049377
15,15,1,1,1,0,0.13337453,0,-0.043588445
16,16,1,0,0,0,0.45969975,0,0.08710916
17,17,0,0,1,1,0.5800191,0,0.55456114
18,18,0,1,0,0,0.88648856,0,0.08269489
19,19,0,0,1,1,0.5760286,0,0.5850881
20,20,0,0,1,1,0.8973855,0,0.75428116
21,21,0,0,1,1,0.94243675,0,0.8110576
22,22,0,0,1,1,0.9528451,0,0.83004963
23,23,0,0,1,1,0.9559089,0,0.8363845
24,24,1,0,0,1,0.95688796,0,0.2627356
25,25,1,1,1,0,0.72587115,0,0.75908697
26,26,0,1,0,0,0.9433955,0,0.07957288
27,27,1,0,0,1,0.5732002,0,-0.4412871
28,28,1,1,1,0,0.16307312,0,0.07658237
29,29,1,0,0,1,0.57048655,0,-0.44224423
30,30,1,1,1,0,0.16258954,0,0.076642565
31,31,0,1,0,0,0.5705412,0,-0.14015274
32,32,1,0,0,1,0.3729816,0,-0.6590237
33,33,1,1,1,0,0.079986304,0,-0.13999628
34,34,1,1,1,1,0.37311724,0,-0.59064627
35,35,1,1,1,0,0.10073301,0,-0.16502559
36,36,1,0,0,1,0.35168684,0,-0.6669008
37,37,1,1,1,0,0.07786408,0,-0.15726075
38,38,1,1,1,0,0.35827616,0,0.014222708
39,39,1,1,1,0,0.5131753,0,0.07172304
40,40,0,0,1,1,0.566068,0,0.6863684
41,41,1,1,1,0,0.92716134,0,0.7055892
42,42,0,0,1,1,0.93182826,0,0.90021825
43,43,0,1,0,0,0.96565896,0,0.27864915
44,44,1,0,0,1,0.7374496,0,-0.3981426
45,45,1,0,0,1,0.18608809,0,-0.61245036
46,46,1,0,0,1,0.09364511,0,-0.68031144
47,47,1,1,1,0,0.07436934,0,-0.018499311
48,48,0,0,1,1,0.48286575,0,0.46787822
49,49,0,1,0,1,0.8499352,0,0.553571
50,50,0,0,1,0,0.88611877,1,0.03401287
51,51,1,1,1,1,0.5314737,1,-0.41808957
52,52,1,0,0,0,0.17514965,1,0.07882666
53,53,1,1,1,1,0.5725235,1,-0.4186825
54,54,1,1,1,1,0.1748324,1,-0.5809011
55,55,1,1,1,1,0.10405233,1,-0.6337503
56,56,1,1,1,1,0.087156214,1,-0.65095454
57,57,1,1,1,1,0.08221492,1,-0.65655094
58,58,1,1,1,0,0.08066333,1,-0.043357294
59,59,1,1,1,0,0.45991254,1,0.19749345
60,60,0,0,1,0,0.675237,1,-0.028508812
61,61,1,1,1,1,0.47360906,1,-0.55247384
62,62,1,1,1,1,0.11429224,1,-0.76040435
63,63,1,0,0,1,0.05634436,1,-0.7795504
64,64,1,0,0,0,0.05268805,1,-0.21581392
65,65,1,1,1,0,0.31005353,1,-0.052091718
66,66,1,1,1,1,0.45188263,1,-0.572778
67,67,1,0,0,0,0.10689268,1,-0.1179596
68,68,1,1,1,1,0.39241013,1,-0.6268791
69,69,1,1,1,1,0.08920378,1,-0.79855645
70,70,1,1,1,1,0.04928091,1,-0.8562518
71,71,0,0,1,0,0.040174555,1,-0.92991674
72,72,1,1,1,1,0.030872177,1,-0.9492416
73,73,1,1,1,1,0.028799783,1,-0.9556951
74,74,1,1,1,1,0.02813826,1,-0.95784444
75,75,1,1,1,1,0.027921231,1,-0.95855856
76,76,1,1,1,1,0.027849486,1,-0.9587953
77,77,1,1,1,0,0.027825741,1,-0.3438608
78,78,1,1,1,1,0.2184968,1,-0.7174578
79,79,1,1,1,1,0.06542993,1,-0.8676684
80,80,1,1,1,1,0.03857431,1,-0.9253374
81,81,1,1,1,1,0.031384036,1,-0.946798
82,82,1,1,1,1,0.029054185,1,-0.9546067
83,83,1,1,1,1,0.028248781,1,-0.9574002
84,84,1,1,1,1,0.027965955,1,-0.95838636
85,85,1,1,1,1,0.027866771,1,-0.95873076
86,86,1,1,1,1,0.02783221,1,-0.95885
87,87,1,1,1,1,0.027820254,1,-0.95889103
