,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,0,0,0,0.5,1,0.0
1,1,1,0,0,0,0.5,1,0.0
2,2,0,1,0,1,0.5,1,0.47260365
3,3,0,0,1,1,0.898806,1,0.69703597
4,4,1,1,1,1,0.9616239,1,0.19685772
5,5,0,0,1,1,0.7129453,1,0.3310118
6,6,0,1,0,1,0.82196146,1,0.40781432
7,7,1,1,1,1,0.8681407,1,0.15097399
8,8,0,1,0,1,0.6676756,1,0.19661792
9,9,1,0,0,0,0.7127184,1,0.5534705
10,10,0,0,1,1,0.9280914,1,0.5446184
11,11,0,0,1,1,0.92531306,1,0.5578476
12,12,1,1,1,0,0.9294297,1,0.71673757
13,13,0,0,1,0,0.9648462,1,0.2586949
14,14,1,1,1,1,0.7677229,1,-0.111545704
15,15,1,1,1,0,0.3739092,1,0.1704402
16,16,0,0,1,0,0.68732643,1,-0.07072053
17,17,0,0,1,0,0.41901496,1,-0.1964719
18,18,1,1,1,1,0.28741974,1,-0.51461655
19,19,1,0,0,0,0.08485178,1,-0.17933427
20,20,1,1,1,1,0.30390915,1,-0.52429473
21,21,1,0,0,0,0.081442624,1,-0.18139826
22,22,1,1,1,1,0.30189514,1,-0.5337357
23,23,1,0,0,0,0.078237765,1,-0.18467921
24,24,0,0,1,0,0.29870927,1,-0.254034
25,25,1,1,1,0,0.23614015,1,-0.13606289
26,26,1,1,1,1,0.34778658,1,-0.5269773
27,27,1,0,0,0,0.08052003,1,-0.21704681
28,28,0,0,1,0,0.2683459,1,-0.2503823
29,29,1,1,1,1,0.23919767,1,-0.6141567
30,30,0,0,1,0,0.055295438,1,-0.6300484
31,31,1,1,1,1,0.051582053,1,-0.8101059
32,32,1,1,1,1,0.023118883,1,-0.8990823
33,33,1,0,0,0,0.015445088,1,-0.4193848
34,34,1,1,1,1,0.12585796,1,-0.7151825
35,35,1,1,1,1,0.035398394,1,-0.8564348
36,36,1,1,1,1,0.018746693,1,-0.923885
37,37,1,1,1,1,0.013795537,1,-0.95609254
38,38,1,1,1,1,0.011910439,1,-0.9714712
39,39,1,0,0,0,0.011102427,1,-0.45374742
40,40,1,1,1,1,0.1093997,1,-0.7329549
41,41,1,1,1,1,0.03269854,1,-0.86556524
42,42,1,1,1,0,0.017986082,1,-0.4559452
43,43,1,1,1,1,0.108414054,1,-0.7064561
44,44,1,1,1,0,0.036801465,1,-0.36729825
45,45,1,1,1,1,0.15480737,1,-0.6581435
46,46,1,1,1,1,0.04558776,1,-0.8140073
47,47,1,1,1,1,0.022715189,1,-0.8964518
48,48,1,0,0,0,0.015631037,1,-0.4181153
49,49,1,1,1,0,0.12650484,1,-0.23984697
50,50,1,1,1,0,0.2481699,0,-0.12951593
51,51,0,0,1,1,0.35468063,0,0.3354885
52,52,0,0,1,0,0.8249689,0,0.11128154
53,53,0,1,0,0,0.62580496,0,-0.011740884
54,54,0,0,1,1,0.4864389,0,0.40451065
55,55,0,0,1,1,0.8663832,0,0.6228802
56,56,0,0,1,1,0.9467731,0,0.7364098
57,57,0,0,1,1,0.9678027,0,0.79499096
58,58,0,0,1,1,0.97524995,0,0.8250269
59,59,0,0,1,0,0.97838825,0,0.36773956
60,60,0,0,1,1,0.8454593,0,0.5961096
61,61,0,0,1,1,0.9401828,0,0.71927637
62,62,0,0,1,1,0.96524197,0,0.78475535
63,63,0,0,1,1,0.9740821,0,0.8191693
64,64,0,0,1,1,0.9778084,0,0.8370881
65,65,0,0,1,0,0.9795359,0,0.37374228
66,66,0,0,1,1,0.84904915,0,0.5990909
67,67,0,0,1,1,0.94095296,0,0.72075415
68,68,0,1,0,1,0.9654703,0,0.7445021
69,69,0,0,1,1,0.9689478,0,0.79676414
70,70,0,0,1,1,0.97544694,0,0.8248861
71,71,0,0,1,1,0.9783745,0,0.83980954
72,72,0,0,1,1,0.9797865,0,0.84764147
73,73,0,0,1,0,0.980491,0,0.37911087
74,74,0,0,1,1,0.8522014,0,0.60180986
75,75,0,0,1,1,0.94164723,0,0.7221258
76,76,0,1,0,0,0.965681,0,0.29737493
77,77,0,0,1,1,0.7980657,0,0.5844684
78,78,0,0,1,0,0.9370847,0,0.25148457
79,79,0,1,0,0,0.7617281,0,0.058088996
80,80,0,1,0,0,0.56671107,0,-0.04124796
81,81,0,0,1,1,0.45248932,0,0.40092963
82,82,0,0,1,1,0.8644558,0,0.6261334
83,83,0,0,1,1,0.9475256,0,0.7403071
84,84,0,0,1,1,0.96835923,0,0.7979589
85,85,0,0,1,0,0.97557884,0,0.35436323
86,86,0,0,1,1,0.83720905,0,0.5895095
87,87,0,0,1,1,0.93844426,0,0.7160243
88,88,0,0,1,1,0.9647342,0,0.7831551
89,89,0,0,1,0,0.9738948,0,0.34577915
90,90,0,0,1,0,0.83172995,0,0.11209144
91,91,0,0,1,1,0.626681,0,0.46138066
92,92,1,1,1,0,0.89399016,0,0.5337741
93,93,0,0,1,0,0.92177504,0,0.24875729
94,94,1,1,1,1,0.75943303,0,-0.18777727
95,95,0,0,1,1,0.2957188,0,0.13221359
96,96,0,1,0,0,0.64816755,0,-0.17574197
97,97,1,0,0,1,0.30743244,0,-0.41650498
