,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,-0.49561682
1,1,0,1,0,1,0.23398276,1,0.030325435
2,2,0,0,1,0,0.5181334,1,-0.25930327
3,3,0,1,0,1,0.34967124,1,0.15013024
4,4,1,1,1,1,0.58885777,1,-0.12263096
5,5,0,0,1,0,0.42716128,1,-0.4782344
6,6,0,1,0,1,0.2415202,1,-0.08957132
7,7,0,1,0,1,0.44662058,1,0.08629667
8,8,0,0,1,0,0.55144197,1,-0.38436016
9,9,0,1,0,1,0.28501248,1,-0.045600932
10,10,0,0,1,0,0.4727475,1,-0.4436237
11,11,1,1,1,0,0.25701463,1,-0.075354114
12,12,0,0,1,0,0.4550432,1,-0.25419158
13,13,1,1,1,1,0.35245785,1,-0.55412614
14,14,1,1,1,1,0.2098278,1,-0.70564127
15,15,0,0,1,0,0.15597017,1,-0.7859956
16,16,1,1,1,1,0.13229677,1,-0.8615996
17,17,1,0,0,0,0.11287404,1,-0.351025
18,18,0,1,0,1,0.30154222,1,0.16079691
19,19,0,0,1,1,0.595023,1,0.33845654
20,20,0,1,0,1,0.69208604,1,0.47211045
21,21,0,1,0,0,0.7557852,1,0.03722899
22,22,0,0,1,0,0.5222565,1,-0.1823557
23,23,0,0,1,0,0.39260927,1,-0.2977181
24,24,1,1,1,1,0.32906717,1,-0.5884191
25,25,1,0,0,1,0.19654608,1,-0.70066464
26,26,1,0,0,1,0.15754429,1,-0.7780523
27,27,1,1,1,1,0.134494,1,-0.8210778
28,28,1,1,1,1,0.12295389,1,-0.84797525
29,29,1,1,1,1,0.116179995,1,-0.8634599
30,30,0,0,1,0,0.11242908,1,-0.8837325
31,31,1,1,1,1,0.10767856,1,-0.8922173
32,32,1,1,1,1,0.10574324,1,-0.8967159
33,33,1,1,1,1,0.10472962,1,-0.89904547
34,34,1,1,1,1,0.1042081,1,-0.90023077
35,35,1,1,1,1,0.10394363,1,-0.90082556
36,36,1,1,1,1,0.103811145,1,-0.9011208
37,37,1,1,1,0,0.10374544,1,-0.40564921
38,38,0,1,0,1,0.27474606,1,0.060410246
39,39,1,1,1,1,0.536076,1,-0.19896644
40,40,0,0,1,0,0.38317227,1,-0.4896112
41,41,0,0,1,0,0.23656835,1,-0.6313828
42,42,1,1,1,1,0.18081573,1,-0.75542915
43,43,1,1,1,1,0.14092118,1,-0.8145369
44,44,1,1,1,1,0.12465169,1,-0.84260994
45,45,1,1,1,1,0.1175048,1,-0.85590434
46,46,1,0,0,1,0.11424591,1,-0.8114635
47,47,1,1,1,1,0.1254564,1,-0.8422156
48,48,1,1,1,1,0.11760268,1,-0.8561704
49,49,1,1,1,1,0.11418149,1,-0.8625023
50,50,1,1,1,0,0.11265794,0,-0.36975822
51,51,0,0,1,0,0.2921859,0,-0.41041368
52,52,1,1,1,0,0.27248016,0,-0.15870358
53,53,0,0,1,1,0.40618467,0,0.30093217
54,54,0,0,1,1,0.6726286,0,0.52981955
55,55,0,0,1,0,0.780366,0,0.14709467
56,56,0,0,1,1,0.587098,0,0.44493756
57,57,0,0,1,1,0.7435853,0,0.5974913
58,58,0,0,1,1,0.80685955,0,0.674451
59,59,0,0,1,1,0.8339505,0,0.7128111
60,60,0,0,1,1,0.8462751,0,0.7317457
61,61,0,1,0,0,0.85207736,0,0.20206697
62,62,0,0,1,1,0.61857975,0,0.5030242
63,63,0,0,1,1,0.7691792,0,0.6385917
64,64,0,0,1,1,0.8217253,0,0.6996583
65,65,0,0,1,1,0.84213585,0,0.7271656
66,66,0,0,1,1,0.85069066,0,0.73955613
67,67,1,0,0,1,0.85441756,0,0.3267122
68,68,0,0,1,1,0.6860651,0,0.3322997
69,69,1,1,1,0,0.6889376,0,0.6924836
70,70,0,0,1,1,0.83984,0,0.694997
71,71,0,0,1,1,0.84064734,0,0.69612753
72,72,0,0,1,1,0.8410094,0,0.6966361
73,73,0,0,1,1,0.84117204,0,0.69686484
74,74,0,1,0,0,0.8412452,0,0.14852601
