,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,-0.8427776
1,1,0,0,1,0,0.16360056,1,-0.8427776
2,2,1,1,1,1,0.16360056,1,-0.9840499
3,3,1,1,1,1,0.12952198,1,-0.99860734
4,4,1,1,1,1,0.12637737,1,-0.9998874
5,5,1,1,1,1,0.12610401,1,-0.9999913
6,6,1,1,1,1,0.12608184,1,-0.99999934
7,7,1,1,1,1,0.12608013,1,-0.99999994
8,8,0,0,1,0,0.12607999,1,-0.99999994
9,9,1,1,1,0,0.12607999,1,-0.15722238
10,10,1,1,1,1,0.42448372,1,-0.8587277
11,11,1,0,0,0,0.15941879,1,-0.054598268
12,12,0,0,1,0,0.47359803,1,-0.054598268
13,13,1,1,1,0,0.47359803,1,-0.09153809
14,14,1,1,1,1,0.4558095,1,-0.85419697
15,15,1,1,1,1,0.16059777,1,-0.985132
16,16,1,1,1,0,0.12928598,1,-0.15592116
17,17,1,1,1,1,0.42509928,1,-0.8586223
18,18,1,1,1,1,0.15944614,1,-0.9854345
19,19,1,1,1,1,0.12922007,1,-0.99871933
20,20,0,0,1,1,0.12635343,1,-0.15594172
21,21,0,0,1,0,0.42508954,1,-0.857447
22,22,1,1,1,0,0.15975133,1,-0.015846092
23,23,1,0,0,0,0.49233082,1,0.12570742
24,24,0,0,1,0,0.5605461,1,-0.0062282747
25,25,0,1,0,0,0.49698544,1,-0.009018917
26,26,1,1,1,0,0.4956348,1,0.005177912
27,27,0,0,1,0,0.5025062,1,-0.0009293424
28,28,1,1,1,1,0.4995502,1,-0.8424499
29,29,1,0,0,0,0.1636874,1,-0.053153913
30,30,1,1,1,1,0.47429523,1,-0.93343604
31,31,1,1,1,1,0.1409769,1,-0.99497855
32,32,0,0,1,0,0.12715508,1,-0.9953893
33,33,0,0,1,1,0.12706685,1,-0.15263787
34,34,0,0,1,0,0.4266535,1,-0.8541449
35,35,1,1,1,1,0.16061136,1,-0.85841215
36,36,1,1,1,1,0.15950067,1,-0.858706
37,37,1,0,0,0,0.15942442,1,0.07211813
38,38,1,1,1,1,0.5348499,1,-0.7995439
39,39,0,1,0,1,0.17537895,1,0.0045853923
40,40,0,0,1,0,0.5022194,1,-0.8803528
41,41,1,1,1,1,0.15388799,1,-0.93577355
42,42,1,0,0,0,0.14042974,1,-0.0029001937
43,43,0,0,1,0,0.49859625,1,-0.059517983
44,44,1,1,1,1,0.47122404,1,-0.93660253
45,45,1,1,1,1,0.14023611,1,-0.9923679
46,46,1,0,0,0,0.1277171,1,-0.05949405
47,47,0,0,1,0,0.4712356,1,-0.06309526
48,48,0,0,1,0,0.46949866,1,-0.06332423
49,49,0,1,0,1,0.46938825,1,0.8730808
50,50,0,1,0,1,0.8442699,0,0.93261784
51,51,0,0,1,1,0.85883117,0,0.8427612
52,52,0,0,1,1,0.8363951,0,0.9247363
53,53,0,0,1,0,0.85697097,0,0.09274593
54,54,0,1,0,0,0.5447705,0,0.040226176
55,55,0,0,1,1,0.5194604,0,0.7919523
56,56,1,0,0,1,0.82248527,0,-0.079577856
57,57,0,0,1,0,0.46155888,0,-0.7872028
58,58,1,1,1,0,0.17886129,0,0.082274
59,59,0,1,0,1,0.5397381,0,0.7871517
60,60,0,1,0,0,0.8211242,0,0.076524176
61,61,0,0,1,1,0.5369715,0,0.7923388
62,62,0,0,1,1,0.8225945,0,0.91998464
63,63,0,0,1,1,0.85583967,0,0.93332255
64,64,0,0,1,0,0.85899645,0,0.09172496
65,65,0,0,1,1,0.54428023,0,0.7933264
66,66,1,1,1,0,0.82287335,0,0.84898514
67,67,0,0,1,1,0.8380373,0,0.9757075
68,68,0,1,0,0,0.8686461,0,0.05327488
69,69,0,0,1,1,0.52576315,0,0.9303368
70,70,1,1,1,0,0.85829484,0,0.9394298
71,71,0,0,1,1,0.86042255,0,0.9955257
72,72,0,0,1,1,0.8729624,0,0.9991134
73,73,0,0,1,1,0.8737308,0,0.99934286
74,74,0,0,1,1,0.8737798,0,0.9993575
75,75,0,0,1,0,0.8737829,0,0.15658085
76,76,0,0,1,1,0.57521284,0,0.8580862
77,77,0,1,0,0,0.8404147,0,0.053958233
78,78,1,1,1,1,0.526093,0,-0.7882188
79,79,1,1,1,1,0.17857255,0,-0.92945284
80,80,1,0,0,1,0.14191341,0,-0.9388111
81,81,1,1,1,0,0.13972135,0,-0.10182519
82,82,0,0,1,1,0.45087376,0,0.7831117
83,83,0,0,1,1,0.81997246,0,0.83970827
84,84,1,1,1,0,0.8355847,0,0.98025787
85,85,0,0,1,1,0.86964804,0,0.9838774
86,86,0,0,1,1,0.87044036,0,0.9841089
87,87,0,0,1,1,0.8704909,0,0.9841237
88,88,0,0,1,1,0.8704941,0,0.98412466
89,89,0,0,1,1,0.8704943,0,0.9841247
90,90,0,1,0,0,0.87049437,0,0.048082147
91,91,0,0,1,1,0.5232558,0,0.92461073
92,92,0,0,1,1,0.85694116,0,0.9803408
93,93,0,0,1,1,0.8696662,0,0.98388416
94,94,0,0,1,1,0.8704418,0,0.9841094
95,95,0,0,1,1,0.870491,0,0.98412377
96,96,1,0,0,0,0.8704941,0,0.9053477
97,97,0,0,1,0,0.852308,0,-0.02511716
98,98,1,1,1,1,0.48784524,0,-0.77928543
99,99,1,1,1,0,0.18112369,0,-0.07212384
100,100,1,1,1,1,0.46514738,1,-0.78782547
101,101,1,1,1,1,0.17868428,1,-0.9157974
102,102,1,1,1,1,0.14516343,1,-0.9291772
103,103,1,1,1,0,0.1419784,1,-0.08758366
104,104,0,0,1,0,0.45770922,1,-0.15231825
105,105,0,1,0,1,0.4268049,1,0.6919173
106,106,1,1,1,1,0.7924245,1,-0.091798715
107,107,0,0,1,0,0.45568436,1,-0.88682777
108,108,1,1,1,1,0.15226279,1,-0.9418776
109,109,1,1,1,1,0.13900925,1,-0.94570965
110,110,1,1,1,1,0.13812368,1,-0.9459744
111,111,1,0,0,0,0.13806267,1,-0.009574632
112,112,0,0,1,0,0.49536583,1,-0.060146887
113,113,1,1,1,1,0.47092068,1,-0.93702817
114,114,0,0,1,0,0.1401368,1,-0.94024366
115,115,1,1,1,1,0.13938831,1,-0.99599624
116,116,1,1,1,1,0.12693657,1,-0.999541
117,117,1,1,1,1,0.12617794,1,-0.99976635
118,118,0,1,0,1,0.12612984,1,-0.06355124
119,119,0,0,1,1,0.4692788,1,-0.097668245
120,120,1,1,1,1,0.45286715,1,-0.09768257
121,121,0,1,0,1,0.4528603,1,-0.006209788
122,122,1,1,1,1,0.49699438,1,-0.006210699
123,123,1,1,1,0,0.49699396,1,0.83656687
124,124,0,1,0,1,0.8347474,1,0.7546946
125,125,0,0,1,0,0.8117075,1,-0.011554148
126,126,0,1,0,0,0.4944078,1,-0.05989402
127,127,0,0,1,1,0.47104266,1,0.6973187
128,128,0,0,1,0,0.7941393,1,-0.014847656
129,129,1,1,1,1,0.49281397,1,-0.7159985
130,130,1,0,0,0,0.20001112,1,0.0822012
131,131,0,0,1,1,0.53970313,1,0.7920123
132,132,1,0,0,0,0.8225022,1,0.76064914
133,133,0,0,1,0,0.81346315,1,-0.031777628
134,134,0,1,0,0,0.4846239,1,0.00030702417
135,135,1,1,1,1,0.5001486,1,-0.76235175
136,136,0,0,1,0,0.18603717,1,-0.8480014
137,137,1,1,1,1,0.16222136,1,-0.9789378
138,138,1,0,0,0,0.13064198,1,-0.05646361
139,139,0,0,1,0,0.47269776,1,-0.062262386
140,140,0,0,1,0,0.4699003,1,-0.06263242
141,141,1,0,0,1,0.46972188,1,-0.8467362
142,142,1,1,1,1,0.16255455,1,-0.9898759
143,143,1,1,1,0,0.12825558,1,-0.15653244
144,144,1,1,1,1,0.42481008,1,-0.85865873
145,145,1,1,1,1,0.15943667,1,-0.9854145
146,146,1,1,1,1,0.1292244,1,-0.99869454
147,147,1,1,1,1,0.12635873,1,-0.99987084
148,148,1,1,1,1,0.12610754,1,-0.99996674
149,149,1,1,1,1,0.12608708,1,-0.9999742
150,150,1,1,1,0,0.12608549,0,-0.15719712
151,151,1,1,1,0,0.42449567,0,-0.015924836
152,152,1,1,1,0,0.4922927,0,-0.0013674347
153,153,0,0,1,1,0.49933815,0,0.9290747
154,154,0,1,0,0,0.8579974,0,0.05779092
155,155,1,0,0,1,0.5279427,0,-0.87694603
156,156,1,1,1,0,0.15474877,0,-0.00033746677
157,157,0,0,1,0,0.49983665,0,0.037859764
158,158,1,1,1,0,0.5183166,0,0.09359634
159,159,1,1,1,0,0.5451788,0,0.097140186
160,160,0,0,1,1,0.54687953,0,0.8546808
161,161,0,0,1,0,0.83952844,0,0.14218225
162,162,1,0,0,1,0.56838745,0,-0.70596933
163,163,1,1,1,0,0.20313609,0,0.08848174
164,164,1,1,1,0,0.54272234,0,0.13899328
165,165,1,1,1,0,0.5668722,0,0.14220482
166,166,0,0,1,1,0.5683982,0,0.93965906
167,167,0,0,1,1,0.86047584,0,0.9956034
168,168,0,0,1,1,0.8729791,0,0.99949366
169,169,0,0,1,1,0.87381196,0,0.9997622
170,170,0,0,1,0,0.8738693,0,0.15700297
171,171,0,0,1,1,0.5754125,0,0.85850954
172,172,0,1,0,0,0.8405246,0,0.05438021
173,173,1,1,1,0,0.52629673,0,0.0545844
174,174,1,1,1,0,0.52639526,0,0.05459738
175,175,0,0,1,1,0.5264015,0,0.93431485
176,176,1,1,1,0,0.859229,0,0.9343157
177,177,1,1,1,0,0.8592292,0,0.9343157
178,178,0,0,1,0,0.8592292,0,0.15269166
179,179,1,1,1,0,0.57337195,0,0.15269166
180,180,0,0,1,1,0.57337195,0,0.8584171
181,181,1,1,1,0,0.8405006,0,0.8584171
182,182,1,1,1,0,0.8405006,0,0.8584171
183,183,0,0,1,1,0.8405006,0,0.9854214
184,184,0,0,1,0,0.8707771,0,0.1559409
185,185,0,0,1,1,0.57491004,0,0.8586237
186,186,0,0,1,1,0.84055424,0,0.98543453
187,187,0,1,0,0,0.87077993,0,0.062654346
188,188,1,1,1,0,0.5302887,0,0.062654346
