,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,1,0,0,0.5,0,0.0
1,1,0,0,1,1,0.5,0,0.17723905
2,2,0,0,1,1,0.5782764,0,0.32345223
3,3,0,0,1,1,0.6401787,0,0.44398582
4,4,1,1,1,0,0.688011,0,0.44398582
5,5,0,1,0,0,0.688011,0,0.35655066
6,6,0,0,1,1,0.65364397,0,0.47306725
7,7,0,1,0,0,0.6990204,0,0.37990505
8,8,1,0,0,1,0.6630006,0,0.19116355
9,9,1,0,0,1,0.5843131,0,0.03797832
10,10,0,0,1,1,0.5169055,0,0.15481265
11,11,1,1,1,1,0.56850535,0,0.04491001
12,12,0,0,1,1,0.519988,0,0.13977616
13,13,1,1,1,1,0.5619235,0,0.047638662
14,14,0,0,1,1,0.521201,0,0.12465801
15,15,1,1,1,0,0.5552839,0,0.22478993
16,16,1,1,1,0,0.5987839,0,0.30657974
17,17,0,0,1,1,0.6332271,0,0.36910236
18,18,0,0,1,1,0.65868795,0,0.41985106
19,19,0,0,1,1,0.6787095,0,0.46103835
20,20,0,0,1,1,0.69449335,0,0.494462
21,21,1,1,1,0,0.7069768,0,0.5612507
22,22,0,0,1,1,0.73100185,0,0.58837116
23,23,1,1,1,0,0.7403943,0,0.6428951
24,24,0,0,1,1,0.75862175,0,0.66489875
25,25,0,0,1,1,0.76572573,0,0.68274915
26,26,0,0,1,1,0.77138126,0,0.6972287
27,27,0,0,1,1,0.77589774,0,0.70897293
28,28,1,1,1,0,0.77951413,0,0.7534725
29,29,1,1,1,0,0.79283524,0,0.78978145
30,30,0,1,0,0,0.8032568,0,0.6046295
31,31,0,0,1,0,0.7459218,0,0.4733774
32,32,1,1,1,0,0.69913656,0,0.5033653
33,33,1,1,1,0,0.7102513,0,0.52774423
34,34,0,0,1,0,0.71910554,0,0.41853654
35,35,1,1,1,0,0.6781987,0,0.4383527
36,36,1,0,0,1,0.6858531,0,0.26554343
37,37,1,1,1,1,0.61609155,0,0.13844115
38,38,1,1,1,0,0.56133807,0,0.20988385
39,39,0,1,0,0,0.5923888,0,0.1102905
40,40,1,1,1,0,0.54895556,0,0.16926338
41,41,0,1,0,0,0.57480806,0,0.08799861
42,42,0,1,0,0,0.5391062,0,0.022278054
43,43,1,0,0,1,0.5099192,0,-0.11857736
44,44,0,0,1,1,0.4473923,0,0.019035447
45,45,1,1,1,0,0.5084758,0,0.09553419
46,46,0,0,1,1,0.5424395,0,0.20696583
47,47,0,0,1,1,0.5911332,0,0.2971912
48,48,0,0,1,1,0.62933457,0,0.37024114
49,49,1,1,1,0,0.65914387,0,0.4319711
50,50,1,1,1,0,0.68339884,1,0.4817824
51,51,1,0,0,1,0.7022763,1,0.3277638
52,52,0,0,1,0,0.64194584,1,0.2100472
53,53,1,1,1,1,0.5924591,1,0.10333234
54,54,1,0,0,0,0.54588497,1,0.18108846
55,55,0,1,0,0,0.57994765,1,0.07292397
56,56,1,1,1,1,0.53242785,1,-0.030925753
57,57,1,1,1,0,0.48623207,1,0.05974901
58,58,0,0,1,0,0.52658147,1,-0.019923417
59,59,0,0,1,0,0.49112892,1,-0.0862089
60,60,0,0,1,0,0.461686,1,-0.1412902
61,61,0,1,0,1,0.43741274,1,-0.010380315
62,62,1,0,0,0,0.49537772,1,0.06316362
63,63,0,0,1,0,0.52809745,1,-0.0095289145
64,64,0,0,1,1,0.49575683,1,0.108375184
65,65,0,1,0,1,0.5481107,1,0.20740658
66,66,0,0,1,1,0.5913229,1,0.28569803
67,67,0,0,1,1,0.6245465,1,0.35106808
68,68,1,0,0,0,0.6514298,1,0.4046689
69,69,1,1,1,1,0.6727842,1,0.2714862
70,70,0,1,0,1,0.61859214,1,0.32678586
71,71,1,0,0,0,0.64154536,1,0.39832696
72,72,0,0,1,1,0.6702925,1,0.4378488
73,73,0,0,1,0,0.6856597,1,0.294764
74,74,0,0,1,1,0.62832546,1,0.35515785
75,75,0,0,1,0,0.6530821,1,0.22874072
76,76,0,1,0,1,0.60047334,1,0.3080001
77,77,0,0,1,0,0.63381445,1,0.18885599
78,78,0,0,1,0,0.58331436,1,0.09155793
79,79,0,0,1,0,0.5406811,1,0.01212222
80,80,0,0,1,0,0.50539786,1,-0.052713037
81,81,0,0,1,0,0.47654384,1,-0.10561775
82,82,1,1,1,0,0.4531061,1,-0.053851377
83,83,1,1,1,1,0.47603807,1,-0.18657736
84,84,0,1,0,0,0.4176725,1,-0.21896906
85,85,0,0,1,0,0.40370953,1,-0.2557488
86,86,1,1,1,1,0.38804317,1,-0.3611925
87,87,1,1,1,1,0.3444866,1,-0.44761252
88,88,1,1,1,1,0.31060407,1,-0.5184123
89,89,0,1,0,1,0.28426424,1,-0.35833997
90,90,1,1,1,1,0.34563485,1,-0.4172222
91,91,1,1,1,1,0.32231244,1,-0.465233
92,92,1,1,1,1,0.30392367,1,-0.5043706
93,93,1,1,1,0,0.28938034,1,-0.35902897
94,94,1,1,1,1,0.34535736,1,-0.4160457
95,95,1,1,1,1,0.32277036,1,-0.46289903
96,96,1,1,1,1,0.30480388,1,-0.50138074
97,97,1,1,1,0,0.29047674,1,-0.35573196
98,98,0,0,1,0,0.34668627,1,-0.41733217
99,99,1,1,1,1,0.32226968,1,-0.47427875
100,100,1,1,1,0,0.3005258,0,-0.34397838
101,101,0,0,1,0,0.3514432,0,-0.39388132
102,102,1,1,1,0,0.33145988,0,-0.28633213
103,103,0,0,1,1,0.37518865,0,-0.14951693
104,104,1,1,1,0,0.4338101,0,-0.06081139
105,105,1,0,0,1,0.47294682,0,-0.16230601
106,106,1,1,1,0,0.42822352,0,-0.06920573
107,107,1,1,1,0,0.4692213,0,0.007066794
108,108,0,0,1,1,0.5031468,0,0.12342695
109,109,0,0,1,1,0.55474234,0,0.21919276
110,110,0,0,1,1,0.5963864,0,0.29796287
111,111,0,0,1,1,0.6296551,0,0.36271727
112,112,1,1,1,0,0.65612644,0,0.42517924
113,113,1,1,1,0,0.6807755,0,0.47631213
114,114,1,1,1,0,0.700235,0,0.51815563
115,115,0,0,1,1,0.71564275,0,0.57135975
116,116,0,0,1,1,0.7345278,0,0.61505145
117,117,0,0,1,1,0.749424,0,0.650914
118,118,1,0,0,1,0.7612276,0,0.4933055
119,119,0,0,1,1,0.7065499,0,0.52322793
120,120,0,0,1,1,0.71747774,0,0.54765916
121,121,0,0,1,1,0.72621477,0,0.5676015
122,122,0,1,0,0,0.7332204,0,0.3905544
123,123,0,0,1,1,0.66722566,0,0.44169462
124,124,0,0,1,1,0.68713427,0,0.4829716
125,125,1,1,1,0,0.702719,0,0.5487429
126,126,1,1,1,0,0.72659844,0,0.60196584
127,127,0,0,1,1,0.7450215,0,0.635281
128,128,1,1,1,1,0.7561296,0,0.50110817
129,129,1,1,1,1,0.7094232,0,0.38974068
130,130,1,0,0,1,0.66690373,0,0.28609973
131,131,0,0,1,1,0.6247143,0,0.31309584
132,132,1,1,1,1,0.63591856,0,0.2411653
133,133,0,0,1,1,0.60577065,0,0.2629315
134,134,0,1,0,1,0.61499053,0,0.27124995
135,135,1,1,1,0,0.61849284,0,0.38651723
136,136,0,0,1,0,0.66562706,0,0.2251892
137,137,1,1,1,0,0.59895474,0,0.32013026
138,138,0,0,1,1,0.63881457,0,0.3639895
139,139,0,0,1,1,0.65663755,0,0.40001997
140,140,0,0,1,1,0.67095864,0,0.4296042
141,141,0,1,0,0,0.68248594,0,0.266851
142,142,0,0,1,1,0.6166423,0,0.32318193
143,143,0,0,1,1,0.6400678,0,0.36883822
144,144,0,0,1,1,0.6585822,0,0.40583962
145,145,0,0,1,1,0.6732431,0,0.4358243
146,146,0,0,1,1,0.684882,0,0.46012092
147,147,0,1,0,0,0.6941465,0,0.28982723
148,148,0,0,1,1,0.6262696,0,0.34304953
149,149,0,0,1,1,0.6481796,0,0.3859305
150,150,1,1,1,1,0.6653944,1,0.28960183
151,151,0,0,1,0,0.62617564,1,0.14691146
152,152,1,1,1,0,0.56504965,1,0.24390103
153,153,0,0,1,0,0.6069338,1,0.12552297
154,154,0,0,1,0,0.55566436,1,0.027415313
155,155,1,1,1,1,0.5122058,1,-0.07037797
156,156,0,1,0,0,0.4687013,1,-0.15259448
157,157,1,1,1,1,0.43246415,1,-0.23198971
158,158,1,0,0,0,0.3981391,1,-0.12126449
159,159,0,0,1,0,0.44620928,1,-0.18826532
160,160,1,0,0,0,0.41694137,1,-0.09580808
161,161,0,0,1,0,0.4574394,1,-0.15245505
162,162,1,0,0,1,0.4325251,1,-0.25316334
163,163,1,1,1,1,0.38913733,1,-0.3395623
164,164,0,0,1,0,0.3532382,1,-0.38300747
165,165,1,0,0,1,0.3357658,1,-0.44851154
166,166,1,1,1,0,0.31026128,1,-0.32973135
167,167,1,1,1,1,0.357249,1,-0.40928933
168,168,1,1,1,1,0.3254066,1,-0.47521693
169,169,1,1,1,1,0.30017465,1,-0.5297972
170,170,1,0,0,1,0.28015643,1,-0.56913227
171,171,1,1,1,1,0.26624656,1,-0.6065314
172,172,1,1,1,1,0.25343668,1,-0.6376205
173,173,0,0,1,0,0.24310282,1,-0.66899097
174,174,0,0,1,0,0.23296921,1,-0.6962956
175,175,1,0,0,1,0.22439139,1,-0.712788
176,176,0,0,1,0,0.2193201,1,-0.7338954
177,177,0,0,1,0,0.21295075,1,-0.7527037
178,178,1,1,1,0,0.20738977,1,-0.59803075
179,179,1,1,1,1,0.25631225,1,-0.6478591
180,180,1,1,1,1,0.23976284,1,-0.68918484
181,181,1,1,1,0,0.22660343,1,-0.5461853
182,182,0,0,1,1,0.2743075,1,-0.3855424
183,183,1,1,1,1,0.33475953,1,-0.44490987
184,184,0,0,1,0,0.31163582,1,-0.49046153
185,185,1,1,1,0,0.29450154,1,-0.36234087
186,186,0,1,0,1,0.34402484,1,-0.21935473
187,187,1,0,0,1,0.4035442,1,-0.2869303
188,188,0,0,1,0,0.37493894,1,-0.35090348
189,189,1,1,1,1,0.34863684,1,-0.41091913
190,190,0,0,1,0,0.32476965,1,-0.4641707
191,191,1,0,0,0,0.30432412,1,-0.3284887
192,192,1,1,1,1,0.35775742,1,-0.40476584
193,193,1,1,1,0,0.3271778,1,-0.28987494
194,194,0,0,1,0,0.3737105,1,-0.33535707
195,195,1,1,1,0,0.35495135,1,-0.24009095
196,196,1,1,1,0,0.39468643,1,-0.16117586
197,197,1,1,1,1,0.42871648,1,-0.2731054
198,198,0,1,0,1,0.38072762,1,-0.12711112
199,199,0,0,1,0,0.4436373,1,-0.19335935
