,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,1,0.0
1,1,1,1,1,1,0.5,1,-0.36283168
2,2,1,1,1,1,0.036033403,1,-0.5956418
3,3,1,1,1,1,0.004516657,1,-0.74429584
4,4,1,1,1,1,0.0011788952,1,-0.8388103
5,5,1,1,1,1,0.00050113624,1,-0.89867735
6,6,1,1,1,0,0.0002914299,1,-0.57364
7,7,1,1,1,1,0.0055072964,1,-0.72745025
8,8,1,0,0,1,0.001372968,1,-0.79701304
9,9,1,1,1,1,0.0007316167,1,-0.8680582
10,10,1,1,1,1,0.000384545,1,-0.9148111
11,11,1,1,1,1,0.00025181533,1,-0.94531155
12,12,1,1,1,1,0.00019103885,1,-0.9650652
13,13,1,0,0,0,0.0001597444,1,-0.5922554
14,14,1,1,1,1,0.0046566953,1,-0.7552671
15,15,1,1,1,1,0.0010674894,1,-0.8531131
16,16,1,1,1,1,0.00044026694,1,-0.91184235
17,17,1,1,1,1,0.00025867714,1,-0.9470917
18,18,1,0,0,0,0.00018798363,1,-0.57497567
19,19,1,1,1,1,0.005441427,1,-0.7461489
20,20,1,1,1,1,0.001159295,1,-0.8483843
21,21,1,1,1,1,0.00045952635,1,-0.90944576
22,22,1,1,1,0,0.00026435257,1,-0.58308375
23,23,1,1,1,0,0.005058054,1,-0.37205556
24,24,1,1,1,1,0.03324109,1,-0.5992427
25,25,1,1,1,1,0.0043723434,1,-0.74530846
26,26,1,1,1,0,0.0011681443,1,-0.4759046
27,27,1,1,1,1,0.013244365,1,-0.6654181
28,28,1,0,0,0,0.0024057007,1,-0.402947
29,29,1,0,0,0,0.0253331,1,-0.24395606
30,30,1,1,1,1,0.098873146,1,-0.5357567
31,31,1,1,1,1,0.0077444543,1,-0.71515816
32,32,1,0,0,0,0.0015344279,1,-0.4289073
33,33,1,1,1,1,0.020131394,1,-0.6545117
34,34,1,1,1,1,0.0026548386,1,-0.7910309
35,35,1,1,1,1,0.0007723236,1,-0.8736268
36,36,1,0,0,0,0.00036563593,1,-0.5226584
37,37,1,1,1,1,0.008711544,1,-0.7141126
38,38,1,1,1,1,0.0015490068,1,-0.8287795
39,39,1,1,1,0,0.0005487767,1,-0.5346241
40,40,1,1,1,1,0.00782369,1,-0.7057767
41,41,1,1,1,1,0.0016702958,1,-0.8145663
42,42,1,0,0,1,0.0006241324,1,-0.84974337
43,43,1,0,0,1,0.00045390674,1,-0.8866954
44,44,1,1,1,1,0.0003248298,1,-0.9265094
45,45,1,1,1,1,0.00022650235,1,-0.9526367
46,46,1,1,1,0,0.0001787764,1,-0.6068103
47,47,1,1,1,1,0.0040838495,1,-0.7478237
48,48,1,1,1,0,0.0011418603,1,-0.47621128
49,49,1,0,0,0,0.01320811,1,-0.31044337
50,50,1,1,1,0,0.056675654,0,-0.20311727
