,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,-0.6581663
1,1,1,0,0,0,0.02040294,1,-0.17685199
2,2,1,1,1,1,0.2610964,1,-0.75916654
3,3,1,0,0,1,0.011367489,1,-0.86215746
4,4,1,1,1,1,0.0062346538,1,-0.95768106
5,5,1,1,1,0,0.0035641242,1,-0.32904366
6,6,1,1,1,1,0.1261432,1,-0.76585066
7,7,1,0,0,0,0.010934012,1,-0.2592666
8,8,1,1,1,1,0.17871812,1,-0.7864893
9,9,1,1,1,1,0.0096961465,1,-0.93873996
10,10,1,0,0,0,0.003982515,1,-0.26661342
11,11,1,1,1,1,0.17246287,1,-0.8018911
12,12,1,1,1,1,0.008863774,1,-0.94648653
13,13,1,1,1,1,0.0038057922,1,-0.9855453
14,14,1,1,1,1,0.0030269474,1,-0.99609566
15,15,1,1,1,1,0.0028453246,1,-0.9989455
16,16,1,1,1,1,0.0027981587,1,-0.99971515
17,17,1,1,1,1,0.0027855532,1,-0.99992305
18,18,1,1,1,0,0.0027821583,1,-0.34181294
19,19,1,1,1,1,0.11809341,1,-0.76966304
20,20,1,1,1,1,0.010694138,1,-0.92373735
21,21,1,1,1,1,0.004348341,1,-0.9756466
22,22,1,1,1,1,0.0032078438,1,-0.9924186
23,23,1,1,1,1,0.0029073567,1,-0.99768406
24,24,1,1,1,1,0.0028189388,1,-0.9993028
25,25,1,1,1,1,0.0027922997,1,-0.9997925
26,26,1,1,1,1,0.0027842897,1,-0.99993885
27,27,1,1,1,1,0.002781901,1,-0.9999821
28,28,1,1,1,1,0.002781195,1,-0.9999948
29,29,1,1,1,1,0.002780988,1,-0.9999985
30,30,1,1,1,1,0.0027809278,1,-0.9999996
31,31,1,1,1,1,0.0027809103,1,-0.9999999
32,32,1,1,1,1,0.0027809052,1,-0.99999994
33,33,1,1,1,1,0.0027809038,1,-1.0
34,34,1,0,0,0,0.0027809034,1,-0.27256542
35,35,1,1,1,1,0.16752328,1,-0.8045353
36,36,1,1,1,1,0.008728166,1,-0.9474778
37,37,1,1,1,1,0.0037837487,1,-0.98588705
38,38,1,1,1,0,0.0030208856,1,-0.3380415
39,39,1,1,1,1,0.12042349,1,-0.76864964
40,40,1,1,1,0,0.010757387,1,-0.26529878
41,41,1,1,1,0,0.17356929,1,-0.087075785
42,42,0,0,1,0,0.3746787,1,-0.08603824
43,43,1,1,1,1,0.37610972,1,-0.6847689
44,44,1,1,1,1,0.017499233,1,-0.89602715
45,45,1,1,1,1,0.005114205,1,-0.9663295
46,46,1,1,1,1,0.0033879436,1,-0.9888574
47,47,1,1,1,1,0.002968719,1,-0.99588805
48,48,1,1,1,1,0.0028487917,1,-0.99803984
49,49,1,1,1,1,0.002813062,1,-0.99868864
50,50,1,1,1,0,0.0028023773,0,-0.34071562
51,51,1,1,1,1,0.118767306,0,-0.76860756
52,52,1,1,1,1,0.010760021,0,-0.9226945
53,53,1,1,1,0,0.00437498,0,-0.3164412
54,54,1,1,1,1,0.1345436,0,-0.7610492
55,55,1,1,1,1,0.011243702,0,-0.92038524
56,56,1,1,1,1,0.0044345474,0,-0.9739122
57,57,1,1,1,0,0.0032406312,0,-0.33300737
58,58,1,1,1,0,0.12359544,0,-0.10808771
59,59,1,1,1,0,0.34619817,0,-0.033488587
60,60,0,0,1,1,0.45091203,0,0.6241977
61,61,0,0,1,1,0.9751965,0,0.85419625
62,62,0,0,1,1,0.9934684,0,0.93031317
63,63,0,0,1,1,0.99581593,0,0.9546127
64,64,0,0,1,1,0.9963712,0,0.9621756
65,65,0,0,1,1,0.99652857,0,0.9644856
66,66,0,0,1,1,0.99657524,0,0.9651809
67,67,0,0,1,1,0.9965892,0,0.96538776
68,68,0,0,1,1,0.9965933,0,0.96544874
69,69,0,0,1,0,0.9965945,0,0.3073003
70,70,1,1,1,1,0.85907155,0,-0.32701546
71,71,1,1,1,0,0.12746416,0,0.108250774
72,72,0,0,1,1,0.6540189,0,0.5360909
73,73,0,1,0,0,0.95904213,0,-0.0122919995
74,74,0,0,1,1,0.4819319,0,0.5428099
75,75,0,0,1,1,0.9605667,0,0.7024769
76,76,0,0,1,0,0.9842045,0,0.09003756
77,77,0,1,0,1,0.6293941,0,0.5154353
78,78,0,0,1,1,0.9539942,0,0.6452244
79,79,0,0,1,1,0.9780187,0,0.7194124
80,80,0,1,0,0,0.9856807,0,0.07702036
81,81,1,1,1,0,0.6113639,0,0.2331824
82,82,1,1,1,0,0.79764247,0,0.28585792
83,83,0,1,0,0,0.84309936,0,0.05977814
84,84,1,1,1,1,0.587012,0,-0.58058155
85,85,1,0,0,1,0.03182707,0,-0.8216127
86,86,1,0,0,1,0.00790059,0,-0.88921726
87,87,1,1,1,0,0.0053221104,0,-0.2306857
88,88,1,1,1,0,0.20473838,0,-0.01457046
89,89,0,1,0,0,0.47858652,0,-0.07251002
90,90,1,1,1,0,0.3949581,0,-0.0010873482
91,91,1,1,1,0,0.49840102,0,0.018864058
92,92,1,1,1,0,0.5277121,0,0.024429254
93,93,0,0,1,1,0.53586274,0,0.7360095
94,94,0,0,1,1,0.9869953,0,0.92741895
95,95,0,0,1,1,0.9957444,0,0.9789065
96,96,0,0,1,1,0.9968529,0,0.99275625
97,97,0,0,1,1,0.9970984,0,0.9964817
98,98,0,1,0,0,0.9971611,0,0.26620847
99,99,0,0,1,1,0.8271969,0,0.8012564
100,100,0,0,1,0,0.99110335,1,0.28685996
101,101,0,0,1,0,0.8438775,1,0.09516024
102,102,0,0,1,0,0.6363949,1,0.029279623
103,103,1,1,1,1,0.542951,1,-0.62732166
104,104,1,0,0,0,0.024362924,1,-0.14700022
105,105,1,1,1,1,0.29636168,1,-0.7281642
106,106,1,0,0,0,0.013610583,1,-0.17305948
107,107,1,1,1,0,0.2654231,1,-0.0913692
108,108,0,0,1,0,0.36878064,1,-0.11424924
109,109,0,0,1,1,0.33804104,1,0.53769416
110,110,0,0,1,0,0.95941097,1,0.10816701
111,111,0,0,1,1,0.6539074,1,0.61180294
112,112,0,0,1,0,0.9733705,1,0.13193478
113,113,1,1,1,1,0.6848316,1,-0.45466265
114,114,1,0,0,0,0.0645001,1,0.04870621
115,115,0,1,0,1,0.5711389,1,0.578967
116,116,0,1,0,1,0.967879,1,0.7322379
117,117,0,0,1,0,0.9867074,1,0.05023036
118,118,1,1,1,0,0.57333344,1,0.12883095
119,119,0,0,1,1,0.6808778,1,0.60071135
120,120,0,0,1,0,0.9716261,1,0.122007094
121,121,0,0,1,0,0.67209363,1,-0.04595056
122,122,1,1,1,0,0.43283588,1,0.027870225
123,123,0,1,0,0,0.54089296,1,-0.026507942
124,124,0,0,1,0,0.46109757,1,-0.042439878
125,125,1,1,1,1,0.4379122,1,-0.6628043
126,126,1,0,0,0,0.019864745,1,-0.17097773
127,127,1,1,1,1,0.26781744,1,-0.7497999
128,128,1,1,1,1,0.012003642,1,-0.91942716
129,129,1,1,1,0,0.0044594975,1,-0.31062794
130,130,1,1,1,1,0.13857529,1,-0.7527457
131,131,1,1,1,1,0.011799869,1,-0.9109273
132,132,1,1,1,0,0.0046870606,1,-0.30584732
133,133,1,1,1,1,0.14196633,1,-0.7507903
134,134,1,1,1,1,0.011934749,1,-0.9102216
135,135,1,1,1,0,0.004706465,1,-0.30560926
136,136,1,1,1,1,0.14213699,1,-0.7507133
137,137,1,1,1,1,0.011940089,1,-0.9101974
138,138,1,1,1,1,0.0047071315,1,-0.9637681
139,139,1,1,1,1,0.0034391985,1,-0.9810424
140,140,1,1,1,1,0.0031079398,1,-0.9864578
141,141,1,0,0,0,0.0030107913,1,-0.25718176
142,142,1,0,0,0,0.18052521,1,-0.061017256
143,143,1,1,1,0,0.41122213,1,-0.08128491
144,144,1,1,1,1,0.38269293,1,-0.6914737
145,145,1,1,1,1,0.016833907,1,-0.8945582
146,146,1,1,1,0,0.005158357,1,-0.3014744
147,147,1,1,1,0,0.14512856,1,-0.09145581
148,148,0,0,1,0,0.36866206,1,-0.09959944
149,149,1,1,1,1,0.35758457,1,-0.6877218
150,150,1,0,0,1,0.017203089,0,-0.84075695
151,151,1,1,1,0,0.007065113,0,-0.27852958
152,152,0,0,1,1,0.16268761,0,0.43090907
153,153,1,1,1,0,0.9265383,0,0.6220738
154,154,0,0,1,1,0.9748925,0,0.827072
