,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,1,0.5,0,0.5821825
1,1,0,0,1,1,0.919787,0,0.829613
2,2,0,0,1,1,0.970004,0,0.9317646
3,3,0,1,0,0,0.9802426,0,0.3290345
4,4,1,0,0,1,0.798785,0,-0.31498644
5,5,1,1,1,0,0.21084267,0,0.10161107
6,6,1,1,1,0,0.6048631,0,0.24872436
7,7,0,0,1,1,0.7392748,0,0.6817455
8,8,0,1,0,0,0.9456611,0,0.18879497
9,9,0,0,1,1,0.6880647,0,0.66123337
10,10,0,0,1,1,0.9410715,0,0.8282955
11,11,0,0,1,1,0.969843,0,0.8873714
12,12,0,1,0,0,0.9762991,0,0.26140773
13,13,0,0,1,1,0.74938756,0,0.6872147
14,14,0,0,1,1,0.94682676,0,0.8375903
15,15,0,0,1,1,0.9709615,0,0.890696
16,16,0,0,1,1,0.9766193,0,0.90945053
17,17,0,0,1,1,0.9783481,0,0.9160738
18,18,0,1,0,0,0.97892827,0,0.2715434
19,19,0,0,1,1,0.757279,0,0.6908095
20,20,0,1,0,0,0.94758004,0,0.19199571
21,21,0,0,1,1,0.690936,0,0.66271883
22,22,0,1,0,0,0.9414157,0,0.18207604
23,23,0,0,1,1,0.68199027,0,0.65921587
24,24,0,0,1,1,0.94060093,0,0.82770854
25,25,0,0,1,1,0.96977097,0,0.88720846
26,26,0,0,1,1,0.9762833,0,0.90821964
27,27,0,0,1,0,0.9782386,0,0.33345684
28,28,0,0,1,1,0.80174685,0,0.67082906
29,29,0,0,1,0,0.9432621,0,0.23485057
30,30,0,0,1,0,0.7279148,0,0.04860765
31,31,1,1,1,0,0.5507435,0,0.10055784
32,32,1,1,1,0,0.6038078,0,0.11890304
33,33,1,1,1,0,0.6220425,0,0.12538129
34,34,0,1,0,0,0.62840295,0,0.04198829
35,35,1,1,1,0,0.54387164,0,0.044275958
36,36,0,0,1,1,0.5462486,0,0.6032338
37,37,0,1,0,0,0.92605865,0,0.21221241
38,38,0,0,1,1,0.70872724,0,0.70035523
39,39,0,1,0,0,0.9495317,0,0.24650896
40,40,1,1,1,0,0.7374816,0,0.24731681
41,41,0,0,1,1,0.7381364,0,0.7266289
42,42,0,0,1,1,0.9545538,0,0.9006046
43,43,0,0,1,0,0.97754884,0,0.38152352
44,44,1,0,0,1,0.83183056,0,-0.22289564
45,45,1,1,1,0,0.2821189,0,0.16836993
46,46,1,1,1,0,0.6694066,0,0.30653775
47,47,0,1,0,1,0.78320664,0,0.6416391
48,48,0,0,1,0,0.93635005,0,0.22758825
49,49,0,1,0,0,0.7218463,0,0.0734211
50,50,0,1,0,0,0.5763112,1,-0.008087644
51,51,1,1,1,1,0.49152863,1,-0.5466969
52,52,1,0,0,1,0.09189071,1,-0.74926317
53,53,1,0,0,0,0.041504767,1,-0.26908186
54,54,1,1,1,1,0.24462193,1,-0.67733055
55,55,1,0,0,1,0.055297367,1,-0.7947783
56,56,1,1,1,1,0.034547117,1,-0.8765545
57,57,1,1,1,0,0.024772631,1,-0.3280467
58,58,0,0,1,0,0.20188113,1,-0.32376996
59,59,0,0,1,0,0.20478398,1,-0.3532036
60,60,1,1,1,1,0.18542883,1,-0.70154124
61,61,1,1,1,1,0.050230715,1,-0.85221577
62,62,1,1,1,0,0.02735959,1,-0.3330106
63,63,1,1,1,1,0.19855052,1,-0.69345194
64,64,1,1,1,1,0.051872686,1,-0.84902066
65,65,1,1,1,1,0.027718125,1,-0.9139453
66,66,1,1,1,1,0.021256516,1,-0.9403995
67,67,1,1,1,1,0.019068701,1,-0.95098686
68,68,1,0,0,0,0.018256351,1,-0.31450135
69,69,1,1,1,1,0.21118107,1,-0.730403
70,70,1,1,1,1,0.0447651,1,-0.87742585
71,71,1,1,1,1,0.02468457,1,-0.929399
72,72,1,1,1,1,0.019950286,1,-0.94777167
73,73,1,1,1,1,0.018499391,1,-0.9542664
74,74,1,1,1,1,0.018011674,1,-0.95656234
75,75,1,1,1,0,0.017842304,1,-0.37519145
76,76,0,1,0,1,0.1719138,1,0.20254746
77,77,0,0,1,0,0.700297,1,-0.19635409
78,78,1,0,0,0,0.30517784,1,0.07288833
79,79,0,0,1,0,0.57576597,1,-0.069819815
80,80,0,1,0,1,0.42737764,1,0.51161593
81,81,0,0,1,0,0.89508504,1,0.08493837
82,82,0,0,1,0,0.58804953,1,-0.065794505
83,83,1,1,1,1,0.43151036,1,-0.61162436
84,84,1,1,1,0,0.07156971,1,-0.2255664
85,85,1,1,1,0,0.27985793,1,-0.04858549
86,86,1,0,0,0,0.44927943,1,0.036092546
87,87,0,0,1,0,0.5377368,1,-0.017164502
88,88,0,0,1,0,0.4820271,1,-0.035973832
89,89,0,0,1,0,0.46238688,1,-0.042616915
90,90,1,1,1,1,0.455475,1,-0.6027222
91,91,1,1,1,0,0.07408827,1,-0.25510463
92,92,1,0,0,0,0.25560522,1,-0.08773903
93,93,0,0,1,1,0.4091106,1,0.49209717
94,94,0,1,0,0,0.8871527,1,0.1304261
95,95,1,1,1,1,0.6333256,1,-0.39821744
96,96,0,0,1,0,0.15860994,1,-0.49984416
97,97,1,0,0,0,0.109638125,1,-0.1135551
98,98,1,1,1,1,0.38324022,1,-0.5883593
99,99,0,0,1,0,0.07832411,1,-0.6608728
100,100,1,0,0,0,0.059012324,0,-0.20439225
101,101,1,1,1,0,0.2980831,0,-0.09866654
102,102,1,1,1,0,0.39808956,0,-0.024256796
103,103,0,0,1,0,0.4746117,0,-0.054430846
104,104,0,0,1,0,0.44322696,0,-0.06550714
105,105,1,1,1,0,0.43180576,0,-0.026138553
106,106,0,0,1,1,0.47264594,0,0.55198395
107,107,0,0,1,1,0.9099413,0,0.7979282
108,108,0,0,1,1,0.9658904,0,0.8995365
109,109,0,0,1,1,0.9774504,0,0.9406289
110,110,0,0,1,1,0.9809493,0,0.9569802
111,111,1,1,1,0,0.98218834,0,0.9755057
112,112,0,0,1,1,0.9834967,0,0.9819298
113,113,0,1,0,0,0.983928,0,0.33857483
114,114,0,0,1,1,0.8051335,0,0.7572395
115,115,0,0,1,1,0.95980465,0,0.9051638
116,116,0,0,1,1,0.97796434,0,0.95742905
117,117,0,0,1,1,0.98222125,0,0.9758956
118,118,0,1,0,0,0.98352325,0,0.33586743
119,119,0,0,1,1,0.80334747,0,0.7564068
120,120,0,0,1,0,0.9596698,0,0.32273078
121,121,1,1,1,1,0.794506,0,-0.2504971
122,122,1,0,0,1,0.259296,0,-0.4756529
123,123,1,1,1,0,0.11993173,0,0.007979674
124,124,1,1,1,1,0.5083583,0,-0.37632445
125,125,1,1,1,0,0.171239,0,0.037871946
126,126,0,1,0,0,0.53958964,0,-0.16333778
127,127,1,0,0,1,0.33527628,0,-0.6020985
128,128,1,1,1,0,0.07426776,0,-0.1308146
129,129,1,1,1,0,0.36629647,0,0.039406803
130,130,0,0,1,1,0.541187,0,0.5933842
131,131,0,0,1,1,0.9231824,0,0.79238594
132,132,0,0,1,1,0.965117,0,0.8638514
133,133,0,1,0,0,0.97390836,0,0.24360122
134,134,1,1,1,0,0.7351159,0,0.30552575
135,135,1,1,1,0,0.7824858,0,0.3275604
136,136,0,0,1,0,0.79779035,0,0.17225637
137,137,0,0,1,1,0.67300045,0,0.6579009
138,138,0,0,1,0,0.94029236,0,0.27433443
139,139,0,0,1,1,0.7594221,0,0.6888008
140,140,0,0,1,1,0.9471604,0,0.8656111
141,141,0,1,0,0,0.9740951,0,0.29783356
142,142,0,0,1,1,0.77694994,0,0.7383013
143,143,0,0,1,1,0.956629,0,0.89764094
144,144,0,1,0,0,0.97727466,0,0.30912343
145,145,1,1,1,0,0.7850406,0,0.31699178
146,146,1,1,1,0,0.7905521,0,0.31977293
147,147,0,0,1,1,0.7924751,0,0.75807554
148,148,0,0,1,1,0.9599396,0,0.9133271
149,149,0,1,0,0,0.9786895,0,0.32154062
150,150,0,0,1,0,0.7936906,1,0.17715795
151,151,0,0,1,0,0.67750424,1,0.08438705
152,152,0,1,0,1,0.5874898,1,0.6109988
153,153,0,0,1,0,0.9282559,1,0.22283396
154,154,0,0,1,0,0.71782875,1,0.08055046
155,155,1,0,0,0,0.5835884,1,0.0805295
156,156,1,1,1,1,0.5835671,1,-0.5425
157,157,1,1,1,1,0.093368754,1,-0.7772871
158,158,1,1,1,1,0.03707681,1,-0.8654156
159,159,1,1,1,0,0.025925592,1,-0.31619653
160,160,1,1,1,1,0.21000022,1,-0.6632397
161,161,1,0,0,0,0.05846399,1,-0.18147574
162,162,0,0,1,0,0.3185555,1,-0.23443964
163,163,1,0,0,0,0.27242634,1,-0.064003594
164,164,0,0,1,0,0.43335214,1,-0.08281641
165,165,1,1,1,1,0.41410607,1,-0.65455365
166,166,1,0,0,0,0.060499955,1,-0.22448939
167,167,1,1,1,0,0.28076833,1,-0.13203971
168,168,1,1,1,1,0.3651057,1,-0.6431354
169,169,1,1,1,1,0.06327729,1,-0.8518886
170,170,1,1,1,1,0.02739609,1,-0.93558866
171,171,1,1,1,1,0.019449444,1,-0.9686709
172,172,1,1,1,1,0.016974602,1,-0.98159814
173,173,1,0,0,0,0.016093992,1,-0.3399752
174,174,0,0,1,0,0.19394751,1,-0.34663352
175,175,1,1,1,1,0.18962312,1,-0.7666844
176,176,1,1,1,0,0.03869599,1,-0.33298993
177,177,1,1,1,1,0.19856432,1,-0.7202325
178,178,1,1,1,1,0.046623185,1,-0.88406664
179,179,1,1,1,1,0.024023436,1,-0.9514867
180,180,1,1,1,0,0.018218849,1,-0.39649007
181,181,1,1,1,1,0.15957826,1,-0.7420351
182,182,1,1,1,1,0.04272652,1,-0.8915464
183,183,1,1,1,1,0.023299448,1,-0.9540506
184,184,1,0,0,1,0.018027678,1,-0.91673523
185,185,1,1,1,1,0.021014662,1,-0.96637344
186,186,1,1,1,1,0.01713599,1,-0.98511267
187,187,1,0,0,0,0.015862452,1,-0.38736552
188,188,1,1,1,1,0.16477287,1,-0.78107476
189,189,1,1,1,0,0.036514327,1,-0.33807394
190,190,0,0,1,0,0.195196,1,-0.32564944
191,191,1,1,1,0,0.20350446,1,-0.12742163
192,192,1,1,1,1,0.36960283,1,-0.6248463
193,193,1,1,1,0,0.06797461,1,-0.25495225
194,194,0,0,1,0,0.25572672,1,-0.26012322
195,195,1,1,1,1,0.25162467,1,-0.682777
196,196,1,1,1,1,0.054117214,1,-0.8636647
197,197,1,1,1,1,0.026111513,1,-0.9387132
198,198,1,1,1,1,0.019201322,1,-0.96916014
199,199,1,1,1,0,0.016940432,1,-0.39912242
