,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.0
1,1,1,1,1,1,0.5,1,-0.69090414
2,2,0,0,1,0,0.1903769,1,-0.69090414
3,3,1,1,1,1,0.1903769,1,-0.91035295
4,4,1,1,1,1,0.12927929,1,-0.97502875
5,5,0,0,1,1,0.114776514,1,-0.28412467
6,6,0,0,1,0,0.355422,1,-0.75557995
7,7,1,0,0,0,0.17036112,1,-0.020769997
8,8,0,0,1,0,0.48912254,1,-0.18605359
9,9,0,0,1,0,0.403762,1,-0.22689565
10,10,1,1,1,0,0.3833424,1,-0.11829101
11,11,1,1,1,1,0.4383552,1,-0.72577024
12,12,1,1,1,1,0.17937116,1,-0.9123172
13,13,1,1,1,0,0.12881674,1,-0.2753038
14,14,1,0,0,0,0.35966718,1,-0.053904884
15,15,1,1,1,1,0.47179496,1,-0.71029335
16,16,0,0,1,1,0.18419403,1,-0.029577145
17,17,1,1,1,1,0.48451266,1,-0.22788487
18,18,1,1,1,1,0.38285255,1,-0.2846004
19,19,1,1,1,1,0.35519364,1,-0.30024973
20,20,1,1,1,1,0.34772032,1,-0.30445996
21,21,1,1,1,1,0.3457223,1,-0.30557162
22,22,1,1,1,1,0.34519565,1,-0.30586088
23,23,1,1,1,1,0.34505868,1,-0.3059353
24,24,1,1,1,0,0.34502342,1,0.38494986
25,25,0,0,1,0,0.6913709,1,-0.088903
26,26,0,1,0,1,0.4535674,1,0.45080537
27,27,0,0,1,1,0.72001076,1,0.5720538
28,28,0,0,1,0,0.768267,1,-0.042261202
29,29,1,0,0,0,0.47787833,1,0.18058719
30,30,0,0,1,0,0.5934778,1,-0.020896541
31,31,1,1,1,0,0.4890563,1,-0.017767249
32,32,1,1,1,1,0.4906947,1,-0.65952307
33,33,1,1,1,1,0.20071775,1,-0.8563037
34,34,1,1,1,1,0.14257033,1,-0.9130994
35,35,1,1,1,0,0.12863292,1,-0.23796433
36,36,1,1,1,0,0.3778753,1,-0.022777067
37,37,1,1,1,1,0.4880718,1,-0.6501343
38,38,1,1,1,1,0.20389216,1,-0.8516707
39,39,1,1,1,1,0.14376107,1,-0.9114535
40,40,1,1,1,0,0.12901996,1,-0.23744959
41,41,1,1,1,1,0.3781289,1,-0.71353084
42,42,0,0,1,0,0.18317692,1,-0.7629151
43,43,0,0,1,0,0.16819997,1,-0.7749864
44,44,0,0,1,0,0.1646911,1,-0.77792984
45,45,1,1,1,1,0.16384447,1,-0.93394005
46,46,0,0,1,0,0.12381755,1,-0.9346562
47,47,1,1,1,1,0.123654865,1,-0.98145026
48,48,1,0,0,0,0.11341661,1,-0.22784525
49,49,1,1,1,1,0.38287216,1,-0.81968844
50,50,1,1,1,0,0.15220785,0,-0.26685587
51,51,1,1,1,1,0.36375365,0,-0.77052146
52,52,1,1,1,0,0.16598207,0,-0.2419044
53,53,1,1,1,1,0.37593663,0,-0.7615814
54,54,0,0,1,1,0.16859128,0,-0.07085293
55,55,0,0,1,1,0.46295574,0,0.14855468
56,56,0,0,1,1,0.57718974,0,0.21322086
57,57,0,1,0,0,0.60986257,0,-0.47294694
58,58,0,0,1,1,0.2707333,0,0.07200909
59,59,0,0,1,1,0.5376465,0,0.19935706
60,60,1,1,1,0,0.6029297,0,0.7696949
61,61,0,0,1,1,0.8337781,0,0.7994532
62,62,0,1,0,0,0.8422403,0,0.042112328
63,63,0,0,1,0,0.5220438,0,-0.06044938
64,64,1,1,1,1,0.4683793,0,-0.6051469
65,65,1,1,1,1,0.21961918,0,-0.79002756
66,66,1,0,0,1,0.1604015,0,-0.7916996
67,67,1,1,1,0,0.15993027,0,-0.15601718
68,68,0,0,1,0,0.41899925,0,-0.19352537
69,69,1,0,0,0,0.39999908,0,0.012173503
70,70,0,0,1,1,0.506376,0,0.6346931
71,71,0,1,0,0,0.7908061,0,0.101895906
72,72,1,0,0,1,0.55317056,0,-0.5862872
73,73,1,0,0,0,0.22646637,0,-0.06835221
74,74,1,1,1,0,0.46425864,0,0.120864
75,75,0,0,1,1,0.5629716,0,0.6880169
76,76,0,0,1,1,0.808689,0,0.8657294
77,77,1,0,0,0,0.8598268,0,0.8400755
78,78,0,0,1,1,0.85322255,0,0.8355861
79,79,0,0,1,1,0.85204065,0,0.8803596
80,80,0,0,1,0,0.8634806,0,0.21050213
81,81,0,0,1,1,0.6085064,0,0.6893202
82,82,0,0,1,0,0.80911106,0,0.1554742
83,83,1,1,1,0,0.58072376,0,0.22213933
84,84,0,0,1,0,0.6142992,0,0.049823742
85,85,0,1,0,0,0.52607363,0,-0.00461228
86,86,1,1,1,0,0.49758413,0,0.011738012
87,87,0,1,0,1,0.506148,0,0.6897948
88,88,0,0,1,1,0.8092646,0,0.8507107
89,89,0,0,1,1,0.8559912,0,0.9444216
90,90,0,0,1,1,0.8785453,0,0.97927934
91,91,0,0,1,1,0.8861252,0,0.9904181
92,92,0,0,1,1,0.888459,0,0.99371225
93,93,0,1,0,1,0.88914114,0,0.9768588
94,94,0,0,1,1,0.8856125,0,0.9907261
95,95,0,1,0,0,0.888523,0,0.29895046
96,96,1,1,1,0,0.651662,0,0.28592563
97,97,0,0,1,1,0.645442,0,0.8202418
98,98,1,1,1,1,0.8479417,0,0.13926433
99,99,1,1,1,0,0.5724325,0,0.61603516
100,100,0,0,1,0,0.7842656,1,0.049276907
101,101,0,0,1,0,0.525788,1,-0.14132719
102,102,0,0,1,1,0.42650998,1,0.49160302
103,103,0,1,0,1,0.7369145,1,0.64841056
104,104,0,0,1,0,0.79552096,1,0.039928775
105,105,1,1,1,1,0.5209022,1,-0.54252714
106,106,1,1,1,1,0.242929,1,-0.68906033
107,107,0,0,1,1,0.19097303,1,-0.18550336
108,108,0,0,1,0,0.40403956,1,-0.7111671
109,109,1,0,0,0,0.18391909,1,0.004624377
110,110,1,1,1,0,0.5024222,1,0.10938722
111,111,0,0,1,0,0.5570468,1,-0.07154896
112,112,0,0,1,0,0.46259317,1,-0.116161525
113,113,0,0,1,0,0.43945396,1,-0.12712476
114,114,1,1,1,1,0.4338038,1,-0.7353627
115,115,0,0,1,0,0.17643186,1,-0.73804885
116,116,1,1,1,1,0.1756156,1,-0.9247409
117,117,1,1,1,0,0.1259237,1,-0.28775406
118,118,1,1,1,1,0.3536818,1,-0.7741854
119,119,1,1,1,1,0.1649221,1,-0.9330068
120,120,1,1,1,0,0.12402982,1,-0.28964433
121,121,1,0,0,1,0.352777,1,-0.75754046
122,122,1,0,0,0,0.16978134,1,-0.23426649
123,123,0,0,1,0,0.3796984,1,-0.22124052
124,124,1,1,1,1,0.38614708,1,-0.7487257
125,125,1,1,1,1,0.17240046,1,-0.91709054
126,126,1,1,1,1,0.12769856,1,-0.9668506
127,127,0,0,1,0,0.11652897,1,-0.9743353
128,128,1,1,1,1,0.114924215,1,-0.988369
129,129,1,1,1,0,0.11196715,1,-0.3012998
130,130,0,1,0,1,0.3472215,1,0.40247914
131,131,0,0,1,0,0.699152,1,-0.14197265
132,132,0,0,1,0,0.42617923,1,-0.2690318
133,133,0,0,1,0,0.36269918,1,-0.2986831
134,134,1,1,1,1,0.34846517,1,-0.8164342
135,135,1,1,1,1,0.15308976,1,-0.94724053
136,136,1,1,1,1,0.120825924,1,-0.98007417
137,137,1,0,0,0,0.11370684,1,-0.22077994
138,138,1,1,1,1,0.38637584,1,-0.8118642
139,139,1,1,1,1,0.1543353,1,-0.949322
140,140,0,1,0,0,0.12036343,1,-0.8794929
141,141,1,1,1,1,0.13673358,1,-0.8525341
142,142,0,0,1,0,0.14353853,1,-0.9130665
143,143,1,0,0,1,0.12864065,1,-0.8889707
144,144,1,1,1,1,0.13440649,1,-0.946447
145,145,1,1,1,1,0.12100264,1,-0.97031146
146,146,1,1,1,1,0.11578455,1,-0.9782979
147,147,1,1,1,1,0.11408244,1,-0.9807207
148,148,1,0,0,0,0.1135704,1,-0.27271608
149,149,0,0,1,0,0.3609168,1,-0.27309006
150,150,1,0,0,1,0.3607361,0,-0.74375325
151,151,1,1,1,0,0.17389199,0,-0.23574401
152,152,1,1,1,0,0.37896952,0,-0.058817573
153,153,1,1,1,0,0.46923068,0,-0.0040280055
154,154,0,0,1,1,0.49789017,0,0.73276854
155,155,1,0,0,0,0.822777,0,0.67684406
156,156,0,0,1,1,0.80504113,0,0.80526453
157,157,0,0,1,0,0.8438513,0,0.19014496
158,158,1,1,1,0,0.5982999,0,0.24898508
159,159,0,0,1,1,0.6275374,0,0.74872255
160,160,1,1,1,0,0.8275986,0,0.76313144
161,161,1,1,1,0,0.83186346,0,0.7666506
162,162,0,0,1,1,0.8328922,0,0.9304745
163,163,0,0,1,1,0.8753926,0,0.97962236
164,164,0,0,1,1,0.88619775,0,0.9936166
165,165,0,0,1,1,0.8891214,0,0.99746627
166,166,0,0,1,0,0.8899141,0,0.3075956
167,167,1,0,0,1,0.65576226,0,-0.40026438
168,168,0,1,0,1,0.3018249,0,0.05364994
169,169,1,1,1,0,0.52807194,0,0.53898853
170,170,0,0,1,1,0.7557049,0,0.7075071
171,171,0,0,1,1,0.81492716,0,0.75717115
172,172,0,0,1,1,0.8301096,0,0.7711519
173,173,1,1,1,1,0.8342007,0,0.2382484
174,174,0,0,1,1,0.62226456,0,0.24206394
175,175,0,1,0,0,0.6241418,0,-0.4624361
176,176,0,0,1,1,0.27510315,0,0.079406604
177,177,0,0,1,1,0.54149693,0,0.20532288
178,178,0,0,1,1,0.6059183,0,0.23458396
179,179,1,1,1,0,0.62045825,0,0.8009409
180,180,1,1,1,0,0.842654,0,0.9435998
181,181,0,1,0,0,0.87836146,0,0.18350786
182,182,0,0,1,1,0.5949533,0,0.7738085
183,183,0,0,1,1,0.8349691,0,0.9109526
184,184,0,0,1,1,0.87086207,0,0.94281524
185,185,0,0,1,1,0.8781857,0,0.9502179
186,186,1,1,1,0,0.8798352,0,0.98653334
187,187,0,0,1,1,0.8876499,0,0.98825324
188,188,0,0,1,0,0.8880087,0,0.29774868
189,189,1,1,1,0,0.6510902,0,0.30632472
190,190,0,0,1,1,0.6551609,0,0.77787286
191,191,1,0,0,1,0.8361392,0,0.025927711
192,192,0,0,1,1,0.5135774,0,0.19123287
193,193,0,0,1,1,0.5988476,0,0.23207994
194,194,0,0,1,1,0.61922204,0,0.24213721
195,195,0,0,1,1,0.6241778,0,0.24460562
196,196,0,0,1,1,0.62539023,0,0.24520972
197,197,0,0,1,1,0.6256867,0,0.24535719
198,198,1,0,0,1,0.62575907,0,0.056967616
199,199,0,0,1,0,0.5298039,0,-0.6339002
