,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,1,0,1,0.5,1,0.4418653
1,1,0,0,1,0,0.9830421,1,0.22492647
2,2,0,0,1,1,0.88761973,1,0.55636156
3,3,0,0,1,0,0.9940116,1,0.3073138
4,4,0,0,1,1,0.94394004,1,0.6105699
5,5,0,0,1,0,0.99635226,1,0.34115386
6,6,0,0,1,0,0.9582963,1,0.1891099
7,7,1,1,1,0,0.8503778,1,0.1650056
8,8,0,1,0,1,0.81996256,1,0.52629524
9,9,0,0,1,1,0.9921212,1,0.70579994
10,10,0,1,0,1,0.99847615,1,0.8196606
11,11,0,0,1,1,0.99946415,1,0.8753774
12,12,0,0,1,0,0.9996788,1,0.47217876
13,13,0,0,1,0,0.98711145,1,0.24807617
14,14,1,1,1,0,0.90715295,1,0.22035672
15,15,0,1,0,1,0.88336277,1,0.54872626
16,16,0,0,1,0,0.9935792,1,0.26383272
17,17,0,0,1,0,0.918649,1,0.11392421
18,18,0,1,0,1,0.7401505,1,0.5087671
19,19,0,0,1,1,0.99075717,1,0.677983
20,20,0,0,1,0,0.9980332,1,0.34509322
21,21,0,1,0,0,0.9597191,1,0.19181386
22,22,0,0,1,0,0.85351145,1,0.085135505
23,23,0,0,1,0,0.68616194,1,0.024479888
24,24,0,1,0,1,0.5559953,1,0.45005473
25,25,1,0,0,1,0.9842519,1,0.030280335
26,26,1,1,1,1,0.56910974,1,-0.21492997
27,27,1,0,0,0,0.12187364,1,0.11118443
28,28,0,0,1,0,0.7352798,1,-0.122079805
29,29,1,1,1,1,0.24569872,1,-0.41398972
30,30,1,1,1,1,0.021800222,1,-0.56613564
31,31,1,1,1,1,0.005476862,1,-0.6453921
32,32,1,1,1,1,0.0026515645,1,-0.68665725
33,33,1,1,1,0,0.001816365,1,-0.2662661
34,34,1,1,1,1,0.07969568,1,-0.47027028
35,35,1,1,1,1,0.013113574,1,-0.58607197
36,36,1,1,1,1,0.0045643295,1,-0.6511054
37,37,1,1,1,1,0.002516303,1,-0.68730795
38,38,1,0,0,1,0.0018055578,1,-0.66654044
39,39,1,1,1,1,0.0021843205,1,-0.69674194
40,40,1,1,1,1,0.0016558901,1,-0.7129184
41,41,1,1,1,1,0.0014275159,1,-0.7215615
42,42,1,1,1,1,0.0013186797,1,-0.72616917
43,43,1,1,1,1,0.0012640866,1,-0.7286205
44,44,1,0,0,1,0.001235968,1,-0.70839083
45,45,1,0,0,0,0.0014880629,1,-0.26682636
46,46,1,1,1,0,0.079318926,1,-0.052985936
47,47,1,1,1,1,0.3806378,1,-0.3619213
48,48,1,1,1,1,0.034710623,1,-0.5310296
49,49,1,1,1,1,0.0075459336,1,-0.62314343
50,50,1,1,1,0,0.003251032,0,-0.23123778
51,51,1,1,1,0,0.106724516,0,-0.009201189
52,52,0,1,0,1,0.47887713,0,0.31268182
53,53,0,0,1,1,0.9464936,0,0.48403385
54,54,0,0,1,1,0.9884262,0,0.5858392
55,55,0,1,0,0,0.99542594,0,0.19197842
56,56,0,0,1,1,0.8537004,0,0.44459382
57,57,0,0,1,1,0.983455,0,0.57696295
58,58,0,0,1,1,0.99503917,0,0.6462671
59,59,0,1,0,0,0.9973696,0,0.207931
60,60,0,0,1,0,0.8710751,0,0.017529335
61,61,0,0,1,1,0.54017866,0,0.33886686
62,62,0,0,1,1,0.9574484,0,0.51452804
63,63,0,0,1,0,0.99122953,0,0.16823427
64,64,0,0,1,1,0.8243004,0,0.41285062
65,65,0,0,1,1,0.9779755,0,0.5507985
66,66,0,1,0,0,0.99369955,0,0.15179616
67,67,0,1,0,0,0.8013453,0,-0.055148356
68,68,1,0,0,1,0.37596497,0,-0.40262568
69,69,1,1,1,0,0.024141638,0,-0.097656116
70,70,1,1,1,0,0.28961027,0,0.05857939
71,71,0,1,0,0,0.63140184,0,-0.05021683
