,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,0.0
1,1,1,1,1,0,0.5,0,0.0
2,2,1,1,1,0,0.5,0,0.0
3,3,1,1,1,1,0.5,0,-0.41958863
4,4,1,1,1,1,0.069101326,0,-0.66529614
5,5,1,0,0,0,0.015930641,0,-0.3551287
6,6,1,1,1,1,0.09965542,0,-0.6424901
7,7,1,1,1,1,0.018305084,0,-0.80207384
8,8,0,0,1,1,0.0068871346,0,-0.38248524
9,9,0,0,1,1,0.085441254,0,-0.1367777
10,10,1,1,1,0,0.29990774,0,0.19432084
11,11,0,0,1,1,0.7693039,0,0.33707917
12,12,0,0,1,0,0.889848,0,-0.00011338586
13,13,0,1,0,0,0.49982432,0,-0.1967683
14,14,1,1,1,0,0.22801493,0,0.010599559
15,15,1,1,1,0,0.5164179,0,0.12698078
16,16,0,0,1,1,0.6871904,0,0.4398323
17,17,0,1,0,1,0.9385461,0,0.58920634
18,18,0,0,1,1,0.974713,0,0.6984616
19,19,0,0,1,1,0.98699087,0,0.7631319
20,20,0,0,1,0,0.99124926,0,0.38145372
21,21,0,0,1,1,0.91405785,0,0.5773806
22,22,0,0,1,1,0.9728422,0,0.69306356
23,23,0,0,1,0,0.9865542,0,0.34115
24,24,0,0,1,1,0.89229685,0,0.55431783
25,25,0,0,1,1,0.9687993,0,0.67992604
26,26,0,0,1,1,0.9854302,0,0.7532846
27,27,0,0,1,1,0.9907037,0,0.7958109
28,28,0,0,1,0,0.9928422,0,0.40072033
29,29,0,0,1,0,0.9229864,0,0.16904937
30,30,0,0,1,1,0.74034345,0,0.45388454
31,31,1,1,1,1,0.9433818,0,0.0793427
32,32,0,1,0,0,0.6205209,0,-0.16657285
33,33,0,0,1,1,0.2626181,0,0.11593317
34,34,0,1,0,1,0.6722864,0,0.25654334
35,35,0,0,1,1,0.830621,0,0.35023072
36,36,0,1,0,1,0.8975875,0,0.39480147
37,37,0,0,1,1,0.920338,0,0.42853796
38,38,0,0,1,1,0.9343825,0,0.4489516
39,39,0,0,1,1,0.94172645,0,0.46113223
40,40,0,1,0,0,0.94573385,0,0.041452937
41,41,1,1,1,0,0.5638795,0,0.26412418
42,42,1,0,0,1,0.8371291,0,-0.06185884
43,43,1,1,1,0,0.40530807,0,0.21857288
44,44,0,0,1,0,0.7948965,0,0.002195928
45,45,1,1,1,0,0.5034025,0,0.1570097
46,46,0,0,1,1,0.72574365,0,0.43955854
47,47,0,1,0,1,0.9384482,0,0.56884855
48,48,0,1,0,0,0.9714096,0,0.23854944
49,49,0,1,0,0,0.81434745,0,0.051326778
50,50,0,0,1,0,0.5788658,1,-0.026205253
51,51,1,1,1,0,0.45948452,1,0.05562818
52,52,1,1,1,0,0.58535093,1,0.10241931
53,53,0,1,0,1,0.65357405,1,0.44762275
54,54,0,1,0,1,0.9412728,1,0.6527382
55,55,0,0,1,0,0.9828021,1,0.3385179
56,56,0,1,0,1,0.890719,1,0.60562825
57,57,0,0,1,0,0.97710407,1,0.30468598
58,58,0,0,1,0,0.86857516,1,0.1394099
59,59,0,1,0,0,0.7035064,1,0.085698284
60,60,1,1,1,1,0.62975156,1,-0.32660887
61,61,1,1,1,1,0.11667556,1,-0.55852026
62,62,1,1,1,0,0.03042292,1,-0.26903623
63,63,1,1,1,1,0.15876247,1,-0.51573545
64,64,1,1,1,1,0.039298143,1,-0.6593529
65,65,1,1,1,1,0.016518526,1,-0.7423836
66,66,1,1,1,0,0.009939653,1,-0.3705157
67,67,1,1,1,0,0.091419354,1,-0.1520958
68,68,1,1,1,1,0.28035983,1,-0.44446066
69,69,1,0,0,0,0.05982,1,-0.17159227
70,70,1,1,1,1,0.25663832,1,-0.47092685
71,71,1,1,1,0,0.051233616,1,-0.21969241
72,72,1,1,1,0,0.20397456,1,-0.0684265
73,73,0,0,1,0,0.39553562,1,-0.13540402
74,74,1,1,1,0,0.30169842,1,-0.04550023
75,75,1,1,1,1,0.42996186,1,-0.4122098
76,76,0,0,1,1,0.07210179,1,-0.02907826
77,77,0,0,1,1,0.45506537,1,0.19679245
78,78,1,1,1,1,0.7720114,1,-0.018078912
79,79,0,0,1,0,0.47201636,1,-0.3056988
80,80,1,1,1,1,0.13070989,1,-0.43060398
