,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,-0.20612179
1,1,0,1,0,1,0.41270298,1,0.0052452087
2,2,0,0,1,0,0.5022444,1,-0.04316295
3,3,1,0,0,0,0.48153874,1,0.004043929
4,4,0,0,1,0,0.50173044,1,-0.03327759
5,5,1,1,1,1,0.48576418,1,-0.21229315
6,6,0,0,1,1,0.4101451,1,-0.034945354
7,7,0,0,1,0,0.48505116,1,-0.09909107
8,8,1,1,1,1,0.45769975,1,-0.24022551
9,9,0,1,0,1,0.39863035,1,-0.073993094
10,10,1,1,1,1,0.4683802,1,-0.18706127
11,11,1,1,1,1,0.42063233,1,-0.27566287
12,12,1,1,1,1,0.38418305,1,-0.34507412
13,13,1,1,1,1,0.35648885,1,-0.39943781
14,14,1,1,1,1,0.33543903,1,-0.44200563
15,15,0,0,1,0,0.31939653,1,-0.530733
16,16,1,1,1,1,0.28732446,1,-0.5640566
17,17,1,1,1,1,0.27578804,1,-0.5901374
18,18,1,1,1,1,0.2669618,1,-0.6105452
19,19,0,0,1,0,0.26018205,1,-0.679878
20,20,1,1,1,1,0.23799671,1,-0.6958433
21,21,1,0,0,0,0.23307647,1,-0.48231035
22,22,1,1,1,1,0.30459043,1,-0.54370177
23,23,1,0,0,1,0.2828006,1,-0.57058424
24,24,1,1,1,1,0.2735621,1,-0.6118963
25,25,1,1,1,1,0.2597372,1,-0.6438529
26,26,1,1,1,1,0.24935924,1,-0.66857237
27,27,1,1,1,0,0.24152386,1,-0.48157173
28,28,1,1,1,1,0.3048583,1,-0.53832394
29,29,0,0,1,0,0.2846713,1,-0.5882216
30,30,1,1,1,1,0.26760402,1,-0.6332149
31,31,1,1,1,1,0.25278297,1,-0.6688587
32,32,1,1,1,1,0.2414341,1,-0.6970755
33,33,1,0,0,1,0.23269968,1,-0.7035517
34,34,1,1,1,1,0.23072633,1,-0.7243907
35,35,1,1,1,1,0.22445637,1,-0.7408947
36,36,1,1,1,1,0.21957728,1,-0.75395626
37,37,0,0,1,0,0.21577023,1,-0.7898879
38,38,1,1,1,1,0.20554534,1,-0.8002182
39,39,1,1,1,1,0.20267302,1,-0.8083832
40,40,1,1,1,0,0.20042402,1,-0.60871106
41,41,0,0,1,0,0.2607868,1,-0.63852334
42,42,1,1,1,0,0.25107062,1,-0.47945496
43,43,0,0,1,0,0.30562663,1,-0.5040661
44,44,1,1,1,1,0.29676083,1,-0.583598
45,45,0,0,1,0,0.26915792,1,-0.6038267
46,46,0,0,1,0,0.26240167,1,-0.6203894
47,47,1,1,1,1,0.25695187,1,-0.6839049
48,48,1,0,0,0,0.23674898,1,-0.51375926
49,49,1,0,0,0,0.2933101,1,-0.38200635
50,50,0,0,1,1,0.34212238,0,-0.19041725
51,51,1,0,0,0,0.4192331,0,-0.093299456
52,52,0,0,1,1,0.46016127,0,0.057850044
53,53,0,0,1,1,0.52473414,0,0.17849866
54,54,1,1,1,1,0.5757919,0,0.036450516
55,55,1,1,1,1,0.51559234,0,-0.07437184
56,56,1,1,1,0,0.4682188,0,0.04530118
57,57,1,1,1,0,0.5193749,0,0.1420347
58,58,1,1,1,1,0.5604798,0,0.013937224
59,59,1,1,1,0,0.5059635,0,0.118709855
60,60,0,0,1,1,0.5506225,0,0.21490034
61,61,1,0,0,1,0.5909341,0,0.089075856
62,62,0,1,0,0,0.53804237,0,-0.04416775
63,63,0,0,1,1,0.48110938,0,0.064841606
64,64,1,1,1,0,0.52771765,0,0.18018964
65,65,0,0,1,1,0.5764987,0,0.26568747
66,66,0,0,1,1,0.6117695,0,0.3327254
67,67,1,1,1,0,0.6386478,0,0.4235872
68,68,0,0,1,1,0.6737117,0,0.47613624
69,69,0,1,0,1,0.69316655,0,0.50167006
70,70,1,1,1,0,0.70238256,0,0.569114
71,71,0,0,1,1,0.72593755,0,0.60444665
72,72,1,1,1,0,0.73780364,0,0.6585306
73,73,0,1,0,1,0.7553135,0,0.670527
74,74,1,1,1,1,0.75908846,0,0.50370604
75,75,0,1,0,0,0.7031106,0,0.31392613
76,76,0,0,1,1,0.6311894,0,0.38239726
77,77,1,0,0,1,0.6580282,0,0.24163331
78,78,0,0,1,1,0.6019471,0,0.29512444
79,79,0,1,0,0,0.6236668,0,0.11801184
80,80,1,1,1,1,0.5503269,0,0.023620522
81,81,0,0,1,1,0.51010597,0,0.10565941
82,82,1,1,1,1,0.5450894,0,0.029343495
83,83,1,0,0,1,0.51255363,0,-0.040808413
84,84,1,1,1,0,0.48254496,0,0.119810954
85,85,1,1,1,0,0.55108887,0,0.24678412
86,86,0,1,0,0,0.60405767,0,0.08995084
87,87,0,0,1,1,0.5384146,0,0.18944095
88,88,1,1,1,0,0.58036,0,0.29162085
89,89,0,0,1,1,0.6222583,0,0.36843324
90,90,0,0,1,1,0.6526297,0,0.4277369
91,91,0,0,1,1,0.67527115,0,0.47352275
92,92,0,1,0,0,0.6922143,0,0.2848576
93,93,0,0,1,1,0.6195335,0,0.3634157
94,94,0,1,0,0,0.6506801,0,0.19885847
95,95,0,0,1,1,0.5842805,0,0.29715058
96,96,1,0,0,1,0.6244804,0,0.15328568
97,97,0,0,1,0,0.5652181,0,0.022996787
98,98,0,1,0,0,0.5098392,0,-0.09740002
99,99,0,0,1,1,0.45841825,0,0.030618234
100,100,0,0,1,0,0.5130987,1,-0.07558983
101,101,1,0,0,0,0.46769974,1,0.027914584
102,102,1,1,1,0,0.5119425,1,0.11999889
103,103,0,0,1,1,0.55116844,1,0.23660628
104,104,1,1,1,1,0.5998837,1,0.10198761
105,105,0,0,1,0,0.5435306,1,-0.011548576
106,106,0,0,1,1,0.49505848,1,0.103863746
107,107,0,0,1,0,0.5443272,1,-0.010481204
108,108,1,0,0,0,0.49551517,1,0.08316543
109,109,1,0,0,0,0.535527,1,0.15774626
110,110,1,1,1,0,0.5670934,1,0.21669884
111,111,0,0,1,0,0.591678,1,0.12123501
112,112,1,0,0,0,0.5516918,1,0.16848516
113,113,1,1,1,1,0.5716002,1,-0.001503599
114,114,0,0,1,0,0.4993566,1,-0.077610895
115,115,1,1,1,0,0.46683863,1,-0.006632423
116,116,0,0,1,0,0.49716198,1,-0.06615074
117,117,0,1,0,1,0.47172394,1,0.09830356
118,118,0,1,0,0,0.54196566,1,0.02260212
119,119,0,0,1,0,0.5096704,1,-0.04426034
120,120,1,1,1,1,0.4810698,1,-0.19474807
121,121,1,1,1,1,0.4174294,1,-0.31412947
122,122,1,1,1,1,0.36872956,1,-0.40875936
123,123,0,0,1,0,0.33189172,1,-0.46080887
124,124,0,0,1,0,0.31244132,1,-0.50132334
125,125,1,1,1,1,0.29774147,1,-0.5762773
126,126,1,1,1,1,0.2716299,1,-0.6356043
127,127,1,1,1,1,0.25201124,1,-0.6825308
128,128,0,0,1,0,0.23717423,1,-0.7140638
129,129,0,0,1,0,0.22754826,1,-0.7386042
130,130,0,1,0,1,0.22024983,1,-0.5323518
131,131,1,1,1,1,0.2867574,1,-0.5701514
132,132,0,0,1,0,0.27370933,1,-0.6364849
133,133,1,1,1,1,0.25172722,1,-0.6661714
134,134,1,0,0,0,0.24227749,1,-0.46232423
135,135,0,0,1,0,0.3118844,1,-0.51370704
136,136,1,1,1,1,0.2933286,1,-0.5836998
137,137,1,1,1,0,0.26912364,1,-0.43186408
138,138,1,1,1,1,0.32318175,1,-0.5159282
139,139,1,1,1,1,0.29254118,1,-0.58213305
140,140,0,0,1,0,0.26965147,1,-0.621829
141,141,1,1,1,1,0.2564817,1,-0.6739456
142,142,0,0,1,1,0.23984309,1,-0.4984908
143,143,1,1,1,1,0.2987562,1,-0.53949976
144,144,1,1,1,1,0.28426164,1,-0.57175523
145,145,1,1,1,1,0.27316397,1,-0.5971157
146,146,1,0,0,0,0.26463094,1,-0.39470842
147,147,1,1,1,1,0.33724594,1,-0.4609965
148,148,0,0,1,0,0.31237233,1,-0.52788824
149,149,1,1,1,1,0.28832254,1,-0.57928735
150,150,1,1,1,0,0.2706118,0,-0.41301867
151,151,1,1,1,0,0.33027714,0,-0.2797583
152,152,1,1,1,0,0.38252598,0,-0.17310794
153,153,1,1,1,0,0.42646337,0,-0.08786873
154,154,1,0,0,1,0.46247122,0,-0.22133978
155,155,1,1,1,0,0.4064043,0,-0.122730285
156,156,0,1,0,0,0.44767532,0,-0.17243937
157,157,1,1,1,0,0.4267433,0,-0.09324068
158,158,1,1,1,1,0.46018627,0,-0.23723717
159,159,1,1,1,1,0.39985716,0,-0.35267907
160,160,1,1,1,0,0.35350835,0,-0.23897107
161,161,0,0,1,1,0.3991452,0,-0.069482274
162,162,1,0,0,1,0.47030315,0,-0.18771732
163,163,1,1,1,0,0.4203587,0,-0.07035702
