,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,0,0,1,0.5,0,-0.82455707
1,1,1,1,1,0,0.024141705,0,-0.069118895
2,2,0,0,1,1,0.42308983,0,0.83937573
3,3,0,0,1,1,0.977376,0,0.92256683
4,4,0,1,0,0,0.9843128,0,0.014009643
5,5,0,1,0,0,0.5157084,0,-0.06215061
6,6,1,1,1,0,0.43073848,0,0.0011743652
7,7,0,0,1,1,0.5013172,0,0.9109107
8,8,0,0,1,0,0.9834845,0,0.16266222
9,9,1,1,1,0,0.67475796,0,0.16797046
10,10,0,0,1,1,0.6799626,0,0.8458718
11,11,0,0,1,1,0.97801155,0,0.979599
12,12,0,0,1,0,0.9878112,0,0.17269804
13,13,0,0,1,1,0.6845605,0,0.846219
14,14,0,1,0,1,0.97804505,0,0.89504683
15,15,0,0,1,1,0.98228776,0,0.983717
16,16,0,0,1,1,0.9880316,0,0.99759996
17,17,0,0,1,0,0.9887462,0,0.17474732
18,18,1,1,1,0,0.68654245,0,0.09125471
19,19,1,1,1,0,0.60094744,0,0.16115737
20,20,0,0,1,1,0.6732745,0,0.83284616
21,21,0,0,1,1,0.9767191,0,0.96605605
22,22,0,0,1,1,0.9870575,0,0.98366904
23,23,0,0,1,1,0.98802906,0,0.9856859
24,24,0,0,1,0,0.98813564,0,0.16134317
25,25,0,0,1,0,0.67345786,0,0.008308467
26,26,1,1,1,0,0.50931793,0,0.020614395
27,27,1,0,0,1,0.52310514,0,-0.80296504
28,28,1,1,1,0,0.026532244,0,-0.04685064
29,29,0,0,1,1,0.44764376,0,0.8411902
30,30,0,1,0,0,0.97755533,0,0.007086225
31,31,1,1,1,1,0.50794744,0,-0.75404006
32,32,1,1,1,0,0.03283094,0,-0.077222064
33,33,1,0,0,1,0.41424188,0,-0.8520851
34,34,1,0,0,1,0.021396875,0,-0.91762406
35,35,1,0,0,1,0.016033338,0,-0.923167
36,36,1,1,1,0,0.015645694,0,-0.014497715
37,37,1,1,1,0,0.4837447,0,0.06811824
38,38,1,1,1,0,0.575814,0,0.07558392
39,39,0,0,1,1,0.5839737,0,0.92183477
40,40,0,1,0,0,0.984262,0,0.07660214
41,41,0,0,1,0,0.58508307,0,0.097363375
42,42,0,0,1,1,0.60750127,0,0.8397232
43,43,0,0,1,1,0.97741044,0,0.97885334
44,44,0,0,1,1,0.98777086,0,0.9969623
45,45,0,0,1,1,0.98871434,0,0.9990207
46,46,0,0,1,1,0.9888169,0,0.9992385
47,47,0,1,0,0,0.9888277,0,0.083086744
48,48,1,1,1,0,0.59212786,0,0.083761975
49,49,0,0,1,1,0.59285927,0,0.9231389
50,50,0,0,1,0,0.98435235,1,0.16894336
51,51,0,0,1,1,0.68091166,1,0.8463421
52,52,0,0,1,0,0.9780569,1,0.15546975
53,53,0,1,0,1,0.66763663,1,0.83753276
54,54,0,0,1,0,0.97719246,1,0.077240035
55,55,0,1,0,1,0.5857777,1,0.9149127
56,56,0,0,1,0,0.9837736,1,0.0772307
57,57,0,1,0,1,0.5857675,1,0.921948
58,58,0,0,1,0,0.98426986,1,0.07727593
59,59,1,0,0,0,0.58581674,1,0.077328384
60,60,0,0,1,0,0.58587384,1,0.0064738663
61,61,0,1,0,1,0.50726074,1,0.91665465
62,62,0,0,1,0,0.9838979,1,0.07683048
63,63,0,0,1,0,0.5853318,1,0.0064317817
64,64,0,0,1,0,0.50721353,1,0.00053057424
65,65,1,1,1,1,0.5005951,1,-0.9156308
66,66,1,0,0,0,0.016175032,1,-0.07625853
67,67,1,1,1,1,0.4152912,1,-0.9220719
68,68,1,1,1,1,0.015721543,1,-0.9929729
69,69,1,1,1,0,0.011487127,1,-0.17435922
70,70,0,0,1,0,0.31383237,1,-0.17485389
71,71,0,0,1,0,0.31335467,1,-0.17489536
72,72,1,0,0,0,0.31331465,1,-0.014657212
73,73,0,0,1,0,0.48356602,1,-0.014660688
74,74,0,0,1,0,0.4835621,1,-0.01466098
75,75,0,0,1,1,0.4835618,1,0.80989605
