,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,0.0
1,1,0,0,1,1,0.5,0,0.06554651
2,2,0,0,1,0,0.63166595,0,0.061303206
3,3,1,1,1,0,0.62350523,0,0.061303206
4,4,0,0,1,1,0.62350523,0,0.12287682
5,5,0,0,1,1,0.73324144,0,0.18046066
6,6,0,0,1,1,0.8153233,0,0.23430927
7,7,0,0,1,1,0.8730377,0,0.2846613
8,8,0,0,1,1,0.9123303,0,0.33174044
9,9,0,0,1,1,0.93876415,0,0.37575632
10,10,0,0,1,1,0.9565628,0,0.41690543
11,11,0,0,1,0,0.9686485,0,0.38982537
12,12,0,0,1,1,0.9611268,0,0.43002495
13,13,0,0,1,1,0.97176623,0,0.46760553
14,14,0,1,0,0,0.97911954,0,0.4335501
15,15,1,1,1,1,0.97255135,0,0.36800358
16,16,0,0,1,1,0.9538335,0,0.4056137
17,17,1,1,1,1,0.96570045,0,0.34431046
18,18,0,1,0,1,0.94444734,0,0.37656483
19,19,0,0,1,1,0.9568384,0,0.40935215
20,20,0,0,1,1,0.96670496,0,0.43999767
21,21,1,1,1,0,0.9739327,0,0.4477579
22,22,0,0,1,0,0.97550577,0,0.41085315
23,23,0,0,1,1,0.9671002,0,0.44186378
24,24,0,0,1,1,0.97431976,0,0.47085068
25,25,0,0,1,0,0.9796586,0,0.43239763
26,26,0,0,1,1,0.972297,0,0.46196303
27,27,0,0,1,0,0.9781489,0,0.42405438
28,28,0,0,1,1,0.97038656,0,0.45413202
29,29,0,0,1,1,0.97672826,0,0.48225182
30,30,0,0,1,0,0.9814464,0,0.44299287
31,31,0,0,1,1,0.9745512,0,0.47180927
32,32,0,1,0,0,0.9798152,0,0.43014494
33,33,0,0,1,1,0.97179335,0,0.46012115
34,34,0,0,1,1,0.9778226,0,0.48812196
35,35,0,0,1,1,0.9823058,0,0.51427615
36,36,0,0,1,1,0.98568296,0,0.5387041
37,37,0,0,1,1,0.9882595,0,0.5615186
38,38,0,0,1,1,0.99024945,0,0.58282506
