,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,0.0
1,1,0,1,0,0,0.5,0,0.0
2,2,0,0,1,1,0.5,0,0.0
3,3,0,1,0,0,0.84323573,0,0.17483245
4,4,0,0,1,1,0.84323573,0,0.17483245
5,5,0,0,1,1,0.94658387,0,0.29872093
6,6,0,0,1,1,0.9763298,0,0.38650987
7,7,0,0,1,1,0.986852,0,0.4487182
8,8,0,1,0,0,0.9913582,0,0.49279982
9,9,0,0,1,1,0.9913582,0,0.49279982
10,10,0,0,1,1,0.9935875,0,0.5240366
11,11,0,0,1,1,0.9948114,0,0.54617137
12,12,0,1,0,1,0.99553514,0,0.5618564
13,13,0,1,0,0,0.9764439,0,0.3870239
14,14,0,0,1,0,0.9854397,0,0.4379679
15,15,1,1,1,0,0.9333453,0,0.27425
16,16,0,0,1,0,0.9519676,0,0.31034955
17,17,0,0,1,1,0.8664821,0,0.19433701
18,18,0,0,1,0,0.940564,0,0.2869615
19,19,0,1,0,0,0.84692895,0,0.17776394
20,20,0,0,1,1,0.87619597,0,0.20334454
21,21,0,0,1,0,0.94758564,0,0.3007982
22,22,0,0,1,1,0.86724365,0,0.19502267
23,23,0,1,0,0,0.9446944,0,0.29490125
24,24,0,0,1,1,0.95313257,0,0.31302798
25,25,0,0,1,1,0.97572035,0,0.3838032
26,26,0,1,0,0,0.9848752,0,0.4339554
27,27,0,0,1,1,0.9866103,0,0.44680023
28,28,0,0,1,1,0.9904517,0,0.4823387
29,29,0,0,1,1,0.99249125,0,0.5075217
30,30,0,1,0,0,0.99366856,0,0.5253667
31,31,0,0,1,1,0.9941965,0,0.5344687
32,32,0,0,1,1,0.994858,0,0.5471139
33,33,0,0,1,1,0.99528086,0,0.55607444
34,34,0,0,1,1,0.99555933,0,0.562424
35,35,0,0,1,0,0.9957467,0,0.5669234
36,36,0,0,1,1,0.9782037,0,0.39527926
