,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,1,0.5,1,0.0
1,1,1,1,1,1,0.5506619,1,0.05876193
2,2,0,0,1,0,0.5,1,0.0
3,3,0,0,1,0,0.49502143,1,-0.00575494
4,4,0,0,1,1,0.49053127,1,-0.010946262
5,5,0,0,1,0,0.53724605,1,0.043132763
6,6,0,0,1,0,0.5286505,1,0.03315355
7,7,1,0,0,0,0.520882,1,0.024151666
8,8,0,0,1,0,0.5138656,1,0.016031396
9,9,1,1,1,1,0.5075315,1,0.0087063955
10,10,1,0,0,0,0.46174937,1,-0.04430059
11,11,1,1,1,1,0.45607165,1,-0.050908204
12,12,1,1,1,1,0.4154127,1,-0.09872387
13,13,1,1,1,0,0.3796829,1,-0.14185664
14,14,0,0,1,1,0.39599243,1,-0.1220032
15,15,1,0,0,1,0.44041637,1,-0.06920176
16,16,1,0,0,0,0.48134664,1,-0.021571511
17,17,1,1,1,0,0.46771708,1,-0.037367932
18,18,0,0,1,0,0.48317203,1,-0.019458871
19,19,1,1,1,1,0.4708712,1,-0.033708245
20,20,1,1,1,0,0.43435904,1,-0.07631507
21,21,1,1,1,1,0.45171508,1,-0.05598719
22,22,1,1,1,1,0.41735676,1,-0.096412085
23,23,0,1,0,1,0.38702768,1,-0.13287792
24,24,0,1,0,1,0.3603939,1,-0.1657724
25,25,0,0,1,0,0.33707914,1,-0.1954453
26,26,0,0,1,0,0.32721278,1,-0.20829915
27,27,1,1,1,1,0.3184416,1,-0.21989413
28,28,1,1,1,1,0.2986846,1,-0.24666098
29,29,1,1,1,1,0.28148153,1,-0.27080637
30,30,0,1,0,1,0.26649156,1,-0.29258704
31,31,1,1,1,0,0.2534139,1,-0.3122346
32,32,1,1,1,1,0.2812089,1,-0.271196
33,33,1,1,1,0,0.26625386,1,-0.29293853
34,34,1,0,0,1,0.29354292,1,-0.25378975
35,35,1,1,1,1,0.32935852,1,-0.20548722
36,36,1,1,1,1,0.31169072,1,-0.22893445
37,37,1,1,1,1,0.2962083,1,-0.25008535
38,38,1,1,1,1,0.28263187,1,-0.2691648
39,39,0,0,1,0,0.2707142,1,-0.28637567
