,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.0
1,1,0,0,1,0,0.5,1,0.0
2,2,1,0,0,0,0.5,1,0.0
3,3,1,1,1,1,0.5,1,0.0
4,4,1,1,1,1,0.01820508,1,-0.53865737
5,5,1,1,1,0,0.012183994,1,-0.5937285
6,6,0,0,1,0,0.38950983,1,-0.060701463
7,7,1,1,1,1,0.38950983,1,-0.060701463
8,8,1,1,1,1,0.017401835,1,-0.54486334
9,9,1,0,0,0,0.012127591,1,-0.594363
10,10,1,1,1,1,0.012127591,1,-0.594363
11,11,1,1,1,0,0.011686853,1,-0.5994237
12,12,1,0,0,0,0.3884853,1,-0.06128373
13,13,1,1,1,1,0.3884853,1,-0.06128373
14,14,1,1,1,1,0.0173943,1,-0.5449229
15,15,1,1,1,1,0.012127051,1,-0.59436905
16,16,1,1,1,1,0.0116868,1,-0.5994243
17,17,1,1,1,1,0.01164269,1,-0.59994113
18,18,1,1,1,1,0.011638189,1,-0.599994
19,19,1,1,1,0,0.01163773,1,-0.59999937
20,20,0,0,1,0,0.3883818,1,-0.06134259
21,21,1,1,1,0,0.3883818,1,-0.06134259
22,22,1,1,1,1,0.48839504,1,-0.0062715285
23,23,1,1,1,1,0.018120434,1,-0.53929853
24,24,1,1,1,0,0.012178155,1,-0.59379405
25,25,0,0,1,0,0.38949803,1,-0.060708165
26,26,0,0,1,1,0.38949803,1,-0.060708165
27,27,0,0,1,0,0.971757,1,0.47794917
28,28,0,0,1,0,0.48956874,1,-0.005637049
29,29,1,1,1,1,0.39945385,1,-0.05507782
30,30,1,1,1,1,0.01812898,1,-0.5392337
31,31,1,1,1,1,0.01263724,1,-0.58873266
32,32,1,1,1,1,0.012178215,1,-0.59379333
33,33,1,1,1,1,0.012132224,1,-0.59431076
34,34,1,1,1,0,0.012127531,1,-0.59436363
35,35,1,1,1,0,0.3983287,1,-0.05571169
36,36,1,1,1,1,0.49881345,1,-0.0006411247
37,37,1,1,1,1,0.018877124,1,-0.53366816
38,38,1,1,1,0,0.012689908,1,-0.5881637
39,39,0,0,1,0,0.39945385,1,-0.05507782
40,40,0,0,1,0,0.39051184,1,-0.060132533
41,41,0,1,0,1,0.38960165,1,-0.060649317
42,42,1,1,1,1,0.0174092,1,-0.54480517
43,43,1,1,1,1,0.012132806,1,-0.59430414
44,44,1,1,1,1,0.011691886,1,-0.5993648
45,45,1,1,1,1,0.01164771,1,-0.59988225
46,46,1,1,1,1,0.011643202,1,-0.5999351
47,47,1,1,1,1,0.011642742,1,-0.59994054
48,48,1,1,1,1,0.0116426945,1,-0.5999411
49,49,1,0,0,1,0.01164269,1,-0.59994113
50,50,1,1,1,0,0.38839227,0,-0.06133663
51,51,0,0,1,1,0.971629,0,0.4773207
52,52,0,0,1,1,0.9809463,0,0.5323864
53,53,0,1,0,1,0.9817099,0,0.5380162
54,54,1,1,1,0,0.5993951,0,0.054429993
55,55,0,0,1,1,0.98244345,0,0.5436466
56,56,0,0,1,0,0.9825168,0,0.5442222
57,57,0,0,1,1,0.51040643,0,0.005623646
58,58,0,0,1,1,0.97395825,0,0.48921588
59,59,0,0,1,1,0.9817949,0,0.53865725
60,60,0,1,0,0,0.98245186,0,0.5437121
61,61,0,0,1,1,0.987816,0,0.5937285
62,62,0,0,1,1,0.987862,0,0.59424525
63,63,0,0,1,1,0.98786664,0,0.59429806
64,64,0,0,1,1,0.9878671,0,0.5943035
65,65,0,0,1,1,0.9878672,0,0.594304
66,66,0,0,1,1,0.9878672,0,0.5943041
67,67,0,0,1,1,0.9878672,0,0.5943041
68,68,0,0,1,1,0.9878672,0,0.5943041
69,69,0,0,1,1,0.9878672,0,0.5943041
70,70,0,1,0,0,0.9878672,0,0.5943041
71,71,0,0,1,1,0.98831266,0,0.5994177
72,72,0,0,1,1,0.98831266,0,0.5994177
73,73,0,0,1,1,0.98831266,0,0.5994177
74,74,0,0,1,1,0.98831266,0,0.5994177
75,75,0,0,1,1,0.98831266,0,0.5994177
76,76,0,0,1,1,0.98831266,0,0.5994177
77,77,0,0,1,1,0.98831266,0,0.5994177
78,78,0,1,0,0,0.98831266,0,0.5994177
79,79,0,0,1,1,0.98835725,0,0.5999405
80,80,0,0,1,1,0.98835725,0,0.5999405
81,81,0,1,0,1,0.98835725,0,0.5999405
82,82,1,1,1,1,0.6116076,0,0.061336566
83,83,1,1,1,0,0.51160383,0,0.0062709125
84,84,0,0,1,0,0.98187953,0,0.5392985
85,85,0,0,1,0,0.50118655,0,0.00064112403
86,86,1,1,1,0,0.40060487,0,-0.054429993
87,87,0,0,1,1,0.5001213,0,6.554708e-05
88,88,0,0,1,1,0.9810438,0,0.53309256
89,89,0,0,1,1,0.9872566,0,0.587588
90,90,0,0,1,1,0.9877652,0,0.5931595
91,91,0,1,0,0,0.9878161,0,0.59372914
92,92,0,0,1,1,0.98830265,0,0.5993006
93,93,0,0,1,1,0.9883076,0,0.59935886
94,94,0,0,1,1,0.98830813,0,0.5993648
95,95,0,1,0,0,0.9883082,0,0.5993655
96,96,0,0,1,0,0.98835677,0,0.59993505
97,97,1,0,0,0,0.6115042,0,0.061277777
98,98,1,1,1,0,0.511485,0,0.0062066657
99,99,0,0,1,1,0.5115927,0,0.006264902
100,100,0,0,1,0,0.9818787,1,0.5392919
101,101,1,1,1,1,0.60063887,1,0.05513004
102,102,0,1,0,1,0.027132653,1,-0.48352134
103,103,1,1,1,1,0.018213747,1,-0.53859186
104,104,1,0,0,1,0.017483184,1,-0.5442222
105,105,0,0,1,0,0.39947766,1,-0.05506442
106,106,1,1,1,1,0.017548254,1,-0.54371136
107,107,1,1,1,0,0.017474938,1,-0.544287
108,108,1,1,1,1,0.48947352,1,-0.0056885136
109,109,1,1,1,1,0.026029596,1,-0.48928076
110,110,1,1,1,1,0.018196508,1,-0.53872216
111,111,1,1,1,1,0.017539892,1,-0.5437769
