,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.0
1,1,1,0,0,1,0.5,1,0.0
2,2,0,0,1,0,0.9365785,1,0.3869932
3,3,1,1,1,1,0.7222888,1,0.13738698
4,4,1,1,1,1,0.14974694,1,-0.24960622
5,5,1,1,1,1,0.06342149,1,-0.3869932
6,6,1,1,1,1,0.04601125,1,-0.43576714
7,7,1,1,1,1,0.04100335,1,-0.45308244
8,8,1,1,1,1,0.03935427,1,-0.45922956
9,9,1,0,0,0,0.03878427,1,-0.46141186
10,10,0,1,0,1,0.021317221,1,-0.55002487
11,11,1,0,0,1,0.021205058,1,-0.5507996
12,12,1,1,1,1,0.20448108,1,-0.19526507
13,13,1,0,0,1,0.20416999,1,-0.19554012
14,14,0,0,1,0,0.3817116,1,-0.06932131
15,15,1,1,1,0,0.054014757,1,-0.4115054
16,16,1,1,1,1,0.45729968,1,-0.024609853
17,17,1,1,1,0,0.12920044,1,-0.27425075
18,18,0,0,1,0,0.5418494,1,0.02411711
19,19,0,0,1,0,0.3368467,1,-0.09736212
20,20,0,0,1,0,0.2734035,1,-0.14048862
21,21,1,1,1,1,0.2527608,1,-0.15579903
22,22,1,0,0,0,0.045676153,1,-0.43686825
23,23,1,0,0,1,0.044055812,1,-0.44230363
24,24,0,0,1,0,0.4017361,1,-0.057240035
25,25,1,1,1,1,0.10530803,1,-0.3075313
26,26,1,0,0,0,0.0555243,1,-0.40731406
27,27,1,1,1,1,0.030708995,1,-0.49617028
28,28,1,1,1,1,0.024163188,1,-0.53159434
29,29,1,1,1,1,0.022183796,1,-0.54417026
30,30,1,1,1,1,0.021519925,1,-0.5486348
31,31,1,0,0,0,0.021288948,1,-0.55021983
32,32,1,1,1,0,0.017165883,1,-0.58176476
33,33,1,0,0,0,0.20440277,1,-0.19533427
34,34,1,1,1,1,0.19202365,1,-0.20653309
35,35,1,1,1,1,0.04012162,1,-0.4563391
36,36,1,1,1,1,0.022055458,1,-0.545023
37,37,1,1,1,1,0.017794076,1,-0.57650685
38,38,1,1,1,1,0.016484741,1,-0.587684
39,39,1,1,1,0,0.016043078,1,-0.591652
40,40,1,1,1,1,0.19252679,1,-0.20606744
41,41,1,1,1,0,0.040165935,1,-0.45617378
42,42,1,0,0,1,0.24991721,1,-0.15797114
43,43,0,0,1,0,0.8271721,1,0.22504634
44,44,0,0,1,0,0.45494992,1,-0.025971308
45,45,1,1,1,0,0.3098791,1,-0.115085416
46,46,0,1,0,1,0.4839687,1,-0.009220109
47,47,1,0,0,0,0.0762025,1,-0.3586299
48,48,1,1,1,1,0.062082164,1,-0.39026645
49,49,1,1,1,0,0.027166748,1,-0.5143109
50,50,1,1,1,0,0.23287132,0,-0.17135487
51,51,1,1,1,1,0.41457272,0,-0.0496016
52,52,1,1,1,0,0.060836308,0,-0.39337102
53,53,1,1,1,0,0.29039708,0,-0.12841985
54,54,0,0,1,0,0.44052112,0,-0.034359176
55,55,0,0,1,0,0.42136142,0,-0.0455905
56,56,0,0,1,1,0.414613,0,-0.049577747
57,57,0,0,1,0,0.91194797,0,0.33599994
58,58,0,0,1,1,0.6451005,0,0.08589118
59,59,0,0,1,1,0.9353694,0,0.38409293
60,60,0,1,0,0,0.96797806,0,0.48995793
61,61,0,0,1,1,0.9744469,0,0.52335054
62,62,0,1,0,0,0.98021,0,0.5609338
63,63,0,1,0,0,0.9817481,0,0.5727886
64,64,0,0,1,1,0.9822655,0,0.57699716
65,65,0,0,1,0,0.98381215,0,0.59033966
66,66,0,0,1,0,0.809644,0,0.20808317
67,67,1,1,1,0,0.6232943,0,0.07237779
68,68,0,0,1,1,0.6257318,0,0.07387189
69,69,0,1,0,1,0.94640416,0,0.41268814
70,70,0,0,1,1,0.54548836,0,0.026225356
71,71,0,0,1,1,0.7348378,0,0.14650896
72,72,0,0,1,1,0.788582,0,0.18921101
73,73,0,1,0,0,0.8056314,0,0.20437072
74,74,0,0,1,1,0.9592919,0,0.45416525
75,75,0,0,1,1,0.9607292,0,0.45954713
76,76,0,0,1,1,0.96122766,0,0.46145776
77,77,1,1,1,0,0.96140313,0,0.46213603
78,78,0,0,1,1,0.9787973,0,0.55081594
79,79,0,0,1,1,0.978832,0,0.55105674
80,80,0,0,1,1,0.97884434,0,0.5511422
81,81,0,0,1,1,0.97884876,0,0.55117255
82,82,0,0,1,1,0.9788503,0,0.55118334
83,83,0,0,1,1,0.97885084,0,0.55118716
84,84,0,0,1,1,0.978851,0,0.5511885
85,85,0,0,1,1,0.9788511,0,0.551189
86,86,0,1,0,0,0.97885114,0,0.5511892
87,87,0,0,1,1,0.98294026,0,0.5826715
88,88,0,0,1,1,0.98294026,0,0.5826716
89,89,0,0,1,1,0.98294026,0,0.58267164
90,90,0,0,1,1,0.98294026,0,0.58267164
91,91,0,0,1,0,0.98294026,0,0.58267164
92,92,0,0,1,1,0.79598635,0,0.19567844
93,93,0,0,1,1,0.95680946,0,0.44528466
94,94,0,0,1,1,0.9762118,0,0.5338977
95,95,0,1,0,0,0.9807981,0,0.5653563
96,96,0,1,0,0,0.9822091,0,0.57653296
97,97,0,0,1,0,0.9826851,0,0.5805008
98,98,1,1,1,0,0.80596346,0,0.20467573
99,99,1,1,1,0,0.8074915,0,0.20608436
100,100,1,0,0,1,0.80803174,1,0.20658442
101,101,0,1,0,0,0.96088856,1,0.4601555
102,102,0,0,1,0,0.96093494,1,0.46033302
103,103,0,0,1,0,0.7570454,1,0.16336042
104,104,1,1,1,1,0.59942,1,0.057931773
105,105,1,0,0,0,0.09204284,1,-0.3289984
106,106,1,1,1,1,0.07247059,1,-0.36642677
107,107,1,1,1,0,0.02916941,1,-0.50379133
108,108,1,1,1,1,0.24014573,1,-0.16556415
109,109,1,1,1,1,0.04702469,1,-0.43248287
110,110,1,1,1,1,0.024887556,1,-0.527242
111,111,1,1,1,1,0.019796934,1,-0.5608826
112,112,1,1,1,1,0.018247299,1,-0.5728254
113,113,0,0,1,0,0.017726308,1,-0.5770652
114,114,1,1,1,1,0.016186396,1,-0.5903527
115,115,1,1,1,1,0.016020477,1,-0.5918579
116,116,1,1,1,1,0.015961979,1,-0.59239227
117,117,1,1,1,1,0.01594126,1,-0.5925819
118,118,1,1,1,1,0.015933912,1,-0.5926493
119,119,1,0,0,0,0.015931305,1,-0.5926732
120,120,1,1,1,1,0.015424874,1,-0.5973904
121,121,1,1,1,0,0.015423977,1,-0.5973989
122,122,0,0,1,0,0.18787488,1,-0.21040872
123,123,0,0,1,0,0.18610364,1,-0.21208338
124,124,1,1,1,1,0.18547793,1,-0.21267791
125,125,1,1,1,1,0.038558383,1,-0.4622852
126,126,1,1,1,1,0.021190768,1,-0.5508986
127,127,1,1,1,1,0.017096462,1,-0.5823574
128,128,1,1,1,1,0.015838595,1,-0.5935256
129,129,1,1,1,1,0.015414307,1,-0.59749043
130,130,1,1,1,1,0.015266387,1,-0.598898
131,131,1,0,0,0,0.01521421,1,-0.5993977
132,132,1,1,1,1,0.015192225,1,-0.5996088
133,133,1,1,1,1,0.0151737705,1,-0.59978616
134,134,1,1,1,1,0.015167224,1,-0.59984916
135,135,1,1,1,1,0.015164901,1,-0.5998715
136,136,1,1,1,1,0.015164076,1,-0.59987944
137,137,1,1,1,1,0.015163783,1,-0.5998823
138,138,0,0,1,1,0.01516368,1,-0.59988326
139,139,1,0,0,0,0.18517636,1,-0.21296501
140,140,1,1,1,1,0.03847783,1,-0.46259785
141,141,1,1,1,1,0.038477737,1,-0.4625982
142,142,1,0,0,0,0.038477708,1,-0.46259832
143,143,1,0,0,0,0.021144327,1,-0.5512208
144,144,1,0,0,0,0.017058462,1,-0.5826828
145,145,1,1,1,1,0.015803222,1,-0.59385216
146,146,1,1,1,1,0.015803218,1,-0.5938522
147,147,1,1,1,1,0.015803216,1,-0.5938522
148,148,1,1,1,1,0.015803216,1,-0.5938522
149,149,1,0,0,0,0.015803214,1,-0.5938522
150,150,1,1,1,0,0.015379816,0,-0.5978175
151,151,1,1,1,0,0.18743417,0,-0.21082427
152,152,1,1,1,1,0.37497652,0,-0.073437296
153,153,1,1,1,0,0.05396105,0,-0.41165656
154,154,1,1,1,1,0.26757398,0,-0.14473504
155,155,1,0,0,0,0.04564589,0,-0.43696806
156,156,1,1,1,0,0.04522114,0,-0.43837577
157,157,1,1,1,0,0.25364277,0,-0.15512861
158,158,1,1,1,0,0.40620437,0,-0.054572664
159,159,1,1,1,0,0.46721876,0,-0.018874163
160,160,0,0,1,1,0.48921648,0,-0.006200789
161,161,0,0,1,0,0.9337525,0,0.38029265
162,162,1,1,1,0,0.71258897,0,0.13050902
163,163,0,0,1,1,0.71895695,0,0.1350082
164,164,0,0,1,1,0.9532373,0,0.43332538
165,165,0,0,1,1,0.9770585,0,0.53923136
166,166,0,0,1,1,0.9822451,0,0.5768292
167,167,0,0,1,1,0.9837941,0,0.5901768
168,168,0,1,0,0,0.9843114,0,0.5949154
169,169,0,0,1,0,0.9844821,0,0.5965127
170,170,0,1,0,0,0.81296545,0,0.21120171
171,171,0,0,1,0,0.8135646,0,0.21176876
172,172,1,1,1,0,0.627534,0,0.074979
173,173,0,0,1,1,0.62786126,0,0.07518031
174,174,0,1,0,0,0.9467291,0,0.4136116
175,175,0,0,1,0,0.94675416,0,0.41368306
176,176,0,1,0,0,0.73528194,0,0.1468368
177,177,0,0,1,1,0.73531634,0,0.14686218
178,178,0,0,1,1,0.9550025,0,0.43912193
179,179,0,0,1,1,0.97762024,0,0.54287744
180,180,0,0,1,1,0.98259145,0,0.57971185
181,181,0,0,1,1,0.98408127,0,0.59278846
182,182,0,0,1,1,0.9845794,0,0.5974308
183,183,0,0,1,1,0.98475254,0,0.5990789
184,184,0,0,1,1,0.9848135,0,0.599664
185,185,0,0,1,1,0.98483515,0,0.5998717
186,186,0,1,0,0,0.9848428,0,0.5999454
187,187,0,0,1,0,0.98484373,0,0.5999544
188,188,1,0,0,1,0.8148472,0,0.21298744
189,189,0,0,1,1,0.9615235,0,0.46260294
190,190,0,1,0,0,0.97885543,0,0.5512193
191,191,0,0,1,1,0.9788559,0,0.5512225
192,192,0,0,1,0,0.9829415,0,0.5826823
193,193,0,0,1,1,0.8083265,0,0.20685768
194,194,0,0,1,0,0.96096,0,0.4604289
195,195,0,1,0,0,0.7571681,0,0.16345634
196,196,1,0,0,1,0.7571696,0,0.16345747
197,197,0,0,1,1,0.9567339,0,0.44502205
198,198,0,0,1,1,0.9779382,0,0.54498065
199,199,0,1,0,0,0.98268116,0,0.5804671
