,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,0.0
1,1,0,1,0,0,0.5,0,0.0
2,2,0,0,1,1,0.5,0,0.0
3,3,1,1,1,1,0.74689245,0,0.44909284
4,4,0,0,1,1,0.5,0,0.0
5,5,1,1,1,0,0.5676238,0,0.11295222
6,6,1,1,1,0,0.74689245,0,0.44909284
7,7,0,1,0,0,0.7834384,0,0.5336362
8,8,0,1,0,1,0.7920049,0,0.5548999
9,9,0,0,1,1,0.56656075,0,0.11115512
10,10,0,1,0,0,0.5832878,0,0.13956395
11,11,1,1,1,0,0.7594141,0,0.47704968
12,12,0,1,0,0,0.7947821,0,0.5619314
13,13,0,0,1,1,0.80304515,0,0.58328015
14,14,1,1,1,1,0.80575395,0,0.59042525
15,15,0,0,1,1,0.5874622,0,0.14670192
16,16,0,0,1,1,0.5885112,0,0.14849901
17,17,0,0,1,1,0.5887749,0,0.14895101
18,18,1,0,0,1,0.58884126,0,0.14906469
19,19,1,1,1,0,0.58885795,0,0.14909329
20,20,0,0,1,1,0.7635865,0,0.48658437
21,21,0,0,1,1,0.7635896,0,0.48659158
22,22,0,1,0,0,0.76359046,0,0.48659337
23,23,0,0,1,1,0.7985079,0,0.5714764
24,24,0,1,0,0,0.7985081,0,0.5714769
25,25,0,0,1,1,0.80665773,0,0.592826
26,26,0,0,1,0,0.8066578,0,0.59282607
27,27,0,0,1,1,0.5857276,0,0.1437333
28,28,1,1,1,0,0.7606552,0,0.47987393
29,29,0,1,0,0,0.76300275,0,0.48524347
30,30,0,1,0,0,0.7635907,0,0.48659396
31,31,0,0,1,1,0.7637384,0,0.48693365
32,32,0,0,1,1,0.79850817,0,0.57147706
33,33,0,0,1,1,0.80662566,0,0.5927407
34,34,0,0,1,1,0.8086278,0,0.59808874
35,35,0,0,1,1,0.8091288,0,0.5994339
36,36,0,0,1,0,0.8092547,0,0.59977216
