,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.0
1,1,1,1,1,1,0.5,1,0.0
2,2,1,1,1,1,0.005131191,1,-0.59931725
3,3,1,1,1,1,0.0051006842,1,-0.59999925
4,4,1,1,1,1,0.0051006493,1,-0.6
5,5,1,0,0,0,0.0051006493,1,-0.6
6,6,1,1,1,0,0.0051006493,1,-0.6
7,7,1,1,1,1,0.49849984,1,-0.00068275747
8,8,1,1,1,1,0.005131156,1,-0.599318
9,9,1,1,1,1,0.0051006842,1,-0.59999925
10,10,1,1,1,1,0.0051006493,1,-0.6
11,11,1,1,1,1,0.0051006493,1,-0.6
12,12,1,1,1,1,0.0051006493,1,-0.6
13,13,1,1,1,1,0.0051006493,1,-0.6
14,14,1,0,0,0,0.0051006493,1,-0.6
15,15,1,0,0,0,0.0051006493,1,-0.6
16,16,1,1,1,1,0.0051006493,1,-0.6
17,17,1,1,1,1,0.0051006493,1,-0.6
18,18,1,1,1,1,0.0051006493,1,-0.6
19,19,1,1,1,1,0.0051006493,1,-0.6
20,20,1,1,1,1,0.0051006493,1,-0.6
21,21,1,1,1,0,0.0051006493,1,-0.6
22,22,0,0,1,0,0.49849984,1,-0.00068275747
23,23,0,0,1,0,0.49849984,1,-0.00068275747
24,24,0,0,1,0,0.49849984,1,-0.00068275747
25,25,0,0,1,1,0.49849984,1,-0.00068275747
26,26,0,0,1,0,0.99483806,1,0.5986345
27,27,1,1,1,1,0.4999983,1,-7.7692954e-07
28,28,1,1,1,1,0.005161844,1,-0.59863603
29,29,1,0,0,1,0.005131191,1,-0.59931725
30,30,0,0,1,0,0.49850327,1,-0.00068120536
31,31,1,1,1,1,0.005131191,1,-0.59931725
32,32,1,1,1,0,0.005131156,1,-0.599318
33,33,0,0,1,0,0.4999983,1,-7.7604545e-07
34,34,1,0,0,1,0.49850157,1,-0.0006819814
35,35,0,0,1,0,0.99483806,1,0.5986345
36,36,0,1,0,0,0.4999983,1,-7.7692755e-07
37,37,0,0,1,1,0.50149673,1,0.0006812036
