,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.0
1,1,1,0,0,1,0.5,1,0.0
2,2,0,0,1,0,0.6020117,1,0.34645987
3,3,0,0,1,0,0.5436092,1,0.14640246
4,4,0,1,0,1,0.51846635,1,0.061864834
5,5,0,0,1,1,0.41582033,1,-0.28459504
6,6,0,0,1,0,0.5078062,1,0.02614203
7,7,0,0,1,0,0.44379416,1,-0.18901065
8,8,1,1,1,1,0.41717547,1,-0.27992705
9,9,0,1,0,1,0.37536693,1,-0.42632952
10,10,1,0,0,0,0.35820597,1,-0.48819435
11,11,0,1,0,1,0.3477258,1,-0.5266126
12,12,1,0,0,0,0.34067717,1,-0.55275464
13,13,1,1,1,0,0.3363349,1,-0.5689889
14,14,0,1,0,1,0.4306961,1,-0.2335758
15,15,1,1,1,1,0.37201998,1,-0.4383012
16,16,1,1,1,1,0.34821397,1,-0.5248114
17,17,0,0,1,0,0.33837,1,-0.5613677
18,18,1,1,1,0,0.33653787,1,-0.56822777
19,19,0,0,1,0,0.42963043,1,-0.2372154
20,20,1,1,1,1,0.42878208,1,-0.24011424
21,21,0,0,1,0,0.3696794,1,-0.44669923
22,22,1,1,1,0,0.3693385,1,-0.4479242
23,23,1,1,1,1,0.44386798,1,-0.18876031
24,24,0,0,1,0,0.37554157,1,-0.4257061
25,25,0,0,1,0,0.37539655,1,-0.42622373
26,26,1,1,1,1,0.3753353,1,-0.42644244
27,27,0,0,1,1,0.3477379,1,-0.5265679
28,28,0,1,0,0,0.44639343,1,-0.18020046
29,29,0,0,1,0,0.5369477,1,0.12394972
30,30,1,1,1,1,0.4772759,1,-0.076146744
31,31,0,0,1,1,0.41306996,1,-0.29408282
32,32,0,0,1,0,0.49039212,1,-0.03217709
33,33,1,0,0,0,0.42065394,1,-0.26796427
34,34,1,1,1,1,0.39195383,1,-0.36760014
35,35,0,0,1,0,0.36607012,1,-0.45969272
36,36,1,1,1,1,0.35447955,1,-0.50179553
37,37,0,0,1,0,0.343916,1,-0.5407108
38,38,1,1,1,1,0.33913678,1,-0.558502
39,39,1,0,0,0,0.3347483,1,-0.57494634
40,40,0,0,1,0,0.33275142,1,-0.58246434
41,41,1,1,1,1,0.3319094,1,-0.5856412
42,42,1,1,1,1,0.33007136,1,-0.59259003
43,43,1,1,1,1,0.32929623,1,-0.59552634
44,44,1,1,1,1,0.32896897,1,-0.5967671
45,45,1,1,1,1,0.32883072,1,-0.59729147
46,46,1,1,1,1,0.3287723,1,-0.597513
47,47,0,0,1,0,0.32874763,1,-0.59760666
48,48,1,0,0,1,0.32839388,1,-0.5989491
49,49,1,1,1,1,0.42499977,1,-0.2530565
50,50,0,1,0,0,0.42498824,0,-0.25309604
51,51,0,0,1,1,0.52784747,0,0.09334711
52,52,0,0,1,0,0.5710411,0,0.23950987
53,53,1,0,0,1,0.4865092,0,-0.045186464
54,54,0,0,1,1,0.5538338,0,0.18097016
55,55,0,0,1,1,0.58183944,0,0.27653646
56,56,0,0,1,1,0.5935276,0,0.31691962
57,57,1,1,1,0,0.59843576,0,0.3339842
58,58,0,0,1,1,0.63964516,0,0.4803796
59,59,1,1,1,0,0.6416282,0,0.48759055
60,60,0,1,0,0,0.65843624,0,0.54945236
61,61,0,0,1,1,0.66542375,0,0.5755932
62,62,0,1,0,1,0.6662336,0,0.5786403
63,63,1,1,1,0,0.57212824,0,0.2432266
64,64,0,1,0,0,0.6306692,0,0.44795176
65,65,1,1,1,1,0.6543978,0,0.53446186
66,66,0,0,1,0,0.56666076,0,0.22455828
67,67,1,0,0,1,0.46404314,0,-0.120614
68,68,0,0,1,1,0.52386856,0,0.07998751
69,69,0,0,1,0,0.5490427,0,0.16475506
70,70,1,0,0,1,0.45654422,0,-0.14588486
71,71,0,1,0,0,0.520686,0,0.06930888
72,72,1,1,1,0,0.5842431,0,0.28481376
73,73,0,0,1,1,0.6104005,0,0.375879
74,74,0,0,1,1,0.63590133,0,0.46681273
75,75,0,0,1,1,0.6464609,0,0.50523835
76,76,1,0,0,1,0.6508812,0,0.52147573
77,77,1,1,1,1,0.65274125,0,0.52833706
78,78,0,0,1,1,0.56542844,0,0.22035836
79,79,1,1,1,0,0.56627923,0,0.22325775
80,80,0,0,1,1,0.6283357,0,0.43957603
81,81,0,0,1,1,0.6286774,0,0.4408012
82,82,1,1,1,0,0.6288218,0,0.44131893
83,83,0,0,1,0,0.6539292,0,0.53272784
84,84,1,1,1,0,0.5554615,0,0.18648677
85,85,1,1,1,0,0.56682354,0,0.22511315
86,86,0,0,1,1,0.5716044,0,0.24143538
87,87,1,1,1,1,0.628896,0,0.44158524
88,88,1,1,1,0,0.5304294,0,0.102022596
89,89,1,1,1,1,0.5900865,0,0.30499455
90,90,1,0,0,0,0.5132274,0,0.044303894
91,91,1,1,1,0,0.43538746,0,-0.21757928
92,92,1,0,0,1,0.50559056,0,0.018721359
93,93,0,0,1,0,0.5754268,0,0.25451806
94,94,0,0,1,1,0.5022989,0,0.007698085
95,95,1,0,0,1,0.5740669,0,0.24986
96,96,0,0,1,1,0.6036504,0,0.3521896
97,97,0,0,1,1,0.61594003,0,0.3954307
98,98,0,0,1,1,0.6210901,0,0.41370296
99,99,0,0,1,0,0.62325823,0,0.4214242
100,100,1,1,1,1,0.52334404,1,0.078227095
101,101,0,0,1,1,0.4498854,1,-0.16837996
102,102,1,1,1,0,0.5098703,1,0.033056177
103,103,1,1,1,1,0.5814824,1,0.27530807
104,104,1,1,1,1,0.5093209,1,0.031215837
105,105,1,1,1,1,0.47853285,1,-0.07192946
106,106,1,1,1,1,0.46555823,1,-0.11551525
107,107,0,0,1,0,0.46008855,1,-0.13393316
108,108,0,0,1,0,0.38410458,1,-0.3952728
109,109,1,1,1,1,0.35341135,1,-0.50570625
110,110,0,0,1,0,0.35128984,1,-0.51348907
111,111,0,0,1,0,0.33869448,1,-0.5601546
112,112,1,1,1,1,0.3334388,1,-0.5798739
113,113,1,0,0,0,0.33256623,1,-0.58316267
114,114,0,0,1,0,0.33036056,1,-0.5914954
115,115,1,0,0,0,0.32943076,1,-0.59501654
116,116,0,1,0,1,0.32903823,1,-0.59650445
117,117,1,1,1,1,0.32867184,1,-0.59789413
118,118,1,1,1,0,0.32851708,1,-0.5984814
119,119,1,0,0,1,0.4252295,1,-0.25226966
120,120,0,0,1,0,0.5279113,1,0.09356146
121,121,1,1,1,0,0.46816084,1,-0.106761634
122,122,1,1,1,1,0.51180446,1,0.039535973
123,123,1,0,0,0,0.427323,1,-0.24510337
124,124,0,0,1,0,0.40277934,1,-0.32975328
125,125,1,0,0,0,0.39254516,1,-0.36552352
126,126,1,0,0,0,0.3882482,1,-0.38063884
127,127,0,0,1,1,0.38643762,1,-0.38702607
128,128,1,1,1,1,0.48708254,1,-0.043265242
129,129,0,0,1,0,0.45131534,1,-0.1635444
130,130,1,1,1,0,0.3927677,1,-0.36474234
131,131,0,0,1,0,0.4793738,1,-0.06910845
132,132,0,0,1,0,0.45410222,1,-0.15412803
133,133,0,1,0,1,0.44348642,1,-0.19005449
134,134,0,0,1,0,0.3795043,1,-0.41158926
135,135,1,1,1,1,0.3752434,1,-0.4267706
136,136,0,0,1,0,0.34941527,1,-0.5203839
137,137,1,1,1,0,0.3476753,1,-0.526799
138,138,0,0,1,1,0.434707,1,-0.21989699
139,139,0,0,1,0,0.5369187,1,0.12385207
140,140,0,0,1,1,0.4769171,1,-0.07735084
141,141,0,0,1,1,0.55475366,1,0.18408735
142,142,0,0,1,0,0.5870689,1,0.29456246
143,143,0,1,0,1,0.49844286,1,-0.005214283
144,144,0,1,0,1,0.43409345,1,-0.22198753
145,145,1,1,1,1,0.40743265,1,-0.31358874
146,146,0,0,1,0,0.3963191,1,-0.35229635
147,147,1,1,1,1,0.36074245,1,-0.47897208
148,148,1,1,1,1,0.35624915,1,-0.49532863
149,149,1,1,1,1,0.35435796,1,-0.50224036
150,150,1,1,1,0,0.35356018,0,-0.50516105
151,151,0,0,1,1,0.45238313,0,-0.15993537
152,152,1,1,1,0,0.5396332,0,0.13299555
153,153,1,1,1,0,0.58251935,0,0.27887648
154,154,1,1,1,0,0.60031074,0,0.34052095
155,155,0,0,1,1,0.6077528,0,0.36656985
156,156,0,0,1,1,0.64238656,0,0.49035275
157,157,1,1,1,0,0.656609,0,0.5426593
158,158,0,0,1,0,0.65956753,0,0.5536667
159,159,0,0,1,1,0.56805396,0,0.22930984
160,160,0,1,0,1,0.6280933,0,0.43870726
161,161,1,1,1,0,0.5289047,0,0.09689874
162,162,0,1,0,0,0.5883307,0,0.29892167
163,163,0,0,1,1,0.6127871,0,0.38428986
164,164,0,0,1,1,0.6375485,0,0.47277427
165,165,0,0,1,1,0.64780474,0,0.51016486
166,166,0,0,1,1,0.6520987,0,0.52596486
167,167,0,0,1,0,0.6539058,0,0.5326414
168,168,0,1,0,0,0.55620354,0,0.18900286
169,169,0,0,1,1,0.5668128,0,0.22507663
170,170,0,0,1,0,0.6246321,0,0.42632622
171,171,1,1,1,0,0.5490879,0,0.16490775
172,172,1,1,1,0,0.5535921,0,0.18015134
173,173,1,0,0,1,0.55549276,0,0.18659277
174,174,0,0,1,1,0.623584,0,0.42258587
175,175,0,1,0,0,0.65110725,0,0.5223087
176,176,0,0,1,1,0.65184546,0,0.5250307
177,177,1,1,1,0,0.66318,0,0.56717026
178,178,0,0,1,1,0.66348684,0,0.56832045
179,179,0,0,1,1,0.6682193,0,0.5861272
180,180,1,1,1,0,0.67020905,0,0.5936518
181,181,0,0,1,1,0.6703373,0,0.59413785
182,182,0,0,1,0,0.67117614,0,0.59731746
183,183,1,1,1,0,0.57475054,0,0.2522012
184,184,1,1,1,0,0.5748105,0,0.25240657
185,185,1,0,0,0,0.57483584,0,0.25249335
186,186,1,1,1,0,0.53180856,0,0.10665866
187,187,0,0,1,0,0.53181946,0,0.10669533
188,188,1,1,1,0,0.51345617,0,0.045070414
189,189,1,0,0,1,0.51346076,0,0.04508591
190,190,0,0,1,1,0.6074496,0,0.36550513
191,191,0,0,1,1,0.64527667,0,0.50090367
192,192,0,0,1,1,0.6607606,0,0.55811864
193,193,1,1,1,0,0.6672039,0,0.5822958
194,194,1,1,1,0,0.66720563,0,0.58230233
195,195,1,1,1,1,0.66720635,0,0.5823051
196,196,0,0,1,1,0.5699688,0,0.23584639
197,197,1,1,1,1,0.5729574,0,0.24606284
198,198,1,0,0,1,0.5297267,0,0.09966087
199,199,0,0,1,1,0.53101116,0,0.10397801
