,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.0
1,1,0,1,0,1,0.5,1,0.0
2,2,0,1,0,1,0.318977,1,-0.11169472
3,3,0,0,1,0,0.20169118,1,-0.20259659
4,4,1,1,1,0,0.20169118,1,-0.20259659
5,5,1,1,1,1,0.24607629,1,-0.16488165
6,6,0,0,1,0,0.15846483,1,-0.24588235
7,7,1,1,1,1,0.15846483,1,-0.24588235
8,8,0,0,1,0,0.10742234,1,-0.31180415
9,9,1,1,1,1,0.10742234,1,-0.31180415
10,10,1,0,0,0,0.07715379,1,-0.36545408
11,11,1,1,1,0,0.07715379,1,-0.36545408
12,12,1,1,1,0,0.117151976,1,-0.29742193
13,13,1,1,1,1,0.16196202,1,-0.24205449
14,14,1,1,1,1,0.10946762,1,-0.30868885
15,15,1,1,1,1,0.07838858,1,-0.36291873
16,16,1,1,1,1,0.05929266,1,-0.40705326
17,17,1,1,1,1,0.04706325,1,-0.44297183
18,18,1,1,1,1,0.03891961,1,-0.47220385
19,19,1,1,1,1,0.03330709,1,-0.49599412
20,20,1,1,1,1,0.029323973,1,-0.51535565
21,21,1,0,0,0,0.026426943,1,-0.53111285
22,22,1,1,1,1,0.026426943,1,-0.53111285
23,23,1,1,1,1,0.024276488,1,-0.5439367
24,24,1,1,1,1,0.02265316,1,-0.5543733
25,25,1,1,1,1,0.021410724,1,-0.5628671
26,26,1,1,1,1,0.020448988,1,-0.5697797
27,27,1,1,1,1,0.01969762,1,-0.5754054
28,28,1,1,1,1,0.019106152,1,-0.5799839
29,29,1,1,1,0,0.018637672,1,-0.5837101
30,30,1,1,1,1,0.038203627,1,-0.47504783
31,31,1,0,0,0,0.032804724,1,-0.49830866
32,32,1,1,1,1,0.032804724,1,-0.49830866
33,33,1,1,1,1,0.02896206,1,-0.51723933
34,34,1,1,1,0,0.02616042,1,-0.5326459
35,35,1,1,1,1,0.050036725,1,-0.43348965
36,36,1,0,0,0,0.04092781,1,-0.46448687
37,37,1,1,1,1,0.04092781,1,-0.46448687
38,38,1,1,1,1,0.034707926,1,-0.4897137
39,39,1,1,1,1,0.03032823,1,-0.51024437
40,40,1,0,0,0,0.027163513,1,-0.5269531
41,41,1,1,1,1,0.027163513,1,-0.5269531
