,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,1,0,1,0.5,1,0.0
1,1,1,1,1,0,0.033015,1,-0.5444661
2,2,0,1,0,1,0.4224842,1,-0.05039388
3,3,1,1,1,1,0.032103736,1,-0.5491304
4,4,1,1,1,1,0.024304656,1,-0.5952917
5,5,1,0,0,0,0.023684056,1,-0.5995642
6,6,1,1,1,1,0.023684056,1,-0.5995642
7,7,1,0,0,0,0.023627404,1,-0.5999597
8,8,1,1,1,1,0.023627404,1,-0.5999597
9,9,1,1,1,1,0.023622166,1,-0.59999627
10,10,1,1,1,1,0.023621682,1,-0.59999967
11,11,1,0,0,0,0.023621637,1,-0.59999996
12,12,1,1,1,1,0.023621637,1,-0.59999996
13,13,1,0,0,0,0.023621634,1,-0.6
14,14,1,1,1,1,0.023621634,1,-0.6
15,15,1,1,1,0,0.023621634,1,-0.6
16,16,1,1,1,1,0.41472495,1,-0.0555339
17,17,1,1,1,0,0.03201217,1,-0.54960614
18,18,1,1,1,1,0.42176437,1,-0.05086962
19,19,1,1,1,1,0.03209525,1,-0.5491744
20,20,1,0,0,0,0.024304057,1,-0.5952958
21,21,1,0,0,0,0.024304057,1,-0.5952958
22,22,1,1,1,0,0.024304057,1,-0.5952958
23,23,1,1,1,1,0.41538066,1,-0.055098493
24,24,1,1,1,1,0.032019913,1,-0.54956585
25,25,1,1,1,1,0.02429873,1,-0.59533197
26,26,1,1,1,1,0.023683522,1,-0.59956795
27,27,1,1,1,1,0.023627354,1,-0.59996
28,28,1,1,1,1,0.023622163,1,-0.5999963
29,29,1,1,1,0,0.023621682,1,-0.59999967
30,30,1,1,1,1,0.414725,1,-0.05553387
31,31,1,1,1,0,0.03201217,1,-0.54960614
32,32,1,1,1,1,0.42176437,1,-0.05086962
33,33,1,1,1,1,0.03209525,1,-0.5491744
34,34,1,1,1,1,0.024304057,1,-0.5952958
35,35,1,1,1,1,0.023684002,1,-0.5995646
36,36,1,1,1,1,0.023627399,1,-0.5999597
37,37,1,1,1,1,0.023622166,1,-0.59999627
38,38,1,1,1,1,0.023621682,1,-0.59999967
39,39,1,1,1,1,0.023621637,1,-0.59999996
40,40,1,0,0,0,0.023621634,1,-0.6
41,41,1,1,1,1,0.023621634,1,-0.6
42,42,1,1,1,1,0.023621634,1,-0.6
43,43,1,1,1,1,0.023621634,1,-0.6
44,44,1,1,1,0,0.023621634,1,-0.6
