,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,0,0.0
1,1,0,0,1,0,0.19758803,0,-0.16072673
2,2,1,1,1,0,0.19758803,0,-0.16072673
3,3,1,1,1,0,0.2638557,0,-0.117671594
4,4,1,1,1,1,0.3205654,0,-0.086149976
5,5,1,1,1,1,0.12440192,0,-0.22379903
6,6,1,1,1,0,0.05571948,0,-0.32457495
7,7,1,1,1,0,0.11185079,0,-0.2376285
8,8,1,1,1,0,0.17991285,0,-0.17397308
9,9,1,0,0,1,0.24776205,0,-0.12736954
10,10,0,0,1,1,0.57220525,0,0.033357188
11,11,0,0,1,1,0.7886618,0,0.15102878
12,12,0,0,1,1,0.88775903,0,0.23717876
13,13,0,1,0,0,0.93201137,0,0.30025107
14,14,0,0,1,1,0.9486076,0,0.33437055
15,15,0,1,0,0,0.9650458,0,0.38054717
16,16,0,0,1,1,0.97169334,0,0.4055268
17,17,0,0,1,1,0.9787666,0,0.43933374
18,18,0,0,1,0,0.9828175,0,0.46408454
19,19,0,1,0,0,0.9428428,0,0.32147843
20,20,0,0,1,0,0.9508535,0,0.33976656
21,21,0,0,1,1,0.8861704,0,0.23536146
22,22,0,0,1,1,0.941978,0,0.31965092
23,23,0,0,1,1,0.9652844,0,0.38136107
24,24,0,1,0,1,0.97632027,0,0.42654046
25,25,0,0,1,1,0.9194189,0,0.27920288
26,26,0,0,1,1,0.9383637,0,0.3122797
27,27,0,0,1,1,0.9495036,0,0.33649597
28,28,0,0,1,1,0.95642114,0,0.35422525
29,29,0,1,0,0,0.9609021,0,0.36720523
30,30,0,1,0,0,0.97497874,0,0.42006287
31,31,1,0,0,1,0.9820158,0,0.4587611
32,32,0,0,1,0,0.9834222,0,0.46826404
33,33,0,1,0,0,0.9394713,0,0.31449464
34,34,1,1,1,0,0.95208544,0,0.34282646
35,35,0,0,1,1,0.9596933,0,0.36356884
36,36,0,0,1,1,0.9731409,0,0.41171756
37,37,0,0,1,1,0.9801069,0,0.44696832
38,38,0,1,0,0,0.9840515,0,0.47277617
39,39,0,1,0,1,0.9860018,0,0.48796213
40,40,0,0,1,1,0.95027447,0,0.33835337
41,41,0,0,1,0,0.9575065,0,0.35724786
42,42,0,0,1,1,0.86225647,0,0.21035422
43,43,0,0,1,1,0.90870124,0,0.26353687
44,44,0,0,1,1,0.9332288,0,0.30247304
45,45,0,1,0,0,0.9471467,0,0.3309791
46,46,0,0,1,1,0.9655211,0,0.38217393
47,47,0,0,1,1,0.97109175,0,0.40304384
48,48,0,0,1,0,0.974606,0,0.41832316
49,49,0,1,0,0,0.91242576,0,0.26878276
50,50,0,0,1,0,0.9352591,1,0.30626366
51,51,0,1,0,0,0.84758914,1,0.1967818
52,52,0,0,1,0,0.8759996,1,0.22422239
53,53,0,0,1,0,0.778369,1,0.14406832
54,54,0,0,1,0,0.6779815,1,0.08538574
55,55,0,0,1,0,0.59143525,1,0.042422935
56,56,1,1,1,1,0.52389234,1,0.010968914
57,57,0,0,1,0,0.24404584,1,-0.12966797
58,58,1,0,0,0,0.2089252,1,-0.15269615
59,59,1,1,1,0,0.18566616,1,-0.16955559
60,60,1,1,1,1,0.2739329,1,-0.11179222
61,61,1,1,1,1,0.118422315,1,-0.23022912
62,62,1,1,1,1,0.059327837,1,-0.31693938
63,63,1,0,0,0,0.034991074,1,-0.3804219
64,64,1,1,1,1,0.031533323,1,-0.39276507
65,65,1,1,1,1,0.021249996,1,-0.439242
66,66,1,0,0,0,0.015881173,1,-0.4732688
67,67,1,1,1,1,0.014695537,1,-0.48230553
68,68,1,1,1,1,0.011860362,1,-0.5072173
69,69,1,1,1,0,0.010134233,1,-0.5254558
70,70,1,1,1,1,0.035686627,1,-0.3780818
71,71,1,1,1,0,0.022814192,1,-0.4309128
72,72,1,1,1,0,0.0633811,1,-0.30886483
73,73,0,0,1,1,0.12853228,1,-0.2195108
74,74,1,1,1,1,0.3611796,1,-0.065400034
75,75,1,0,0,0,0.19761294,1,-0.16070871
76,76,1,1,1,0,0.13956241,1,-0.20860754
77,77,1,1,1,1,0.26387805,1,-0.1176584
78,78,1,1,1,1,0.1362539,1,-0.21179925
79,79,1,1,1,1,0.07960533,1,-0.28072184
80,80,1,1,1,1,0.052764986,1,-0.33118162
81,81,1,1,1,1,0.038797956,1,-0.3681243
82,82,1,1,1,1,0.030898957,1,-0.39517087
83,83,1,1,1,0,0.026127236,1,-0.41497228
84,84,1,1,1,1,0.08760223,1,-0.2687426
85,85,1,1,1,1,0.056720447,1,-0.32241133
86,86,0,0,1,0,0.04094061,1,-0.3617034
87,87,1,0,0,0,0.03048385,1,-0.3967712
88,88,1,1,1,0,0.024519516,1,-0.4224451
89,89,1,1,1,1,0.073587134,1,-0.29048496
