,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,1,0.5,1,0.0
1,1,1,1,1,1,0.2961226,1,-0.101868734
2,2,1,1,1,1,0.1701366,1,-0.18644208
3,3,1,1,1,1,0.10142919,1,-0.25665644
4,4,1,1,1,1,0.06434986,1,-0.31494975
5,5,1,1,1,1,0.043594584,1,-0.36334592
6,6,1,0,0,0,0.03137844,1,-0.40352535
7,7,1,0,0,0,0.03137844,1,-0.40352535
8,8,1,1,1,0,0.03137844,1,-0.40352535
9,9,1,0,0,0,0.054813527,1,-0.3350143
10,10,1,1,1,1,0.054813527,1,-0.3350143
11,11,1,1,1,1,0.038058355,1,-0.3800039
12,12,1,1,1,0,0.027995989,1,-0.41735512
13,13,1,0,0,0,0.049971744,1,-0.34649605
14,14,1,1,1,1,0.049971744,1,-0.34649605
15,15,1,0,0,0,0.035200734,1,-0.38953626
16,16,1,1,1,1,0.035200734,1,-0.38953626
17,17,1,1,1,1,0.026222551,1,-0.42526907
18,18,1,1,1,1,0.020498166,1,-0.4549351
19,19,1,1,1,0,0.016691148,1,-0.4795644
20,20,1,0,0,1,0.032798983,1,-0.39814335
21,21,0,1,0,1,0.0745936,1,-0.29627463
22,22,1,0,0,1,0.0568147,1,-0.33054608
23,23,1,1,1,1,0.11001001,1,-0.24597275
24,24,1,1,1,1,0.08846904,1,-0.27442557
25,25,1,1,1,1,0.07356,1,-0.29804763
26,26,1,0,0,0,0.06297718,1,-0.3176591
27,27,1,1,1,1,0.048847064,1,-0.34931347
28,28,1,1,1,1,0.042804375,1,-0.36559528
29,29,1,0,0,0,0.03833662,1,-0.37911275
30,30,1,1,1,1,0.030899586,1,-0.40539283
31,31,1,1,1,1,0.028167615,1,-0.41661528
32,32,1,0,0,0,0.026078975,1,-0.42593238
33,33,1,1,1,1,0.021760803,1,-0.44775057
34,34,1,1,1,1,0.020404398,1,-0.4554858
35,35,1,1,1,1,0.01934148,1,-0.4619077
36,36,1,1,1,1,0.01850042,1,-0.46723932
37,37,1,1,1,0,0.017829504,1,-0.4716657
38,38,0,1,0,1,0.040143847,1,-0.37347186
39,39,1,1,1,1,0.033985414,1,-0.39381823
40,40,1,0,0,0,0.029574562,1,-0.41071016
41,41,1,1,1,0,0.025461951,1,-0.428824
42,42,1,0,0,0,0.052245375,1,-0.34097928
43,43,1,1,1,1,0.04626662,1,-0.35601774
44,44,1,1,1,1,0.03654701,1,-0.38495612
45,45,1,1,1,1,0.02999921,1,-0.40898132
46,46,1,1,1,1,0.02544014,1,-0.42892748
47,47,1,1,1,1,0.022174109,1,-0.44548717
48,48,1,0,0,0,0.01977704,1,-0.4592353
49,49,1,1,1,1,0.017821347,1,-0.47172055
50,50,1,0,0,0,0.016200356,0,-0.4831345
51,51,1,1,1,0,0.014854449,0,-0.4935
52,52,0,0,1,1,0.03200914,0,-0.40110734
53,53,1,0,0,1,0.06808316,0,-0.30784422
54,54,1,1,1,0,0.12363926,0,-0.2304154
55,55,1,0,0,1,0.2130818,0,-0.1537093
56,56,1,1,1,0,0.31862935,0,-0.08942646
57,57,0,0,1,1,0.44551542,0,-0.025743615
58,58,0,0,1,1,0.55843174,0,0.02762521
59,59,0,1,0,1,0.64825845,0,0.07193301
60,60,0,0,1,1,0.54858005,0,0.022934968
61,61,1,0,0,1,0.6242413,0,0.059720136
62,62,0,1,0,0,0.6829065,0,0.09025987
63,63,0,0,1,1,0.78367984,0,0.15144952
64,64,0,1,0,0,0.81798315,0,0.17680417
65,65,0,0,1,1,0.87374914,0,0.22760497
66,66,0,0,1,1,0.8922022,0,0.24865489
67,67,0,0,1,1,0.9056783,0,0.26613092
68,68,0,0,1,1,0.91569877,0,0.28063986
69,69,0,0,1,0,0.9232731,0,0.29268545
70,70,0,0,1,1,0.846426,0,0.20081718
71,71,0,0,1,0,0.87262934,0,0.22641516
72,72,1,1,1,1,0.7754263,0,0.14579834
73,73,0,0,1,1,0.6752112,0,0.08610538
74,74,0,0,1,1,0.73668605,0,0.121044524
75,75,0,0,1,1,0.78165895,0,0.15005165
76,76,0,0,1,1,0.8145796,0,0.17413393
77,77,0,0,1,1,0.8388885,0,0.19412747
78,78,0,0,1,1,0.8570577,0,0.2107265
79,79,0,0,1,1,0.8708161,0,0.22450732
80,80,0,1,0,1,0.8813668,0,0.23594841
81,81,0,0,1,1,0.82980114,0,0.18639019
82,82,0,1,0,0,0.84090155,0,0.1958888
83,83,0,0,1,1,0.89853746,0,0.25661337
84,84,0,0,1,1,0.90448695,0,0.2644993
85,85,0,0,1,1,0.90918726,0,0.27104634
86,86,0,0,1,1,0.91293025,0,0.2764818
87,87,0,0,1,0,0.9159311,0,0.28099445
88,88,0,0,1,1,0.82553643,0,0.18287219
89,89,0,0,1,1,0.84912515,0,0.20327799
90,90,0,0,1,1,0.86666036,0,0.22021925
91,91,0,0,1,1,0.87987983,0,0.23428422
92,92,0,1,0,0,0.8899804,0,0.24596122
93,93,0,1,0,1,0.9254658,0,0.2963759
94,94,0,0,1,1,0.8817342,0,0.23636237
95,95,0,1,0,0,0.89005995,0,0.24605682
96,96,0,1,0,0,0.92647105,0,0.29810122
97,97,0,0,1,1,0.9478934,0,0.34130943
98,98,0,0,1,0,0.9511705,0,0.34935796
99,99,0,0,1,1,0.8966294,0,0.25417125
100,100,0,1,0,1,0.91328925,1,0.2770142
101,101,0,0,1,0,0.8573607,1,0.21101774
102,102,0,0,1,0,0.74817425,1,0.12811366
103,103,0,0,1,0,0.6233736,1,0.059285127
104,104,0,0,1,0,0.5045522,1,0.002142387
105,105,0,0,1,0,0.4049181,1,-0.045298588
106,106,0,0,1,0,0.32744193,1,-0.084684975
107,107,0,0,1,0,0.26939294,1,-0.11738429
108,108,1,1,1,0,0.22645372,1,-0.14453188
109,109,1,1,1,1,0.30400187,1,-0.097454645
110,110,1,1,1,0,0.20392406,1,-0.16023898
111,111,1,1,1,0,0.28107226,1,-0.11049497
112,112,1,1,1,1,0.35706306,1,-0.06919656
113,113,1,1,1,1,0.23820499,1,-0.13677858
114,114,1,1,1,1,0.1625422,1,-0.19288644
115,115,1,1,1,1,0.11554066,1,-0.23946825
116,116,1,0,0,1,0.08595508,1,-0.27814135
117,117,1,0,0,0,0.15580358,1,-0.19881104
118,118,1,1,1,1,0.11964127,1,-0.23481826
119,119,1,1,1,1,0.09374645,1,-0.2669254
120,120,1,1,1,1,0.076189265,1,-0.29358134
121,121,1,1,1,1,0.06396108,1,-0.3157116
122,122,1,1,1,0,0.055224393,1,-0.33408454
123,123,1,1,1,1,0.108770736,1,-0.24746938
124,124,1,1,1,1,0.08643224,1,-0.27742857
125,125,1,1,1,0,0.07113383,1,-0.30230126
126,126,1,1,1,1,0.13249421,1,-0.2210823
127,127,1,1,1,1,0.10231173,1,-0.25552154
128,128,1,1,1,0,0.08204984,1,-0.28411365
129,129,1,1,1,1,0.14795344,1,-0.2059826
130,130,1,1,1,1,0.11252064,1,-0.24298547
131,131,1,0,0,0,0.08896352,1,-0.27370596
132,132,1,1,1,1,0.07040801,1,-0.30359983
133,133,1,1,1,1,0.057474833,1,-0.32910457
134,134,1,1,1,1,0.04846717,1,-0.35027906
135,135,1,0,0,0,0.04202312,1,-0.36785853
136,136,1,1,1,1,0.034305308,1,-0.39267698
137,137,1,1,1,1,0.030424925,1,-0.4072718
138,138,1,0,0,0,0.027529465,1,-0.41938868
139,139,1,1,1,1,0.023209458,1,-0.4399934
140,140,1,1,1,1,0.02134808,1,-0.4500531
141,141,1,0,0,0,0.01991435,1,-0.4584048
142,142,1,1,1,0,0.017266067,1,-0.47551125
143,143,1,1,1,1,0.037880655,1,-0.38057628
144,144,1,1,1,1,0.03135188,1,-0.4036282
145,145,1,1,1,1,0.02677123,1,-0.42276636
146,146,1,1,1,1,0.023468722,1,-0.4386552
147,147,1,0,0,0,0.021031942,1,-0.45184642
148,148,1,1,1,1,0.0186851,1,-0.4660485
149,149,1,1,1,1,0.017052652,1,-0.47700012
150,150,1,1,1,0,0.015804514,0,-0.48609233
151,151,1,1,1,1,0.034561004,0,-0.39177215
152,152,1,1,1,0,0.02846715,0,-0.41533446
153,153,1,1,1,1,0.055694968,0,-0.33302763
154,154,1,1,1,1,0.04246841,0,-0.36656368
155,155,1,1,1,0,0.0338218,0,-0.39440593
156,156,1,0,0,0,0.063991226,0,-0.31565237
157,157,1,1,1,0,0.058244564,0,-0.3274432
158,158,1,1,1,0,0.09731887,0,-0.26206052
159,159,1,1,1,0,0.14603941,0,-0.20777857
160,160,1,1,1,0,0.20053208,0,-0.1627127
161,161,0,0,1,1,0.25636116,0,-0.12529814
162,162,0,1,0,0,0.42988047,0,-0.033218395
163,163,1,1,1,0,0.4954186,0,-0.0021561363
164,164,1,1,1,0,0.55004746,0,0.023632333
165,165,1,0,0,1,0.5945571,0,0.045042403
166,166,0,0,1,1,0.73741776,0,0.12148874
167,167,1,1,1,0,0.82807255,0,0.18495592
168,168,0,0,1,1,0.84852856,0,0.20273097
169,169,0,0,1,1,0.897611,0,0.25542262
170,170,0,0,1,1,0.9270865,0,0.29916823
171,171,0,0,1,1,0.9453941,0,0.33548662
172,172,0,1,0,0,0.9572108,0,0.36563885
173,173,0,0,1,1,0.9620635,0,0.38039604
174,174,0,1,0,0,0.9691096,0,0.40542898
175,175,0,1,0,1,0.9720792,0,0.41768068
176,176,0,0,1,1,0.94107115,0,0.3259835
177,177,0,1,0,0,0.9501372,0,0.34676632
178,178,0,0,1,0,0.95953876,0,0.37250638
179,179,0,0,1,1,0.92033666,0,0.28789192
180,180,0,1,0,0,0.93794584,0,0.31951216
181,181,0,0,1,1,0.9477137,0,0.340882
182,182,0,0,1,0,0.9577282,0,0.36713374
183,183,0,0,1,1,0.91981643,0,0.28705966
184,184,0,0,1,1,0.93938315,0,0.3224494
185,185,0,0,1,1,0.9521374,0,0.3518306
186,186,0,0,1,1,0.96074766,0,0.37622347
187,187,0,0,1,1,0.9667481,0,0.39647487
188,188,0,1,0,0,0.9710478,0,0.41328794
189,189,0,1,0,0,0.97499907,0,0.43102962
190,190,1,1,1,1,0.97787595,0,0.44575906
191,191,0,0,1,1,0.95377135,0,0.356119
192,192,0,0,1,1,0.9587296,0,0.37007755
193,193,0,0,1,1,0.9624555,0,0.38166618
194,194,0,1,0,0,0.9653012,0,0.3912873
195,195,0,0,1,1,0.97232145,0,0.41873518
196,196,0,1,0,0,0.9740911,0,0.4267228
197,197,1,1,1,0,0.9785554,0,0.44951054
198,198,0,0,1,1,0.98168236,0,0.46842936
199,199,0,0,1,0,0.9826689,0,0.47506082
