,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.0
1,1,1,1,1,1,0.5,1,0.0
2,2,1,1,1,1,0.18564852,1,-0.20861323
3,3,1,1,1,1,0.07995172,1,-0.344694
4,4,1,1,1,0,0.044271387,1,-0.433461
5,5,1,1,1,1,0.118784785,1,-0.2827515
6,6,1,1,1,1,0.05809848,1,-0.39305523
7,7,1,1,1,1,0.035718296,1,-0.4650076
8,8,1,1,1,1,0.025872225,1,-0.5119429
9,9,1,1,1,1,0.020931115,1,-0.5425594
10,10,1,1,1,0,0.018218845,1,-0.5625308
11,11,1,1,1,1,0.06909289,1,-0.3669452
12,12,1,1,1,1,0.04011713,1,-0.44797572
13,13,1,0,0,0,0.02793261,1,-0.50083286
14,14,1,1,1,1,0.02793261,1,-0.50083286
15,15,1,0,0,1,0.022010038,1,-0.5353122
16,16,1,1,1,1,0.08985032,1,-0.32669893
17,17,1,1,1,1,0.07763881,1,-0.34919015
18,18,1,1,1,1,0.07051196,1,-0.36386144
19,19,1,1,1,1,0.066193916,1,-0.37343168
20,20,1,1,1,0,0.06351094,1,-0.37967446
21,21,1,1,1,1,0.22421838,1,-0.17513347
22,22,1,1,1,1,0.14502724,1,-0.2503223
23,23,0,0,1,0,0.106999494,1,-0.29936883
24,24,1,0,0,1,0.06686753,1,-0.3719013
25,25,1,0,0,0,0.18352719,1,-0.2106018
26,26,1,1,1,0,0.0974888,1,-0.31399757
27,27,1,1,1,1,0.2741516,1,-0.13737793
28,28,0,1,0,1,0.16305862,1,-0.23078018
29,29,1,1,1,1,0.1122996,1,-0.29170755
30,30,0,0,1,0,0.087133765,1,-0.33145112
31,31,1,1,1,1,0.055873655,1,-0.39889735
32,32,1,1,1,1,0.046935394,1,-0.42482254
33,33,1,1,1,1,0.041855767,1,-0.44173384
34,34,1,1,1,1,0.038830176,1,-0.45276526
35,35,1,1,1,1,0.03697084,1,-0.4599612
36,36,1,1,1,1,0.035804424,1,-0.4646552
37,37,1,1,1,1,0.03506274,1,-0.4677171
