,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,1,0.5,0,0.0
1,1,0,0,1,1,0.91079324,0,0.37205535
2,2,0,0,1,1,0.9610603,0,0.51340204
3,3,0,0,1,1,0.97184175,0,0.56710076
4,4,0,1,0,0,0.9751261,0,0.58750135
5,5,0,0,1,1,0.9751261,0,0.58750135
6,6,0,0,1,1,0.97627336,0,0.5952517
7,7,0,1,0,0,0.9766956,0,0.5981961
8,8,0,0,1,1,0.9766956,0,0.5981961
9,9,0,0,1,1,0.976854,0,0.5993147
10,10,0,0,1,1,0.976914,0,0.5997396
11,11,0,0,1,1,0.9769367,0,0.5999011
12,12,0,0,1,1,0.97694534,0,0.5999624
13,13,0,0,1,1,0.9769486,0,0.5999857
14,14,0,1,0,0,0.9769499,0,0.5999946
15,15,0,0,1,1,0.9769499,0,0.5999946
16,16,0,0,1,1,0.9769503,0,0.59999794
17,17,0,0,1,1,0.9769505,0,0.5999992
18,18,0,0,1,1,0.9769506,0,0.5999997
19,19,0,0,1,0,0.9769506,0,0.5999999
20,20,0,1,0,0,0.8058767,0,0.22794461
21,21,0,0,1,1,0.8058767,0,0.22794461
22,22,0,0,1,1,0.94604474,0,0.45865327
23,23,0,1,0,0,0.968061,0,0.5463013
24,24,0,0,1,1,0.968061,0,0.5463013
25,25,0,1,0,0,0.97390074,0,0.57959944
26,26,0,0,1,0,0.97390074,0,0.57959944
27,27,1,1,1,0,0.79819304,0,0.22019432
28,28,0,0,1,0,0.79819304,0,0.22019432
29,29,0,0,1,1,0.627706,0,0.08365354
30,30,0,0,1,0,0.92565733,0,0.40383598
31,31,0,0,1,1,0.7227329,0,0.15342042
32,32,0,0,1,1,0.93627506,0,0.43034095
33,33,1,1,1,0,0.96591765,0,0.53554523
34,34,0,0,1,1,0.96591765,0,0.53554523
35,35,0,0,1,1,0.9732442,0,0.5755131
36,36,0,1,0,0,0.9756056,0,0.5906972
37,37,0,0,1,1,0.9756056,0,0.5906972
38,38,0,0,1,0,0.97644836,0,0.5964658
39,39,0,0,1,0,0.8045617,0,0.22660199
40,40,0,0,1,1,0.6312515,0,0.08608786
41,41,0,0,1,0,0.92605376,0,0.40476078
42,42,0,0,1,1,0.72317237,0,0.15377177
43,43,0,0,1,1,0.9363248,0,0.43047443
44,44,0,0,1,0,0.9659281,0,0.5355959
45,45,0,0,1,0,0.78085315,0,0.20347705
46,46,0,1,0,1,0.6183919,0,0.077302516
47,47,1,1,1,1,0.13697661,0,-0.29475284
48,48,1,1,1,0,0.06161275,0,-0.43609953
49,49,1,1,1,0,0.3240405,0,-0.11774292
50,50,0,0,1,0,0.5050006,1,0.0032032386
51,51,0,0,1,0,0.43061736,1,-0.04473145
52,52,1,0,0,0,0.40298262,1,-0.06294221
53,53,0,0,1,0,0.39263347,1,-0.069860615
54,54,1,0,0,0,0.38872635,1,-0.07248898
55,55,0,0,1,0,0.3872457,1,-0.073487505
56,56,1,0,0,0,0.38668376,1,-0.07386686
57,57,1,1,1,1,0.38647035,1,-0.074010976
58,58,1,1,1,1,0.07595632,1,-0.40011793
59,59,1,1,1,0,0.036535352,1,-0.5240085
60,60,1,1,1,1,0.22394666,1,-0.19902015
61,61,0,0,1,1,0.057585627,1,-0.4476099
