,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,0,0,0,0.5,1,0.0
1,1,1,1,1,1,0.5,1,0.0
2,2,1,0,0,0,0.38173047,1,-0.40209857
3,3,1,0,0,0,0.38173047,1,-0.40209857
4,4,0,0,1,0,0.38173047,1,-0.40209857
5,5,1,1,1,1,0.38173047,1,-0.40209857
6,6,1,1,1,1,0.34496182,1,-0.534725
7,7,0,0,1,1,0.33320603,1,-0.57847
8,8,0,0,1,1,0.44731864,1,-0.17637143
9,9,0,0,1,0,0.4868879,1,-0.04374495
10,10,0,0,1,0,0.38173047,1,-0.40209857
11,11,1,1,1,1,0.34888214,1,-0.5202964
12,12,1,1,1,1,0.34496182,1,-0.534725
13,13,1,1,1,1,0.34367335,1,-0.53948414
14,14,0,1,0,1,0.34324884,1,-0.54105383
15,15,0,0,1,0,0.3431089,1,-0.54157156
16,16,0,0,1,0,0.33265007,1,-0.58055747
17,17,1,0,0,0,0.32923558,1,-0.5934164
18,18,0,0,1,0,0.32811332,1,-0.59765774
19,19,1,1,1,1,0.32774356,1,-0.59905666
20,20,1,1,1,1,0.32769844,1,-0.5992274
21,21,0,1,0,1,0.32768357,1,-0.59928375
22,22,1,1,1,1,0.32767865,1,-0.59930235
23,23,1,1,1,1,0.32767704,1,-0.5993085
24,24,1,1,1,0,0.3276765,1,-0.59931046
25,25,0,1,0,1,0.4411481,1,-0.19721259
26,26,0,0,1,0,0.36362526,1,-0.4666849
27,27,1,1,1,1,0.3634972,1,-0.4671463
28,28,1,1,1,0,0.3392122,1,-0.5560279
29,29,1,1,1,1,0.44528148,1,-0.18324569
30,30,0,0,1,1,0.3648187,1,-0.46238735
31,31,0,0,1,0,0.48188722,1,-0.060440976
32,32,1,1,1,1,0.40234524,1,-0.32996327
33,33,1,1,1,1,0.37610418,1,-0.42203414
34,34,0,0,1,1,0.36759788,1,-0.4524024
35,35,1,1,1,1,0.45836276,1,-0.13920194
36,36,0,0,1,0,0.45538208,1,-0.14921848
37,37,1,1,1,1,0.36882263,1,-0.44801232
38,38,0,0,1,0,0.3679008,1,-0.45131615
39,39,1,1,1,1,0.3408697,1,-0.54986906
40,40,1,0,0,0,0.34057614,1,-0.55095875
41,41,0,0,1,0,0.33187646,1,-0.58346504
42,42,0,1,0,1,0.32903162,1,-0.5941867
43,43,1,1,1,1,0.32893646,1,-0.5945462
44,44,1,1,1,1,0.32890508,1,-0.59466475
45,45,0,0,1,0,0.32889473,1,-0.59470385
46,46,1,0,0,0,0.32795933,1,-0.59824026
47,47,0,0,1,1,0.32765108,1,-0.59940666
48,48,0,1,0,1,0.44100612,1,-0.19769284
49,49,0,0,1,0,0.4410023,1,-0.19770575
50,50,1,1,1,1,0.36345327,0,-0.46730474
51,51,1,1,1,0,0.36345208,0,-0.46730897
52,52,0,0,1,1,0.48045892,0,-0.065211825
53,53,1,1,1,0,0.5737984,0,0.24796335
54,54,0,0,1,1,0.6121634,0,0.38058937
55,55,1,1,1,0,0.6411345,0,0.48388574
56,56,0,1,0,0,0.6531132,0,0.5276305
57,57,1,1,1,0,0.6570229,0,0.5420591
58,58,0,0,1,1,0.6583078,0,0.5468182
59,59,0,0,1,1,0.6674382,0,0.58088905
60,60,0,0,1,1,0.6704228,0,0.5921268
61,61,0,0,1,1,0.6714042,0,0.5958334
62,62,1,0,0,1,0.6717276,0,0.59705603
63,63,1,1,1,0,0.67183423,0,0.59745926
64,64,0,1,0,0,0.67224914,0,0.59902894
65,65,0,0,1,1,0.67238593,0,0.59954673
66,66,1,1,1,0,0.67242104,0,0.5996797
67,67,0,0,1,1,0.67246616,0,0.5998505
68,68,0,1,0,1,0.6724777,0,0.59989434
69,69,1,1,1,1,0.55904096,0,0.19785213
70,70,1,0,0,1,0.5195508,0,0.065244235
71,71,0,0,1,0,0.5195551,0,0.065258704
72,72,1,1,1,0,0.4003652,0,-0.3368351
73,73,1,1,1,0,0.5064529,0,0.021524653
74,74,1,1,1,1,0.5417928,0,0.1397245
75,75,0,0,1,1,0.43342426,0,-0.22338752
76,76,1,0,0,1,0.5138135,0,0.046086133
77,77,0,0,1,1,0.5403764,0,0.13496818
78,78,0,1,0,0,0.54909515,0,0.16428465
79,79,0,0,1,0,0.63078743,0,0.44661587
80,80,0,1,0,0,0.51624,0,0.054186948
81,81,0,0,1,1,0.5440502,0,0.14730988
82,82,1,1,1,0,0.62331516,0,0.41997135
83,83,0,0,1,1,0.6319236,0,0.45068663
84,84,0,1,0,0,0.6566339,0,0.5406201
85,85,1,1,1,1,0.6593679,0,0.5507511
86,86,0,0,1,1,0.54544336,0,0.15199412
87,87,0,0,1,1,0.554248,0,0.1816574
88,88,1,1,1,0,0.55714494,0,0.19144142
89,89,1,1,1,0,0.635078,0,0.46201566
90,90,0,0,1,1,0.6595052,0,0.5512607
91,91,1,1,1,0,0.6603737,0,0.5544878
92,92,1,1,1,0,0.6682456,0,0.58392406
93,93,1,1,1,1,0.6708218,0,0.5936332
94,94,0,0,1,1,0.55811983,0,0.19473702
95,95,0,1,0,0,0.5584346,0,0.19580144
96,96,0,0,1,1,0.6362762,0,0.46632978
97,97,0,0,1,1,0.63637364,0,0.46668085
98,98,1,1,1,0,0.63640577,0,0.46679667
99,99,1,1,1,0,0.66078746,0,0.5560266
100,100,0,1,0,0,0.66865325,1,0.5854578
101,101,0,0,1,0,0.6712274,1,0.59516525
102,102,1,0,0,1,0.5576371,1,0.19310491
103,103,0,0,1,0,0.6352375,1,0.4625896
104,104,1,0,0,0,0.544665,1,0.1493767
105,105,0,0,1,1,0.513808,1,0.04606791
106,106,0,0,1,0,0.62165815,1,0.41409153
107,107,1,1,1,1,0.53990346,1,0.13338031
108,108,1,1,1,0,0.42106184,1,-0.26551637
109,109,0,0,1,0,0.5015026,1,0.005011802
110,110,0,1,0,1,0.47376788,1,-0.08757679
111,111,0,1,0,1,0.38219845,1,-0.4004455
112,112,1,1,1,1,0.3534331,1,-0.5036408
113,113,1,0,0,0,0.344162,1,-0.53767824
114,114,1,1,1,0,0.33594337,1,-0.5682173
