,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,1,0.5,0,0.0
1,1,0,0,1,1,0.50836205,0,0.003623382
2,2,0,0,1,0,0.516669,0,0.007224882
3,3,0,1,0,0,0.51656836,0,0.0071812514
4,4,0,0,1,0,0.51656836,0,0.0071812514
5,5,0,0,1,1,0.5164684,0,0.007137884
6,6,0,0,1,1,0.5247175,0,0.01071816
7,7,0,1,0,1,0.5329035,0,0.014276816
8,8,1,1,1,0,0.5245685,0,0.010653433
9,9,0,0,1,1,0.52461886,0,0.010675315
10,10,0,0,1,1,0.5327557,0,0.01421248
11,11,1,1,1,0,0.5408261,0,0.017728284
12,12,1,1,1,0,0.5408759,0,0.017750032
13,13,1,1,1,0,0.5409255,0,0.01777165
14,14,0,0,1,1,0.54097474,0,0.017793138
15,15,1,1,1,0,0.5489748,0,0.021287711
16,16,0,0,1,1,0.5490237,0,0.021309068
17,17,0,0,1,1,0.5569503,0,0.024782537
18,18,1,1,1,0,0.5648004,0,0.02823503
19,19,1,0,0,1,0.56484854,0,0.028256258
20,20,1,1,1,0,0.572619,0,0.0316879
21,21,0,1,0,0,0.57266665,0,0.031709
22,22,1,1,1,1,0.57271403,0,0.031729974
23,23,0,0,1,1,0.56455624,0,0.028127437
24,24,1,0,0,1,0.5722811,0,0.031538356
25,25,0,0,1,1,0.5799246,0,0.03492868
26,26,1,1,1,0,0.58748406,0,0.038298525
27,27,1,1,1,0,0.5875794,0,0.038341127
28,28,0,0,1,0,0.58767414,0,0.038383473
29,29,0,0,1,1,0.5870613,0,0.038109586
30,30,1,0,0,1,0.5945406,0,0.041460738
31,31,1,1,1,0,0.60193145,0,0.04479165
32,32,1,1,1,0,0.60202456,0,0.04483374
33,33,0,1,0,0,0.60211706,0,0.044875573
34,34,0,1,0,1,0.60220903,0,0.044917155
35,35,0,0,1,1,0.59426093,0,0.041335102
36,36,0,1,0,1,0.601609,0,0.0446459
37,37,1,1,1,0,0.5937052,0,0.04108548
38,38,0,0,1,1,0.59389323,0,0.041169945
39,39,1,1,1,0,0.6011992,0,0.04446075
40,40,0,0,1,1,0.60138506,0,0.044544704
41,41,0,0,1,1,0.6086014,0,0.047815636
42,42,0,0,1,1,0.61572737,0,0.051066812
