,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,1,0,1,0.5,0,0.0
1,1,1,1,1,0,0.16615409,0,-0.32375526
2,2,1,1,1,0,0.3224142,0,-0.14905947
3,3,1,0,0,1,0.4153372,0,-0.06862816
4,4,1,1,1,0,0.78094614,0,0.2551271
5,5,0,0,1,1,0.810874,0,0.2921583
6,6,0,0,1,1,0.9001056,0,0.4412178
7,7,0,1,0,0,0.926922,0,0.509846
8,8,0,1,0,0,0.93247175,0,0.5268954
9,9,0,0,1,0,0.93489325,0,0.53474516
10,10,0,0,1,0,0.77006984,0,0.2425868
11,11,0,0,1,1,0.63146114,0,0.108074814
12,12,0,0,1,1,0.86330914,0,0.3698997
13,13,0,0,1,1,0.9200981,0,0.49044594
14,14,0,0,1,1,0.93820906,0,0.54594636
15,15,0,0,1,0,0.9451911,0,0.5714992
16,16,0,0,1,1,0.7846579,0,0.25950867
17,17,0,0,1,1,0.89938796,0,0.43962103
18,18,0,1,0,1,0.93109435,0,0.5225462
19,19,0,0,1,1,0.73272586,0,0.20240499
20,20,0,1,0,0,0.7682985,0,0.24058439
21,21,0,0,1,1,0.8886923,0,0.41694412
22,22,1,1,1,0,0.8970656,0,0.4345222
23,23,0,0,1,1,0.92887986,0,0.51571965
24,24,0,0,1,1,0.9314981,0,0.5238127
25,25,0,1,0,0,0.93267334,0,0.52753884
26,26,0,0,1,1,0.9434686,0,0.56492275
27,27,0,0,1,1,0.94392276,0,0.5666383
28,28,0,1,0,0,0.9441307,0,0.5674282
29,29,0,0,1,0,0.9484858,0,0.58464
30,30,0,0,1,1,0.786119,0,0.2612484
31,31,0,0,1,0,0.89779454,0,0.43611163
32,32,0,1,0,0,0.72331434,0,0.19286476
33,33,0,0,1,1,0.7311463,0,0.20078923
34,34,0,0,1,1,0.886509,0,0.41255173
35,35,0,0,1,1,0.9269905,0,0.51004887
36,36,0,0,1,1,0.94075567,0,0.5549373
37,37,0,0,1,0,0.9462411,0,0.57560426
38,38,0,0,1,0,0.786216,0,0.26136425
39,39,1,1,1,0,0.64138824,0,0.11668568
40,40,0,0,1,1,0.64555866,0,0.12033417
41,41,0,0,1,1,0.86770433,0,0.37747827
42,42,0,1,0,1,0.92206234,0,0.49586946
43,43,0,0,1,0,0.7039003,0,0.17379397
44,44,0,0,1,1,0.3832913,0,-0.09545306
45,45,0,1,0,0,0.6271185,0,0.10433875
46,46,0,0,1,0,0.8012559,0,0.27980793
47,47,1,0,0,1,0.5595546,0,0.048038382
48,48,0,1,0,1,0.7893156,0,0.26508513
49,49,0,0,1,1,0.5275223,0,0.02211725
50,50,0,0,1,0,0.64750934,1,0.12204728
51,51,1,1,1,1,0.31522945,1,-0.1556994
52,52,1,0,0,0,0.208638,1,-0.26756373
53,53,1,1,1,1,0.12235563,1,-0.3954405
54,54,1,1,1,1,0.09735827,1,-0.44694373
55,55,1,1,1,0,0.087457865,1,-0.47065622
56,56,1,0,0,0,0.3129549,1,-0.15781836
57,57,1,1,1,0,0.2535643,1,-0.21669383
58,58,1,1,1,1,0.41046643,1,-0.07266082
59,59,1,1,1,0,0.16181885,1,-0.33010215
60,60,0,0,1,0,0.34928176,1,-0.1248749
61,61,0,0,1,0,0.31924167,1,-0.15198164
62,62,0,0,1,0,0.30588207,1,-0.16446179
63,63,0,0,1,1,0.29983747,1,-0.17020775
64,64,0,0,1,1,0.67958814,1,0.15090203
65,65,0,0,1,1,0.81585455,1,0.29874352
66,66,0,0,1,0,0.8614828,1,0.3668109
67,67,1,1,1,1,0.5916221,1,0.07439438
68,68,1,0,0,1,0.31611934,1,-0.15487264
69,69,0,0,1,1,0.5425622,1,0.03425176
70,70,0,0,1,0,0.64668876,1,0.121326126
71,71,1,0,0,0,0.3081319,1,-0.16233942
72,72,0,0,1,0,0.1885285,1,-0.29294127
73,73,1,1,1,0,0.14689024,1,-0.3530714
74,74,0,0,1,0,0.3380466,1,-0.13487247
75,75,1,1,1,1,0.307901,1,-0.16255686
76,76,1,1,1,0,0.12757944,1,-0.38585162
77,77,0,1,0,1,0.30541548,1,-0.16490301
78,78,1,1,1,1,0.1269816,1,-0.3869318
79,79,1,1,1,1,0.08037582,1,-0.48915562
80,80,1,1,1,1,0.06466077,1,-0.53622025
81,81,1,1,1,1,0.058429874,1,-0.5578892
82,82,1,1,1,1,0.055754382,1,-0.5678657
83,83,1,1,1,1,0.05456169,1,-0.57245904
84,84,1,0,0,0,0.05402068,1,-0.5745738
85,85,1,1,1,0,0.05086567,1,-0.5873199
86,86,1,1,1,1,0.21113783,1,-0.26453832
87,87,1,1,1,1,0.10058442,1,-0.4396824
88,88,1,1,1,0,0.06962067,1,-0.5203201
89,89,0,0,1,0,0.23787197,1,-0.23369107
90,90,1,1,1,1,0.23261184,1,-0.23955947
91,91,1,0,0,1,0.104403794,1,-0.43134847
92,92,1,1,1,0,0.36596817,1,-0.11029507
93,93,1,1,1,0,0.65103996,1,0.12515903
94,94,0,0,1,0,0.7620132,1,0.23356394
95,95,1,1,1,1,0.5712901,1,0.057624202
96,96,1,1,1,0,0.25401086,1,-0.21622059
97,97,1,1,1,1,0.4769152,1,-0.018545615
98,98,0,0,1,0,0.22234225,1,-0.25128976
99,99,1,1,1,1,0.16034317,1,-0.3322938
100,100,1,1,1,1,0.10068873,0,-0.43945107
101,101,1,0,0,1,0.080511644,0,-0.48878708
102,102,1,1,1,0,0.2673505,0,-0.20232673
103,103,1,1,1,0,0.6205418,0,0.09871383
104,104,1,1,1,0,0.7653862,0,0.23731528
105,105,0,0,1,1,0.81763315,0,0.30112848
106,106,0,0,1,1,0.89637107,0,0.4330171
107,107,0,0,1,0,0.92129636,0,0.49373966
108,108,0,0,1,1,0.7283481,0,0.19794153
109,109,0,0,1,1,0.8722304,0,0.385509
110,110,0,1,0,1,0.9130222,0,0.47186655
111,111,1,1,1,0,0.7077255,0,0.17749138
112,112,0,0,1,1,0.86082935,0,0.365714
113,113,0,0,1,0,0.8829121,0,0.4054737
114,114,1,0,0,1,0.6220779,0,0.10002411
115,115,1,1,1,0,0.8038928,0,0.283148
116,116,0,0,1,1,0.8632547,0,0.36980715
117,117,0,0,1,1,0.90573853,0,0.45411882
118,118,1,0,0,0,0.9210057,0,0.49293658
119,119,0,0,1,0,0.7174821,0,0.18705332
120,120,1,1,1,1,0.5573233,0,0.04622226
121,121,1,0,0,1,0.23432836,0,-0.23763444
122,122,1,1,1,0,0.52648383,0,0.021281091
123,123,1,1,1,0,0.74421567,0,0.2143465
124,124,0,1,0,0,0.81919324,0,0.30323532
125,125,0,0,1,1,0.84745824,0,0.34416044
126,126,0,0,1,0,0.9095999,0,0.4633672
127,127,0,0,1,1,0.7249377,0,0.19449566
128,128,1,1,1,0,0.87711895,0,0.39446035
129,129,0,0,1,1,0.88688487,0,0.4133026
130,130,0,0,1,1,0.9253962,0,0.50536793
131,131,0,0,1,1,0.9387295,0,0.54775554
132,132,0,0,1,1,0.9440894,0,0.5672711
133,133,0,0,1,1,0.9464061,0,0.5762562
134,134,0,0,1,1,0.947442,0,0.5803931
135,135,0,0,1,1,0.9479126,0,0.5822977
136,136,0,0,1,1,0.94812787,0,0.5831746
137,137,0,0,1,1,0.9482267,0,0.58357835
138,138,0,0,1,1,0.94827217,0,0.5837642
139,139,0,0,1,1,0.9482931,0,0.5838498
140,140,0,0,1,1,0.9483027,0,0.5838892
141,141,0,0,1,1,0.94830716,0,0.58390737
142,142,0,0,1,1,0.9483092,0,0.5839157
143,143,0,0,1,1,0.94831014,0,0.5839195
144,144,0,1,0,0,0.94831055,0,0.5839213
145,145,0,1,0,0,0.9503887,0,0.5925964
146,146,0,1,0,0,0.9513187,0,0.5965905
147,147,0,0,1,1,0.9517413,0,0.59842944
148,148,0,0,1,1,0.95174146,0,0.5984303
149,149,0,1,0,0,0.9517415,0,0.59843063
150,150,0,0,1,0,0.95193493,1,0.59927726
151,151,0,0,1,0,0.7978335,1,0.27552217
152,152,0,1,0,0,0.6525143,1,0.12646279
153,153,1,1,1,1,0.6529546,1,0.12685259
154,154,1,1,1,1,0.2728547,1,-0.19672321
155,155,0,0,1,0,0.1515527,1,-0.34570006
156,156,1,1,1,1,0.11260353,1,-0.4143282
157,157,1,1,1,1,0.08270312,1,-0.4829183
158,158,0,0,1,0,0.0715234,1,-0.51449776
159,159,1,1,1,1,0.06174815,1,-0.54609466
160,160,1,1,1,0,0.057681974,1,-0.5606341
161,161,1,1,1,1,0.2290614,1,-0.24357288
162,162,1,0,0,0,0.10915429,1,-0.42135066
163,163,1,1,1,1,0.10230309,1,-0.43589815
164,164,1,0,0,0,0.07045524,1,-0.5177484
165,165,1,1,1,1,0.06830074,1,-0.5244462
166,166,1,1,1,1,0.057277977,1,-0.56213075
167,167,1,1,1,1,0.05278475,1,-0.579481
168,168,1,1,1,1,0.05082978,1,-0.58746916
169,169,1,1,1,0,0.04995291,1,-0.591147
170,170,1,1,1,0,0.20738925,1,-0.26908505
171,171,0,1,0,1,0.35390452,1,-0.12080517
172,172,1,1,1,1,0.13297611,1,-0.37629122
173,173,1,0,0,0,0.0786389,1,-0.49391901
174,174,1,1,1,1,0.07753283,1,-0.49700272
175,175,1,1,1,1,0.060302176,1,-0.55115944
176,176,1,1,1,1,0.053634997,1,-0.5760937
177,177,1,1,1,0,0.050804686,1,-0.5875736
178,178,0,0,1,0,0.20737392,1,-0.26910374
179,179,1,1,1,1,0.20621356,1,-0.27052352
180,180,1,1,1,0,0.09704825,1,-0.44765276
181,181,1,1,1,1,0.26431414,1,-0.2054492
182,182,1,1,1,1,0.110939585,1,-0.41769204
183,183,1,1,1,0,0.07122204,1,-0.5154103
184,184,0,0,1,1,0.23521377,1,-0.2366453
185,185,0,0,1,0,0.6060586,1,0.0864563
186,186,1,1,1,1,0.39146486,1,-0.08854044
187,187,1,1,1,1,0.19547792,1,-0.2839501
188,188,1,1,1,1,0.1343452,1,-0.37391827
189,189,1,1,1,1,0.1121006,1,-0.4153403
190,190,1,0,0,0,0.102985434,1,-0.43441135
191,191,1,0,0,0,0.07136359,1,-0.5149812
192,192,1,1,1,1,0.060043857,1,-0.5520762
193,193,1,1,1,0,0.05762172,1,-0.5608567
194,194,0,0,1,1,0.23120552,1,-0.241144
195,195,1,1,1,1,0.58091235,1,0.06553242
196,196,1,1,1,1,0.36512515,1,-0.1110246
197,197,1,1,1,1,0.2772363,1,-0.19231285
198,198,0,0,1,1,0.24146059,1,-0.22973861
199,199,0,0,1,0,0.3914626,1,-0.08854236
