,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,0,0.5,1,0.0
1,1,0,0,1,0,0.5,1,0.0
2,2,0,0,1,0,0.5,1,0.0
3,3,0,1,0,1,0.5,1,0.0
4,4,1,1,1,0,0.48738012,1,-0.070461
5,5,0,0,1,0,0.48886162,1,-0.062186413
6,6,0,0,1,0,0.48886162,1,-0.062186413
7,7,1,0,0,1,0.48886162,1,-0.062186413
8,8,0,0,1,1,0.5014823,1,0.008274588
9,9,1,1,1,1,0.51261985,1,0.070461
10,10,1,1,1,1,0.50130826,1,0.007302861
11,11,1,0,0,0,0.49132353,1,-0.048438303
12,12,0,0,1,0,0.4885341,1,-0.06401575
13,13,0,1,0,1,0.4860728,1,-0.07776386
14,14,1,1,1,1,0.47727194,1,-0.12695906
15,15,0,0,1,0,0.46951613,1,-0.17037702
16,16,1,1,1,0,0.46735114,1,-0.18251063
17,17,1,1,1,1,0.47308862,1,-0.1503688
18,18,0,0,1,0,0.46557635,1,-0.19246255
19,19,1,1,1,1,0.46366757,1,-0.20317124
20,20,1,1,1,1,0.4570543,1,-0.24032171
21,21,1,1,1,1,0.4512301,1,-0.2731094
22,22,1,1,1,1,0.4461009,1,-0.3020467
23,23,1,1,1,1,0.4415835,1,-0.32758573
24,24,1,0,0,0,0.43760464,1,-0.35012558
25,25,1,0,0,0,0.43593863,1,-0.3595767
26,26,1,1,1,1,0.43446943,1,-0.36791793
27,27,0,0,1,0,0.4309703,1,-0.3878108
28,28,1,0,0,0,0.42967716,1,-0.39517248
29,29,1,1,1,1,0.42853662,1,-0.40166962
30,30,0,1,0,1,0.42545852,1,-0.4192264
31,31,1,0,0,0,0.4227467,1,-0.43472138
32,32,1,0,0,0,0.4217443,1,-0.44045556
33,33,1,0,0,0,0.42086017,1,-0.44551632
34,34,0,0,1,0,0.42008027,1,-0.44998276
35,35,1,1,1,1,0.4193923,1,-0.45392472
36,36,1,1,1,1,0.41700804,1,-0.46760005
37,37,1,1,1,0,0.414907,1,-0.47966942
38,38,1,1,1,1,0.42534748,1,-0.41986042
39,39,0,0,1,0,0.42225456,1,-0.4375361
40,40,0,0,1,1,0.4216465,1,-0.44101512
41,41,1,1,1,1,0.43346497,1,-0.37362456
42,42,0,1,0,1,0.4307219,1,-0.3892245
43,43,1,1,1,1,0.42830452,1,-0.40299246
44,44,1,1,1,0,0.42617384,1,-0.41514358
45,45,0,0,1,0,0.43667352,1,-0.3554067
46,46,1,0,0,0,0.43473828,1,-0.36639118
47,47,1,1,1,1,0.43303195,1,-0.3760857
48,48,1,1,1,1,0.42991376,1,-0.39382502
49,49,1,1,1,0,0.4271664,1,-0.40948117
50,50,1,1,1,0,0.4371264,0,-0.3528377
51,51,0,0,1,0,0.44595933,0,-0.30284616
52,52,1,1,1,1,0.444445,0,-0.3114022
53,53,0,0,1,1,0.43978962,0,-0.33774245
54,54,0,1,0,0,0.45092434,0,-0.2748327
55,55,1,0,0,1,0.45931402,0,-0.22761865
56,56,0,0,1,1,0.4692092,0,-0.17209671
57,57,0,0,1,1,0.47796276,0,-0.12309499
58,58,0,0,1,1,0.48569977,0,-0.07984779
59,59,0,0,1,1,0.492534,0,-0.041679323
60,60,0,0,1,1,0.4985681,0,-0.007993169
61,61,0,0,1,0,0.503894,0,0.021737052
62,62,1,0,0,1,0.49597207,0,-0.022485096
63,63,0,0,1,1,0.50160277,0,0.008946983
64,64,1,1,1,0,0.50657195,0,0.036687836
65,65,1,1,1,1,0.51403344,0,0.078357294
66,66,0,1,0,0,0.50800204,0,0.0446723
67,67,0,1,0,0,0.51529473,0,0.0854041
68,68,0,0,1,0,0.5217257,0,0.12135256
69,69,0,0,1,1,0.5134995,0,0.07537467
70,70,0,0,1,0,0.5188471,0,0.10525719
71,71,1,1,1,0,0.5109563,0,0.061169457
72,72,1,1,1,0,0.51663554,0,0.09289631
73,73,1,0,0,1,0.5216443,0,0.12089732
74,74,1,1,1,0,0.5272828,0,0.15244803
75,75,1,1,1,0,0.5316944,0,0.17716075
76,76,1,1,1,1,0.5355839,0,0.19897132
77,77,0,0,1,1,0.52644527,0,0.14775957
78,78,1,1,1,0,0.5314169,0,0.17560512
79,79,0,0,1,1,0.53592205,0,0.20086843
80,80,1,0,0,1,0.54029894,0,0.22544394
81,81,0,0,1,1,0.54415673,0,0.24713342
82,82,0,0,1,1,0.54755706,0,0.2662758
83,83,1,1,1,1,0.55055445,0,0.2831702
84,84,1,1,1,0,0.5420003,0,0.2350057
85,85,1,1,1,0,0.5469681,0,0.2629584
86,86,1,1,1,0,0.5513448,0,0.28762847
87,87,0,0,1,1,0.555201,0,0.30940142
88,88,0,0,1,1,0.5578379,0,0.32431182
89,89,1,1,1,1,0.5601625,0,0.33747125
90,90,0,0,1,0,0.55109626,0,0.28622627
91,91,0,0,1,0,0.5406434,0,0.22737929
92,92,1,1,1,0,0.5313879,0,0.17544302
93,93,0,0,1,1,0.53588796,0,0.200677
94,94,0,0,1,1,0.5402735,0,0.22530086
95,95,1,1,1,0,0.54413885,0,0.24703301
96,96,1,1,1,0,0.5480945,0,0.26930365
97,97,0,0,1,1,0.5515806,0,0.28895894
98,98,1,1,1,1,0.55497754,0,0.308139
99,99,1,1,1,0,0.54555905,0,0.25502506
100,100,1,1,1,1,0.5497457,1,0.27860954
101,101,1,1,1,0,0.54092526,1,0.2289634
102,102,1,1,1,1,0.5456627,1,0.25560847
103,103,0,1,0,1,0.53731096,1,0.20866345
104,104,1,1,1,1,0.5299224,1,0.16723143
105,105,0,0,1,0,0.52339053,1,0.13066497
106,106,0,0,1,0,0.51381403,1,0.07713161
107,107,1,1,1,1,0.50535345,1,0.029884929
108,108,1,1,1,0,0.49957234,1,-0.0023873437
109,109,1,0,0,0,0.507092,1,0.03959128
110,110,0,1,0,1,0.49962255,1,-0.002106986
111,111,1,0,0,0,0.49363735,1,-0.035519123
