,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,0.0
1,1,0,0,1,1,0.5,0,0.0
2,2,0,0,1,1,0.9640583,0,0.49846905
3,3,0,0,1,1,0.9790789,0,0.5828191
4,4,0,1,0,0,0.9809236,0,0.5970927
5,5,0,0,1,1,0.9809236,0,0.5970927
6,6,0,0,1,1,0.98121953,0,0.59950805
7,7,0,1,0,0,0.9812692,0,0.59991676
8,8,0,0,1,1,0.9812692,0,0.59991676
9,9,0,0,1,1,0.9812776,0,0.5999859
10,10,0,0,1,1,0.98127896,0,0.59999764
11,11,0,0,1,1,0.9812792,0,0.5999996
12,12,0,0,1,1,0.98127925,0,0.5999999
13,13,0,0,1,0,0.98127925,0,0.59999996
14,14,1,1,1,1,0.6614972,0,0.10153094
15,15,1,1,1,0,0.06790789,0,-0.39693812
16,16,0,1,0,0,0.5283126,0,0.017180886
17,17,0,1,0,0,0.6400972,0,0.08725737
18,18,0,1,0,0,0.65791917,0,0.099115595
19,19,0,0,1,1,0.66089296,0,0.10112222
20,20,0,0,1,1,0.96770227,0,0.5152412
21,21,0,0,1,1,0.979414,0,0.58531773
22,22,0,1,0,0,0.98093385,0,0.59717596
23,23,0,0,1,1,0.9809757,0,0.59751546
24,24,0,0,1,1,0.98122126,0,0.5995221
25,25,0,0,1,0,0.9812625,0,0.5998617
26,26,0,0,1,1,0.66137767,0,0.10145008
27,27,0,0,1,1,0.9677718,0,0.5155788
28,28,0,0,1,1,0.97945905,0,0.58565694
29,29,0,0,1,1,0.9809757,0,0.5975154
30,30,0,0,1,1,0.98122126,0,0.5995221
31,31,0,0,1,1,0.9812625,0,0.5998617
32,32,0,0,1,1,0.9812695,0,0.59991914
33,33,0,0,1,1,0.9812707,0,0.59992886
34,34,0,0,1,0,0.98127085,0,0.5999305
35,35,1,1,1,0,0.6613949,0,0.10146172
36,36,0,0,1,1,0.6614798,0,0.10151918
37,37,0,0,1,0,0.96778405,0,0.51563823
38,38,1,1,1,0,0.64007944,0,0.08724567
39,39,0,0,1,0,0.6400942,0,0.087255396
40,40,0,0,1,1,0.52433586,0,0.014763558
41,41,0,1,0,0,0.96462476,0,0.50096565
42,42,0,1,0,0,0.9646251,0,0.5009673
43,43,0,0,1,1,0.9646252,0,0.5009676
44,44,0,0,1,0,0.979136,0,0.5832419
45,45,1,0,0,1,0.65729445,0,0.098695114
46,46,0,0,1,1,0.96768755,0,0.51517004
47,47,0,0,1,1,0.9794575,0,0.5856452
48,48,0,0,1,1,0.98098254,0,0.59757084
49,49,0,0,1,0,0.98122936,0,0.5995889
50,50,1,1,1,1,0.6613943,1,0.10146133
51,51,1,1,1,0,0.06787884,1,-0.39700767
52,52,0,1,0,1,0.52819824,1,0.01711133
53,53,1,1,1,1,0.062156633,1,-0.41128123
54,54,1,1,1,1,0.03945735,1,-0.48377308
55,55,1,1,1,1,0.036501274,1,-0.49604002
56,56,1,0,0,0,0.036022592,1,-0.4981158
57,57,1,1,1,1,0.02097673,1,-0.5824081
58,58,1,1,1,1,0.02092918,1,-0.5827593
59,59,1,1,1,0,0.020921145,1,-0.58281875
60,60,1,1,1,1,0.36431932,1,-0.08435978
61,61,1,1,1,0,0.035939123,1,-0.49848047
62,62,1,1,1,1,0.3863949,1,-0.0700882
63,63,1,1,1,1,0.03649537,1,-0.49606547
64,64,1,0,0,0,0.022998761,1,-0.5681486
65,65,1,1,1,1,0.020976145,1,-0.58241236
66,66,1,1,1,1,0.019385392,1,-0.59461015
67,67,1,0,0,0,0.019128162,1,-0.59667426
68,68,1,1,1,1,0.018831609,1,-0.59908795
69,69,1,1,1,1,0.01878907,1,-0.59943724
70,70,1,1,1,1,0.018781882,1,-0.5994963
71,71,1,0,0,0,0.018780665,1,-0.5995063
72,72,1,1,1,0,0.018731063,1,-0.5999148
73,73,1,1,1,0,0.3386263,1,-0.1014474
74,74,1,1,1,0,0.4718243,1,-0.017097635
75,75,0,0,1,0,0.49534124,1,-0.002824116
76,76,1,1,1,1,0.49522725,1,-0.0028932318
77,77,1,1,1,0,0.03583263,1,-0.49894693
78,78,0,0,1,0,0.36422846,1,-0.08441923
79,79,1,0,0,0,0.3642106,1,-0.084430926
80,80,1,1,1,0,0.36420757,1,-0.0844329
81,81,1,1,1,1,0.4764481,1,-0.014287252
82,82,1,0,0,0,0.0353931,1,-0.5008864
83,83,1,1,1,1,0.035393026,1,-0.50088674
84,84,1,0,0,0,0.020865882,1,-0.5832282
85,85,1,1,1,0,0.020865873,1,-0.58322823
86,86,1,1,1,1,0.34270895,1,-0.09869284
87,87,1,1,1,1,0.0323125,1,-0.5151697
88,88,1,1,1,1,0.020542514,1,-0.58564514
89,89,1,1,1,1,0.019017467,1,-0.5975709
90,90,1,1,1,0,0.018770622,1,-0.59958893
91,91,1,1,1,1,0.33860564,1,-0.10146137
92,92,1,1,1,1,0.032215975,1,-0.5156382
93,93,1,1,1,1,0.020531991,1,-0.5857244
94,94,1,0,0,0,0.019015817,1,-0.5975843
95,95,1,1,1,1,0.019015815,1,-0.5975843
96,96,1,1,1,1,0.018770345,1,-0.5995912
97,97,1,0,0,0,0.018729115,1,-0.5999308
98,98,1,1,1,0,0.018729115,1,-0.5999308
99,99,1,1,1,0,0.33852014,1,-0.101519234
100,100,0,0,1,0,0.47169065,0,-0.017178906
101,101,0,1,0,0,0.47169065,0,-0.017178906
102,102,1,0,0,1,0.49520457,0,-0.0029069842
103,103,0,0,1,1,0.96338767,0,0.49556208
104,104,0,0,1,0,0.97868234,0,0.5799121
105,105,1,1,1,0,0.6528536,0,0.09571664
106,106,0,0,1,1,0.6564565,0,0.09813171
107,107,0,0,1,1,0.9675834,0,0.5146661
108,108,0,0,1,1,0.9793918,0,0.58515126
109,109,0,1,0,0,0.98092186,0,0.5970786
110,110,0,0,1,1,0.98097223,0,0.59748733
111,111,0,1,0,0,0.98121923,0,0.59950566
112,112,0,1,0,0,0.98122764,0,0.5995748
113,113,0,1,0,1,0.98122907,0,0.5995865
114,114,0,0,1,1,0.66088885,0,0.10111944
115,115,1,1,1,0,0.66139376,0,0.10146097
116,116,0,0,1,1,0.9677721,0,0.5155803
117,117,0,0,1,1,0.967784,0,0.5156381
118,118,0,0,1,1,0.967786,0,0.5156479
119,119,0,0,1,1,0.9677864,0,0.51564956
120,120,0,0,1,1,0.96778643,0,0.5156498
121,121,0,0,1,1,0.96778643,0,0.51564986
122,122,0,0,1,1,0.96778643,0,0.51564986
123,123,0,0,1,1,0.96778643,0,0.51564986
124,124,0,0,1,1,0.96778643,0,0.51564986
