,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,0,1,1,0.5,0,0.0
1,1,0,1,0,0,0.5188917,0,0.0076798545
2,2,1,0,0,1,0.5188917,0,0.0076798545
3,3,0,0,1,1,0.53748894,0,0.015261409
4,4,1,0,0,1,0.5557466,0,0.02274592
5,5,1,1,1,1,0.5736244,0,0.030134633
6,6,0,0,1,1,0.55503887,0,0.022454778
7,7,0,0,1,0,0.57269543,0,0.029748917
8,8,1,1,1,0,0.5715409,0,0.029269839
9,9,1,1,1,0,0.5717778,0,0.029368138
10,10,0,0,1,1,0.5720117,0,0.02946518
11,11,0,1,0,1,0.5892851,0,0.03667209
12,12,1,0,0,0,0.57110256,0,0.029088033
13,13,1,0,0,1,0.56973916,0,0.02852284
14,14,0,0,1,1,0.5868351,0,0.035644736
15,15,0,0,1,0,0.6035095,0,0.042675473
16,16,0,1,0,0,0.6017671,0,0.04193636
17,17,0,0,1,1,0.6022221,0,0.042129233
18,18,0,1,0,1,0.61849195,0,0.04907944
19,19,1,1,1,0,0.6009497,0,0.04158999
20,20,0,0,1,1,0.6016253,0,0.04187626
21,21,0,0,1,1,0.61769736,0,0.048737504
22,22,0,1,0,0,0.6333152,0,0.055510927
23,23,0,0,1,1,0.633961,0,0.05579353
24,24,0,0,1,1,0.6490973,0,0.062480256
25,25,0,0,1,1,0.6637514,0,0.06908139
26,26,0,0,1,1,0.6779155,0,0.07559803
27,27,0,0,1,1,0.69158494,0,0.082031265
28,28,0,1,0,0,0.70475805,0,0.08838215
29,29,0,0,1,1,0.7053292,0,0.088661134
30,30,0,1,0,0,0.71799254,0,0.09493074
31,31,1,1,1,0,0.71854115,0,0.09520615
32,32,0,0,1,1,0.7190822,0,0.09547804
33,33,0,0,1,1,0.7312243,0,0.10166739
34,34,0,0,1,1,0.7428803,0,0.10777751
35,35,0,0,1,0,0.7540579,0,0.11380944
36,36,1,1,1,0,0.7508948,0,0.11208429
37,37,0,1,0,0,0.75138867,0,0.1123527
38,38,0,1,0,0,0.75187564,0,0.11261768
39,39,0,0,1,1,0.75235575,0,0.11287926
40,40,1,0,0,1,0.7631546,0,0.11885605
41,41,0,0,1,1,0.7734924,0,0.12475634
42,42,0,0,1,0,0.78338087,0,0.13058111
43,43,1,1,1,0,0.78014,0,0.12865147
44,44,0,0,1,0,0.7805757,0,0.1289097
45,45,0,0,1,1,0.77734685,0,0.12700476
46,46,1,1,1,1,0.7870713,0,0.13280405
47,47,0,0,1,1,0.77456474,0,0.12537913
48,48,0,0,1,1,0.7842534,0,0.1311042
49,49,0,1,0,0,0.79351836,0,0.13675599
50,50,0,0,1,0,0.7940823,1,0.13710594
51,51,0,0,1,0,0.7906807,1,0.13500553
52,52,1,0,0,0,0.78728235,1,0.132932
53,53,0,0,1,0,0.7838881,1,0.13088502
54,54,0,0,1,0,0.78049904,1,0.12886424
55,55,0,0,1,0,0.777116,1,0.12686932
56,56,0,0,1,1,0.77374,1,0.12489994
57,57,0,0,1,0,0.7834719,1,0.13063562
58,58,0,0,1,0,0.7800835,1,0.12861803
59,59,0,0,1,0,0.7767013,1,0.12662625
60,60,0,0,1,0,0.77332616,1,0.124659985
61,61,0,0,1,1,0.7699591,1,0.12271888
62,62,0,0,1,0,0.7798545,1,0.12848248
63,63,0,0,1,0,0.77647275,1,0.12649244
64,64,0,0,1,1,0.7730982,1,0.12452789
65,65,0,1,0,0,0.78285784,1,0.13026832
66,66,0,0,1,0,0.78343546,1,0.1306138
67,67,1,1,1,1,0.7800546,1,0.12860093
68,68,0,1,0,1,0.7674092,1,0.12126213
69,69,0,0,1,0,0.75443715,1,0.11401728
70,70,0,0,1,0,0.75079507,1,0.11203015
71,71,0,1,0,1,0.74716437,1,0.11006846
72,72,0,0,1,0,0.7336338,1,0.10291634
73,73,0,0,1,0,0.72989184,1,0.10097975
74,74,0,0,1,0,0.7261654,1,0.09906796
75,75,0,0,1,0,0.72245544,1,0.097180635
76,76,0,0,1,0,0.71876276,1,0.09531747
77,77,0,0,1,0,0.7150881,1,0.09347815
78,78,0,0,1,0,0.7114324,1,0.09166238
79,79,1,1,1,1,0.7077962,1,0.08986984
80,80,0,0,1,0,0.69321615,1,0.08280927
81,81,0,0,1,0,0.68949896,1,0.081039675
82,82,1,1,1,0,0.6858052,1,0.07929274
83,83,1,0,0,1,0.6873086,1,0.08000239
84,84,1,1,1,1,0.6997677,1,0.08595766
85,85,1,1,1,1,0.68513805,1,0.078978375
86,86,0,0,1,0,0.6703259,1,0.07208842
87,87,0,0,1,1,0.6663965,1,0.070287615
88,88,0,0,1,0,0.679186,1,0.07618972
89,89,1,1,1,0,0.6751978,1,0.07433642
90,90,0,0,1,1,0.6770906,1,0.075214505
91,91,0,1,0,1,0.6895519,1,0.08106478
92,92,0,0,1,0,0.67501503,1,0.07425178
93,93,1,0,0,0,0.67088884,1,0.07234732
94,94,0,0,1,0,0.6667895,1,0.07046723
95,95,1,1,1,1,0.66271764,1,0.06861121
96,96,1,1,1,1,0.64776236,1,0.061885417
97,97,1,1,1,0,0.63270867,1,0.055245705
98,98,0,0,1,0,0.6352788,1,0.05637084
99,99,0,0,1,0,0.63108945,1,0.054538574
100,100,0,0,1,1,0.62693423,0,0.052729763
101,101,0,0,1,1,0.64040244,0,0.05862396
102,102,0,0,1,1,0.6534848,0,0.06444271
103,103,0,0,1,1,0.6661762,0,0.07018699
104,104,0,1,0,0,0.6784735,0,0.07585773
105,105,0,0,1,1,0.68085414,0,0.07696846
106,106,1,1,1,0,0.6927079,0,0.08256663
107,107,0,0,1,1,0.6950008,0,0.083663136
108,108,0,0,1,1,0.7064094,0,0.08918965
109,109,0,0,1,0,0.71742344,0,0.09464542
110,110,0,1,0,0,0.7128231,0,0.0923515
111,111,1,1,1,1,0.71499956,0,0.093433976
112,112,0,0,1,0,0.7015539,0,0.08682275
113,113,0,0,1,1,0.6968654,0,0.0845582
114,114,0,1,0,1,0.70806617,0,0.09000248
115,115,1,1,1,0,0.69460994,0,0.083475865
116,116,0,1,0,0,0.69718647,0,0.084712654
117,117,0,0,1,1,0.699718,0,0.0859336
118,118,1,1,1,0,0.71071607,0,0.09130821
119,119,1,1,1,0,0.7131495,0,0.09251353
120,120,0,0,1,0,0.71553975,0,0.09370343
121,121,0,1,0,0,0.7107589,0,0.09132938
122,122,0,0,1,0,0.7131304,0,0.09250405
123,123,0,0,1,1,0.7083874,0,0.090160385
124,124,0,0,1,0,0.7191787,0,0.095526576
125,125,1,1,1,0,0.71441793,0,0.09314423
126,126,0,0,1,1,0.7167413,0,0.09430386
127,127,0,0,1,0,0.72726786,0,0.09963186
128,128,1,0,0,1,0.72251695,0,0.09721181
129,129,0,1,0,1,0.73283714,0,0.102502584
130,130,0,0,1,0,0.7200545,0,0.095967524
131,131,0,1,0,0,0.71515346,0,0.093510725
132,132,0,0,1,1,0.7176105,0,0.09473916
133,133,0,0,1,1,0.72797376,0,0.09999366
134,134,0,0,1,1,0.7379675,0,0.10518091
135,135,0,1,0,0,0.747598,0,0.11030176
136,136,1,1,1,1,0.749844,0,0.11151447
137,137,0,0,1,1,0.7376836,0,0.10503181
138,138,0,1,0,0,0.74719906,0,0.11008712
