,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,0.0
1,1,1,0,0,0,0.5,0,0.0
2,2,1,1,1,0,0.5,0,0.0
3,3,1,1,1,0,0.5,0,0.0
4,4,1,1,1,0,0.5,0,0.0
5,5,1,1,1,0,0.5,0,0.0
6,6,1,1,1,0,0.5,0,0.0
7,7,0,0,1,1,0.5,0,0.0
8,8,1,1,1,1,0.5188917,0,0.0076798545
9,9,0,0,1,1,0.5,0,0.0
10,10,1,1,1,0,0.5186501,0,0.0075815544
11,11,1,1,1,0,0.5188917,0,0.0076798545
12,12,0,0,1,1,0.5191302,0,0.0077768965
13,13,0,0,1,1,0.53748894,0,0.015261409
14,14,1,1,1,0,0.5555138,0,0.02265012
15,15,0,1,0,1,0.5557466,0,0.02274592
16,16,1,1,1,1,0.53724235,0,0.01516064
17,17,0,0,1,1,0.51887345,0,0.007672449
18,18,0,0,1,1,0.53676736,0,0.014966588
19,19,0,0,1,1,0.55434,0,0.022167362
20,20,1,0,0,1,0.5715557,0,0.02927597
21,21,0,1,0,0,0.58838296,0,0.03629359
22,22,0,0,1,1,0.58906823,0,0.0365811
23,23,1,1,1,0,0.605471,0,0.043508895
24,24,0,0,1,1,0.6061383,0,0.043792725
25,25,0,1,0,0,0.62209135,0,0.050631844
26,26,0,0,1,1,0.6227396,0,0.05091204
27,27,1,1,1,1,0.63822246,0,0.057663623
28,28,1,1,1,1,0.6212313,0,0.05026038
29,29,1,1,1,0,0.6041604,0,0.042951897
30,30,0,1,0,0,0.6052545,0,0.043416813
31,31,0,0,1,1,0.60633343,0,0.04387578
32,32,1,1,1,0,0.62188095,0,0.050540946
33,33,0,0,1,1,0.6229292,0,0.05099404
34,34,1,1,1,0,0.6380184,0,0.05757389
35,35,0,0,1,1,0.63903475,0,0.05802118
36,36,0,0,1,1,0.65365,0,0.06451681
37,37,0,0,1,0,0.66779935,0,0.0709293
38,38,0,1,0,0,0.66484576,0,0.069579855
39,39,0,0,1,1,0.6658136,0,0.07002142
40,40,0,1,0,1,0.6795707,0,0.0763691
41,41,0,1,0,0,0.6638476,0,0.06912516
42,42,0,0,1,1,0.66500795,0,0.0696538
43,43,0,0,1,1,0.6786077,0,0.07592023
44,44,0,1,0,0,0.6917428,0,0.082106456
45,45,0,0,1,1,0.6928372,0,0.082628325
46,46,0,0,1,1,0.70548105,0,0.088735364
47,47,0,0,1,0,0.71766055,0,0.09476424
48,48,1,0,0,1,0.7142007,0,0.09303609
49,49,0,0,1,1,0.7260518,0,0.099009916
50,50,0,0,1,1,0.7374463,1,0.10490728
51,51,0,0,1,0,0.7483911,1,0.11072916
52,52,1,1,1,1,0.7447919,1,0.10879666
53,53,0,0,1,0,0.7311558,1,0.10163199
54,54,0,0,1,0,0.7274482,1,0.09972423
55,55,0,0,1,0,0.72375685,1,0.09784089
56,56,0,0,1,0,0.7200826,1,0.09598166
57,57,0,0,1,0,0.71642613,1,0.09414622
58,58,0,1,0,1,0.7127884,1,0.09233428
59,59,0,1,0,1,0.6983256,1,0.085261315
60,60,0,0,1,0,0.6836507,1,0.07827889
61,61,0,0,1,0,0.6798301,1,0.076490134
62,62,1,1,1,0,0.67603457,1,0.07472428
63,63,1,1,1,1,0.6777286,1,0.07551108
64,64,0,0,1,1,0.6627105,1,0.068607956
65,65,0,0,1,0,0.67564696,1,0.07454456
66,66,0,0,1,0,0.67170995,1,0.07272532
67,67,0,0,1,1,0.6677995,1,0.07092936
68,68,0,0,1,0,0.68057126,1,0.07683625
69,69,1,0,0,0,0.6766022,1,0.07498767
70,70,0,0,1,0,0.67265886,1,0.073162764
71,71,0,0,1,0,0.6687419,1,0.07136121
72,72,0,0,1,0,0.664852,1,0.069582716
73,73,0,0,1,0,0.6609898,1,0.06782698
74,74,0,0,1,0,0.65715593,1,0.06609373
75,75,1,1,1,1,0.65335095,1,0.06438265
76,76,1,1,1,1,0.63800484,1,0.057567887
77,77,0,0,1,1,0.6225738,1,0.050840348
78,78,0,0,1,1,0.63632786,1,0.056831032
79,79,0,0,1,0,0.64969075,1,0.062745035
80,80,1,1,1,1,0.6455537,1,0.060903486
81,81,1,1,1,1,0.6304555,1,0.05426206
82,82,0,0,1,1,0.6152957,1,0.04770564
83,83,0,1,0,1,0.6288611,1,0.053567518
84,84,0,0,1,0,0.6138719,1,0.04709502
85,85,0,0,1,1,0.6094454,1,0.045202013
86,86,0,0,1,0,0.62297326,1,0.05101309
87,87,1,1,1,1,0.61846983,1,0.049069934
88,88,0,0,1,0,0.6035208,1,0.04268028
89,89,0,0,1,0,0.5989934,1,0.040761996
