,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,0,0.0
1,1,1,0,0,1,0.5,0,0.0
2,2,0,0,1,1,0.8143515,0,0.20861323
3,3,0,0,1,1,0.9200483,0,0.344694
4,4,0,0,1,1,0.9557286,0,0.433461
5,5,0,0,1,1,0.9701865,0,0.49136475
6,6,0,0,1,1,0.9770277,0,0.529136
7,7,0,0,1,1,0.98063725,0,0.5537746
8,8,0,0,1,1,0.9826858,0,0.56984663
9,9,0,0,1,1,0.98390573,0,0.5803306
10,10,0,0,1,1,0.98465556,0,0.58716947
11,11,0,0,1,1,0.985126,0,0.5916305
12,12,0,0,1,1,0.9854252,0,0.5945405
13,13,0,0,1,1,0.98561716,0,0.5964387
14,14,0,0,1,1,0.985741,0,0.59767693
15,15,0,1,0,0,0.9858213,0,0.59848464
16,16,0,1,0,0,0.9858213,0,0.59848464
17,17,0,0,1,1,0.9858213,0,0.59848464
18,18,0,0,1,1,0.9858734,0,0.5990115
19,19,0,0,1,1,0.98590726,0,0.5993552
20,20,0,0,1,1,0.9859293,0,0.5995794
21,21,0,0,1,1,0.9859437,0,0.5997256
22,22,0,0,1,1,0.9859531,0,0.59982103
23,23,0,1,0,0,0.9859592,0,0.59988326
24,24,0,0,1,1,0.9859592,0,0.59988326
25,25,0,0,1,1,0.98596317,0,0.59992385
26,26,0,0,1,0,0.9859657,0,0.5999503
27,27,0,0,1,1,0.94123834,0,0.39135435
28,28,0,0,1,1,0.9640099,0,0.4638981
29,29,0,1,0,0,0.9739982,0,0.5112192
30,30,0,1,0,0,0.9739982,0,0.5112192
31,31,0,0,1,0,0.9739982,0,0.5112192
32,32,0,0,1,1,0.9139999,0,0.33347404
33,33,0,0,1,1,0.9534812,0,0.42614213
34,34,0,0,1,1,0.969192,0,0.48659053
35,35,0,0,1,1,0.9765271,0,0.5260217
36,36,0,0,1,1,0.980362,0,0.55174315
37,37,0,0,1,0,0.9825253,0,0.5685215
38,38,0,0,1,1,0.9326674,0,0.37085298
39,39,0,0,1,0,0.96057284,0,0.4505248
40,40,0,0,1,0,0.88922787,0,0.29388243
41,41,0,0,1,1,0.7955459,0,0.19170281
42,42,0,0,1,1,0.91410524,0,0.33366314
43,43,0,0,1,1,0.95351994,0,0.42626548
44,44,0,1,0,1,0.969209,0,0.486671
45,45,0,0,1,1,0.87768865,0,0.27805778
46,46,0,0,1,1,0.90464973,0,0.31746098
47,47,1,1,1,0,0.91924703,0,0.34316415
48,48,0,0,1,0,0.95008504,0,0.41569662
49,49,0,0,1,0,0.8301267,0,0.22384983
50,50,0,0,1,0,0.66809344,1,0.09870603
51,51,1,0,0,0,0.5302147,1,0.017073305
52,52,1,1,1,1,0.4362488,1,-0.036176637
53,53,1,1,1,1,0.19787909,1,-0.19747612
54,54,1,1,1,1,0.10476868,1,-0.3026936
55,55,1,1,1,0,0.06712144,1,-0.37132815
56,56,0,0,1,0,0.18685938,1,-0.207486
57,57,1,1,1,1,0.1522923,1,-0.24222153
58,58,1,1,1,1,0.080335915,1,-0.34395868
59,59,0,0,1,0,0.05175236,1,-0.410323
60,60,1,1,1,1,0.044415448,1,-0.43298137
61,61,1,1,1,1,0.033068288,1,-0.47627154
62,62,1,1,1,1,0.027233575,1,-0.5045102
63,63,1,0,0,0,0.023980368,1,-0.5229306
64,64,1,1,1,1,0.021647034,1,-0.53771096
65,65,1,1,1,0,0.019915046,1,-0.5497268
66,66,1,1,1,1,0.077759966,1,-0.3489516
67,67,0,0,1,1,0.04637604,1,-0.42659694
68,68,1,0,0,0,0.16613339,1,-0.22762506
69,69,1,1,1,1,0.102299914,1,-0.3064467
70,70,1,1,1,1,0.073720224,1,-0.35709563
71,71,1,1,1,0,0.059241693,1,-0.39013448
72,72,0,0,1,0,0.19165844,1,-0.20307288
73,73,0,0,1,0,0.14140366,1,-0.25448912
74,74,0,0,1,0,0.11492535,1,-0.28802854
75,75,1,1,1,1,0.10006978,1,-0.30990666
76,76,1,0,0,0,0.056777712,1,-0.3964975
77,77,1,1,1,1,0.051597506,1,-0.41076884
78,78,1,1,1,1,0.0351742,1,-0.46725303
79,79,1,1,1,0,0.027311025,1,-0.5040983
80,80,0,0,1,0,0.094099134,1,-0.31951964
81,81,1,0,0,1,0.08862337,1,-0.328829
