,n_trial,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,1,1,1,0,0.5,1,0.0
1,1,0,0,1,0,0.5,1,0.0
2,2,1,1,1,1,0.5,1,0.0
3,3,1,1,1,1,0.051303416,1,-0.29242784
4,4,1,0,0,1,0.01197585,1,-0.44233227
5,5,0,0,1,0,0.18310013,1,-0.14990443
6,6,0,0,1,0,0.051303416,1,-0.29242784
7,7,1,1,1,1,0.0254267,1,-0.3654882
8,8,1,1,1,0,0.01197585,1,-0.44233227
9,9,1,1,1,1,0.1314195,1,-0.18929626
10,10,1,1,1,1,0.028979331,1,-0.3520127
11,11,0,1,0,1,0.012819304,1,-0.43542445
12,12,1,1,1,0,0.008405144,1,-0.478183
13,13,0,1,0,1,0.111867346,1,-0.20767407
14,14,1,1,1,1,0.026448546,1,-0.36143354
15,15,1,1,1,1,0.012223703,1,-0.44025376
16,16,1,1,1,0,0.008201784,1,-0.4806586
17,17,1,0,0,0,0.11061567,1,-0.20894311
18,18,1,1,1,1,0.078848206,1,-0.24639535
19,19,1,1,1,1,0.018237455,1,-0.3995363
20,20,1,1,1,0,0.008417087,1,-0.47803947
21,21,1,1,1,1,0.095076,1,-0.22585395
22,22,1,1,1,1,0.020216692,1,-0.38900638
23,23,1,1,1,1,0.008878641,1,-0.47264162
24,24,1,1,1,1,0.005806804,1,-0.51551473
25,25,1,1,1,0,0.004668884,1,-0.5374924
26,26,1,1,1,1,0.071943074,1,-0.2563307
27,27,1,0,0,0,0.017349638,1,-0.40462938
28,28,1,0,0,1,0.014368936,1,-0.42382815
29,29,0,1,0,0,0.1963816,1,-0.141242
30,30,1,1,1,1,0.679149,1,0.07516493
31,31,1,1,1,1,0.25716475,1,-0.10632832
32,32,1,1,1,0,0.12037133,1,-0.19936545
33,33,0,0,1,0,0.6112617,1,0.04536967
34,34,1,1,1,1,0.26511312,1,-0.10219877
35,35,1,1,1,1,0.06384576,1,-0.26917043
36,36,1,1,1,1,0.028217018,1,-0.35476348
37,37,1,1,1,0,0.01839821,1,-0.39864022
38,38,1,1,1,1,0.21687225,1,-0.12870447
39,39,1,1,1,1,0.056207247,1,-0.2827578
40,40,1,1,1,0,0.02637285,1,-0.36172864
41,41,1,1,1,1,0.25063646,1,-0.10978286
42,42,1,1,1,1,0.061566435,1,-0.27305818
43,43,1,1,1,0,0.027676918,1,-0.35675642
44,44,1,1,1,1,0.25544253,1,-0.107234
45,45,1,1,1,1,0.06232386,1,-0.27175158
46,46,1,1,1,1,0.027857305,1,-0.35608664
