,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,1,0,0.5,0,0.0
1,1,1,1,0,0.6556363,0,0.0
2,0,0,1,1,0.570141,0,0.0
3,1,1,1,0,0.050936263,0,0.0
4,0,0,1,1,0.5894439,0,0.0
5,1,1,1,0,0.096815675,0,0.0
6,1,1,1,1,0.5977414,0,0.0
7,0,0,1,0,0.86185974,0,0.0
8,1,1,1,0,0.39869177,0,0.0
9,1,1,1,0,0.7386032,0,0.0
10,0,0,1,1,0.82861876,0,0.0
11,1,1,1,0,0.16300946,0,0.0
12,0,0,1,1,0.7005529,0,0.0
13,1,1,1,0,0.19776247,0,0.0
14,0,0,1,1,0.6455026,0,0.0
15,0,1,0,0,0.22906527,0,0.0
16,0,0,1,0,0.37816122,0,0.0
17,1,1,1,0,0.24793622,0,0.0
18,0,0,1,0,0.837444,0,0.0
19,1,0,0,1,0.106577605,0,0.0
20,1,1,1,0,0.7726891,0,0.0
21,1,0,0,1,0.7284093,0,0.0
22,0,0,1,0,0.7443198,0,0.0
23,1,1,1,1,0.34252304,0,0.0
24,1,1,1,0,0.718767,0,0.0
25,1,1,1,0,0.6269861,0,0.0
26,0,0,1,1,0.7554385,0,0.0
27,1,1,1,0,0.29134622,0,0.0
28,0,0,1,1,0.6690957,0,0.0
29,0,1,0,0,0.31335822,0,0.0
30,0,0,1,1,0.36801952,0,0.0
31,1,1,1,1,0.3331849,0,0.0
32,0,0,1,1,0.63285005,0,0.0
33,0,1,0,0,0.39938498,0,0.0
34,1,1,1,0,0.5388597,0,0.0
35,1,1,1,0,0.64670396,0,0.0
36,0,0,1,1,0.7683663,0,0.0
37,1,1,1,0,0.37495732,0,0.0
38,0,0,1,0,0.6746528,0,0.0
39,1,0,0,1,0.2133094,0,0.0
40,0,0,1,0,0.62853426,0,0.0
41,0,1,0,0,0.3174703,0,0.0
42,1,0,0,1,0.20814505,0,0.0
43,0,0,1,1,0.631519,0,0.0
44,1,1,1,1,0.4006482,0,0.0
45,1,1,1,0,0.56882304,0,0.0
46,1,1,1,1,0.49068165,0,0.0
47,0,0,1,1,0.5606932,0,0.0
48,0,0,1,1,0.46786642,0,0.0
49,0,0,1,1,0.49497133,0,0.0
50,1,1,1,1,0.5206956,1,0.0
51,1,0,0,0,0.45489043,1,0.0
52,1,1,1,1,0.38333794,1,0.0
53,0,0,1,1,0.45807156,1,0.0
54,0,0,1,0,0.5652609,1,0.0
55,1,1,1,1,0.54759973,1,0.0
56,1,1,1,1,0.43992084,1,0.0
57,1,1,1,1,0.41751292,1,0.0
58,0,0,1,1,0.39624637,1,0.0
59,0,0,1,0,0.62393695,1,0.0
60,1,1,1,1,0.60082906,1,0.0
61,0,1,0,1,0.38707003,1,0.0
62,1,1,1,1,0.6326459,1,0.0
63,0,0,1,0,0.34864247,1,0.0
64,0,0,1,0,0.581878,1,0.0
65,0,0,1,0,0.38150036,1,0.0
66,1,1,1,1,0.25012547,1,0.0
67,1,1,1,1,0.4206173,1,0.0
68,1,1,1,1,0.39919266,1,0.0
69,0,1,0,1,0.37885925,1,0.0
70,1,0,0,0,0.64043844,1,0.0
71,1,1,1,1,0.4352092,1,0.0
72,0,1,0,1,0.37220678,1,0.0
73,1,1,1,0,0.64675206,1,0.0
74,1,1,1,1,0.4670192,1,0.0
75,1,1,1,1,0.36651996,1,0.0
76,1,1,1,1,0.3478508,1,0.0
77,1,1,1,1,0.33013257,1,0.0
78,1,1,1,1,0.31331688,1,0.0
79,0,0,1,1,0.29735768,1,0.0
80,0,0,1,0,0.71778864,1,0.0
81,1,1,1,0,0.63131565,1,0.0
82,0,0,1,0,0.5860866,1,0.0
83,0,0,1,1,0.27137667,1,0.0
84,0,0,1,0,0.63327825,1,0.0
85,0,0,1,0,0.34243104,1,0.0
86,1,0,0,0,0.22451022,1,0.0
87,0,0,1,0,0.85280293,1,0.0
88,1,1,1,1,0.096507736,1,0.0
89,1,1,1,1,0.46145502,1,0.0
90,1,1,1,1,0.43795022,1,0.0
91,1,1,1,1,0.41564268,1,0.0
92,0,0,1,0,0.3944714,1,0.0
93,0,0,1,0,0.54618037,1,0.0
94,1,1,1,0,0.35809568,1,0.0
95,0,0,1,1,0.7652195,1,0.0
96,0,1,0,1,0.54220164,1,0.0
97,0,0,1,1,0.5655202,1,0.0
98,0,0,1,0,0.58765095,1,0.0
99,1,0,0,0,0.51424,1,0.0
100,0,1,0,0,0.66284555,0,0.0
101,1,0,0,1,0.22105068,0,0.0
102,1,1,1,0,0.47230244,0,0.0
103,0,0,1,1,0.679202,0,0.0
104,0,0,1,0,0.52624506,0,0.0
105,1,1,1,0,0.3636752,0,0.0
106,0,0,1,1,0.76156133,0,0.0
107,1,1,1,0,0.5007929,0,0.0
108,1,1,1,0,0.67172766,0,0.0
109,0,0,1,1,0.78477275,0,0.0
110,0,0,1,1,0.47903538,0,0.0
111,1,1,1,0,0.50557137,0,0.0
112,1,0,0,1,0.5655371,0,0.0
113,0,0,1,1,0.4936845,0,0.0
114,0,0,1,1,0.53146195,0,0.0
115,1,1,1,0,0.55532753,0,0.0
116,1,0,0,1,0.4488629,0,0.0
117,1,0,0,1,0.44886804,0,0.0
118,1,1,1,1,0.42600438,0,0.0
119,1,1,1,0,0.4043053,0,0.0
120,1,1,1,0,0.427304,0,0.0
121,0,0,1,1,0.6245197,0,0.0
122,1,0,0,1,0.5601615,0,0.0
123,1,1,1,0,0.4174348,0,0.0
124,1,0,0,1,0.5203728,0,0.0
125,1,1,1,0,0.42433447,0,0.0
126,1,0,0,1,0.5680506,0,0.0
127,0,0,1,1,0.43054914,0,0.0
128,1,1,1,0,0.59138143,0,0.0
129,1,1,1,0,0.50445807,0,0.0
130,0,0,1,1,0.6751047,0,0.0
131,1,1,1,0,0.55647427,0,0.0
132,0,0,1,1,0.6345635,0,0.0
133,1,1,1,0,0.55216485,0,0.0
134,1,0,0,1,0.6171365,0,0.0
135,1,1,1,0,0.45171672,0,0.0
136,0,0,1,1,0.60964537,0,0.0
137,0,0,1,1,0.54478705,0,0.0
