,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,1,1,1,0,0.5,0,0.0
1,0,0,1,1,0.4658034,0,0.0
2,1,1,1,0,0.5723295,0,0.0
3,1,1,1,0,0.5987279,0,0.0
4,0,0,1,0,0.7856418,0,0.0
5,0,0,1,0,0.11450942,0,0.0
6,1,1,1,0,0.06117054,0,0.0
7,0,0,1,0,0.9673229,0,0.0
8,1,1,1,0,0.017455993,0,0.0
9,0,1,0,0,0.9906751,0,0.0
10,1,1,1,0,0.004981347,0,0.0
11,0,1,0,0,0.997339,0,0.0
12,1,1,1,0,0.001421507,0,0.0
13,0,0,1,0,0.99924064,0,0.0
14,1,0,0,1,0.00040564974,0,0.0
15,1,0,0,0,0.42766133,0,0.0
16,0,0,1,1,0.75105363,0,0.0
17,1,1,1,0,0.67701143,0,0.0
18,0,0,1,1,0.6801286,0,0.0
19,0,1,0,0,0.69615626,0,0.0
20,0,0,1,1,0.34011102,0,0.0
21,1,1,1,1,0.6996579,0,0.0
22,1,1,1,0,0.12844744,0,0.0
23,0,1,0,0,0.5663979,0,0.0
24,1,1,1,1,0.23162876,0,0.0
25,1,0,0,1,0.3594961,0,0.0
26,1,1,1,0,0.15374586,0,0.0
27,1,1,1,0,0.5829351,0,0.0
28,0,0,1,0,0.77720535,0,0.0
29,1,1,1,1,0.11901614,0,0.0
30,0,0,1,1,0.39936063,0,0.0
31,0,0,1,1,0.8292053,0,0.0
32,0,0,1,1,0.9269561,0,0.0
33,0,0,1,0,0.96876127,0,0.0
34,1,1,1,0,0.49587235,0,0.0
35,0,0,1,1,0.7351067,0,0.0
36,1,1,1,0,0.64810777,0,0.0
37,0,0,1,0,0.6755779,0,0.0
38,1,0,0,1,0.1733052,0,0.0
39,0,0,1,1,0.37697434,0,0.0
40,0,0,1,1,0.8387792,0,0.0
41,0,0,1,0,0.9310506,0,0.0
42,0,1,0,1,0.46687573,0,0.0
43,0,1,0,0,0.7426206,0,0.0
44,1,1,1,0,0.38206106,0,0.0
45,0,0,1,1,0.7959043,0,0.0
46,0,0,1,1,0.63041866,0,0.0
47,0,0,1,0,0.84194094,0,0.0
48,0,1,0,0,0.41286772,0,0.0
49,1,0,0,1,0.22055252,0,0.0
50,1,1,1,0,0.36181235,1,0.0
51,0,0,1,0,0.6882312,1,0.0
52,0,0,1,0,0.16654582,1,0.0
53,1,1,1,1,0.08896821,1,0.0
54,1,1,1,1,0.4063211,1,0.0
55,1,1,1,1,0.17377155,1,0.0
56,1,0,0,0,0.07431696,1,0.0
57,1,1,1,0,0.53999215,1,0.0
58,0,1,0,1,0.75426537,1,0.0
59,1,0,0,0,0.64473814,1,0.0
60,0,0,1,0,0.6810451,1,0.0
61,1,1,1,0,0.17038462,1,0.0
62,0,0,1,0,0.90898114,1,0.0
63,1,0,0,0,0.048621975,1,0.0
64,0,1,0,1,0.9740263,1,0.0
65,1,1,1,1,0.57627445,1,0.0
66,1,1,1,1,0.18121493,1,0.0
67,1,1,1,1,0.077500276,1,0.0
68,1,1,1,1,0.033144582,1,0.0
69,1,1,1,1,0.01417496,1,0.0
70,1,1,1,0,0.006062212,1,0.0
71,1,0,0,0,0.47789487,1,0.0
72,1,1,1,1,0.72109324,1,0.0
73,1,1,1,1,0.34992287,1,0.0
74,0,0,1,0,0.14965169,1,0.0
75,1,1,1,1,0.42427203,1,0.0
76,1,0,0,0,0.27214006,1,0.0
77,0,0,1,0,0.6300966,1,0.0
78,1,0,0,0,0.19760114,1,0.0
79,0,0,1,0,0.89444214,1,0.0
80,0,0,1,0,0.056388646,1,0.0
81,1,1,1,0,0.030122621,1,0.0
82,0,0,1,0,0.9839086,1,0.0
83,1,1,1,1,0.008595972,1,0.0
84,1,0,0,0,0.42685592,1,0.0
85,0,0,1,0,0.7487164,1,0.0
86,1,1,1,0,0.13423483,1,0.0
87,1,1,1,0,0.9282922,1,0.0
88,0,0,1,0,0.96169394,1,0.0
89,1,1,1,1,0.020462966,1,0.0
90,1,1,1,1,0.4241636,1,0.0
91,1,1,1,1,0.18140227,1,0.0
92,1,1,1,1,0.0775804,1,0.0
93,1,0,0,0,0.033178847,1,0.0
94,1,1,1,0,0.50841486,1,0.0
95,0,0,1,0,0.7373969,1,0.0
96,1,1,1,1,0.14028168,1,0.0
97,0,0,1,0,0.39532727,1,0.0
98,1,1,1,1,0.28886223,1,0.0
99,1,1,1,0,0.3170746,1,0.0
100,1,1,1,0,0.66873795,0,0.0
101,1,1,1,0,0.82304096,0,0.0
102,0,0,1,1,0.90546906,0,0.0
103,1,0,0,1,0.5951755,0,0.0
104,1,1,1,1,0.17313148,0,0.0
105,1,0,0,0,0.07404323,0,0.0
106,1,0,0,0,0.53953916,0,0.0
107,0,1,0,0,0.7540234,0,0.0
108,1,1,1,0,0.13139987,0,0.0
109,0,0,1,0,0.92980665,0,0.0
110,1,0,0,1,0.037497055,0,0.0
111,0,0,1,1,0.42200488,0,0.0
112,0,1,0,0,0.81952095,0,0.0
113,1,1,1,1,0.38747117,0,0.0
114,1,1,1,0,0.27777842,0,0.0
115,0,0,1,0,0.6405983,0,0.0
116,1,1,1,0,0.19199115,0,0.0
117,0,0,1,1,0.897439,0,0.0
118,0,0,1,1,0.5964901,0,0.0
119,0,1,0,0,0.8274307,0,0.0
120,1,1,1,1,0.39738962,0,0.0
121,1,0,0,1,0.27633172,0,0.0
122,1,0,0,1,0.11817892,0,0.0
123,1,1,1,0,0.05054164,0,0.0
124,1,0,0,1,0.51487625,0,0.0
125,1,1,1,0,0.2540126,0,0.0
126,1,1,1,1,0.6127316,0,0.0
127,1,1,1,0,0.29122788,0,0.0
128,0,0,1,1,0.6406562,0,0.0
129,1,1,1,0,0.7019654,0,0.0
130,0,0,1,1,0.6486249,0,0.0
131,0,1,0,1,0.7007204,0,0.0
132,1,1,1,0,0.87200695,0,0.0
133,0,1,0,0,0.5646808,0,0.0
134,1,1,1,0,0.23254603,0,0.0
135,0,0,1,1,0.8757747,0,0.0
136,1,1,1,0,0.60150087,0,0.0
137,0,0,1,1,0.71571976,0,0.0
138,1,1,1,0,0.6823453,0,0.0
139,1,1,1,0,0.6700455,0,0.0
140,0,1,0,0,0.8237394,0,0.0
141,1,1,1,0,0.0941578,0,0.0
142,0,1,0,1,0.94970125,0,0.0
143,0,1,0,0,0.58209175,0,0.0
144,0,0,1,1,0.26318416,0,0.0
145,1,1,1,0,0.6787953,0,0.0
146,0,0,1,0,0.6760656,0,0.0
147,1,1,1,0,0.17304465,0,0.0
148,0,0,1,1,0.9075601,0,0.0
149,0,1,0,0,0.59503734,0,0.0
150,0,0,1,0,0.27520978,1,0.0
151,1,1,1,1,0.14701612,1,0.0
152,1,1,1,1,0.3811256,1,0.0
153,0,0,1,0,0.16299617,1,0.0
154,1,1,1,1,0.4041664,1,0.0
155,1,1,1,1,0.27458078,1,0.0
156,0,1,0,1,0.1174301,1,0.0
157,0,0,1,0,0.9497786,1,0.0
158,1,1,1,1,0.48567563,1,0.0
159,1,1,1,1,0.25395402,1,0.0
160,0,1,0,1,0.10860865,1,0.0
161,0,0,1,0,0.9535513,1,0.0
162,0,0,1,0,0.49231324,1,0.0
163,1,1,1,1,0.26299205,1,0.0
164,0,0,1,0,0.35308197,1,0.0
165,1,1,1,1,0.32387957,1,0.0
166,1,1,1,1,0.30934787,1,0.0
167,1,1,1,1,0.13229895,1,0.0
168,1,1,1,1,0.056580357,1,0.0
169,1,1,1,0,0.02419775,1,0.0
170,1,1,1,1,0.49521574,1,0.0
171,1,1,1,1,0.24919426,1,0.0
172,1,0,0,0,0.10657303,1,0.0
173,0,0,1,0,0.5412949,1,0.0
174,0,0,1,0,0.24503872,1,0.0
175,0,0,1,1,0.13089885,1,0.0
