,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,1,1,1,1,0.5,1,0.0
1,0,0,1,0,0.48597732,1,0.0
2,0,0,1,0,0.96432894,1,0.0
3,0,0,1,0,0.9299303,1,0.0
4,0,0,1,0,0.89675874,1,0.0
5,1,0,0,0,0.8647705,1,0.0
6,1,1,1,1,0.16607681,1,0.0
7,0,0,1,0,0.4792059,1,0.0
8,0,0,1,0,0.8098891,1,0.0
9,0,1,0,1,0.7809995,1,0.0
10,1,0,0,0,0.5737969,1,0.0
11,0,0,1,0,0.23932624,1,0.0
12,0,0,1,0,0.73353976,1,0.0
13,0,0,1,0,0.7073736,1,0.0
14,0,0,1,0,0.6821409,1,0.0
15,0,0,1,1,0.6578082,1,0.0
16,0,0,1,0,0.52158153,1,0.0
17,1,1,1,0,0.6461144,1,0.0
18,1,1,1,0,0.37693316,1,0.0
19,1,1,1,1,0.3991586,1,0.0
20,0,0,1,0,0.45688447,1,0.0
21,0,0,1,1,0.5931393,1,0.0
22,0,0,1,0,0.64229244,1,0.0
23,0,1,0,0,0.58597684,1,0.0
24,0,1,0,1,0.56507444,1,0.0
25,0,1,0,1,0.5877419,1,0.0
26,0,0,1,0,0.7996519,1,0.0
27,0,1,0,1,0.57430565,1,0.0
28,0,1,0,1,0.70287967,1,0.0
29,0,0,1,0,0.85560626,1,0.0
30,1,1,1,1,0.5825838,1,0.0
31,0,1,0,1,0.28390542,1,0.0
32,0,0,1,1,0.8620284,1,0.0
33,0,0,1,0,0.93294895,1,0.0
34,0,1,0,1,0.60335976,1,0.0
35,0,0,1,0,0.73436093,1,0.0
36,0,0,1,1,0.59548116,1,0.0
37,1,1,1,1,0.6874596,1,0.0
38,0,1,0,0,0.15188754,1,0.0
39,0,0,1,0,0.60157317,1,0.0
40,1,1,1,1,0.5801144,1,0.0
41,1,1,1,1,0.38863504,1,0.0
42,0,0,1,0,0.18886782,1,0.0
43,1,1,1,1,0.5877929,1,0.0
44,1,0,0,0,0.29440904,1,0.0
45,0,0,1,0,0.41899493,1,0.0
46,0,0,1,0,0.56028,1,0.0
47,0,1,0,1,0.54029423,1,0.0
48,1,1,1,1,0.55337924,1,0.0
49,1,1,1,0,0.21704756,1,0.0
50,0,0,1,1,0.4479162,0,0.0
51,0,0,1,0,0.6989356,0,0.0
52,0,1,0,0,0.5477981,0,0.0
53,1,1,1,1,0.52825755,0,0.0
54,0,0,1,0,0.40575686,0,0.0
55,1,1,1,1,0.5256413,0,0.0
56,1,1,1,0,0.34563255,0,0.0
57,0,0,1,0,0.47679153,0,0.0
58,1,1,1,1,0.5045451,0,0.0
59,0,0,1,1,0.41087216,0,0.0
60,0,0,1,1,0.80032545,0,0.0
61,0,0,1,1,0.9029627,0,0.0
62,0,0,1,0,0.95284206,0,0.0
63,0,0,1,0,0.5511576,0,0.0
64,1,1,1,0,0.53149724,0,0.0
65,0,0,1,1,0.4874618,0,0.0
66,1,0,0,1,0.56717044,0,0.0
67,1,1,1,0,0.21034534,0,0.0
68,0,0,1,0,0.4728067,0,0.0
69,1,1,1,0,0.50838774,0,0.0
70,1,1,1,1,0.50974697,0,0.0
71,1,0,0,1,0.44193184,0,0.0
72,1,0,0,0,0.21476886,0,0.0
73,1,1,1,1,0.4927911,0,0.0
74,1,1,1,0,0.30052617,0,0.0
75,0,1,0,0,0.49393243,0,0.0
76,1,1,1,0,0.48801562,0,0.0
77,0,0,1,0,0.5293924,0,0.0
78,1,1,1,0,0.45382053,0,0.0
79,0,0,1,0,0.56236774,0,0.0
