,action_stage_1,state_of_stage_2,transition_type,reward,probs_action_0,correct,delta_q
0,0,0,1,1,0.5,0,0.0
1,1,1,1,0,0.10684437,0,0.0
2,1,0,0,0,0.579327,0,0.0
3,0,0,1,1,0.8230342,0,0.0
4,1,1,1,0,0.18297039,0,0.0
5,1,1,1,0,0.7249759,0,0.0
6,0,0,1,1,0.88430476,0,0.0
7,1,1,1,1,0.23720974,0,0.0
8,0,1,0,0,0.6812904,0,0.0
9,0,0,1,1,0.35484117,0,0.0
10,1,1,1,0,0.36108762,0,0.0
11,0,0,1,1,0.693498,0,0.0
12,0,0,1,1,0.3948937,0,0.0
13,1,0,0,1,0.4595459,0,0.0
14,1,1,1,0,0.48270962,0,0.0
15,0,0,1,1,0.6010452,0,0.0
16,1,1,1,0,0.51950085,0,0.0
17,0,1,0,0,0.6856914,0,0.0
18,1,1,1,0,0.13222115,0,0.0
19,1,0,0,1,0.94437814,0,0.0
20,1,0,0,1,0.56256175,0,0.0
21,1,1,1,0,0.5024552,0,0.0
22,0,1,0,0,0.64963096,0,0.0
23,1,1,1,1,0.1473908,0,0.0
24,1,1,1,0,0.5386578,0,0.0
25,0,0,1,1,0.73020965,0,0.0
26,0,0,1,1,0.47486952,0,0.0
27,0,0,1,1,0.5309768,0,0.0
28,1,1,1,0,0.58108926,0,0.0
29,0,0,1,1,0.6021949,0,0.0
30,0,0,1,1,0.57039493,0,0.0
31,0,0,1,1,0.6162958,0,0.0
32,1,1,1,0,0.6572925,0,0.0
33,0,0,1,0,0.59818584,0,0.0
34,0,0,1,1,0.16903237,0,0.0
35,0,0,1,1,0.5751615,0,0.0
36,0,0,1,1,0.62055314,0,0.0
37,0,0,1,1,0.6610949,0,0.0
38,0,0,1,0,0.697305,0,0.0
39,1,1,1,0,0.4097257,0,0.0
40,0,1,0,1,0.82763946,0,0.0
41,0,0,1,1,0.60367024,0,0.0
42,0,0,1,1,0.6460158,0,0.0
43,0,0,1,1,0.68383706,0,0.0
44,0,0,1,1,0.7176173,0,0.0
45,0,0,1,1,0.7477883,0,0.0
46,1,1,1,0,0.7747357,0,0.0
47,0,0,1,1,0.5812565,0,0.0
48,1,1,1,0,0.72487193,0,0.0
49,1,0,0,0,0.6821895,0,0.0
50,0,0,1,0,0.8663057,1,0.0
51,1,0,0,0,0.056241587,1,0.0
52,0,0,1,0,0.9763407,1,0.0
53,0,0,1,0,0.009952837,1,0.0
54,1,1,1,0,0.00418689,1,0.0
55,0,0,1,0,0.9982387,1,0.0
56,1,1,1,1,0.00074093626,1,0.0
57,0,0,1,0,0.630972,1,0.0
58,0,0,1,1,0.24383835,1,0.0
59,1,0,0,0,0.40122795,1,0.0
60,0,0,1,0,0.71314174,1,0.0
61,0,0,1,1,0.12067354,1,0.0
62,0,0,1,0,0.392717,1,0.0
63,1,1,1,0,0.26506233,1,0.0
64,1,1,1,0,0.88849545,1,0.0
65,0,0,1,0,0.95309305,1,0.0
66,1,1,1,0,0.019732494,1,0.0
67,0,0,1,0,0.9916991,1,0.0
68,1,1,1,1,0.0034919763,1,0.0
69,0,0,1,0,0.71509427,1,0.0
70,0,1,0,1,0.24432519,1,0.0
71,0,0,1,0,0.33412135,1,0.0
72,0,1,0,1,0.28694442,1,0.0
73,0,0,1,0,0.373382,1,0.0
74,1,1,1,1,0.29448658,1,0.0
75,0,0,1,0,0.5952987,1,0.0
76,1,1,1,1,0.29582128,1,0.0
77,0,0,1,0,0.5703145,1,0.0
78,1,0,0,0,0.29605746,1,0.0
79,0,0,1,0,0.87545663,1,0.0
80,1,1,1,1,0.052392047,1,0.0
81,0,0,1,0,0.6197174,1,0.0
82,0,0,1,0,0.25297883,1,0.0
83,0,0,1,0,0.10642137,1,0.0
84,1,1,1,1,0.044768598,1,0.0
85,0,0,1,0,0.6511558,1,0.0
86,1,1,1,1,0.25162974,1,0.0
87,0,0,1,0,0.61487323,1,0.0
88,1,1,1,1,0.2882371,1,0.0
89,0,0,1,0,0.5859296,1,0.0
90,1,0,0,0,0.29471534,1,0.0
91,0,0,1,0,0.8760212,1,0.0
92,1,1,1,0,0.052154534,1,0.0
93,0,0,1,0,0.97806,1,0.0
94,1,1,1,1,0.009229568,1,0.0
95,1,1,1,1,0.68295354,1,0.0
96,0,1,0,0,0.6099838,1,0.0
97,1,1,1,1,0.3469154,1,0.0
98,0,0,1,1,0.58202916,1,0.0
99,0,1,0,1,0.48015738,1,0.0
100,1,1,1,0,0.5356996,0,0.0
101,0,0,1,1,0.59977955,0,0.0
102,1,1,1,0,0.5341864,0,0.0
103,1,1,1,0,0.6854674,0,0.0
104,0,0,1,1,0.86768466,0,0.0
105,1,1,1,0,0.48744917,0,0.0
106,0,1,0,0,0.7328775,0,0.0
107,1,1,1,0,0.112371236,0,0.0
108,0,0,1,1,0.95272845,0,0.0
109,0,0,1,1,0.41704157,0,0.0
110,1,1,1,1,0.4793274,0,0.0
111,1,0,0,1,0.46504167,0,0.0
112,0,1,0,1,0.41535458,0,0.0
113,1,1,1,0,0.62902373,0,0.0
114,1,1,1,0,0.584607,0,0.0
115,0,0,1,0,0.8252554,0,0.0
116,1,1,1,0,0.07351035,0,0.0
117,0,0,1,1,0.96907616,0,0.0
118,0,0,1,1,0.46436635,0,0.0
119,0,0,1,1,0.5215958,0,0.0
120,0,0,1,1,0.5727106,0,0.0
121,0,1,0,1,0.61836404,0,0.0
122,1,1,1,0,0.6591397,0,0.0
123,1,1,1,0,0.5846976,0,0.0
124,0,0,1,1,0.8252935,0,0.0
125,0,0,1,1,0.5764777,0,0.0
126,0,0,1,1,0.62172866,0,0.0
127,0,0,1,1,0.66214484,0,0.0
128,0,0,1,1,0.6982427,0,0.0
129,1,0,0,1,0.73048383,0,0.0
130,1,1,1,1,0.2407199,0,0.0
131,1,0,0,1,0.21500033,0,0.0
132,1,1,1,0,0.19202876,0,0.0
133,1,1,1,0,0.57966745,0,0.0
134,0,1,0,0,0.82317746,0,0.0
135,1,0,0,0,0.07438448,0,0.0
136,0,0,1,1,0.96870846,0,0.0
137,1,1,1,0,0.5660758,0,0.0
138,1,1,1,0,0.75075525,0,0.0
139,0,0,1,1,0.89514947,0,0.0
140,0,0,1,1,0.51017016,0,0.0
141,1,1,1,0,0.5625057,0,0.0
142,1,0,0,1,0.6459661,0,0.0
143,1,1,1,0,0.44442964,0,0.0
144,1,0,0,1,0.6936409,0,0.0
145,1,1,1,0,0.44996217,0,0.0
146,0,0,1,0,0.7020777,0,0.0
147,0,0,1,1,0.12532789,0,0.0
148,1,1,1,0,0.4987432,0,0.0
149,0,0,1,1,0.73411405,0,0.0
150,1,0,0,0,0.5047053,1,0.0
151,1,0,0,0,0.70924,1,0.0
152,0,0,1,1,0.8776851,1,0.0
153,1,0,0,0,0.46644405,1,0.0
154,0,1,0,1,0.7346472,1,0.0
155,0,0,1,0,0.47893935,1,0.0
156,0,0,1,1,0.2906656,1,0.0
157,0,1,0,1,0.48890722,1,0.0
158,1,1,1,1,0.5435146,1,0.0
159,0,0,1,0,0.4077125,1,0.0
160,1,1,1,1,0.39845887,1,0.0
161,1,1,1,1,0.4206719,1,0.0
162,0,0,1,0,0.37572548,1,0.0
163,1,1,1,1,0.37589145,1,0.0
164,1,0,0,1,0.395155,1,0.0
165,1,1,1,1,0.35293493,1,0.0
166,0,0,1,0,0.3152258,1,0.0
167,0,0,1,0,0.40112787,1,0.0
168,1,1,1,1,0.16874367,1,0.0
169,0,0,1,0,0.40525788,1,0.0
170,1,1,1,1,0.27356908,1,0.0
171,1,1,1,1,0.4187138,1,0.0
172,1,1,1,1,0.3739766,1,0.0
173,1,1,1,1,0.3340193,1,0.0
174,1,1,1,1,0.2983312,1,0.0
175,1,1,1,1,0.2664562,1,0.0
176,1,1,1,0,0.23798685,1,0.0
177,0,1,0,1,0.5810206,1,0.0
178,0,0,1,0,0.7147228,1,0.0
179,0,0,1,1,0.31785226,1,0.0
180,1,0,0,0,0.676998,1,0.0
181,0,0,1,0,0.7000438,1,0.0
182,0,0,1,0,0.12618348,1,0.0
183,1,1,1,1,0.053081986,1,0.0
184,1,1,1,1,0.46233553,1,0.0
185,1,0,0,0,0.41293758,1,0.0
186,0,0,1,0,0.64982,1,0.0
187,1,0,0,1,0.14731126,1,0.0
