,action_stage_1,transition_type,reward,prev_reward,transition_prev,stay
0,1.0,1.0,0.0,0.0,0.0,False
1,0.0,1.0,0.0,0.0,1.0,False
2,1.0,1.0,0.0,0.0,1.0,False
3,1.0,1.0,0.0,0.0,1.0,True
4,0.0,1.0,1.0,0.0,1.0,False
5,1.0,1.0,0.0,1.0,1.0,False
6,1.0,1.0,0.0,0.0,1.0,True
7,1.0,1.0,1.0,0.0,1.0,True
8,1.0,1.0,0.0,1.0,1.0,True
9,0.0,1.0,1.0,0.0,1.0,False
10,0.0,1.0,1.0,1.0,1.0,True
11,0.0,1.0,1.0,1.0,1.0,True
12,1.0,1.0,0.0,1.0,1.0,False
13,1.0,1.0,0.0,0.0,1.0,True
14,1.0,1.0,0.0,0.0,1.0,True
15,1.0,1.0,0.0,0.0,1.0,True
16,1.0,1.0,0.0,0.0,1.0,True
17,1.0,1.0,0.0,0.0,1.0,True
18,1.0,1.0,0.0,0.0,1.0,True
19,0.0,1.0,1.0,0.0,1.0,False
20,1.0,0.0,0.0,1.0,1.0,False
21,1.0,1.0,0.0,0.0,0.0,True
22,1.0,1.0,1.0,0.0,1.0,True
23,0.0,1.0,1.0,1.0,1.0,False
24,0.0,1.0,1.0,1.0,1.0,True
25,0.0,1.0,1.0,1.0,1.0,True
26,1.0,1.0,0.0,1.0,1.0,False
27,1.0,1.0,0.0,0.0,1.0,True
28,1.0,1.0,1.0,0.0,1.0,True
29,0.0,1.0,1.0,1.0,1.0,False
30,1.0,0.0,0.0,1.0,1.0,False
31,0.0,1.0,1.0,0.0,0.0,False
32,0.0,1.0,1.0,1.0,1.0,True
33,1.0,1.0,0.0,1.0,1.0,False
34,1.0,1.0,0.0,0.0,1.0,True
35,0.0,1.0,1.0,0.0,1.0,False
36,0.0,1.0,1.0,1.0,1.0,True
37,0.0,1.0,1.0,1.0,1.0,True
38,0.0,1.0,1.0,1.0,1.0,True
39,0.0,1.0,1.0,1.0,1.0,True
40,0.0,1.0,1.0,1.0,1.0,True
41,1.0,1.0,0.0,1.0,1.0,False
42,0.0,1.0,1.0,0.0,1.0,False
43,1.0,0.0,1.0,1.0,1.0,False
44,1.0,1.0,1.0,1.0,0.0,True
45,0.0,1.0,0.0,1.0,1.0,False
46,1.0,1.0,0.0,0.0,1.0,False
47,1.0,0.0,0.0,0.0,1.0,True
48,1.0,1.0,0.0,0.0,0.0,True
49,0.0,1.0,1.0,0.0,1.0,False
50,1.0,1.0,0.0,1.0,1.0,False
51,0.0,1.0,1.0,0.0,1.0,False
52,1.0,1.0,0.0,1.0,1.0,False
53,0.0,1.0,1.0,0.0,1.0,False
54,0.0,1.0,1.0,1.0,1.0,True
55,1.0,1.0,1.0,1.0,1.0,False
56,0.0,1.0,1.0,1.0,1.0,False
57,1.0,1.0,0.0,1.0,1.0,False
58,1.0,0.0,0.0,0.0,1.0,True
59,1.0,1.0,0.0,0.0,0.0,True
60,0.0,1.0,1.0,0.0,1.0,False
61,1.0,1.0,0.0,1.0,1.0,False
62,0.0,1.0,1.0,0.0,1.0,False
63,0.0,1.0,1.0,1.0,1.0,True
64,1.0,1.0,0.0,1.0,1.0,False
65,0.0,0.0,1.0,0.0,1.0,False
66,0.0,1.0,1.0,1.0,0.0,True
67,0.0,0.0,0.0,1.0,1.0,True
68,0.0,1.0,1.0,0.0,0.0,True
69,1.0,1.0,0.0,1.0,1.0,False
70,0.0,1.0,1.0,0.0,1.0,False
71,1.0,1.0,0.0,1.0,1.0,False
72,0.0,1.0,0.0,0.0,1.0,False
73,1.0,1.0,0.0,0.0,1.0,False
74,1.0,1.0,1.0,0.0,1.0,True
75,0.0,1.0,1.0,1.0,1.0,False
76,1.0,0.0,1.0,1.0,1.0,False
77,0.0,0.0,0.0,1.0,0.0,False
78,1.0,1.0,0.0,0.0,0.0,False
79,1.0,1.0,0.0,0.0,1.0,True
80,0.0,1.0,0.0,0.0,1.0,False
81,1.0,1.0,0.0,0.0,1.0,False
82,1.0,0.0,0.0,0.0,1.0,True
83,1.0,1.0,0.0,0.0,0.0,True
84,0.0,1.0,0.0,0.0,1.0,False
85,1.0,0.0,1.0,0.0,1.0,False
86,0.0,1.0,1.0,1.0,0.0,False
87,1.0,1.0,1.0,1.0,1.0,False
88,1.0,1.0,0.0,1.0,1.0,True
89,0.0,1.0,1.0,0.0,1.0,False
90,0.0,0.0,0.0,1.0,1.0,True
91,0.0,0.0,0.0,0.0,0.0,True
92,1.0,1.0,0.0,0.0,0.0,False
93,0.0,1.0,0.0,0.0,1.0,False
94,1.0,1.0,0.0,0.0,1.0,False
95,1.0,1.0,1.0,0.0,1.0,True
96,1.0,1.0,0.0,1.0,1.0,True
97,0.0,1.0,1.0,0.0,1.0,False
98,1.0,0.0,1.0,1.0,1.0,False
99,1.0,1.0,0.0,1.0,0.0,True
100,0.0,1.0,0.0,0.0,1.0,False
101,1.0,1.0,1.0,0.0,1.0,False
102,0.0,1.0,1.0,1.0,1.0,False
103,0.0,1.0,0.0,1.0,1.0,True
104,1.0,1.0,1.0,0.0,1.0,False
105,0.0,0.0,0.0,1.0,1.0,False
106,1.0,1.0,1.0,0.0,0.0,False
107,1.0,1.0,1.0,1.0,1.0,True
108,0.0,1.0,0.0,1.0,1.0,False
109,0.0,1.0,0.0,0.0,1.0,True
110,1.0,1.0,0.0,0.0,1.0,False
111,1.0,1.0,1.0,0.0,1.0,True
112,0.0,1.0,1.0,1.0,1.0,False
113,0.0,1.0,1.0,1.0,1.0,True
114,1.0,0.0,0.0,1.0,1.0,False
115,1.0,1.0,1.0,0.0,0.0,True
116,0.0,0.0,1.0,1.0,1.0,False
117,0.0,1.0,0.0,1.0,0.0,True
118,0.0,1.0,0.0,0.0,1.0,True
119,1.0,0.0,0.0,0.0,1.0,False
120,0.0,1.0,0.0,0.0,0.0,False
121,0.0,1.0,0.0,0.0,1.0,True
122,1.0,1.0,1.0,0.0,1.0,False
123,0.0,1.0,0.0,1.0,1.0,False
124,1.0,0.0,0.0,0.0,1.0,False
125,0.0,1.0,0.0,0.0,0.0,False
126,0.0,1.0,0.0,0.0,1.0,True
127,0.0,1.0,0.0,0.0,1.0,True
128,1.0,1.0,1.0,0.0,1.0,False
129,1.0,1.0,0.0,1.0,1.0,True
130,1.0,0.0,1.0,0.0,1.0,True
131,0.0,0.0,0.0,1.0,0.0,False
132,1.0,1.0,0.0,0.0,0.0,False
133,0.0,1.0,0.0,0.0,1.0,False
134,1.0,1.0,1.0,0.0,1.0,False
135,1.0,0.0,1.0,1.0,1.0,True
136,1.0,1.0,0.0,1.0,0.0,True
137,0.0,1.0,0.0,0.0,1.0,False
138,1.0,0.0,1.0,0.0,1.0,False
139,0.0,1.0,0.0,1.0,0.0,False
140,0.0,1.0,0.0,0.0,1.0,True
141,0.0,0.0,1.0,0.0,1.0,True
