,agent,fit_parameters_hybrid,train_nlp_hybrid,test_acc_hybrid,test_nlp_hybrid,fit_parameters_wsls,train_nlp_wsls,test_acc_wsls,test_nlp_wsls,fit_parameters_logistic_regression,train_nlp_logistic_regression,test_acc_logistic_regression,test_nlp_logistic_regression,train_acc_rnn,train_nlp_rnn,test_acc_rnn,test_nlp_rnn
62,7,[0.  0.1 1. ],0.6931469805599653,0.62,0.6931469805599658,[0.57222223 0.8224853 ],0.5788579763925361,0.84,0.4726875154551358,"[array([-0.57030395]), array([[ 1.55007121, -0.19627808,  0.38559918]])]",0.5743666143385653,0.8367346938775511,0.4706641979234862,0.6228571534156799,0.6475868225097656,0.5600000023841858,0.6721009612083435
63,7,[1.         0.99212079 0.3876795 ],0.6565551808648258,0.54,0.6738033372390873,[0.60555573 0.83431958],0.5636975197190733,0.68,0.5578969348615691,"[array([-0.56102934]), array([[ 1.70093469, -0.17281924,  0.48975678]])]",0.5581276930636299,0.6938775510204082,0.5579746596000897,0.6657142639160156,0.6238361597061157,0.6000000238418579,0.6413094401359558
64,8,[0.  0.1 1. ],0.6931469805599653,0.48,0.6931469805599658,[0.58381431 0.75000037],0.6203896448906024,0.62,0.6138850442625704,"[array([-0.33401407]), array([[ 1.39630037, -0.12627167, -0.04062356]])]",0.6181014186979161,0.6326530612244898,0.5962242534792204,0.5857142806053162,0.6733338832855225,0.6800000071525574,0.6465618014335632
65,8,[0.  0.1 1. ],0.6931469805599653,0.54,0.6931469805599658,[0.55232555 0.73446332],0.632608262381902,0.76,0.5430152658505144,"[array([-0.28087621]), array([[ 1.27926324, -0.36428767, -0.14821936]])]",0.6274431237766882,0.7755102040816326,0.551079514580167,0.6200000047683716,0.6417200565338135,0.6000000238418579,0.6410790085792542
66,8,[0.  0.1 1. ],0.6931469805599653,0.44,0.6931469805599658,[0.57471154 0.754286  ],0.6197912869395427,0.64,0.6330149613724163,"[array([-0.31356631]), array([[ 1.41177918, -0.29584221, -0.06757576]])]",0.6159218611771732,0.6326530612244898,0.6256530235502917,0.6228571534156799,0.6414322257041931,0.5799999833106995,0.6846883893013
67,8,[1.         0.65303339 0.        ],0.6693573756143844,0.46,0.7322217553755564,[0.56976693 0.77401136],0.6080583858523126,0.6,0.7076112336256882,"[array([-0.44105321]), array([[ 1.49366734, -0.06071897, -0.1044655 ]])]",0.605723662627224,0.5918367346938775,0.6891656117414995,0.6114285588264465,0.6345611810684204,0.5,0.7144718170166016
68,8,[1.         0.67210017 0.11534944],0.6714677286866445,0.44,0.7170622796467395,[0.57894735 0.76966311],0.6089838571106059,0.56,0.694318101299983,"[array([-0.37307035]), array([[ 1.38827008, -0.23168118,  0.14161939]])]",0.60593550948277,0.5714285714285714,0.6857224682629912,0.6257143020629883,0.6326672434806824,0.5600000023841858,0.6984958052635193
69,8,[0.  0.1 0. ],0.6931469805599653,0.56,0.6931469805599658,[0.56497177 0.76744214],0.6147587480873467,0.66,0.6399752731592873,"[array([-0.38021001]), array([[ 1.42136439, -0.24814087, -0.03450107]])]",0.6116122241036078,0.6530612244897959,0.6251560344085862,0.6200000047683716,0.6487829685211182,0.5799999833106995,0.6913764476776123
70,8,[0.  0.1 1. ],0.6931469805599653,0.5,0.6931469805599658,[0.53408632 0.75722651],0.6233258429915944,0.8,0.5944106147868965,"[array([-0.42978483]), array([[ 1.24829253, -0.20724443, -0.03864804]])]",0.6204726959682941,0.7959183673469388,0.582989116240322,0.6114285588264465,0.6444206237792969,0.5,0.6702871918678284
71,8,[0.  0.1 1. ],0.6931469805599653,0.52,0.6931469805599658,[0.5862069  0.74285718],0.6241707615927665,0.64,0.5942775950301568,"[array([-0.31612245]), array([[ 1.3743837 , -0.10237203, -0.0539474 ]])]",0.6219454023135234,0.6530612244897959,0.578045206667527,0.6742857098579407,0.633917510509491,0.6000000238418579,0.6525118947029114
72,9,[1.         1.41589277 0.12848267],0.6065585314864586,0.54,0.7083250954549465,[0.81283425 0.60493853],0.570110409355836,0.66,0.6196682050147632,"[array([0.48542652]), array([[1.55781679, 0.02841876, 0.38223077]])]",0.5668826963464805,0.6530612244897959,0.5959329940438853,0.6857143044471741,0.6087111830711365,0.5600000023841858,0.6841999888420105
