,action_stage_1,transition_type,reward,prev_reward,transition_prev,stay
0,1.0,0.0,1.0,0.0,0.0,False
1,1.0,1.0,0.0,1.0,0.0,True
2,1.0,0.0,0.0,0.0,1.0,True
3,1.0,1.0,0.0,0.0,0.0,True
4,1.0,0.0,1.0,0.0,1.0,True
5,1.0,1.0,0.0,1.0,0.0,True
6,1.0,1.0,0.0,0.0,1.0,True
7,1.0,1.0,0.0,0.0,1.0,True
8,1.0,1.0,1.0,0.0,1.0,True
9,1.0,0.0,1.0,1.0,1.0,True
10,1.0,0.0,1.0,1.0,0.0,True
11,1.0,1.0,0.0,1.0,0.0,True
12,0.0,1.0,1.0,0.0,1.0,False
13,1.0,1.0,0.0,1.0,1.0,False
14,0.0,0.0,1.0,0.0,1.0,False
15,0.0,0.0,0.0,1.0,0.0,True
16,1.0,1.0,0.0,0.0,0.0,False
17,1.0,1.0,0.0,0.0,1.0,True
18,1.0,1.0,1.0,0.0,1.0,True
19,1.0,0.0,1.0,1.0,1.0,True
20,1.0,1.0,1.0,1.0,0.0,True
21,1.0,1.0,1.0,1.0,1.0,True
22,1.0,1.0,0.0,1.0,1.0,True
23,1.0,1.0,0.0,0.0,1.0,True
24,1.0,1.0,0.0,0.0,1.0,True
25,1.0,1.0,0.0,0.0,1.0,True
26,1.0,1.0,1.0,0.0,1.0,True
27,1.0,1.0,0.0,1.0,1.0,True
28,1.0,1.0,0.0,0.0,1.0,True
29,1.0,1.0,0.0,0.0,1.0,True
30,1.0,1.0,0.0,0.0,1.0,True
31,1.0,1.0,0.0,0.0,1.0,True
32,0.0,1.0,1.0,0.0,1.0,False
33,1.0,1.0,0.0,1.0,1.0,False
34,1.0,1.0,0.0,0.0,1.0,True
35,0.0,0.0,1.0,0.0,1.0,False
36,0.0,1.0,0.0,1.0,0.0,True
37,1.0,1.0,0.0,0.0,1.0,False
38,0.0,1.0,1.0,0.0,1.0,False
39,0.0,1.0,0.0,1.0,1.0,True
40,0.0,1.0,1.0,0.0,1.0,True
41,0.0,0.0,0.0,1.0,1.0,True
42,0.0,1.0,1.0,0.0,0.0,True
43,0.0,1.0,0.0,1.0,1.0,True
44,1.0,1.0,0.0,0.0,1.0,False
45,1.0,1.0,0.0,0.0,1.0,True
46,1.0,0.0,1.0,0.0,1.0,True
47,1.0,1.0,0.0,1.0,0.0,True
48,1.0,1.0,0.0,0.0,1.0,True
49,1.0,1.0,0.0,0.0,1.0,True
50,1.0,1.0,1.0,0.0,1.0,True
51,1.0,1.0,0.0,1.0,1.0,True
52,1.0,1.0,0.0,0.0,1.0,True
53,1.0,1.0,0.0,0.0,1.0,True
54,1.0,1.0,0.0,0.0,1.0,True
55,1.0,1.0,0.0,0.0,1.0,True
56,1.0,0.0,1.0,0.0,1.0,True
57,1.0,0.0,1.0,1.0,0.0,True
58,1.0,1.0,0.0,1.0,0.0,True
59,1.0,0.0,1.0,0.0,1.0,True
60,0.0,0.0,0.0,1.0,0.0,False
61,0.0,1.0,1.0,0.0,0.0,True
62,0.0,0.0,1.0,1.0,1.0,True
63,0.0,1.0,1.0,1.0,0.0,True
64,0.0,1.0,1.0,1.0,1.0,True
65,0.0,1.0,1.0,1.0,1.0,True
66,0.0,1.0,0.0,1.0,1.0,True
67,0.0,0.0,0.0,0.0,1.0,True
68,0.0,1.0,1.0,0.0,0.0,True
69,0.0,1.0,1.0,1.0,1.0,True
70,0.0,0.0,0.0,1.0,1.0,True
71,0.0,1.0,1.0,0.0,0.0,True
72,0.0,1.0,1.0,1.0,1.0,True
73,0.0,0.0,0.0,1.0,1.0,True
74,1.0,1.0,0.0,0.0,0.0,False
75,1.0,1.0,0.0,0.0,1.0,True
76,1.0,0.0,0.0,0.0,1.0,True
77,1.0,1.0,0.0,0.0,0.0,True
78,1.0,1.0,0.0,0.0,1.0,True
79,1.0,0.0,1.0,0.0,1.0,True
80,1.0,1.0,0.0,1.0,0.0,True
81,1.0,1.0,0.0,0.0,1.0,True
82,1.0,0.0,0.0,0.0,1.0,True
83,0.0,0.0,0.0,0.0,0.0,False
84,1.0,0.0,1.0,0.0,0.0,False
85,1.0,0.0,1.0,1.0,0.0,True
86,1.0,1.0,0.0,1.0,0.0,True
87,1.0,1.0,1.0,0.0,1.0,True
88,1.0,1.0,0.0,1.0,1.0,True
89,0.0,1.0,1.0,0.0,1.0,False
90,0.0,1.0,1.0,1.0,1.0,True
